Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;2;7.0;11.8999996185;3;22.0;
3;1;8.0;10.0;6;20.0;2;8.14999961853;10.6999998093;3;22.0900000334;
4;1;9.0;10.0;6;20.0;2;8.31349945068;10.5;3;22.1871190071;
5;1;9.0;10.0;6;20.0;2;8.32806777954;10.5;3;22.2917383909;
6;1;10.0;10.0;5;20.0;2;9.44064044952;10.5;3;22.4042263031;
7;1;11.0;10.0;5;20.0;2;10.0409517288;10.5;3;22.5249304771;
8;1;11.0;10.0;4;20.3999996185;2;10.0681095123;10.5;3;23.0894187689;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;10.1951189041;10.7100000381;3;23.5836213827;
10;2;11.2179203033;10.5631999969;3;21.9903717041;2;10.3063154221;10.8792181015;3;23.9926425219;
11;2;11.597111702;10.4951858521;3;23.0619120598;2;10.3983440399;11.0;3;25.8316864967;
12;2;11.9185733795;11.0209560394;3;23.9545464516;2;10.8121290207;11.7700004578;2;27.4540388584;
13;2;13.9185733795;11.4571752548;3;24.6819883585;2;12.541469574;12.4126424789;2;28.8682081699;
14;2;15.9185733795;11.8107032776;3;25.2644146681;2;14.541469574;12.9308347702;2;30.1005516052;
15;2;16.5793247223;12.0916318893;3;25.7245066166;2;16.541469574;13.3366470337;2;31.1863336563;
16;2;16.7173519135;12.3113050461;3;26.0845712423;2;17.8257961273;13.6469516754;3;32.1621966362;
17;2;16.8253707886;12.4808797836;3;26.1438889503;2;18.9405918121;13.879781723;3;32.9572491646;
18;2;16.8431663513;12.5;2;26.1651208401;2;20.0653820038;14.0;4;33.5542383194;
19;2;18.8380641937;12.5;3;26.1864993572;2;21.1997051239;14.0;4;34.1899633408;
20;2;19.8444766998;12.5;3;26.2080165148;2;21.692741394;14.0;4;34.8591008186;
21;2;20.850933075;12.5;4;26.2296639681;2;21.843296051;14.0;4;35.5546751022;
22;2;21.8574256897;12.5;3;26.2514331341;2;21.9998016357;14.0;4;36.2682390213;
23;2;21.8754291534;12.5;3;26.2733153105;2;22.1603527069;14.0;4;36.9902019501;
24;2;21.8819942474;12.5;3;26.2953014374;3;22.3227958679;14.0;3;37.7102985382;
25;2;21.888589859;12.5;3;26.3173824549;3;22.4848175049;14.0;3;38.4181499481;
26;2;21.8952140808;12.5;3;26.3395489454;3;22.6440830231;14.0;3;39.1038570404;
27;2;21.9018650055;12.5;3;26.3617914915;3;22.7983665466;14.0;3;39.758556366;
28;2;21.5;13.1808958054;3;26.3841004372;3;22.9456748962;14.0;3;40.374874115;
29;2;21.5;13.1920499802;3;26.4064661264;3;23.0843467712;14.0;3;40.947227478;
30;2;19.9219398499;13.5;3;26.428878665;3;21.2131252289;15.0;4;41.4719495773;
31;2;18.9286632538;14.5;3;26.4513280392;3;20.3311882019;16.0;4;41.9472465515;
