Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;1;9.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
6;1;10.0;10.0;6;20.0;1;9.14999961853;10.5;4;21.0;
7;1;11.0;10.0;6;20.0;1;9.72500038147;10.5;4;21.0;
8;1;11.0;10.0;6;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;1;11.1199998856;10.1999998093;6;20.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;11.2179203033;10.3632001877;6;20.9903717041;1;9.8956489563;10.8792181015;4;22.0;
11;2;11.2971115112;10.6951856613;5;23.0419120789;1;9.94999980927;11.0;4;23.5400009155;
12;2;11.9125738144;11.0209560394;5;23.9343504906;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;13.9125738144;11.4571752548;5;24.6616024971;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;15.9125738144;11.8107032776;5;25.243845582;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;16.5731544495;12.0916318893;5;25.7037609816;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;16.7111282349;12.3113050461;5;26.0636560917;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;16.8190956116;12.4808797836;5;26.1228116751;1;15.9499998093;13.879781723;5;28.0;
18;2;16.8368434906;12.5;5;26.1438889503;1;16.9500007629;14.0;5;28.0;
19;2;18.8316936493;12.5;5;26.1651208401;1;17.9500007629;14.0;5;28.0;
20;2;19.8380641937;12.5;5;26.1864993572;1;18.2999992371;14.0;5;28.0;
21;2;20.8444766998;12.5;6;26.2080165148;1;18.2999992371;14.0;5;28.0;
22;2;21.850933075;12.5;6;26.2296639681;1;18.2999992371;14.0;5;28.0;
23;2;21.8688983917;12.5;6;26.2514331341;1;18.2999992371;14.0;6;28.0;
24;2;21.5;12.8754301071;7;26.2733153105;1;18.2999992371;14.0;7;28.0;
25;2;21.5;12.8819942474;7;26.2953014374;2;19.2999992371;14.3000001907;7;29.0;
26;2;21.5;12.8885908127;8;26.3173824549;2;20.2999992371;14.3000001907;7;29.1599999666;
27;2;21.8952140808;12.5;8;26.3395489454;2;20.2999992371;14.3479995728;7;29.3437439203;
28;3;21.9018650055;12.5;7;26.3617914915;2;20.6023406982;14.0;8;29.5541238785;
29;3;21.5;12.5;7;26.3841004372;2;20.2999992371;14.4662370682;8;29.7941719294;
30;3;19.5;14.1920499802;7;26.4064661264;2;18.7036876678;15.0;8;30.0669906139;
31;3;18.5;15.2032327652;7;26.428878665;2;17.7650718689;16.0;8;30.375654459;
32;3;17.5;16.2144393921;7;26.4513280392;2;16.8345222473;17.0;8;30.7230784893;
33;3;16.5;17.2256641388;6;26.4738043547;3;16.9126911163;18.5;5;32.1118502617;
34;3;15.5;18.2369022369;6;26.4962974787;3;16.2999992371;19.5;5;32.7040287256;
35;3;14.5;19.2481479645;5;26.5187973976;3;16.0;21.5799999237;5;33.3646560907;
36;3;14.0;20.2593994141;5;26.5412938595;3;16.0;23.6718711853;6;34.0969138145;
37;3;14.0;21.270647049;5;26.5637768507;3;16.0;25.048456192;6;34.9028669596;
38;3;14.0;22.2818889618;6;26.5862361193;3;17.0;24.1684799194;6;35.7831761837;
39;3;14.0;23.2931175232;6;26.6086617708;3;17.2861423492;25.0334949493;7;36.7368438244;
40;3;14.0;24.3043308258;6;26.6310436726;3;17.4312667847;26.187828064;7;37.7610228062;
41;3;14.0;25.3155212402;6;26.6533719301;3;17.5835380554;27.3615398407;7;38.850918293;
42;3;15.0;23.3266868591;6;26.6756366491;3;17.7412910461;28.5559253693;8;39.999806881;
43;3;14.0;24.3378181458;6;27.6978281736;3;17.0;27.7720146179;8;41.1991710663;
44;3;15.0;25.8489131927;6;27.7499368191;3;16.9047050476;28.0;9;42.4389481544;
45;3;17.0;23.8749675751;6;27.802544117;3;17.0;28.0;10;43.7078609467;
46;3;16.0;24.9012737274;7;27.8556338549;3;18.0;26.0;10;44.9937868118;
47;3;16.0;25.927816391;7;27.9091887474;3;17.2861423492;28.0;11;46.28414011;
48;3;17.0;23.9545936584;7;27.9631904364;3;17.4312667847;30.0;11;47.5662293434;
49;3;18.5422058105;24.9545936584;8;28.0176196098;3;18.5835380554;29.0;11;48.8275823593;
50;4;19.0;25.9545936584;6;28.072455883;3;20.7412910461;30.0;11;50.0562477112;
51;4;20.3666381836;26.9545936584;6;28.1276776791;3;20.9025497437;30.0;11;51.2410802841;
52;4;21.0;27.9545936584;6;28.1832625866;3;22.0651092529;30.0;11;52.3720302582;
53;4;22.0;27.5;7;28.2391870022;3;23.2266349792;30.0;11;53.4404277802;
54;5;23.6245803833;27.5;6;57.0454262495;3;25.3848114014;30.0;12;54.4392471313;
55;5;23.75;28.5;6;59.1144555807;3;26.8374595642;29.0;12;55.3633213043;
56;5;25.6550254822;29.5;6;60.7055258751;3;25.9826622009;30.0;13;56.2094678879;
57;5;25.6703605652;30.5;6;61.8778326511;3;25.5109291077;29.0;11;56.9765033722;
58;5;25.685760498;31.5;7;62.7004312277;3;25.874797821;29.0;11;57.6004695892;
59;5;25.6969490051;32.5;8;63.2703171968;3;25.8999996185;29.0;11;58.0628213882;
60;5;25.7070941925;33.5;8;63.3327163458;3;25.8999996185;29.0;11;58.4758720398;
61;5;25.7173347473;34.5;8;63.3709751368;3;25.8999996185;29.0;12;58.8412618637;
62;5;25.7276649475;35.5;10;63.4095385075;3;25.8999996185;29.0;12;59.1616458893;
63;5;25.7380752563;36.5;11;63.4483793974;3;25.8999996185;29.0;12;59.4403705597;
64;6;25.7485637665;37.5;10;63.4874696732;4;26.8999996185;30.0;12;60.6811828613;
65;6;25.2191162109;38.5;10;64.5267804861;4;27.8999996185;31.0;12;61.0479890108;
66;7;27.7697315216;41.5;11;65.6237822771;4;27.8999996185;32.0;13;61.3437439203;
67;7;30.7803974152;41.5;11;65.7636429071;4;27.8999996185;33.0;14;61.5541238785;
68;7;30.4072151184;44.5;11;65.9075715542;4;27.8999996185;34.0;14;61.7941719294;
69;7;30.1560440063;47.5;11;66.0555869341;4;27.8999996185;34.0;14;62.0669906139;
70;7;30.812620163;47.5;13;67.207696557;4;27.8999996185;34.0;15;62.375654459;
71;8;32.8234100342;48.2890014648;12;67.4538949728;4;27.8999996185;34.0;16;62.7230784893;
72;8;33.75;47.3613510132;12;67.7112817764;5;27.8999996185;34.0;15;63.1118502617;
73;8;35.8450088501;48.3613510132;13;70.152079463;5;27.8999996185;34.0;16;63.544028759;
74;8;37.3172302246;47.3461914062;13;73.0282269716;5;27.8999996185;34.0;17;65.8917922974;
75;8;38.6288642883;47.8377876282;13;75.1895809174;5;26.0890007019;35.4199981689;17;67.9553422928;
76;8;37.2443847656;51.2190628052;14;76.7842265368;5;24.6291618347;34.7314720154;17;69.7916703224;
77;10;36.4899520874;125.362472534;12;74.6697325706;5;24.7310562134;34.957901001;18;71.2116060257;
78;10;34.0512619019;68.6360626221;12;68.9471633434;5;24.75;35.0;19;72.507039547;
79;10;35.3460159302;68.0946960449;12;67.1207447052;5;24.75;35.0;19;74.728249073;
80;10;32.7658462524;69.5797805786;15;65.4792218208;5;25.75;36.0;20;75.6793576479;
81;10;31.7827186584;70.6675949097;15;63.9777071476;5;26.75;37.0;21;76.6592818499;
82;10;32.0999984741;70.3786621094;15;62.6025577784;6;25.75;40.0;21;78.6530945301;
83;10;30.816444397;71.1552124023;16;62.3014857769;6;25.75;43.0;21;79.8248815536;
84;10;30.2932567596;74.1567306519;16;61.1605848074;6;24.75;46.0;21;81.009128809;
85;10;30.310005188;75.3180541992;16;60.1138958931;6;23.75;48.0;20;82.1955802441;
86;10;29.3266716003;76.5387191772;17;59.1532642841;6;22.75;50.0;20;83.3765282631;
87;10;28.7832374573;77.813079834;18;59.2709735632;6;22.0;51.0;20;84.5474151373;
88;11;29.0;80.2438278198;18;58.5795670748;6;22.0;52.0;20;85.7070051432;
