Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
88;18;58.8150291443;137.037231445;14;174.212159514;4;22.0;44.0;28;66.0;
89;18;62.0244827271;142.137145996;15;175.397587419;4;22.75;45.0;29;66.0;
90;18;64.1388015747;145.439834595;16;179.436749458;4;22.75;46.0;29;66.0;
91;18;64.6105957031;151.570465088;18;182.816590667;4;22.75;47.0;28;66.0;
92;18;66.9285583496;155.701095581;19;186.630643606;4;22.75;49.0;29;66.0;
93;18;68.1932601929;163.831253052;19;188.975913405;4;22.75;51.0;29;66.0;
94;18;71.3688049316;167.960540771;22;190.664587855;4;22.75;53.0;29;66.0;
95;20;72.6604919434;172.088546753;18;191.884537935;4;22.75;55.0;30;66.0;
96;22;74.1224746704;178.099853516;17;192.950204611;4;23.75;54.0;31;66.0;
97;22;75.8717422485;183.273651123;19;193.921996832;4;23.75;53.0;31;66.0;
98;24;77.8730010986;187.444076538;18;194.769902706;4;22.75;55.0;32;66.0;
99;24;78.5396194458;192.610687256;18;195.625005245;4;23.75;54.0;31;66.0;
100;25;80.6185379028;193.92010498;19;196.483530045;4;23.75;53.0;32;66.0;
