Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;10.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.0;1;9.72500038147;10.5;5;21.0;
8;1;11.0;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;11.2179203033;10.5631999969;4;21.9903717041;1;9.8956489563;10.8792181015;5;22.0;
11;2;11.597111702;10.4951858521;4;23.0719120502;1;9.94999980927;11.0;5;23.5400009155;
12;2;11.9215736389;11.0209560394;4;23.9749414921;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;13.9215736389;11.4571752548;5;24.7131726742;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;15.9215736389;11.8107032776;5;25.3067810535;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;16.94962883;12.0916318893;5;25.7784451246;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;17.9593238831;12.3113050461;5;26.1504684687;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;18.9691867828;12.4808797836;5;26.2221269608;1;15.9499998093;13.879781723;6;28.0;
18;2;19.9792118073;12.5;5;26.2560760975;1;16.9500007629;14.0;6;28.0;
19;2;20.989397049;12.5;5;26.2905418873;1;17.9500007629;14.0;6;28.0;
20;2;21.8871631622;12.5;5;26.3255085945;1;18.2999992371;14.0;6;28.0;
21;2;21.8976516724;12.5;5;26.3609591722;1;18.2999992371;14.0;6;28.0;
22;2;21.9082870483;12.5;7;26.3968753815;1;18.2999992371;14.0;6;28.0;
23;2;21.9190635681;12.5;7;26.4332377911;1;18.2999992371;14.0;7;28.0;
24;2;21.5;12.9299716949;7;26.4700255394;1;18.2999992371;14.0;7;28.0;
25;2;19.5;13.9410076141;7;26.5072168112;1;18.2999992371;14.0;7;28.0;
26;2;20.5;12.95216465;7;26.5447884798;1;18.2999992371;14.0;7;28.0;
27;3;21.5;12.9634361267;7;26.5827163458;1;18.2999992371;14.0;7;28.0;
28;3;19.5;13.5;7;26.6209751368;1;18.2999992371;14.0;8;28.0;
29;3;18.9862918854;14.5;6;26.6595385075;1;18.2999992371;14.0;8;28.0;
30;3;17.9978618622;15.5;7;26.6983793974;1;18.2999992371;14.0;8;28.0;
31;3;16.5;17.3491897583;7;26.7374696732;2;18.2999992371;14.0;7;28.0;
32;3;15.5;18.3687343597;7;26.7767804861;2;18.2999992371;14.0;7;28.0;
33;3;14.5;19.3883895874;7;26.8162822723;2;18.2999992371;14.0;7;28.0;
34;3;14.0;20.4081420898;7;26.8559447527;2;18.2999992371;14.0;7;28.0;
35;3;14.0;21.4279727936;7;26.8957372904;2;18.2999992371;14.0;7;28.0;
36;3;14.0;22.4478683472;7;27.9356285334;2;18.2999992371;14.0;7;28.0;
37;4;15.0;23.8903884888;3;43.0155870914;2;18.2999992371;14.0;7;28.0;
38;4;17.0;25.4087696075;3;43.8467650414;2;18.2999992371;14.0;6;28.0;
39;4;18.0;25.9677600861;4;44.5985066891;2;18.2999992371;14.0;6;28.0;
40;4;19.0;24.0073432922;4;45.2699452639;3;19.2999992371;14.5;5;29.0;
41;4;18.3501319885;24.5;5;45.8635677099;4;21.2999992371;14.5;4;30.1599999666;
42;4;18.3635520935;26.5;5;46.3843474388;4;22.2999992371;14.5;4;30.5037438869;
43;4;19.0;26.1288738251;6;46.8388719559;4;22.2999992371;14.0;4;30.8978677988;
44;4;19.3914451599;24.5;6;47.2345533371;4;22.2999992371;14.0;4;31.3482958078;
45;4;20.4059104919;24.5;6;47.5789951086;4;20.2999992371;15.0;4;31.8611625433;
46;4;19.0;24.2011871338;6;47.7858208418;4;19.2999992371;16.0;4;32.4426450729;
47;4;20.0;26.2011871338;7;47.8762462139;4;18.2999992371;17.0;4;33.0987329483;
48;4;21.4513092041;28.2011871338;7;47.9674503803;4;19.2999992371;20.0;5;33.834928751;
49;4;22.4670848846;30.2011871338;7;48.0593717098;4;20.2999992371;23.0;5;34.6558790207;
50;4;23.4831676483;32.2011871338;10;48.151946187;4;21.2999992371;25.0;5;35.5649409294;
51;4;24.0;34.2011871338;9;48.2451066971;4;22.2999992371;27.0;5;36.5637021065;
52;4;25.0;35.3603363037;9;48.3387830257;4;22.2999992371;29.0;5;37.6514849663;
53;5;26.0331306458;35.5;9;65.6829024553;4;22.2999992371;29.0;5;38.8248806;
54;5;27.0503120422;37.5;9;66.6398888826;4;22.2999992371;29.0;5;40.0773749352;
55;5;28.0677337646;39.5;10;67.4840711355;4;22.2999992371;29.0;6;41.3991336823;
56;5;28.0853767395;41.5;10;68.2181179523;4;22.2999992371;29.0;7;42.7770123482;
57;6;27.5;43.5499038696;9;83.8493230343;5;22.2999992371;29.0;6;44.1948461533;
58;6;29.1212539673;45.5499038696;8;85.1378931999;5;22.2999992371;29.0;6;45.6340370178;
59;6;30.1394519806;48.5499038696;9;86.2647988796;5;22.2999992371;29.0;8;47.0744171143;
60;6;31.1577949524;51.5499038696;10;87.2409956455;5;22.2999992371;29.0;8;48.4953241348;
61;6;32.1762619019;53.8491744995;10;87.9586029053;5;22.2999992371;29.0;8;49.8767671585;
62;7;34.1948318481;52.7982788086;11;88.4881436825;5;22.2999992371;29.0;10;51.2005519867;
63;7;34.2134780884;54.7547721863;11;88.9500041008;5;22.2999992371;29.0;10;52.4512357712;
64;7;34.3539810181;56.7179946899;10;89.3515553474;5;22.2999992371;29.0;8;53.6167993546;
65;7;35.4420013428;55.6872024536;11;89.6983423233;5;22.2999992371;29.0;8;55.6889839172;
66;7;34.5182952881;57.6616287231;12;89.878036499;5;23.2999992371;30.0;9;56.6832909584;
67;7;34.5634117126;59.6499023438;10;89.940372467;5;24.2999992371;31.0;9;57.57888937;
68;7;35.5821151733;58.6499023438;11;92.3693847656;5;24.2999992371;32.0;9;58.3777157068;
69;7;35.7290039062;61.5929031372;14;95.2829201221;5;24.2999992371;33.0;10;59.0840586424;
70;7;37.1710777283;65.0453491211;14;97.6718432903;5;24.2999992371;34.0;11;59.7039129734;
71;7;37.5287857056;68.3961715698;14;99.6116364002;5;24.2999992371;34.0;11;61.2443650961;
72;8;37.8826141357;69.661491394;15;101.164602399;5;25.2999992371;35.0;11;61.7530608177;
73;9;38.0394821167;71.8596496582;16;101.855407119;5;26.2999992371;36.0;11;62.1342937946;
74;9;38.125;71.9499053955;16;102.079801321;5;26.2999992371;37.0;12;62.3100528717;
75;9;38.125;71.6863174438;17;102.304650068;5;26.2999992371;38.0;13;64.197594285;
76;9;38.125;71.9499053955;17;102.529592991;6;26.4890003204;39.4199981689;12;65.7418982983;
77;9;38.125;71.9499053955;18;102.754269958;6;26.6291618347;39.7314720154;13;66.9999879599;
78;9;39.125;69.9499053955;18;103.978323579;6;26.7310562134;39.957901001;14;67.7849907875;
79;9;39.313331604;72.9499053955;18;105.261402369;6;26.75;40.0;15;68.3937484026;
80;9;39.125;75.9499053955;20;108.220969081;6;26.75;40.0;16;68.8843692541;
81;11;39.125;78.9499053955;18;110.654524326;7;26.75;40.0;16;68.9916703701;
82;12;38.125;81.9499053955;14;127.647527814;7;26.75;40.0;16;69.1022663116;
83;12;37.125;88.9499053955;14;130.792173505;7;24.75;41.0;17;69.2161159515;
84;12;39.125;89.9499053955;14;133.319271564;7;23.75;42.0;17;69.3331599236;
85;12;38.125;91.9499053955;15;135.262561917;7;22.75;43.0;17;69.4533194304;
86;12;39.125;94.9499053955;15;137.063396692;7;21.75;44.0;17;69.5764961243;
87;12;39.125;94.9208755493;17;138.712303162;7;20.75;45.0;17;69.702570796;
88;13;38.125;97.9208755493;16;140.211499095;7;20.0;46.0;18;70.8314036131;
89;13;43.5330619812;102.920875549;16;141.571779132;7;21.0;48.0;18;71.0028336048;
