Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.6999998093;5;21.0;
3;2;8.19999980927;10.0;4;21.0599999428;1;8.0;10.6999998093;5;21.0;
4;2;9.21199989319;10.0;4;21.1229639053;1;8.14999961853;10.5;5;21.0;
5;2;9.22459316254;10.0;4;21.1889609098;1;8.14999961853;10.5;5;21.0;
6;2;10.3566884995;10.0;4;21.2580518723;2;9.14999961853;10.6999998093;4;22.0;
7;2;11.377415657;10.0;3;21.3302885294;2;9.95000076294;10.5;4;22.0900000334;
8;2;11.3990869522;10.0;3;21.8190145493;2;9.9702501297;10.5;4;22.618019104;
9;2;11.5457038879;10.1999998093;3;22.2388005257;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;11.6716403961;10.3632001877;3;22.6008902788;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;11.7802667618;10.4951858521;3;23.7875448465;2;10.2746400833;11.0;4;25.2073103189;
12;2;12.1362638474;11.0209560394;3;24.8040741682;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;14.1362628937;11.4571752548;4;25.6643919945;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;16.1362628937;11.8107032776;4;26.3888099194;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;17.2742366791;12.0916318893;4;27.0000665188;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;18.3258094788;12.3113050461;4;27.5204386711;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;19.3801765442;12.4808797836;4;27.7490785122;2;18.696352005;13.879781723;5;31.7709991932;
18;2;20.437297821;12.5;4;27.9484119415;2;19.7984752655;14.0;5;32.2698645592;
19;2;21.4970970154;12.5;4;28.156321764;2;20.9107208252;14.0;5;32.8134241104;
20;2;22.4468955994;12.5;5;28.3723301888;2;21.383020401;14.0;5;33.400015831;
21;2;22.5116996765;12.5;5;28.5958371162;2;21.5150032043;14.0;5;34.0264167786;
22;2;22.5787506104;12.5;5;28.8261203766;2;20.2999992371;15.0;5;34.6877307892;
23;2;22.6478366852;12.5;5;29.0623402596;2;21.2999992371;14.0;6;35.3773875237;
24;2;22.7187023163;12.5;5;29.303548336;2;21.9599113464;14.0;6;36.0872850418;
25;3;22.7910652161;12.5;5;29.5486979485;2;22.119638443;14.0;6;36.8080816269;
26;4;21.5;13.5;5;29.796661377;2;22.2818183899;14.0;6;37.5296325684;
27;4;22.5;12.5;6;30.0462479591;2;22.4441661835;14.0;7;38.2415313721;
28;4;23.013874054;12.5;6;30.2962265015;3;23.6043434143;14.5;6;39.9337024689;
29;4;23.0888671875;12.5;6;30.5453491211;3;24.7600822449;14.5;6;40.7569733858;
30;4;21.1636047363;13.5;6;30.7923750877;3;22.9093170166;15.5799999237;6;41.5673052073;
31;4;20.2377128601;14.5;7;31.0360965729;3;22.3526420593;16.0;6;42.361536026;
32;4;19.3108291626;15.5;7;31.2753615379;3;21.1816673279;17.7770614624;6;43.1385456324;
33;4;18.3826084137;16.5;7;31.5090961456;3;20.302482605;18.8970851898;6;43.8991849422;
34;4;17.4527282715;17.5;8;32.736322403;3;19.4122428894;20.0334949493;6;44.6460258961;
35;4;17.5208969116;19.0;8;32.9961743355;3;19.7453575134;20.0;7;45.3829782009;
36;4;18.0868530273;19.5;8;33.2490921021;3;19.2984771729;22.0;7;46.1148066521;
37;4;18.1503715515;21.0405921936;8;33.4944636822;3;19.3756656647;23.5559253693;7;46.8466010094;
38;5;18.5483398438;21.5;7;33.7318056822;3;19.4430789948;24.7720146179;7;47.583234787;
39;5;18.6195411682;22.5;8;33.9607628584;3;20.4062271118;24.0;7;48.328848362;
40;5;18.6882286072;23.5;8;34.1811034679;3;19.5518627167;26.0;7;49.0863866806;
41;5;18.3770065308;25.1288738251;8;34.392711401;3;20.5949802399;26.0;7;49.7161855698;
42;5;19.4263687134;23.1524085999;9;34.5955755711;3;19.6000003815;28.0;8;50.3611893654;
43;5;18.8786735535;23.5;9;34.7897795439;3;20.6000003815;27.0;9;51.0379443169;
44;5;18.5162200928;25.2011871338;10;34.9754866362;3;19.6000003815;29.0;9;51.7390680313;
45;5;17.5162200928;25.2011871338;11;35.1529297829;3;21.6000003815;29.0;10;52.4557781219;
46;5;19.9675292969;26.2011871338;11;35.3223962784;3;23.5025501251;30.0;10;53.1782588959;
47;5;21.9833068848;27.2011871338;11;35.4842171669;3;24.6651077271;30.0;11;53.8961582184;
48;5;23.1452655792;28.2011871338;12;36.6387540102;3;25.8266372681;30.0;11;54.5991659164;
49;6;22.6620979309;30.2011871338;11;36.7606751919;3;26.9848136902;30.0;11;55.2776012421;
50;6;24.0;31.3603382111;11;36.8582856655;3;25.1374607086;31.0;13;55.9229507446;
51;6;25.5331306458;32.5;12;36.957929492;4;24.2826652527;32.0;12;56.5282850266;
52;6;25.8370666504;35.4171905518;12;37.0595529079;4;23.2826652527;31.0;12;57.088514328;
53;6;26.0677337646;36.5;12;37.1630957127;4;22.2826652527;31.0;13;57.6004695892;
54;6;26.448928833;37.0;12;37.2684910297;4;22.2826652527;32.0;14;58.0628213882;
55;7;25.877325058;38.0;12;37.3756654263;4;22.7641353607;33.0;14;58.4758720398;
56;7;26.1212539673;37.6524085999;12;37.484539032;4;22.8570709229;34.0;14;58.8412618637;
57;7;25.9059104919;38.0;12;38.595025897;4;22.9392852783;35.0;15;59.1616458893;
58;7;27.1577949524;38.7011871338;11;39.2370334864;4;23.0113716125;36.0;16;59.4403705597;
59;7;29.7858486176;39.0;12;39.398082912;4;23.0740833282;37.0;16;59.6811828613;
60;7;32.1948318481;39.4956970215;11;39.5617519617;4;23.1282653809;38.0;17;59.8879890442;
61;7;30.5228176117;42.0;12;39.7279542685;4;23.1747970581;39.0;18;60.0;
62;8;30.5538024902;45.0;13;40.8965976238;4;23.2000007629;40.0;18;60.0;
63;8;31.2509231567;49.1350021362;13;41.1075838804;4;23.2000007629;41.0;18;60.0;
64;8;32.6169128418;50.1722717285;14;41.3219927549;4;23.2000007629;42.0;20;60.0;
65;8;31.5;52.8063850403;15;41.5397158861;4;24.2000007629;40.0;21;60.0;
66;8;32.681388855;52.2390975952;15;41.7606369257;4;23.2000007629;41.0;21;60.0;
67;8;31.8883209229;54.2733078003;16;41.9846311808;4;23.2000007629;42.0;21;60.0;
68;9;31.5;56.1862106323;15;57.2115654945;4;24.2000007629;40.0;21;60.0;
69;9;33.7802047729;55.1733474731;14;59.8086653948;4;23.2000007629;41.0;21;60.0;
70;9;32.9408493042;56.2701301575;15;62.0877982378;4;23.2000007629;42.0;22;61.7999992371;
71;9;34.4343299866;58.0355148315;15;64.0729930401;4;22.3080005646;41.0;23;63.2535362244;
72;11;34.9612197876;56.5778999329;12;80.7966434956;4;22.4014415741;41.0;23;64.417591095;
73;11;33.5;61.471786499;13;83.1962738037;4;21.4814510345;40.0;23;65.1052589417;
74;11;34.5;65.3032531738;14;85.2177097797;4;21.5493412018;40.0;23;65.6133613586;
75;11;35.5;68.470916748;15;87.0368283987;4;21.0065040588;39.0;24;66.0;
76;11;37.5;67.8667297363;15;88.5692751408;4;21.0499992371;39.0;26;66.0;
77;11;38.0;69.9861984253;16;89.9336247444;4;22.0499992371;40.0;26;66.0;
78;11;40.0;72.1271514893;18;92.0481442213;5;23.0499992371;41.0;24;66.0;
79;11;44.0;72.2973861694;20;92.9789843559;5;24.0499992371;42.0;25;66.0;
80;11;34.0;72.5938949585;20;72.8365614414;6;22.0499992371;44.0;21;87.0;
81;11;34.1698875427;75.8013000488;21;73.6315119267;6;20.0499992371;48.0;21;87.0;
82;11;35.2583465576;76.0180969238;22;74.2752045393;6;20.0499992371;49.0;21;87.0;
83;11;34.2999992371;79.2526626587;22;74.7840207815;6;18.0;47.0;21;87.0;
84;11;34.2999992371;85.8509292603;22;75.2960031033;6;18.0;48.0;23;87.0;
85;11;35.2999992371;87.0165023804;23;75.810324192;6;19.0;50.0;24;87.0;
86;12;35.2999992371;88.1821212769;22;76.3261408806;7;21.0;52.0;23;88.0;
87;12;34.2999992371;92.3475570679;22;76.8425980806;7;23.0;54.0;23;88.1799999475;
88;12;35.2999992371;93.5125274658;23;77.3588367701;7;24.0;56.0;24;88.3902759552;
89;12;35.2999992371;94.6767883301;23;77.8739974499;7;25.0;58.0;25;88.6350997686;
90;12;34.2999992371;98.84009552;24;78.3872258663;7;27.0;57.0;24;88.9190331697;
91;12;35.2999992371;100.002197266;24;78.8976800442;8;28.0;59.0;23;90.2468225956;
92;12;35.2999992371;101.162879944;24;79.4045354128;8;30.0;61.0;22;90.8032366037;
93;12;34.2999992371;104.525627136;25;79.9069898129;8;32.0;60.0;23;91.4431138039;
94;13;35.2999992371;103.794128418;23;102.404269695;7;20.0;57.0;23;71.1747785807;
95;13;37.2999992371;105.059898376;24;102.985634089;7;20.0;59.0;23;72.0059577227;
96;13;38.2999992371;109.322494507;24;106.570549011;7;21.0;57.0;22;72.9432332516;
97;13;40.2999992371;110.647346497;24;109.653615594;7;20.0;58.0;23;73.991402626;
98;13;40.2999992371;114.089645386;28;112.305057526;7;20.0;59.0;23;75.1527833939;
99;13;41.2999992371;122.355743408;31;114.603037596;7;21.0;57.0;23;76.426520586;
100;14;42.2999992371;125.00453186;30;116.449689507;7;20.0;58.0;24;77.8079805374;
101;14;43.2999992371;127.65788269;31;118.838446975;7;20.0;59.0;24;79.2883200645;
102;14;45.2999992371;131.325714111;32;120.098175526;7;21.0;57.0;24;80.8543291092;
103;14;48.2999992371;131.99597168;33;121.332715511;7;20.0;58.0;25;82.4886069298;
104;14;48.2999992371;135.653778076;34;122.540566087;7;20.0;59.0;25;84.1701059341;
105;14;49.2999992371;139.296966553;35;123.645763993;7;21.0;57.0;26;85.8750200272;
106;16;51.2999992371;139.923583984;33;125.684963465;7;20.0;58.0;25;87.5779380798;
107;16;52.0999984741;142.368026733;34;126.886940956;7;20.0;59.0;25;89.2531681061;
108;17;54.0999984741;144.746795654;34;128.100121975;7;21.0;57.0;26;90.8760929108;
109;17;55.0999984741;144.110336304;34;129.327160716;7;20.0;58.0;26;92.4244508743;
110;17;54.0999984741;145.626098633;36;132.653582692;7;20.0;59.0;26;93.8794212341;
111;17;54.0999984741;148.648025513;36;136.074441552;7;21.0;57.0;26;95.2264232635;
112;17;55.0999984741;147.685394287;37;140.567545772;7;20.0;58.0;27;96.4555711746;
113;18;55.0999984741;150.729721069;37;145.210228205;7;20.0;59.0;27;97.5617437363;
114;18;58.0999984741;155.772384644;37;149.978977442;7;21.0;57.0;27;98.5442972183;
115;18;60.5610122681;156.7293396;38;153.859856606;7;20.0;58.0;27;99.4064760208;
116;19;62.0999984741;161.202438354;39;157.750362635;7;20.0;59.0;28;100.154623032;
117;21;63.0999984741;164.871505737;37;161.632297039;7;20.0;60.0;28;100.688566208;
118;21;64.6999969482;165.406600952;40;165.488281131;7;20.0;61.0;26;101.07431221;
119;21;63.6999969482;168.939926147;40;170.301412463;7;20.0;62.0;26;101.403110504;
120;21;66.2965240479;173.053314209;40;174.144962192;7;20.0;63.0;27;101.681018829;
121;21;67.6999969482;172.089370728;41;177.919318318;7;20.0;64.0;27;101.914228439;
122;22;65.6999969482;178.065887451;41;182.608213067;7;20.0;65.0;27;102.0;
123;22;68.6999969482;182.570648193;42;187.255809307;7;21.0;63.0;28;102.0;
124;22;74.4211959839;184.091445923;43;191.910286784;7;20.0;64.0;29;102.0;
125;22;77.6999969482;187.35295105;44;195.419047594;7;20.0;65.0;30;102.0;
126;22;79.155960083;194.846115112;46;198.740890861;7;21.0;63.0;31;102.0;
127;22;81.5226364136;196.275726318;46;201.701223969;7;20.0;64.0;31;102.0;
128;22;81.5576705933;199.04460144;46;205.573678136;7;20.0;65.0;32;102.0;
129;22;88.6999969482;201.673477173;47;208.431737781;7;21.0;63.0;32;102.0;
130;22;97.6999969482;206.308670044;48;211.21575284;7;20.0;64.0;32;102.0;
131;22;105.699996948;209.940185547;49;213.926345229;7;20.0;65.0;33;102.0;
132;22;113.699996948;212.66859436;50;216.566468716;7;21.0;63.0;34;102.0;
133;22;121.699996948;216.015075684;51;219.140532494;7;20.0;64.0;34;102.0;
134;22;129.699996948;219.026519775;53;221.653573036;7;20.0;65.0;35;102.0;
135;22;136.700012207;221.819534302;55;223.963802218;7;21.0;63.0;36;102.0;
136;22;142.239746094;223.35484314;55;226.180882096;7;20.0;64.0;36;102.0;
137;22;146.330841064;224.397415161;57;228.144594431;7;20.0;65.0;36;102.0;
138;22;150.400009155;225.379089355;59;229.956792474;7;21.0;63.0;36;102.0;
139;23;153.900009155;224.301330566;60;231.785632968;7;20.0;64.0;37;102.0;
140;23;156.900009155;225.510192871;60;233.623282433;7;20.0;65.0;37;102.0;
141;23;158.900009155;226.503936768;60;235.461656094;7;21.0;63.0;37;102.0;
142;23;160.760009766;226.789398193;62;237.292555332;7;20.0;64.0;38;103.0;
143;23;161.760009766;224.782165527;62;239.107823133;7;21.0;66.0;39;103.059999943;
144;23;157.760009766;245.337387085;60;240.899502516;7;23.0;65.0;39;103.122963905;
145;23;156.760009766;253.595321655;61;243.660000086;7;24.0;67.0;40;103.18896091;
146;23;159.760009766;250.856643677;61;245.4422369;7;25.0;69.0;42;103.258051872;
147;23;155.760009766;256.514099121;63;247.182750225;7;26.0;71.0;42;103.330288529;
148;23;154.760009766;262.905334473;64;248.875951648;7;27.0;72.0;42;103.405712008;
149;23;153.760009766;262.300384521;65;250.517096996;7;28.0;73.0;43;103.484351635;
150;23;144.760009766;272.698364258;69;252.102341533;7;26.0;76.0;43;103.566223264;
151;26;140.760009766;283.098327637;66;253.628753543;7;25.0;79.0;44;103.651328325;
152;26;139.160003662;287.499359131;68;256.276239038;7;24.0;82.0;44;103.739652514;
153;26;135.160003662;295.251586914;68;258.87564683;7;23.0;85.0;45;103.831164241;
154;26;134.160003662;297.757507324;69;261.402515173;7;22.0;88.0;46;103.925814152;
155;26;130.160003662;304.010253906;70;263.776289463;7;22.0;91.0;47;104.023533583;
156;26;126.159996033;313.26965332;71;266.083236933;7;22.0;94.0;47;104.124233961;
157;26;125.159996033;317.26965332;71;269.31648016;7;23.0;94.0;48;104.227806568;
158;26;126.159996033;316.26965332;74;271.56065619;7;22.0;97.0;48;104.334121704;
159;26;123.159996033;327.26965332;79;273.728942871;7;22.0;100.0;49;104.443028927;
160;26;124.159996033;332.26965332;82;275.819077134;7;23.0;100.0;49;104.554357052;
161;26;123.159996033;340.26965332;82;277.82992816;7;22.0;103.0;51;104.667914629;
162;26;125.159996033;345.26965332;84;279.66775775;7;24.0;100.0;51;104.783490896;
163;27;126.159996033;350.26965332;81;299.41070044;6;21.0;95.0;52;86.9008569717;
164;27;127.159996033;350.26965332;82;301.088438153;6;20.0;98.0;52;87.0197672844;
165;27;128.160003662;359.26965332;82;302.701492071;6;22.0;95.0;53;87.1399610043;
