Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;8.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;9.0;10.0;5;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;1;9.0;10.0;5;20.0;2;8.32806777954;10.5;4;22.2917383909;
6;1;10.0;10.0;5;20.0;2;9.44064044952;10.5;4;22.4042263031;
7;1;11.0;10.0;5;20.0;2;10.0409517288;10.5;3;22.5249304771;
8;1;11.0;10.0;5;20.3999996185;2;10.0681095123;10.5;3;23.0894187689;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;10.1951189041;10.7100000381;3;23.5836213827;
10;2;11.2179203033;10.5631999969;4;21.9903717041;2;10.3063154221;10.8792181015;3;23.9926425219;
11;2;11.597111702;10.4951858521;4;23.0819120407;2;10.3983440399;11.0;3;25.8316864967;
12;2;11.9245738983;11.0209560394;4;23.99553442;2;10.8121290207;11.7700004578;4;27.4540388584;
13;2;13.9245738983;11.4571752548;5;24.7449600697;2;12.541469574;12.4126424789;4;28.8682081699;
14;2;15.9245738983;11.8107032776;5;25.3503712416;2;14.541469574;12.9308347702;4;30.1005516052;
15;2;16.9627056122;12.0916318893;5;25.8344515562;2;16.541469574;13.3366470337;4;31.1863336563;
16;2;17.9761257172;12.3113050461;5;26.2195074558;2;17.8257961273;13.6469516754;4;32.1621966362;
17;2;18.9898986816;12.4808797836;5;26.3048160076;2;18.9405918121;13.879781723;4;32.9572491646;
18;2;20.0040187836;12.5;5;26.3530313969;2;20.0653820038;14.0;4;33.5542383194;
19;2;21.0184822083;12.5;5;26.4023760557;2;21.1997051239;14.0;4;34.1899633408;
20;2;21.5;12.920712471;5;26.4528282881;2;21.692741394;14.0;4;34.8591008186;
21;2;21.5;12.9358482361;5;26.5043625832;2;21.843296051;14.0;4;35.5546751022;
22;2;21.5;12.9513092041;7;26.5569496155;2;21.9998016357;14.0;4;36.2682390213;
23;2;21.9670848846;12.5;7;26.6105561256;2;22.1603527069;14.0;5;36.9902019501;
24;2;21.9831676483;12.5;8;26.6651450396;2;22.3227958679;14.0;5;37.7102985382;
25;2;21.5;12.99954319;8;26.72067523;2;22.4848175049;14.0;5;38.4181499481;
26;2;21.5;13.0162029266;8;26.7771017551;2;22.6440830231;14.0;5;39.1038570404;
27;2;21.5;13.0331306458;8;26.8343759775;2;22.7983665466;14.0;6;39.758556366;
28;3;19.9952812195;13.5;6;47.8924454451;2;22.9456748962;14.0;6;40.374874115;
29;3;19.5;14.5;6;49.2112544775;2;23.0843467712;14.0;6;40.947227478;
30;3;19.5;16.3975772858;6;50.3258676529;2;21.2131252289;15.0;6;41.4719495773;
31;4;19.5;17.4249420166;5;51.2451066971;2;20.3311882019;16.0;6;41.9472465515;
32;4;19.5;18.4525909424;5;51.9888665676;2;19.438129425;17.0;6;42.3730211258;
33;4;19.5;19.4804935455;5;52.5826129913;2;18.5339279175;18.0;6;42.7505970001;
34;4;20.0;20.5086193085;5;53.052957058;2;17.6188831329;19.0;6;43.0823974609;
35;4;21.0;21.5369338989;5;53.3161010742;2;17.3935394287;20.0;6;43.3716182709;
36;4;22.0;22.5654067993;7;53.3782629967;2;17.4586143494;21.0;7;43.6219272614;
37;4;23.0;23.59400177;7;53.4406147003;2;17.5149345398;22.0;8;43.8372087479;
38;4;23.7999992371;24.6226825714;8;53.5030794144;2;17.5633716583;23.0;9;44.0;
39;4;24.7999992371;22.6514167786;8;53.5655794144;2;17.6000003815;24.0;10;44.0;
40;4;23.7999992371;23.6801662445;8;53.628036499;2;17.6000003815;25.0;11;44.0;
41;4;23.7999992371;24.708896637;9;53.690372467;2;17.6000003815;26.0;11;44.0;
42;4;24.7999992371;22.7375717163;8;53.7525100708;2;17.6000003815;27.0;12;44.0;
43;5;23.7999992371;23.7661552429;7;63.8143725395;2;18.6000003815;25.0;14;44.0;
44;5;24.7999992371;27.7661552429;7;64.275883913;2;17.6000003815;26.0;13;44.0;
45;5;25.7999992371;31.7661552429;7;64.7113711834;2;17.6000003815;27.0;13;44.0;
46;5;26.7999992371;35.1661529541;8;64.6195006371;2;18.6000003815;25.0;15;44.0;
47;5;27.6499996185;38.1039619446;8;65.3821206093;2;19.6000003815;25.0;15;44.0;
48;5;28.3392066956;40.0337028503;8;65.8516955376;2;20.6000003815;25.0;15;44.0;
49;5;28.4403114319;41.1603393555;9;66.1762132645;2;21.6000003815;25.0;18;44.0;
50;5;29.5001220703;39.1607513428;10;65.9740934372;2;22.6000003815;25.0;17;44.0;
51;5;28.4041099548;40.2134094238;11;67.6290843487;2;23.6000003815;25.0;18;44.0;
52;6;29.5673179626;42.1798973083;10;80.8351682425;2;23.8999996185;24.0;18;44.0;
53;6;32.6458435059;42.1747894287;11;81.7960920334;2;23.8999996185;24.0;19;44.0;
54;6;32.6843147278;45.1831359863;11;82.6904720068;2;23.8999996185;24.0;18;44.0;
55;7;33.718372345;48.1930084229;10;88.4136705399;2;23.8999996185;24.0;19;44.0;
56;7;36.7249984741;48.7646560669;12;89.2079863548;2;23.8999996185;24.0;19;44.0;
57;7;37.7249984741;51.4430541992;13;89.9512890577;2;23.8999996185;24.0;20;44.0;
58;8;38.7249984741;53.4844589233;13;90.1462446451;2;23.8999996185;24.0;20;44.0;
59;8;40.5750007629;52.5846481323;14;91.179009676;2;23.8999996185;24.0;20;44.0;
60;8;40.6897506714;54.605091095;13;91.4063289165;2;23.8999996185;24.0;21;44.0;
61;8;41.7249984741;56.6601715088;13;91.9948337078;2;23.8999996185;24.0;21;44.0;
62;8;41.1801528931;56.7347145081;14;92.0397541523;2;23.8999996185;24.0;22;44.0;
63;9;41.2625007629;56.7882232666;11;91.8969321251;2;23.8999996185;24.0;22;44.0;
64;9;42.2625007629;57.7142791748;11;95.9792057276;2;23.8999996185;24.0;22;44.0;
65;10;43.8025932312;59.7250862122;10;98.5824131966;2;23.8999996185;24.0;22;44.0;
66;10;45.238986969;61.7713661194;11;100.732685089;2;23.8999996185;24.0;22;44.0;
67;10;46.5870552063;60.8482208252;11;102.515499234;2;23.8999996185;24.0;22;44.0;
68;10;45.8624267578;62.9506416321;13;103.489786863;2;23.8999996185;24.0;22;44.0;
69;10;45.9500045776;65.1111602783;13;103.995537639;2;23.8999996185;24.0;24;44.0;
70;10;43.9500045776;67.9159698486;14;104.509388804;2;23.8999996185;24.0;24;44.0;
71;11;43.9500045776;67.1460952759;13;106.03092432;2;23.8999996185;24.0;24;44.0;
72;11;42.9500045776;70.380065918;14;106.59958756;2;23.8999996185;24.0;25;45.3199996948;
73;11;42.9500045776;73.6176071167;15;107.175852299;2;22.0890007019;25.4200000763;25;46.3582401276;
74;11;42.9500045776;73.8583984375;15;107.758844018;2;20.6291618347;24.7314720154;25;47.1666984558;
75;11;40.9500007629;78.8593902588;17;108.347515821;2;20.7310562134;24.9579029083;25;47.5526294708;
76;12;39.9500007629;82.9774932861;17;108.940648913;2;20.75;25.0;26;47.8066806793;
77;12;40.25;83.5784835815;17;109.475227833;2;20.75;25.0;26;48.0;
78;12;39.25;86.6865692139;18;110.006723404;2;20.75;25.0;26;48.0;
79;13;39.25;89.7913970947;18;110.542216539;2;20.75;25.0;26;48.0;
80;13;40.25;89.8964691162;18;111.079788566;2;20.75;25.0;26;48.0;
81;13;39.25;93.0016937256;20;111.617459655;2;20.75;25.0;27;48.0;
82;16;45.3701019287;97.0868301392;17;112.153229237;2;18.75;26.0;27;48.0;
83;16;48.4688339233;98.5515441895;18;112.685121775;2;17.75;27.0;27;48.0;
84;16;48.4172325134;101.635772705;18;113.211227179;2;16.75;28.0;27;48.0;
85;17;48.9851150513;105.317260742;18;114.729489446;2;15.75;29.0;27;48.0;
86;17;52.0323066711;106.530555725;19;115.208757877;2;14.75;30.0;27;48.0;
87;17;52.7732963562;110.711677551;20;119.094078422;2;14.0;31.0;27;48.0;
88;17;53.2324829102;115.123657227;20;123.251470089;2;14.0;32.0;28;48.0;
89;17;54.5297279358;120.526397705;21;126.010393143;2;14.0;33.0;28;48.0;
90;18;55.7691421509;125.917892456;20;131.394257545;2;14.0;34.0;28;48.0;
91;18;56.3843002319;130.498031616;23;136.793679953;2;14.0;35.0;29;48.0;
92;18;57.7966995239;136.065582275;23;140.527601004;2;14.0;36.0;30;48.0;
93;18;60.0442581177;138.616271973;25;143.701111317;2;14.0;37.0;30;48.0;
94;19;59.5423469543;143.146331787;25;145.878996491;2;14.0;38.0;30;48.0;
95;20;60.7022132874;145.441848755;26;147.933374882;2;14.0;39.0;30;48.0;
96;21;60.9331283569;147.725646973;25;151.03905499;2;14.0;40.0;31;48.0;
97;22;63.1034660339;152.604934692;25;153.219636679;2;14.0;41.0;31;48.0;
98;23;65.4754714966;157.279251099;25;155.457281828;2;14.0;42.0;31;48.0;
99;24;66.465133667;161.592666626;25;157.750986218;2;14.0;43.0;32;48.0;
100;25;66.7395629883;165.894699097;23;160.095500588;2;14.0;44.0;31;48.0;
