Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.6999998093;5;21.0;
3;2;8.19999980927;10.0;4;21.0299999714;1;8.0;10.6999998093;5;21.0;
4;2;9.20600032806;10.0;4;21.0605909824;1;8.14999961853;10.5;5;21.0;
5;2;9.2121181488;10.0;4;21.091766119;1;8.14999961853;10.5;5;21.0;
6;2;10.3275299072;10.0;4;21.1235172749;1;9.14999961853;10.5;5;21.0;
7;2;11.3370552063;10.0;4;21.1558350325;2;9.72500038147;10.6999998093;4;22.0;
8;2;11.3467502594;10.0;4;21.6002668142;2;9.95000076294;10.5;4;22.5200001001;
9;2;11.4800796509;10.1999998093;4;21.9722745419;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;11.5916824341;10.3632001877;4;22.2830175161;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;11.6849050522;10.4951858521;4;23.3954073191;2;10.2486343384;11.0;4;25.0752841234;
12;2;12.0186223984;11.0209560394;4;24.3307359219;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;14.0186223984;11.4571752548;5;25.1027135849;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;16.0186214447;11.8107032776;5;25.7315064669;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;17.0770454407;12.0916318893;5;26.2397767305;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;18.0977230072;12.3113050461;5;26.6498038769;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;19.1189861298;12.4808797836;5;26.7608320713;2;18.6424198151;13.879781723;5;31.505875349;
18;2;20.1408233643;12.5;5;26.8354767561;2;19.738822937;14.0;5;31.9789624214;
19;2;21.1632156372;12.5;5;26.9119156599;2;20.8452682495;14.0;5;32.4970645905;
20;2;22.0735740662;12.5;6;26.9900764227;2;21.31183815;14.0;5;33.0593295097;
21;2;22.0970230103;12.5;6;27.0698769093;2;21.4383487701;14.0;5;33.6634473801;
22;2;22.1209640503;12.5;6;27.1512255669;2;21.5742759705;14.0;5;34.3054871559;
23;2;22.1453666687;12.5;6;27.2340214252;2;21.7187347412;14.0;6;34.9798283577;
24;2;22.1702060699;12.5;6;27.3181540966;2;21.8704605103;14.0;6;35.6792192459;
25;3;22.1954460144;12.5;6;27.4035048485;2;22.0278244019;14.0;6;36.394982338;
26;4;22.2210521698;12.5;5;27.4899468422;2;22.1888694763;14.0;6;37.1173725128;
27;4;20.2469844818;13.5;5;27.5773453712;2;22.3514080048;14.0;6;37.8360614777;
28;4;19.2732028961;14.5;5;27.6655590534;2;22.5131130219;14.0;7;38.5407104492;
29;4;18.2996673584;15.5;5;27.754440546;3;22.6716594696;14.0;6;39.2215652466;
30;4;17.3263320923;16.5;5;27.8438374996;3;20.8248519897;15.0;6;39.8699960709;
31;4;16.3531513214;17.5;5;27.93359375;3;19.8248519897;15.0;6;40.4789276123;
32;4;15.3800783157;18.5;5;28.0235495567;3;18.8248519897;15.0;6;41.0431089401;
33;4;14.9070644379;19.5;5;28.1135439873;3;18.8248519897;16.0;6;41.5592107773;
34;4;14.9340629578;20.5;5;28.2034151554;3;18.3508224487;17.0;6;42.0257549286;
35;4;15.0;19.5;6;28.2930014133;3;17.4557952881;18.0;6;42.4429149628;
36;4;14.9879007339;19.5;6;28.3821430206;3;17.2496566772;19.0;5;42.8122329712;
37;4;14.0;21.5;6;28.470682621;3;17.3327522278;20.0;6;43.1362905502;
38;4;14.0;23.2353420258;7;28.5584671497;4;18.4056663513;21.5;6;44.418387413;
39;4;14.0;24.2792339325;7;28.6453483105;4;19.4691371918;22.5;6;44.8222466707;
40;4;14.0;25.3226737976;5;28.7311835289;4;19.5240058899;23.0;7;45.2155128717;
41;4;14.0;26.3655910492;5;29.8158371449;4;19.5711479187;24.0;8;45.5541238785;
42;4;16.0;24.4079189301;6;29.9491810799;4;19.6000003815;25.0;8;45.7941719294;
43;4;16.0;25.449590683;6;31.3720626831;4;19.6000003815;26.0;8;46.0669906139;
44;4;16.0;26.5100440979;7;32.5302079916;4;19.6000003815;27.0;8;46.375654459;
45;4;16.0;27.5699424744;7;33.4578086138;5;20.6000003815;25.0;6;56.7230784893;
46;4;16.0;28.6291446686;7;34.1958155632;5;20.6000003815;29.0;6;57.5118498802;
47;4;16.0;29.6875190735;9;34.784485817;5;21.6000003815;33.0;6;58.3184285164;
48;4;16.0;30.7449398041;9;34.9947382212;5;22.6000003815;37.0;7;59.1428508759;
49;4;17.0;30.7449398041;10;35.1692296267;5;23.6000003815;41.0;8;59.9848246574;
50;4;18.0;31.7449417114;10;35.3431876898;5;24.6000003815;45.0;8;60.843413353;
51;4;20.0;32.5;13;35.5164140463;5;25.1204147339;46.0;9;61.7167282104;
52;4;20.0;33.5;13;35.6887230873;6;26.2001628876;48.0;10;63.6016774178;
53;4;21.0;34.5;13;35.8599419594;7;28.2721481323;47.0;9;64.6538053751;
54;4;22.0;34.0635490417;14;36.0299105644;7;27.3367576599;49.0;11;65.7310091257;
55;4;23.0;33.1115608215;14;36.1984817982;7;28.3944587708;48.0;12;66.8290777206;
56;5;24.0;32.1579666138;14;36.3655186892;7;29.4457530975;48.0;12;67.9429785013;
57;5;24.7000007629;32.2027282715;15;36.5308966637;7;30.4911651611;47.8970870972;13;68.9631488323;
58;6;24.7000007629;32.2458229065;12;51.6944994926;7;31.5;47.033493042;14;69.9748203754;
59;6;24.7000007629;32.2458229065;12;52.606221199;8;30.0345230103;47.0;14;72.0006797314;
60;6;25.7000007629;33.2458229065;12;53.4353370667;8;31.5;47.0;14;73.1948009729;
61;6;27.7000007629;35.2458229065;12;54.1809220314;8;33.5;47.5559234619;15;74.4160577059;
62;6;28.7000007629;35.7006797791;13;54.8454134464;8;34.5;47.7720146179;16;75.6635503769;
63;6;27.7000007629;36.6845169067;15;56.4337422848;9;33.4047050476;48.0;15;76.9374314547;
64;6;30.7000007629;36.6741256714;15;57.0009131432;9;32.5221252441;50.0;15;78.2385070324;
65;6;31.7000007629;36.637348175;16;57.4494607449;9;31.6494560242;52.0;15;79.5677120686;
66;6;32.5;37.637298584;18;57.8483992815;9;31.3206634521;52.0;15;80.9255297184;
67;6;30.7000007629;40.6117248535;19;58.111268878;9;30.9312667847;54.0;15;82.3114404678;
68;6;30.7000007629;43.5999984741;19;58.259196043;9;30.5;53.5559234619;15;85.8096964359;
69;6;30.25;46.1841850281;19;58.4092648029;9;30.3894100189;53.0;15;89.0227241516;
70;6;29.25;47.2118186951;20;58.5613144636;9;29.6472167969;52.0;17;93.99528265;
71;6;28.5499992371;48.2403907776;20;58.7151767015;9;31.7083015442;54.0;16;96.6656609774;
72;6;29.5499992371;47.2698974609;21;58.8706766367;9;35.1368865967;54.0;17;99.1526156664;
73;7;30.3499984741;47.3003387451;21;60.8063397408;10;35.6848907471;55.0;17;101.437627912;
74;7;28.8064994812;48.5429992676;21;62.3475497961;10;35.8258285522;57.0;18;103.498895526;
75;7;30.0204982758;49.2739906311;21;63.5667734146;10;30.9700374603;63.0;19;105.398436427;
76;7;30.996799469;50.276134491;22;64.4694293737;10;30.2000007629;68.3939971924;20;107.1884377;
77;7;31.1405143738;51.2869758606;22;64.9301943779;10;30.2000007629;72.4866867065;20;108.92700088;
78;7;31.25;52.306854248;23;65.9897243977;10;31.2000007629;77.3939971924;20;110.595851183;
79;7;31.6279983521;53.2684555054;23;67.9010801315;10;32.2000007629;81.3939971924;20;112.179818988;
80;8;28.827999115;57.3154067993;22;68.7400453091;10;33.2000007629;85.3939971924;19;114.667387605;
81;8;28.827999115;61.3636512756;23;69.4681446552;10;35.2000007629;90.3939971924;20;116.091012836;
82;9;29.827999115;62.4131278992;23;70.1042846441;10;37.2000007629;94.0245056152;20;117.40834713;
83;9;28.827999115;65.463760376;24;70.5227453709;10;38.2000007629;97.1470413208;20;118.619621038;
84;9;28.827999115;68.5154647827;24;70.8186267614;10;38.9500007629;101.274429321;21;119.728322864;
85;9;30.827999115;66.2332992554;25;71.1169637442;10;39.9500007629;103.406539917;23;120.599563479;
86;10;30.827999115;67.3245773315;24;72.4173834324;10;40.9500007629;105.543174744;23;121.36725378;
87;10;29.827999115;70.6760559082;24;72.7195049524;10;41.9500007629;107.684104919;24;122.082377911;
88;10;32.827999115;69.5141601562;24;73.0229413509;10;41.9500007629;105.829063416;26;122.749855042;
89;10;32.827999115;71.6122283936;24;73.3272997141;10;45.0249862671;107.977722168;26;123.375028014;
90;10;33.827999115;75.3848724365;24;73.6321817636;10;45.2874984741;111.129714966;27;123.963233113;
91;10;35.827999115;75.4306259155;24;73.9371860027;10;46.5735321045;109.284629822;28;124.388383389;
92;10;34.827999115;76.4779510498;23;73.2706471682;10;44.638835907;114.442008972;28;124.759709358;
93;11;34.827999115;77.5068130493;23;72.6926065087;10;44.6759681702;119.601387024;28;125.135004759;
94;12;33.827999115;74.5571670532;22;72.1939326525;10;46.7135009766;118.76222229;29;125.513163686;
95;12;33.827999115;73.6089477539;22;71.7663866878;10;45.7513160706;120.92401123;28;125.893048048;
96;12;33.827999115;72.662109375;22;71.4025403261;10;44.7893028259;123.086181641;27;126.273500919;
97;12;35.827999115;71.7165603638;22;71.0956919193;10;46.8273506165;122.248199463;28;126.653364778;
98;12;37.827999115;71.8827896118;21;70.8397923708;10;45.8653373718;125.409500122;27;127.031495452;
99;12;39.827999115;72.3332214355;21;71.5979636312;10;44.9031486511;129.51574707;30;127.406778932;
100;12;39.827999115;74.1760101318;21;71.4296637177;10;46.9406738281;128.703384399;31;127.778146267;
