Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
48;3;19.8611907959;23.5;6;28.8995952606;2;23.25;17.5;10;25.0;
49;3;20.8774089813;25.5;7;28.9717501402;2;23.25;17.5;12;25.0;
50;3;21.5874290466;27.5;7;29.0439357758;3;23.25;17.5;10;36.5;
51;3;22.2205886841;28.1984367371;7;29.1161112785;3;24.25;18.5;10;36.9600000381;
52;4;23.5511245728;28.5;6;30.1882357597;3;25.25;19.5;10;37.3833837509;
53;4;24.5673522949;29.5;7;30.3102687597;3;26.25;20.5;10;37.76932621;
54;4;24.5835609436;30.5;7;30.4341446161;3;25.25;21.5;10;38.1180152893;
55;4;24.5997390747;31.5;8;30.5598478317;3;25.25;22.5;10;38.4304847717;
56;4;24.6158771515;32.5;9;30.6873579025;3;25.25;22.5;10;38.7084302902;
57;4;24.6319675446;32.5;9;30.8166491985;3;25.25;22.5;10;38.9540262222;
58;4;24.6480026245;32.5;9;30.9476898909;4;26.25;24.5;10;40.169752121;
59;5;23.625;34.3491897583;8;31.080442071;4;27.25;26.5;10;40.3582448959;
60;5;23.625;34.8441429138;11;31.2148606777;4;27.25;25.5;10;40.5;
61;5;23.625;34.8792800903;11;31.3387564421;4;27.25;26.5;10;40.5;
62;5;23.625;34.9081420898;13;31.4465880394;4;27.25;27.5;13;40.5;
63;6;23.625;34.9279708862;10;46.5565177202;5;27.25;27.5;12;40.5;
64;6;24.625;35.9478683472;10;47.4184738398;5;27.25;28.5;12;40.9025001526;
65;6;25.625;36.9678153992;11;48.2017500401;5;27.25;29.5;12;42.261370182;
66;6;27.0695075989;37.0;13;48.9054219723;5;27.7000007629;31.0;13;43.359991312;
67;6;25.625;39.0;13;49.531912446;5;28.0510005951;32.3899993896;14;44.2366417646;
68;6;25.625;40.0277900696;15;50.0861237049;6;28.3185329437;33.6872596741;13;44.9311608076;
69;6;26.0964984894;40.0;15;50.5745654106;6;28.5187683105;34.9097442627;23;45.2577478886;
70;7;26.1054782867;41.0;15;51.004566431;7;28.5999984741;36.0;13;62.5548160076;
71;7;26.625;38.5;15;51.3836405277;7;29.5999984741;38.0;13;63.9399073124;
72;7;25.625;40.6074829102;16;53.1788499355;7;30.5999984741;40.0;13;65.1812514067;
73;7;27.0507469177;40.0;16;54.658614397;7;30.5999984741;42.0;13;66.2643841505;
74;7;26.5516986847;42.3899993896;17;55.8675978184;7;30.5999984741;44.0;13;67.187599659;
75;7;26.8743247986;43.6872596741;17;56.8527729511;7;31.5999984741;43.0;13;69.9593677521;
76;7;28.5417098999;40.9097442627;17;57.5101685524;7;34.5999984741;45.0;14;70.8423948288;
77;7;28.8683013916;41.0;17;57.7471883297;7;37.5999984741;47.0;14;71.6418827772;
78;7;30.6359367371;39.0;17;57.9545361996;7;38.5999984741;49.0;14;72.3815217018;
79;7;30.8964061737;40.0;18;58.161026001;7;39.3999977112;51.0;14;72.9896146059;
80;7;29.0249996185;42.7294158936;18;58.3663775921;7;39.3999977112;53.0;15;73.4581919909;
81;7;27.4396095276;42.0;18;59.5703141689;7;39.3999977112;55.0;15;73.9804314375;
82;7;27.6632709503;44.0;19;59.812564373;7;39.3999977112;57.0;15;74.5609046221;
83;8;28.6770782471;46.8077850342;18;60.0540482998;7;39.3999977112;59.0;16;75.2036508322;
84;8;25.8497638702;49.0;17;60.2945115566;7;39.3999977112;61.0;16;75.9117964506;
85;8;24.5607700348;52.5097198486;18;60.5337067842;8;39.3999977112;64.0;15;76.6871116161;
86;8;24.9875984192;53.5396194458;19;60.7713948488;8;39.3999977112;67.0;16;77.5295306444;
87;8;25.7250003815;58.0200653076;19;61.0073456764;8;39.3999977112;69.3780975342;16;78.4366827011;
88;8;27.8751926422;57.5097198486;19;61.2413392067;8;39.3999977112;71.4577713013;16;79.4035015106;
89;9;27.6021347046;60.5097198486;19;61.4731662273;8;39.3999977112;73.5403900146;17;80.4219963551;
90;9;26.7250003815;64.5097198486;19;61.7026289701;8;39.3999977112;75.625869751;17;81.4812607765;
91;9;27.6211872101;67.5097198486;19;61.905985713;8;39.3999977112;77.7141113281;17;83.5677931309;
92;9;27.625;71.5097198486;20;62.0908868313;8;40.3999977112;80.4452972412;17;84.6661398411;
93;9;28.625;72.5097198486;20;62.2741155624;8;41.3999977112;83.1703948975;18;85.7598278522;
94;9;27.625;73.288192749;21;62.4555168152;8;42.3999977112;84.4888381958;19;86.83248353;
95;9;27.625;76.314994812;21;62.6349440813;8;41.3999977112;87.6284637451;16;87.8689768314;
96;9;28.625;75.6484985352;20;62.8122622967;8;42.3999977112;87.7707519531;14;88.8564281464;
97;9;27.625;77.7011108398;20;62.9873459339;8;43.3999977112;87.9153671265;15;89.784923315;
98;9;27.625;79.7535858154;21;63.1600803137;9;44.3999977112;88.061920166;17;90.6478662491;
99;9;28.625;75.8059082031;21;63.3303602934;9;42.3999977112;87.8100204468;18;91.4419515133;
100;9;27.625;77.8580322266;22;63.4980896711;9;41.3999977112;88.9592437744;19;92.1668257713;
101;9;27.625;79.9099273682;21;63.6631829739;9;41.3999977112;90.1091537476;19;92.8245444298;
102;9;28.625;75.9615631104;22;63.8255631924;9;41.3999977112;91.2593154907;20;93.4189329147;
103;9;27.625;78.0128936768;22;63.9851608276;9;41.3999977112;92.4092636108;20;94.6116832495;
104;9;27.625;80.0638885498;23;64.1055440903;9;41.3999977112;93.8712234497;20;95.8102293015;
105;9;28.625;79.0963287354;23;64.2205076218;9;41.3999977112;95.3629837036;20;97.0174926519;
106;9;27.625;81.1271057129;22;64.3161010742;9;42.3999977112;93.8817749023;22;98.1260280609;
107;9;27.625;82.6580505371;22;64.3782629967;9;43.3999977112;93.4238357544;22;100.191376686;
108;9;28.625;80.6891326904;22;64.4406147003;9;45.3999977112;93.9844665527;23;102.351871371;
109;9;27.625;81.7203063965;23;64.5030794144;9;48.3999977112;95.5581130981;24;103.601925492;
110;9;26.625;83.052154541;20;64.5655794144;9;50.3999977112;97.1385803223;22;104.875194907;
111;9;26.625;83.0959014893;21;64.628036499;9;50.7999992371;98.7192382812;21;106.161960244;
112;9;26.625;83.1396255493;21;64.690372467;10;50.7999992371;100.29335022;22;107.452404857;
113;9;26.8999996185;80.1832580566;21;64.7525100708;11;50.7999992371;102.854362488;20;132.737015009;
114;9;27.8999996185;80.2267608643;21;64.8143725395;11;50.7999992371;102.854362488;20;135.686944842;
115;9;28.8999996185;77.2700576782;23;64.8758842945;11;49.7999992371;108.854362488;22;138.300498366;
116;9;29.1999988556;76.313117981;24;64.936971426;11;49.7999992371;113.854362488;22;140.588005662;
