Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;11.0;10.0;6;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;12.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;13.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;14.0;10.0;5;20.3999996185;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;14.6300001144;10.1999998093;4;21.7264003754;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;14.7768793106;10.3632001877;4;22.8494274616;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;15.282242775;10.9097137451;4;23.7921946049;
11;1;10.6065406799;12.4589796066;5;25.0;2;17.2822418213;11.3658018112;4;24.5663278103;
12;1;12.5272569656;12.5;5;25.0;2;19.2822418213;11.7372808456;4;25.1909153461;
13;1;13.5272569656;12.5;5;25.0;2;20.3243255615;12.0336990356;4;25.6883610487;
14;1;14.5272569656;12.5;5;25.0;2;20.5597629547;12.2662630081;4;26.0812431574;
15;1;15.5272569656;12.5;5;25.0;2;20.7365608215;12.446267128;4;26.2221269608;
16;1;16.527256012;12.5;5;25.0;2;20.7999572754;12.5;4;26.2560760975;
17;1;17.527256012;12.5;6;25.0;2;22.7668762207;12.5;4;26.2905418873;
18;1;17.625;12.5;6;25.0;2;23.7823848724;12.5;4;26.3255085945;
19;1;17.625;12.5;6;25.0;2;24.7981204987;12.5;5;26.3609591722;
20;1;17.625;12.5;6;25.0;2;25.8140716553;12.5;5;26.3968753815;
21;1;17.625;12.5;7;25.0;2;25.8785934448;12.5;5;26.4332377911;
22;1;17.625;12.5;7;25.0;3;25.8949565887;12.5;4;26.4700255394;
23;1;17.625;12.5;7;25.0;3;25.9115104675;12.5;4;26.5072168112;
