Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;11.0;10.0;5;20.0;
4;2;8.14999961853;10.6999998093;3;22.8400001526;1;11.0;10.0;4;20.0;
5;2;8.42599964142;10.9200000763;3;23.6501437426;1;12.0;10.0;4;20.0;
6;2;9.52799987793;11.2650718689;3;24.3396611214;2;13.4499998093;10.0;3;21.0;
7;2;10.4764242172;11.543302536;3;24.9285950661;2;14.0;10.0;3;21.4499995708;
8;2;10.6089334488;11.7641716003;3;25.6865624189;2;14.1800003052;10.1999998093;3;22.6443753242;
9;2;10.7794761658;12.0549411774;3;26.3381440639;2;14.6940803528;10.7712001801;3;24.5643993616;
10;2;10.9260816574;12.2827939987;3;26.907253623;2;15.5139665604;11.682185173;3;26.2203747034;
11;2;11.0541315079;12.4589796066;3;27.2282226086;2;17.5139656067;12.4573717117;3;27.6008703709;
12;2;13.0541324615;12.5;3;27.4905240536;2;19.5139656067;13.0908613205;4;28.7223362923;
13;2;15.0541324615;12.5;3;27.7771704197;2;20.5139656067;13.5907068253;4;29.6188164949;
14;2;16.2314033508;12.5;3;28.0888476372;2;21.5139656067;13.9737730026;4;30.3316223621;
15;2;17.301530838;12.5;3;28.4258766174;2;22.5139656067;14.2605781555;4;30.901674509;
16;2;18.377363205;12.5;4;28.7881331444;2;23.5139656067;14.4714698792;4;31.1162416935;
17;2;19.4588699341;12.5;5;29.1749720573;2;24.5139656067;14.5;4;31.2830810547;
18;3;20.5459098816;12.5;4;29.5851640701;2;25.5139656067;14.5;5;31.4592645168;
19;3;20.6566619873;12.5;5;30.0168495178;2;26.5139656067;14.5;5;31.644711256;
20;3;19.625;13.5;5;30.4675207138;2;27.0499992371;14.5;5;31.8392374516;
21;3;19.625;14.140255928;5;30.934035778;2;27.0499992371;14.5;5;32.042548418;
22;3;20.625;12.5;5;31.4126729965;3;27.0499992371;14.5;5;32.2542321682;
23;3;21.0678520203;12.5;5;31.8992233276;4;27.0499992371;14.5;4;32.4737551212;
24;3;19.625;13.5;6;32.3891215324;4;27.0499992371;14.5;4;32.7004609108;
25;4;19.625;14.5;4;32.8776073456;4;27.0499992371;14.5;4;32.9335730076;
26;4;19.625;14.8632822037;4;33.3599052429;4;27.0499992371;15.5;4;33.1722002029;
27;4;19.625;15.8632822037;4;33.8314113617;4;27.0499992371;16.5;4;33.0153479576;
28;4;19.625;16.86328125;4;34.2878704071;4;26.8699989319;16.9492092133;4;32.9019293785;
29;4;19.625;17.1439361572;4;34.7255268097;4;26.7080001831;16.9171581268;4;32.8267869949;
30;4;18.625;16.1439361572;4;36.1412420273;4;26.5621986389;16.9044723511;5;32.7851080894;
31;4;17.625;18.6439361572;4;36.5725679398;4;26.4309806824;16.908624649;5;32.7724099159;
32;4;17.625;20.663936615;5;36.9789614677;4;26.3128833771;16.9272499084;5;32.7845287323;
33;4;16.625;22.4894809723;5;37.3594048023;4;26.2065944672;16.9581413269;5;32.8176131248;
34;4;16.0;23.6797027588;5;37.713534236;4;26.1109352112;16.9992485046;5;32.8681149483;
35;4;16.2625999451;24.2732124329;5;38.0415686369;4;26.0248413086;17.0486812592;5;32.932788372;
36;5;17.0;23.8791351318;5;38.3442127705;4;25.9473571777;19.0486831665;5;34.0086903572;
37;6;16.0;25.2732124329;6;38.622559309;4;26.877620697;21.3609352112;6;34.1331701279;
38;6;16.0;27.2732124329;7;38.8779909611;4;27.8148593903;24.3609352112;6;35.4049688578;
39;6;16.3044319153;28.7624797821;7;39.1120842695;5;28.7578697205;27.3609352112;5;35.4321742058;
40;6;17.0;28.4636669159;7;39.32652843;5;28.6765995026;30.3609352112;6;35.4739768505;
41;6;16.3268852234;29.7624797821;7;39.5043625832;5;28.6059360504;32.4065666199;6;35.5277107954;
42;6;17.0;29.5146617889;7;39.5569496155;5;29.5448646545;30.3159103394;7;35.5910586119;
43;6;17.0;28.5409545898;7;40.6105561256;5;28.4924793243;31.2343196869;7;36.6620236635;
44;6;17.0;31.0677585602;7;40.6951450109;5;29.4479522705;33.1608886719;8;36.7589042187;
45;6;19.0;30.1100521088;8;40.7812662125;5;31.4105472565;32.0947990417;8;36.8604556322;
46;6;21.0;29.8475723267;8;40.8688678741;6;30.8476753235;34.035320282;7;48.465468049;
47;6;23.399848938;30.8475723267;8;40.9578932524;6;31.8317375183;36.9817886353;8;49.0329357386;
48;6;25.1777915955;31.8475723267;10;41.0482804775;6;33.8211746216;36.9336090088;8;49.5654203892;
49;7;26.6108627319;32.8475723267;9;41.13996315;6;34.8154907227;36.890247345;9;50.0614292622;
50;7;26.5499992371;33.0149993896;9;41.2328701019;7;32.8142280579;38.8512229919;8;50.5206192732;
51;7;26.8249778748;33.5;9;41.3269255161;8;32.0492401123;40.8161010742;8;50.9268819094;
52;7;25.2985572815;32.5;10;41.4220495224;8;32.8233795166;42.7844924927;8;51.2263656855;
53;8;25.8403701782;33.5;7;61.5181584358;8;32.8330726624;44.7560424805;8;51.5001374483;
54;8;25.8482398987;35.5963249207;8;62.8151651621;8;33.8457489014;43.7304382324;8;51.7500449419;
55;8;27.5499992371;36.3075828552;8;64.9305763245;8;32.8611297607;45.7073936462;8;51.9781450033;
56;8;29.5499992371;38.3564872742;9;65.9094593525;8;32.8789520264;47.6866531372;9;52.1644030809;
57;8;30.5499992371;40.4057502747;9;66.7281579971;9;33.8989830017;46.6679878235;8;53.9388279915;
58;8;30.5499992371;42.4553184509;9;67.407495141;9;33.3723487854;49.1321487427;9;57.4422689676;
59;9;31.1419219971;42.7515411377;8;67.9701690674;9;35.752620697;53.4914016724;9;58.852189064;
60;9;30.5499992371;42.5;7;68.4225943089;9;38.0557441711;57.7635498047;10;60.0799468756;
61;9;30.9061126709;44.1059188843;8;68.5690954924;9;39.2975692749;58.9662742615;11;60.9307922125;
62;9;30.8329925537;44.6556739807;11;68.7168645859;9;38.3883857727;63.0;11;61.605271697;
63;9;30.9233970642;44.5286636353;11;68.8657833338;9;39.4498519897;64.0;11;63.1765443087;
64;9;30.8544311523;44.7563781738;11;69.0157300234;9;38.8692169189;66.1224975586;12;63.8962295055;
65;9;31.1970748901;44.0699234009;12;69.1665802002;9;39.9222640991;67.4981613159;14;66.1850873232;
66;10;30.8768844604;44.3883895874;12;70.3182067871;10;40.6456375122;68.5791473389;14;68.1755445004;
67;10;31.5499992371;44.9987792969;12;70.5104805231;10;41.3928451538;67.6928482056;14;69.9306904078;
68;10;31.5499992371;48.7352409363;11;71.7656062841;10;42.7581939697;68.2738494873;15;71.5183720589;
69;10;31.9123764038;49.5369338989;12;74.2667132616;11;44.0237464905;68.7581939697;14;72.7468905449;
70;10;32.8826675415;52.8657684326;13;76.3293858767;11;42.3030509949;70.6370239258;14;74.7965124846;
71;10;34.6124420166;54.2917861938;13;78.0253612995;11;42.3030509949;72.9974899292;14;75.9572339058;
72;10;35.5479202271;56.6220703125;13;79.2775746584;11;43.3030509949;76.2643585205;15;78.2008818388;
73;10;36.8697662354;52.8981437683;15;80.0573648214;11;44.190574646;79.7557220459;15;79.6169251204;
74;10;36.2593841553;55.6639060974;15;80.6317015886;11;45.2083091736;83.1326141357;14;81.1197260618;
75;10;34.2593841553;58.8389816284;16;81.183672905;11;44.4000015259;84.9853210449;14;83.7042412758;
76;11;33.6593856812;61.0243492126;16;81.6049717665;11;44.4000015259;85.1194839478;15;85.452396512;
77;11;32.6593856812;63.2122268677;15;81.9852147102;12;45.4000015259;88.0502319336;15;87.2700160742;
78;11;32.4000015259;65.40234375;16;82.3693820238;13;44.4000015259;89.9451980591;15;89.1430276632;
79;13;32.4000015259;68.5361480713;13;82.756888628;13;42.4000015259;91.7054672241;15;91.0545654297;
80;13;32.4000015259;69.0238113403;14;83.1471273899;13;41.4000015259;98.3386535645;16;92.9856792688;
81;13;33.4000015259;71.0731811523;14;83.5394718647;14;44.3338851929;98.3799743652;16;94.9163370132;
82;13;32.4000015259;74.9525604248;13;84.9332807064;14;44.3518600464;99.4795532227;16;96.8266358376;
83;13;33.4000015259;79.0956878662;13;85.5078979731;14;45.3697967529;105.385467529;16;98.6980479956;
84;13;34.4000015259;82.5736923218;15;87.5129351616;14;47.3876914978;106.641555786;17;101.514525533;
85;14;34.8199996948;86.7161941528;14;90.2103928328;14;48.4055175781;112.771911621;16;103.283320904;
86;14;36.1375198364;88.6633682251;12;91.7014919519;14;49.4232711792;113.907089233;16;104.975605607;
87;14;37.369758606;93.7112350464;12;93.0136511326;14;50.9090194702;118.346069336;16;107.586089253;
88;14;37.5353660583;97.757484436;13;94.0364999771;14;52.9357528687;123.38243103;17;109.152893543;
89;14;37.5999984741;101.802093506;13;95.8950773478;14;54.9624557495;127.725570679;19;110.63815546;
90;14;38.5999984741;106.189857483;13;96.8382319212;14;56.2468490601;131.080184937;21;112.044965744;
91;14;39.5999984741;109.897323608;13;97.8390836716;14;56.3535728455;134.445449829;22;113.377840638;
92;13;39.5999984741;104.391731262;14;97.5940287113;15;55.3996772766;136.8203125;21;115.899823666;
