Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;2;11.3000001907;10.0;3;21.0;
2;1;7.0;11.0;5;20.0;2;11.3000001907;10.0;3;21.0599999428;
3;1;8.0;10.0;4;21.0;2;11.3179998398;10.0;3;21.1229639053;
4;1;8.14999961853;10.5;4;21.8400001526;2;11.336889267;10.0;3;21.1889609098;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;12.5350322723;10.0;3;21.2580518723;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;13.5661230087;10.0;3;21.3302885294;
7;1;10.194486618;11.543302536;4;23.5283432007;2;14.5986299515;10.0;3;21.8190145493;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;14.8185567856;10.1999998093;3;22.2388005257;
9;2;10.4247236252;12.2549409866;3;25.5655879974;2;15.0074596405;10.3632001877;3;23.4601941109;
10;2;10.7522573471;12.2827939987;3;25.9579591751;2;15.5570878983;10.9097137451;3;24.5095257759;
11;2;10.8405408859;12.4589796066;4;26.0811839104;2;17.5570869446;11.3658018112;2;25.3986660242;
12;2;13.7612571716;12.5;4;26.1235535145;2;19.5570869446;11.7372808456;2;26.1468911171;
13;2;15.7612571716;12.5;4;26.1671074629;2;20.7545146942;12.0336990356;3;26.7767255306;
14;2;16.789855957;12.5;4;26.211841464;2;21.8286323547;12.2662630081;4;27.3107893467;
15;2;17.7999210358;12.5;4;26.2577478886;2;22.9069576263;12.446267128;4;27.6016011238;
16;2;18.8102493286;12.5;4;26.3048160076;2;23.9894638062;12.5;4;27.7940778732;
17;2;19.8208389282;12.5;4;26.3530313969;2;25.0760784149;12.5;5;27.9954168797;
18;2;19.9294319153;12.5;5;26.4023760557;2;26.1666793823;12.5;5;28.2052333355;
19;2;19.9405345917;12.5;5;26.4528282881;2;26.6923542023;12.5;5;28.4230215549;
20;2;19.9518871307;12.5;5;26.5043625832;2;26.7903594971;12.5;5;28.6481528282;
21;2;19.9634819031;12.5;6;26.5569496155;2;26.8916683197;12.5;5;28.8798778057;
22;2;19.9753131866;12.5;6;26.6105561256;2;26.9959449768;12.5;5;29.117331028;
23;2;19.9873752594;12.5;6;26.6651450396;2;27.1027984619;12.5;6;29.3595399857;
24;2;19.9996566772;12.5;6;26.72067523;2;27.2117919922;12.5;6;29.6054382324;
25;2;20.0121517181;12.5;5;26.7771017551;2;27.3224468231;12.5;6;29.8538813591;
26;2;20.024848938;12.5;5;26.8343759775;2;27.4342460632;12.5;6;30.1036677361;
27;2;19.625;13.4171876907;5;26.8924454451;2;27.5466499329;12.5;6;30.3535604477;
28;2;20.0508003235;12.5;5;26.9512542486;2;27.6591033936;12.5;5;30.6023101807;
29;2;19.625;13.4756269455;5;27.0107431412;2;27.7710399628;12.5;5;30.8486824036;
30;2;19.625;13.5053710938;5;27.0708494186;2;27.8819065094;12.5;5;31.0914797783;
31;2;20.0909404755;12.5;5;27.1315076351;2;27.9911651611;12.5;5;31.3295664787;
32;2;20.1045894623;12.5;5;27.1926498413;2;28.0983047485;12.5;5;31.5618891716;
33;2;19.625;13.5;5;27.2542052269;2;28.2028503418;12.5;5;31.7874941826;
34;2;20.1321964264;12.5;5;27.3161010742;2;28.3043727875;12.5;6;32.0055427551;
35;2;19.625;13.5;5;27.3782629967;2;28.4024944305;14.5;6;32.2153205872;
36;2;19.625;13.6891317368;6;27.4406147003;2;28.4968948364;16.5;7;32.41624403;
37;2;19.625;13.7203073502;6;27.5030794144;2;28.587310791;18.5;7;32.6078615189;
38;2;19.625;13.7515392303;6;27.5655794144;2;28.673538208;20.5;7;32.7898521423;
39;2;19.625;13.7827892303;6;27.628036499;2;28.7554321289;22.5;7;32.9620194435;
40;2;19.625;13.8140182495;7;27.690372467;2;28.8329086304;22.5;7;33.1242837906;
41;2;19.625;13.8451862335;7;27.7525100708;2;28.9059276581;22.5;7;33.2766723633;
42;2;19.625;13.8762550354;7;27.8143725395;2;28.9745025635;22.5;8;33.4193067551;
43;2;19.625;13.9071865082;8;27.8758842945;2;29.0386886597;22.5;9;33.5523900986;
