Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
86;7;28.2999992371;56.0;19;81.8330354691;9;43.75;61.0131187439;17;99.9892756939;
87;7;30.2999992371;54.0;18;81.9699902534;9;42.75;63.0558776855;17;100.467840672;
88;7;28.2999992371;55.0;17;82.1088734865;10;41.75;65.1805267334;16;100.953442812;
89;7;28.2999992371;56.0;17;82.2494312525;10;40.75;67.3088531494;16;101.443762779;
90;7;29.2999992371;54.0;17;82.3913941383;10;39.75;69.4404907227;15;101.936397791;
91;7;29.2999992371;55.6257171631;17;82.5344799757;10;38.75;71.575050354;16;103.428909779;
92;7;30.2999992371;56.0;18;82.6783957481;10;38.75;74.7120819092;16;103.978876114;
93;7;32.2999992371;54.0;18;82.8228400946;10;38.75;77.8510894775;16;104.526902199;
94;7;31.6749992371;55.0;17;82.9675062895;10;37.75;80.9915618896;17;105.070808768;
95;7;31.976398468;56.0;18;83.1120852232;11;36.75;84.1329574585;16;105.608558178;
96;7;32.6749992371;54.0;18;83.256267786;11;36.1500015259;87.2747039795;16;106.138286233;
97;7;31.6749992371;55.0;19;83.3997484446;11;36.1500015259;89.416229248;18;106.658327937;
98;7;29.6749992371;56.0;20;83.5422276258;11;36.1500015259;91.556968689;20;107.167232513;
99;7;29.6749992371;54.0;20;83.6834151745;11;36.1500015259;93.6963500977;20;107.663774133;
100;7;28.2999992371;55.0;20;83.8230317831;11;37.1500015259;92.8338394165;20;108.146951914;
