Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;11.0;10.0;5;20.0;
4;1;8.14999961853;10.5;2;21.8400001526;1;11.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;2;22.5301437378;1;12.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;2;23.086605072;1;13.0;10.0;4;20.0;
7;2;10.194486618;11.7433023453;1;24.5283432007;1;14.0;10.0;4;20.3999996185;
8;2;10.5188770294;11.7641716003;1;25.1398823261;1;14.1800003052;10.1999998093;4;20.7264003754;
9;2;10.6564731598;12.0549411774;1;25.6261789799;1;14.3268795013;10.3632001877;4;21.8194274902;
10;2;10.7658901215;12.2827939987;1;26.0097253323;1;14.8187427521;10.9097137451;4;22.7316036224;
11;2;10.8521881104;12.4589796066;1;26.1235172749;1;15.8187427521;11.3658018112;4;23.4745616913;
12;2;13.7729043961;12.5;1;26.1558350325;1;16.8187427521;11.7372808456;4;24.0673980713;
13;2;15.7729043961;12.5;1;26.1887089014;1;17.8187427521;12.0336990356;5;24.5325260162;
14;2;16.7947158813;12.5;2;26.2221269608;1;18.8187427521;12.2662630081;5;24.892534256;
15;3;17.527256012;12.5;1;26.2560760975;1;19.8187427521;12.446267128;5;25.0;
16;3;18.527256012;12.5;3;26.2905418873;1;20.8187427521;12.5;5;25.0;
17;3;19.527256012;12.5;3;26.3255085945;1;21.8187427521;12.5;5;25.0;
18;3;19.625;12.5;5;26.3609591722;1;22.8187427521;12.5;5;25.0;
19;3;19.9312152863;12.5;4;26.3968753815;1;23.25;12.5;6;25.0;
20;3;19.9392967224;12.5;5;26.4332377911;1;23.25;12.5;7;25.0;
21;3;19.947479248;12.5;5;26.4700255394;1;23.25;12.5;7;25.0;
22;3;19.9557552338;12.5;5;26.5072168112;1;23.25;12.5;7;25.0;
23;3;19.9641227722;12.5;6;26.5447884798;1;23.25;12.5;8;25.0;
24;3;19.9725780487;12.5;6;26.5827163458;1;23.25;12.5;8;25.0;
25;3;19.9811115265;12.5;6;26.6209751368;1;23.25;12.5;8;25.0;
26;3;19.625;12.9862928391;6;26.6595385075;1;23.25;12.5;8;25.0;
27;3;19.625;13.3297691345;5;26.6983793974;1;23.25;12.5;8;25.0;
28;3;17.625;14.3491897583;5;26.7374696732;1;23.25;12.5;8;25.0;
29;3;16.625;15.3687343597;5;26.7767804861;2;23.25;12.5;7;25.0;
30;3;15.625;16.3883895874;5;26.8162822723;2;23.25;12.5;7;25.0;
31;3;14.625;17.4081420898;6;26.8559447527;2;23.25;12.5;7;25.0;
32;3;14.0;18.4279727936;6;26.8957372904;2;23.25;12.5;7;25.0;
33;3;14.0;19.4478683472;6;26.9356285334;2;23.25;12.5;7;25.0;
34;3;14.0;20.4678134918;6;26.9755871296;2;23.25;12.5;9;25.0;
35;3;14.4445075989;20.5;6;27.015581131;2;23.25;12.5;9;25.0;
36;3;14.4535055161;21.5;6;27.0555787086;2;23.25;12.5;9;25.0;
37;3;14.4625053406;22.5;7;27.0955479145;2;23.25;12.5;9;25.0;
38;3;14.4714984894;23.5;7;27.135456562;2;23.25;12.5;10;25.0;
39;3;14.4804782867;24.5;7;27.17527318;2;23.25;13.5;10;25.0;
40;3;15.4894361496;22.5;7;27.2149660587;2;23.25;14.5;10;25.0;
41;3;14.4983673096;23.5;7;27.2545039654;2;23.25;15.5;11;25.0;
42;3;14.0;25.5;8;27.293856144;2;23.25;16.5;11;25.0;
43;3;15.0;23.6469287872;8;27.3329925537;2;23.25;17.5;11;25.0;
44;3;14.0;24.6664962769;8;27.3718836308;2;23.25;17.5;12;25.0;
45;3;14.0;25.6859416962;9;27.4105007648;3;24.25;18.5;12;26.0;
46;3;15.0;23.7052497864;9;27.4488155842;3;25.25;19.5;13;26.0199999809;
47;3;14.0;23.5;9;27.4868011475;3;25.25;20.5;13;26.0401959419;
48;3;14.0;24.5;9;27.5244314671;3;25.25;21.5;13;26.0605818033;
49;4;16.0;23.0;7;28.5616812706;3;25.25;22.5;13;26.0811508894;
50;4;18.0;24.0;7;28.6385264397;3;25.25;22.5;14;26.1018965244;
51;4;19.0;25.0;7;28.7161281109;3;25.7458534241;22.5;13;26.1228116751;
52;4;20.0;26.0;8;28.7944662571;4;25.25;22.5;12;41.1438889503;
53;4;21.0;27.0;8;28.873519063;4;26.764749527;23.5;13;41.9151208401;
54;4;21.625;27.5;10;28.9532629251;4;27.7743034363;24.5;14;42.6058738232;
55;4;21.625;27.5;10;29.0336723328;4;27.7839241028;25.5;15;43.2153064013;
56;4;21.625;27.5;11;29.1147198677;4;27.25;26.5;16;43.7459336519;
57;4;21.625;27.5;11;29.1963758469;5;27.8033485413;27.5;15;44.2027595043;
58;4;21.625;27.5;11;29.2786082029;5;27.8131446838;28.5;15;44.5924052;
59;4;21.625;27.5;11;29.3613826036;5;27.8229923248;29.5;15;44.9223194122;
60;4;21.625;27.5;12;29.4446620941;5;27.8328857422;30.5;15;45.2001453638;
61;5;22.625;28.5;11;30.5284075737;5;27.8428230286;31.5;15;45.3395489454;
62;5;23.625;29.5;11;30.7405561209;5;27.8527965546;32.5;15;45.3617914915;
63;5;23.625;30.5;12;30.9405760765;5;27.8628063202;33.5;15;45.3841004372;
64;6;23.625;31.5;12;31.1583993435;5;27.872844696;34.5;16;46.9764658213;
65;6;23.625;32.5;12;31.3954367638;5;28.3329105377;36.0;16;48.2544306517;
66;6;23.625;32.5;13;31.6530878544;5;28.6939964294;37.3899993896;17;49.2631776333;
67;6;23.625;32.5;13;31.9326997995;5;28.9716300964;38.6872596741;17;50.0499895811;
68;6;23.625;32.5;12;32.2355178595;5;28.5187683105;39.2880935669;18;50.4962974787;
69;6;23.625;32.5;12;32.5626251698;5;28.5999984741;39.5;18;50.5187973976;
70;6;23.625;32.5;12;32.9148738384;5;28.5999984741;39.5;18;50.5412938595;
71;6;23.625;32.5;12;33.2928106785;5;28.5999984741;39.5;20;50.5637768507;
72;6;23.625;32.5;13;33.6965968609;5;28.5999984741;39.5;20;51.5862361193;
73;6;23.625;32.5;13;34.1259284019;5;29.5999984741;40.5;20;51.6486617327;
74;6;23.625;32.5;13;34.5799632072;5;30.5999984741;41.5;21;51.7122275829;
75;6;23.625;32.5;13;35.0572605133;5;30.5999984741;42.5;21;51.7769254446;
76;6;23.625;32.5;13;35.555741787;5;30.5999984741;43.5;21;51.842744112;
77;6;23.625;32.5;13;37.2837939262;5;30.5999984741;44.5;22;51.9096696377;
78;6;23.8500003815;33.0;14;39.8224692345;5;30.5999984741;45.3482894897;21;51.9776847363;
79;7;25.6252174377;35.3899993896;13;41.2808283567;5;30.5999984741;45.3804244995;21;52.0467691422;
80;7;26.7849788666;35.6872596741;13;42.6137350798;6;30.5999984741;45.4133720398;20;52.1168991327;
81;7;27.9018249512;36.9097442627;14;43.6989719868;6;28.5999984741;46.4471206665;20;52.1880475283;
82;7;27.2616481781;39.0;15;44.6124972105;6;29.5999984741;45.4816627502;20;52.260183692;
83;8;28.0641593933;39.0;11;47.3339064121;5;25.5999984741;41.5169792175;20;50.5043625832;
84;8;29.3611450195;42.0;10;49.2618777752;5;24.5999984741;42.5530548096;20;50.5569496155;
85;8;28.2999992371;47.5132408142;11;50.2044228315;5;23.5999984741;43.5898666382;20;50.6105561256;
86;9;27.2999992371;51.3495368958;10;53.0194214582;5;22.5999984741;44.6273880005;20;50.6651450396;
87;9;26.2999992371;54.5861854553;10;55.4782146215;5;21.5999984741;45.6656036377;20;50.72067523;
88;9;25.2999992371;57.829284668;11;57.6227388382;5;20.5999984741;46.7044715881;21;51.7771017551;
89;9;24.2999992371;59.8437271118;12;59.5021051168;5;20.5999984741;48.7439727783;22;51.8943759203;
90;9;24.8705101013;60.3324432373;11;60.9917726517;5;20.5999984741;50.7840652466;21;52.0154093504;
91;9;24.8797855377;61.5911216736;11;62.2060508728;5;19.5999984741;52.8247108459;18;52.1402151585;
92;9;25.8426456451;60.7941818237;14;64.3566982746;5;18.5999984741;54.8658790588;20;52.2687950134;
93;10;25.8980865479;64.0009231567;13;64.8631880283;5;18.0;56.9075202942;20;52.401137948;
94;10;26.8999996185;67.2105865479;13;65.3769638538;5;19.0;55.4817123413;20;52.5372196436;
95;10;27.1340446472;69.6543579102;14;66.4875774384;5;18.0;56.5543403625;21;52.6770014763;
96;10;28.8620300293;69.1926879883;14;67.5303941965;5;18.0;57.6285934448;20;52.8204284906;
97;10;26.0085067749;64.1926879883;13;66.5078322887;6;19.0;55.7044334412;18;54.9674293995;
98;10;26.1603927612;65.8454055786;13;67.4235190153;6;19.0;57.7818031311;18;55.1179155111;
99;10;25.3801078796;68.8454055786;12;68.2817496061;6;20.0;59.8606452942;18;55.2717789412;
100;10;25.4072761536;71.8369903564;12;69.0870512724;6;21.0;58.9408950806;19;55.4288935661;
101;10;26.1127986908;71.8454055786;12;69.7425438166;6;22.0;61.8119697571;19;55.5891129971;
102;10;24.1791400909;72.8454055786;12;69.2321008444;6;20.9105911255;63.8090209961;18;55.7522704601;
