Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;11.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.0;10.0;5;20.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;12.0;10.0;5;20.0;
6;2;9.50100040436;11.2650718689;4;24.1666051149;1;13.0;10.0;5;20.0;
7;2;10.4374866486;11.543302536;4;24.6938792467;1;14.0;10.0;5;20.3999996185;
8;2;10.5561218262;11.7641716003;4;25.3783872128;1;14.1800003052;10.1999998093;5;20.7264003754;
9;2;10.7101373672;12.0549411774;4;25.9448523521;1;14.3268795013;10.3632001877;5;21.8194274902;
10;2;10.8375911713;12.2827939987;3;26.4161262512;2;15.2687425613;10.9097137451;4;23.7316036224;
11;2;10.9436283112;12.4589796066;4;26.6255387068;2;17.268743515;11.3658018112;4;24.4745616913;
12;2;13.8643445969;12.5;4;26.7616688013;2;19.268743515;11.7372808456;4;25.0673980713;
13;2;15.8643445969;12.5;4;26.9068008661;2;20.268743515;12.0336990356;5;25.5325260162;
14;2;16.956287384;12.5;4;27.0611219406;2;21.268743515;12.2662630081;5;25.892534256;
15;2;17.9910087585;12.5;4;27.2247519493;2;22.268743515;12.446267128;5;26.0;
16;2;19.0278244019;12.5;4;27.3977320194;2;23.268743515;12.5;5;26.0;
17;2;20.0667457581;12.5;4;27.5800139904;2;24.268743515;12.5;5;26.0;
18;2;20.2055034637;12.5;5;27.771450758;2;25.268743515;12.5;5;26.0;
19;2;20.2485771179;12.5;6;27.971786499;2;25.7000007629;12.5;6;26.0;
20;2;20.2936515808;12.5;7;28.1806499958;2;25.7000007629;12.5;6;26.0;
21;2;20.3406467438;12.5;7;28.3975496292;2;25.7000007629;12.5;6;26.0;
22;2;20.3894481659;12.5;7;28.621871233;2;25.7000007629;12.5;6;26.0;
23;2;20.4399204254;12.5;7;28.852878809;2;25.7000007629;12.5;6;26.0;
