Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
21;3;19.625;13.0458869934;3;26.8774933815;1;23.25;12.5;6;25.0;
22;3;19.625;13.0632476807;4;26.9361182451;1;23.25;12.5;6;25.0;
23;3;19.625;13.0808353424;3;26.9954385757;1;23.25;12.5;7;25.0;
24;3;19.625;13.0986318588;2;27.0553927422;1;23.25;12.5;7;25.0;
25;3;18.0874633789;13.5;2;27.1159160137;2;23.25;12.5;7;25.0;
26;3;16.625;15.1347751617;4;27.176940918;2;23.25;12.5;7;25.0;
27;3;16.1148109436;15.5;4;27.2383973598;2;23.25;12.5;7;25.0;
28;3;15.1286392212;16.5;3;27.3002130985;2;23.25;12.5;8;25.0;
29;3;14.5175476074;17.5;4;27.3623139858;2;23.25;12.5;8;25.0;
30;3;14.5315208435;18.5;4;27.4246244431;2;23.25;12.5;8;25.0;
31;3;14.545539856;19.5;4;27.4870676994;2;23.25;12.5;8;25.0;
32;3;14.5595903397;20.5;4;27.5495660305;2;23.25;12.5;8;25.0;
33;3;14.5736522675;21.5;4;27.6120414734;2;23.25;12.5;8;25.0;
34;3;14.5877094269;22.5;4;27.6744158268;2;23.25;12.5;8;25.0;
35;3;14.6017436981;23.5;5;27.7366116047;2;23.25;12.5;8;25.0;
36;3;14.615737915;24.5;5;27.7985517979;2;23.25;12.5;8;25.0;
37;3;15.6296739578;22.5;7;27.8601603508;2;23.25;12.5;9;25.0;
38;3;14.643535614;23.5;7;27.9213631153;2;23.25;12.5;10;25.0;
39;3;14.6573066711;24.5;7;27.9820876122;2;23.25;13.5;10;25.0;
40;3;15.6709699631;22.5;8;28.0422635078;2;23.25;14.5;11;25.0;
41;3;14.6845092773;23.5;9;28.1018230915;2;23.25;15.5;11;25.0;
42;3;14.6979103088;24.5;9;28.1607012749;2;23.25;16.5;11;25.0;
43;3;15.7111577988;22.5;10;28.2188360691;2;23.25;17.5;12;25.0;
44;3;14.7242383957;23.5;10;28.2761688232;2;23.25;17.5;13;25.0;
45;3;14.7371377945;24.5;10;28.3326444626;2;23.25;17.5;13;25.0;
46;4;15.7498455048;22.5;6;43.3882114887;2;23.25;17.5;13;25.0;
47;4;15.0;24.5;6;44.1928222179;2;23.25;17.5;14;25.0;
48;4;16.0;26.2214107513;6;44.9158074856;2;23.25;17.5;14;25.0;
49;4;18.0;24.248216629;8;45.5562942028;2;23.25;17.5;14;25.0;
50;4;18.7985267639;27.248216629;8;46.1167697906;2;23.25;17.5;14;25.0;
51;4;20.0;27.248216629;8;46.6022155285;2;23.25;17.5;14;25.0;
52;4;22.0;28.248216629;9;47.0192337036;2;23.25;17.5;15;25.0;
53;4;21.0;31.248216629;11;47.3752584457;2;23.25;17.5;15;25.0;
54;5;21.588104248;34.2482147217;10;47.6779222488;2;23.25;17.5;16;25.0;
55;5;21.6648292542;35.3975791931;13;47.8408849239;2;23.25;17.5;17;25.0;
56;5;21.7000007629;36.4204406738;13;47.885405302;2;23.25;17.5;17;25.0;
57;5;21.7000007629;37.4427032471;15;47.9287118912;2;23.25;17.5;17;25.0;
58;5;21.7000007629;38.4643554688;15;47.9707996845;2;23.25;17.5;17;25.0;
59;5;21.7000007629;39.4854011536;16;48.0;2;23.25;17.5;18;25.0;
60;5;23.5999984741;35.5;16;48.0;2;23.25;17.5;18;25.0;
61;5;24.5999984741;34.5;17;48.0;2;23.25;17.5;18;25.0;
62;5;25.5999984741;33.5;17;48.0;2;23.25;17.5;18;25.0;
63;5;26.5999984741;32.5;17;48.0;2;23.25;17.5;19;25.0;
64;5;27.5999984741;31.5;17;48.0;2;23.25;17.5;19;25.0;
65;5;28.2249984741;30.5;18;48.0;2;23.25;17.5;19;26.0;
66;6;25.3250007629;32.5;17;48.0;2;23.7000007629;18.0;19;26.7800006866;
67;6;24.3250007629;34.5;18;48.0;2;24.0510005951;18.3899993896;19;27.3745174408;
68;6;23.3250007629;35.5;18;48.0;2;24.3185329437;18.6872596741;19;27.8194847107;
69;6;22.3250007629;36.5;18;48.0;2;24.5187683105;18.9097423553;19;28.0;
70;6;21.7000007629;37.5;19;48.0;2;24.5999984741;19.0;19;28.0;
71;6;21.7000007629;38.5;19;48.0;2;24.5999984741;19.0;20;28.0;
72;6;21.7000007629;39.5;19;48.0;2;24.5999984741;19.0;20;28.0;
73;6;21.7000007629;40.5;19;49.0;2;24.5999984741;19.0;20;28.0;
74;6;23.5999984741;40.5;20;49.0;2;22.5999984741;20.0;21;28.0;
75;6;24.7000007629;40.5;19;49.0;2;23.5999984741;19.0;21;28.0;
76;6;24.5999984741;41.5;19;50.6899995804;2;21.5999984741;20.0;21;28.0;
77;6;24.7980003357;43.5;21;52.0642080307;2;20.5999984741;21.0;21;28.0;
78;6;25.013666153;43.5;22;53.1675496101;2;19.5999984741;22.0;21;28.0;
79;6;26.1311988831;44.2000007629;22;54.0470628738;2;18.5999984741;23.0;21;28.0;
80;7;25.2270107269;43.2000007629;20;69.0839514732;2;17.5999984741;24.0;21;28.0;
81;7;25.2999992371;46.2000007629;21;69.847202301;2;16.5999984741;25.0;21;28.0;
82;8;26.2999992371;49.2000007629;20;70.5384216309;2;15.5999984741;26.0;22;28.0;
83;8;27.2999992371;50.9014663696;19;71.1576323509;2;14.5999984741;27.0;22;28.0;
84;8;28.2999992371;53.6542282104;19;71.707280159;2;13.5999984741;28.0;22;28.0;
85;8;27.2999992371;56.7055587769;20;72.191596508;2;12.5999984741;29.0;22;28.0;
86;9;28.2999992371;55.7553901672;17;87.6159625053;2;12.0;30.0;24;28.0;
87;9;28.2999992371;58.8036689758;17;89.0363483429;2;13.0;28.0;24;28.0;
88;9;28.6056976318;61.8503417969;18;91.3138475418;2;12.0;29.0;24;28.0;
89;9;29.6754341125;62.8953819275;18;92.3918876648;2;12.0;30.0;24;28.0;
90;9;29.3999996185;67.8953857422;18;93.278421402;2;13.0;28.0;25;28.0;
91;9;31.0368881226;69.1953811646;20;94.0576733351;2;12.0;29.0;25;28.0;
92;9;32.0566864014;72.1953811646;20;94.7364635468;2;12.0;30.0;25;28.0;
93;9;33.0774154663;75.1953811646;21;95.3245030642;2;13.0;28.0;25;28.0;
94;9;34.0990867615;77.1953811646;21;95.8329366446;2;12.0;29.0;24;28.0;
95;9;35.121711731;78.4304656982;21;96.2731971741;2;12.0;30.0;26;28.0;
96;10;32.4000015259;83.163848877;20;96.5574809313;2;13.0;28.0;26;28.0;
97;10;32.4000015259;83.4956283569;22;96.6513283253;2;12.0;29.0;26;28.0;
98;10;32.6999969482;84.5;24;96.7396525145;2;12.0;30.0;27;28.0;
99;10;33.6999969482;87.5;25;96.8311642408;2;13.0;28.0;28;28.0;
100;10;32.4000015259;88.5999984741;25;96.9258141518;2;12.0;29.0;28;28.0;
