Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;11.0;10.0;5;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;11.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;12.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;6;23.086605072;1;13.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;6;23.5283432007;1;14.0;10.0;5;20.3999996185;
8;1;10.2938766479;11.7641716003;6;24.1098823547;1;14.1800003052;10.1999998093;5;20.7264003754;
9;1;10.4247236252;12.0549411774;6;24.5655879974;1;14.3268795013;10.3632001877;4;21.8194274902;
10;1;10.5272569656;12.2827939987;6;24.9179592133;2;15.2687425613;10.9097137451;3;23.7316036224;
11;2;10.6065406799;12.6589794159;5;26.0;2;17.268743515;11.3658018112;2;24.6045616865;
12;2;12.6065406799;12.5;5;26.0299999714;2;19.268743515;11.7372808456;2;25.3428291082;
13;2;14.6065406799;12.5;5;26.0605909824;2;20.3926868439;12.0336990356;3;25.9702501297;
14;2;15.8451738358;12.5;5;26.091766119;2;21.465719223;12.2662630081;3;26.5108692646;
15;2;16.8521881104;12.5;5;26.1235172749;2;22.5469932556;12.446267128;3;26.8187118769;
16;2;17.8593330383;12.5;5;26.1558350325;2;23.6371631622;12.5;3;27.0402543545;
17;2;18.8666038513;12.5;5;26.1887089014;2;24.7368564606;12.5;3;27.2842636108;
18;2;19.8740005493;12.5;5;26.2221269608;2;25.846660614;12.5;3;27.5518820286;
19;2;19.8999786377;12.5;4;26.2560760975;2;26.3983459473;12.5;4;27.8440244198;
20;2;19.625;12.8768224716;6;26.2905418873;2;26.5298118591;12.5;4;28.1613030434;
21;2;19.9153709412;12.5;6;26.3255085945;2;26.672586441;12.5;4;28.5039470196;
22;2;19.9232387543;12.5;6;26.3609591722;2;26.8267765045;12.5;4;28.871723175;
