Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;11.0;10.0;4;20.0;
3;1;8.0;10.0;6;21.0;1;11.0;10.0;4;20.0;
4;2;8.14999961853;10.6999998093;5;22.8400001526;1;11.0;10.0;4;20.0;
5;2;8.42599964142;10.9200000763;5;23.5601437092;1;12.0;10.0;4;20.0;
6;2;9.5077495575;11.2650718689;5;24.1471960545;1;13.0;10.0;4;20.0;
7;2;10.4331197739;11.543302536;5;24.6201093197;1;14.0;10.0;4;20.3999996185;
8;2;10.5395240784;11.7641716003;5;25.2443172932;1;14.1800003052;10.1999998093;4;20.7264003754;
9;2;10.6799716949;12.0549411774;5;25.7438752651;2;14.7768793106;10.3632001877;3;22.8194274902;
10;2;10.7923717499;12.2827939987;5;26.141277194;2;15.2687425613;10.9097137451;3;23.8616036177;
11;2;10.8817873001;12.4589796066;5;26.2695188522;2;17.268743515;11.3658018112;3;24.7499927282;
12;2;12.8817873001;12.5;5;26.3168779612;2;19.268743515;11.7372808456;3;25.5051221848;
13;2;14.8817873001;12.5;5;26.365380168;2;20.465719223;12.0336990356;4;26.1508610249;
14;2;15.9137516022;12.5;5;26.4150065184;2;21.5469932556;12.2662630081;4;26.7112461329;
15;2;16.9249172211;12.5;5;26.4657343626;2;22.6371631622;12.446267128;5;27.0402543545;
16;2;17.9363307953;12.5;5;26.5175373554;2;23.7368564606;12.5;5;27.2842636108;
17;2;18.9479866028;12.5;5;26.5703849792;2;24.846660614;12.5;5;27.5518820286;
18;2;19.6065406799;12.9711151123;6;26.6242431402;2;25.9670906067;12.5;5;27.8440244198;
19;2;19.625;12.9872732162;6;26.6790736914;2;26.5298118591;12.5;6;28.1613030434;
20;2;20.0027923584;12.5;5;26.7348344326;2;26.672586441;12.5;6;28.5039470196;
21;2;19.625;13.020450592;5;26.7914797068;2;26.8267765045;12.5;7;28.871723175;
22;3;19.625;13.0374441147;5;26.8489596844;2;26.992275238;12.5;7;29.263862133;
23;4;19.625;12.5;4;26.9072211981;2;27.1687374115;12.5;7;29.6789975166;
24;4;19.625;12.5;5;26.9662073851;2;27.3555488586;12.5;7;30.1151270866;
25;4;19.625;13.0898618698;5;27.0258579254;2;27.5518074036;12.5;7;30.5695996284;
26;4;20.0808181763;12.5;5;27.0861098766;2;27.7563209534;12.5;6;31.0391392708;
27;4;19.625;13.5;5;27.1468968391;2;27.9676132202;12.5;6;31.5199065208;
28;4;19.625;13.5734481812;5;27.20814991;2;28.1839580536;12.5;6;32.007601738;
29;4;20.1218338013;12.5;5;28.2697980404;2;28.403421402;12.5;6;32.4976010323;
30;4;18.625;15.0;5;28.3617680073;2;26.403421402;13.5;6;32.9851250648;
31;4;19.149646759;14.5;5;28.4545760155;2;25.403421402;14.5;6;33.465420723;
32;4;18.163646698;16.0302963257;5;28.5481388569;2;25.25;15.5;6;33.9339466095;
33;4;17.4233322144;16.5;5;28.6423709393;2;25.25;16.0735778809;5;34.3865451813;
34;4;16.8195343018;17.5;5;29.7371851206;2;25.25;16.254617691;6;34.8195896149;
35;4;17.0;20.577917099;5;29.872492671;2;25.25;16.4278354645;6;35.2300891876;
36;4;18.0;21.9362468719;5;30.00938797;2;26.25;18.4278354645;6;35.6157541275;
37;4;18.0;23.004693985;6;30.1477820873;2;27.25;19.5;7;35.9750175476;
38;5;18.0;24.073890686;5;30.2875827551;2;28.25;20.5;7;36.307009697;
39;5;18.0;23.1452713013;5;30.4286948442;2;29.25;21.5;8;36.6115064621;
40;5;18.0;25.7686748505;5;30.5710202456;2;30.25;22.5;9;36.8888463974;
41;5;18.0;27.2855110168;6;30.714458704;2;30.599981308;22.5;10;37.1398382187;
42;5;19.0;25.3572292328;6;30.8589072227;2;30.7129268646;22.5;11;37.3656587601;
43;5;18.0;26.4294528961;6;31.0042604208;2;30.8145465851;22.5;11;37.5677556992;
44;5;18.0;27.5021305084;8;31.1504113674;2;30.9054908752;22.5;12;37.747756958;
