Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;11.0;10.0;5;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;12.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;13.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;2;14.4499998093;10.0;4;21.3999996185;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;14.6300001144;10.1999998093;4;21.7264003754;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;14.7768793106;10.3632001877;4;22.8394274712;
10;2;10.5272569656;12.482793808;3;25.9179592133;2;15.2777423859;10.9097137451;4;23.7717995644;
11;2;10.8315410614;12.4589796066;3;26.0299999714;2;17.2777423859;11.3658018112;4;24.5351434946;
12;2;13.7522573471;12.5;3;26.0605909824;2;19.2777423859;11.7372808456;4;25.1485489607;
13;2;15.7522563934;12.5;3;26.091766119;2;20.3052597046;12.0336990356;5;25.6344225407;
14;2;16.7729034424;12.5;4;26.1235172749;2;21.3145961761;12.2662630081;5;26.0153459311;
15;3;17.7800483704;12.5;3;26.1558350325;2;22.3240089417;12.446267128;5;26.1438889503;
16;3;18.527256012;12.5;3;26.1887089014;2;23.3334922791;12.5;5;26.1651208401;
17;3;19.7947158813;12.5;3;26.2221269608;2;24.3430480957;12.5;5;26.1864993572;
18;3;19.8999786377;12.5;3;26.2560760975;2;25.3526668549;12.5;5;26.2080165148;
19;3;19.907617569;12.5;3;26.2905418873;2;25.7936077118;12.5;4;26.2296639681;
20;3;19.9153709412;12.5;4;26.3255085945;2;25.8033485413;12.5;4;26.2514331341;
21;3;19.9232387543;12.5;4;26.3609591722;2;25.8131446838;12.5;6;26.2733153105;
22;3;19.9312152863;12.5;4;26.3968753815;2;25.8229923248;12.5;6;26.2953014374;
23;3;19.9392967224;12.5;4;26.4332377911;2;25.8328857422;12.5;6;26.3173824549;
24;3;19.947479248;12.5;4;26.4700255394;2;25.8428230286;12.5;6;26.3395489454;
25;4;19.625;12.9410076141;5;26.5072168112;3;25.8527965546;12.5;5;26.3617914915;
26;4;19.625;12.5;5;26.5447884798;3;25.8628063202;12.5;6;26.3841004372;
27;4;19.625;13.2723941803;5;26.5827163458;3;25.872844696;12.5;6;26.4064661264;
28;4;17.9811115265;13.5;6;26.6209751368;3;25.8829097748;12.5;6;26.428878665;
29;4;18.625;13.3104877472;6;26.6595385075;3;25.8929958344;12.5;6;26.4513280392;
30;4;19.625;13.3297691345;6;26.6983793974;3;25.25;13.0805311203;6;26.4738043547;
31;4;18.0071353912;13.5;6;26.7374696732;3;25.25;13.0895214081;6;26.4962974787;
32;4;18.625;13.3687343597;6;26.7767804861;3;25.25;13.0985193253;6;26.5187973976;
33;4;19.625;13.3883905411;6;26.8162822723;3;25.25;13.1075191498;6;26.5412938595;
34;5;18.033662796;13.5;4;35.3559447527;3;25.25;13.1165180206;7;27.5637768507;
35;5;18.0425872803;14.5;4;35.735737443;3;26.25;13.525510788;7;27.6162360907;
36;5;17.625;16.4478683472;4;37.0991722345;3;27.25;13.5464944839;7;27.6692527533;
37;5;18.625;17.9678134918;4;37.484868288;3;28.4511642456;16.5464954376;7;27.7228097916;
38;5;18.0;20.0077934265;4;37.8530335426;3;27.9839706421;19.5464954376;7;27.776889205;
39;5;18.0;22.0483818054;5;38.2030866146;3;27.25;22.5464954376;8;27.8314716816;
40;6;18.0;24.0895671844;5;38.5348073244;3;27.25;25.5464935303;8;27.886537075;
41;6;18.0;24.5;5;38.8482974768;3;27.25;28.1344947815;9;27.9420638084;
42;6;19.0;25.1059207916;6;39.1439356804;3;27.25;28.1879749298;10;27.998029232;
43;6;18.0;27.2165107727;6;39.4223241806;3;27.25;28.1967811584;10;28.0544096231;
44;6;18.0;29.25989151;6;39.6842412949;3;27.25;28.2055473328;10;28.1111800671;
45;6;20.3044319153;30.25989151;7;39.9305919409;3;27.25;28.2142677307;11;28.1683145761;
46;6;20.5161170959;33.25989151;8;40.1623667479;3;27.25;28.2229423523;12;28.2257860899;
47;6;21.8518104553;36.25989151;8;40.3762462139;3;27.25;28.2315635681;12;28.2835667133;
48;6;22.8721561432;39.1524085999;8;41.4674503803;4;27.25;28.2401313782;12;28.341627121;
49;6;24.5423622131;42.1524085999;10;41.6668716669;5;27.25;28.2486400604;12;28.3999375105;
50;6;26.5373744965;41.5;9;41.8773118258;5;27.25;28.2570877075;12;28.4584668875;
51;6;26.6606025696;42.5;10;42.0994375944;6;27.25;28.2654724121;11;43.517183423;
52;6;26.7844486237;43.3603363037;12;42.3339056969;6;28.25;29.2737865448;12;44.3260545731;
53;6;28.2476539612;42.7808418274;14;42.5813481808;6;29.25;30.2820320129;12;45.0544214249;
54;6;26.5014686584;43.4171867371;14;42.8423540592;6;30.25;31.2902030945;12;45.7014166117;
55;6;26.5845966339;44.4462242126;15;43.1174488068;6;31.25;32.2982978821;12;46.253739357;
56;6;26.6738319397;45.4756278992;17;43.4070706367;6;32.25;33.2999992371;13;46.7281068563;
57;6;27.1604614258;44.5053710938;17;43.7115445137;6;33.25;33.2999992371;13;48.1353721619;
58;8;26.7206134796;44.8707122803;14;79.031055212;6;34.3717956543;34.2999992371;14;49.0193433762;
59;8;29.3556308746;45.8879623413;11;81.3156192303;6;35.5235137939;35.2999992371;14;50.8807625771;
60;8;32.9567260742;45.9049530029;11;83.3520274162;6;36.7329101562;36.7999992371;12;52.4711002111;
61;8;34.5778770447;47.921672821;12;85.1442034245;6;37.3147659302;38.1899986267;11;53.8419613838;
62;8;36.6989822388;49.0961685181;16;86.7092785835;6;37.8164367676;39.4872589111;13;55.0474598408;
63;8;39.4808616638;48.6891326904;16;88.0722734928;6;38.2597503662;39.7097434998;14;55.978482008;
64;8;41.1340141296;49.5;17;89.2614369392;6;38.5958976746;39.7999992371;14;56.5531110764;
65;8;41.514175415;50.5;17;90.287273407;7;38.8268928528;39.7999992371;13;57.20429492;
66;10;41.0586853027;52.7827911377;16;100.934239388;7;39.0921630859;39.7999992371;15;57.936760664;
67;11;42.2641677856;55.3140182495;16;101.849913597;8;39.3938713074;39.7999992371;14;58.7531073093;
68;11;41.4417953491;57.0;15;105.653870821;8;40.6332206726;39.0;15;59.6529507637;
69;11;44.1507873535;57.0;16;108.885347605;8;41.0100669861;40.0;16;60.6320946217;
70;11;44.1945953369;61.3899993896;17;111.619503498;8;36.1100692749;43.7999992371;16;61.6818752289;
71;11;44.2495498657;63.9115943909;17;113.845973015;8;39.0100669861;42.0;16;62.7888596058;
72;11;44.5398025513;65.9718017578;18;115.398010254;8;41.0100669861;43.0;16;63.9350683689;
73;11;44.7948875427;67.3899993896;19;116.306705952;8;42.0100669861;44.0;17;66.0988368988;
74;11;41.2426719666;72.0646133423;19;118.173761129;8;44.0100669861;46.0;17;67.2763004303;
75;11;40.8006362915;76.8569641113;19;119.057302237;8;45.8135185242;48.0;17;68.4235348701;
76;12;41.9782409668;80.9453735352;19;119.899125576;8;46.2930755615;50.0;15;69.5182520151;
77;12;40.9782409668;81.27709198;19;120.698779702;10;46.7491149902;52.0;10;94.5418649912;
78;13;40.9782409668;84.3379669189;20;121.456393003;10;48.1733093262;55.0;9;97.1608014107;
79;14;41.125;88.2062149048;19;122.10524404;10;49.559589386;57.0;7;99.3732360601;
80;15;42.125;92.1707763672;18;122.649934649;10;47.9043807983;60.0;8;101.193558216;
81;15;42.3250007629;95.1952285767;18;123.173148155;10;47.2065391541;63.0;9;102.662201166;
82;15;43.3250007629;98.2191085815;19;123.674586892;10;46.4669952393;66.0;9;103.8318367;
83;15;44.3250007629;101.242393494;19;124.154330015;10;47.6882476807;66.0;12;104.756790042;
84;15;46.192199707;102.337966919;17;124.612772346;11;45.8738288879;67.0;12;105.214158893;
85;15;46.4862785339;109.337966919;15;125.050561309;11;47.0278091431;66.3690795898;13;105.571250439;
86;15;48.5050544739;116.308624268;16;125.468532801;11;48.1544113159;67.3906707764;15;105.802950263;
87;15;49.1468505859;122.329490662;14;125.844098806;11;49.2249984741;68.4118499756;16;105.876834869;
88;15;46.9844093323;123.337966919;13;126.186131239;11;47.2249984741;70.9698410034;19;105.949718833;
89;15;46.0186080933;127.95223999;17;126.44839859;11;46.2249984741;72.9977874756;21;106.021563411;
90;15;46.0448417664;126.000297546;16;126.647609234;12;45.2249984741;75.0251083374;18;106.09233439;
91;15;44.8647613525;128.04675293;18;126.846128941;12;44.2249984741;77.0518035889;18;106.162000895;
92;15;44.8846130371;131.091552734;19;127.043739319;12;43.2249984741;79.0778503418;18;106.230536342;
93;15;47.9043731689;126.134689331;22;127.240220308;12;42.2249984741;81.1032409668;19;106.326046586;
94;15;44.9240226746;130.176147461;23;127.435352087;13;41.2249984741;83.1279754639;18;107.636186957;
95;15;44.9435348511;131.215927124;24;127.628912926;13;41.2519989014;86.2371520996;17;108.100052476;
