Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;11.0;10.0;5;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;2;12.0;10.0;4;21.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;14.0;10.0;4;21.0900000334;
6;2;9.27600002289;11.4650716782;5;24.086605072;2;16.0;10.0;4;21.1871190071;
7;2;10.4194869995;11.543302536;5;24.6083432436;2;17.5342025757;10.0;4;21.7036092281;
8;2;10.5368766785;11.7641716003;5;25.2862184048;2;17.7666244507;10.1999998093;4;22.1564130783;
9;2;10.6893997192;12.0549411774;5;25.8457199335;2;17.9703845978;10.3632001877;4;23.4291926622;
10;2;10.8152866364;12.2827939987;5;26.3097169399;2;18.5431365967;10.9097137451;4;24.540822506;
11;2;10.9196863174;12.4589796066;5;26.5115636587;2;20.5431365967;11.3658018112;4;25.5043385029;
12;2;12.9196863174;12.5;5;26.6398718357;2;22.5431365967;11.7372808456;4;26.3401436806;
13;2;14.9196863174;12.5;5;26.7769671679;2;23.8414783478;12.0336990356;5;27.0718023777;
14;2;16.0063591003;12.5;5;26.9230877161;2;24.9614181519;12.2662630081;5;27.7228300571;
15;2;17.0392360687;12.5;5;27.0784137249;2;26.092376709;12.446267128;5;28.1464314461;
16;2;18.0741844177;12.5;5;27.2430570126;2;27.2346363068;12.5;5;28.4879314899;
17;2;19.1112289429;12.5;5;27.4170496464;2;28.3883113861;12.5;5;28.8545851707;
18;2;19.6065406799;13.2251148224;5;27.6003332138;2;29.5533065796;12.5;5;29.2456488609;
19;2;19.625;13.2800998688;5;27.7927491665;2;30.1605415344;12.5;6;29.659784317;
20;2;20.2533683777;12.5;7;27.9940295219;2;30.3469028473;12.5;6;30.0950183868;
21;2;20.2986564636;12.5;7;28.2037904263;2;28.3469028473;13.5;6;30.5487289429;
22;2;20.3458518982;12.5;8;28.4215266705;3;29.3469028473;12.5;5;31.0176672935;
