Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
34;3;16.8746032715;16.5;5;29.1486215591;3;28.0513019562;12.5;3;31.4601054192;
35;3;16.9334392548;17.5;5;29.4325134754;3;28.1570472717;12.5;4;31.6887865067;
36;3;16.9973163605;18.5;5;29.7399120331;3;28.2599544525;14.5;4;31.9102663994;
37;3;17.0;18.5;5;30.0717008114;3;28.3596191406;16.5;4;32.1237750053;
38;3;18.0;18.0358505249;5;30.4284610748;3;28.4556980133;18.5;4;32.3286709785;
39;3;17.2214031219;16.5;5;30.8103914261;3;28.5479011536;20.5;3;32.5244441032;
40;3;17.0;16.5;5;31.2172284126;3;28.6359996796;22.5;3;32.7107157707;
41;3;18.0;16.6086139679;5;31.6481735706;3;28.7198219299;22.5;4;33.8872361183;
42;3;19.0;15.8240871429;5;32.101831913;3;29.7992553711;23.5;4;34.1038749218;
43;3;20.5451374054;14.8394985199;5;32.5761735439;4;30.8742446899;24.5;3;34.3125882149;
44;4;20.553735733;14.3394985199;5;34.068520546;4;30.9447746277;25.5;3;34.5134824514;
45;4;20.8154182434;15.0;5;34.615571022;4;31.0108909607;26.5;2;34.7067471743;
46;4;22.3588066101;19.0;5;35.1746447086;4;31.6180362701;27.5;2;34.892639637;
47;4;24.4669799805;23.0;7;35.7414197922;4;31.7016868591;27.5;2;35.0714726448;
48;4;26.5767097473;27.0;7;36.3112488985;4;31.1836433411;27.5;2;35.2436019182;
49;4;27.6869602203;30.0;8;36.8793267012;4;31.2331504822;27.5;3;35.4094139338;
50;4;29.0251846313;32.5;9;37.4408726692;4;31.2789001465;27.5;3;35.5224741697;
51;4;29.141204834;32.5;10;37.9913156033;4;29.2789001465;28.5;3;35.5906432867;
52;4;29.2544612885;32.5;10;38.5264661312;4;28.2789001465;29.5;4;35.6607804298;
53;4;28.7369728088;33.5;10;39.0426632166;4;28.2789001465;32.16431427;3;36.7328453064;
54;4;28.8344078064;33.9103469849;11;39.5368796587;4;29.25;33.0999984741;3;36.9667884111;
55;4;28.9267692566;33.9269790649;11;40.0067863464;4;29.25;34.8227157593;4;38.8185667992;
56;4;29.6630439758;32.5;9;40.4507749081;4;29.8125;36.6149291992;3;41.3893815279;
57;4;29.7511119843;32.5;10;40.8679316044;4;30.6098442078;38.7255401611;4;43.6202341318;
58;4;29.1690769196;33.5;10;41.2579852343;4;31.2375793457;39.6472206116;5;45.551497221;
59;4;29.9083900452;32.5;10;41.6095216274;4;31.7119026184;40.3978309631;5;47.2453565598;
60;4;27.9125881195;32.5;10;41.9169399738;4;32.0586929321;41.0060806274;7;48.768642664;
61;4;26.625;34.5;9;42.2000347376;5;32.3059082031;41.5030670166;5;50.0066521168;
62;4;27.625;34.0;9;42.4602011442;5;33.4000015259;40.4105758667;5;51.0940101147;
63;4;26.625;35.0;11;42.6990112066;5;34.146987915;40.4976234436;7;52.2418637276;
64;4;25.625;35.0;11;42.918132782;5;34.3062744141;40.5765991211;7;53.4503097534;
65;4;26.625;36.0;10;43.0708494186;5;34.4733352661;40.6479263306;8;54.7169466019;
66;4;25.625;35.0;11;43.1315076351;5;34.6473426819;40.7120742798;8;56.0364189148;
67;4;25.625;36.0;13;43.1926498413;5;34.8272628784;40.7695541382;9;58.3479413986;
68;5;25.5499992371;37.0;12;43.2980582714;5;36.011882782;41.7999992371;9;59.6598308086;
69;5;24.5499992371;38.0;13;44.8561120033;5;37.1998291016;42.7999992371;8;61.0027234554;
70;5;24.7012500763;37.5;13;46.1554896832;5;37.3896064758;43.7999992371;9;62.3582861423;
71;5;23.0127506256;37.5;12;47.2320845127;5;37.5796394348;44.7999992371;8;63.7069261074;
72;5;23.7278060913;36.5;12;48.1238441467;5;37.768321991;45.7999992371;9;65.028994441;
73;5;24.7280845642;36.9097442627;13;48.7183008194;5;37.9540786743;46.3779182434;10;66.306058526;
74;5;26.0;36.0;13;49.1020576954;5;38.1354103088;47.3943519592;11;67.5220556259;
75;5;25.7535762787;35.0;13;49.4583721161;5;37.3109436035;45.3943519592;11;67.4644114971;
76;5;27.0;35.0;13;49.6791274548;5;36.0998458862;46.194355011;12;67.4202216864;
77;5;26.1532363892;35.0;14;49.8541514874;5;36.9098587036;44.0143547058;12;67.378093183;
78;5;25.1652317047;36.0;14;50.0286574364;5;37.7388763428;42.8523521423;13;67.3304773569;
79;5;25.1769886017;37.0;14;50.2023153305;5;38.5849876404;41.9065551758;15;67.2730778456;
80;5;25.375;36.0;15;50.3747951984;5;39.4464874268;42.541809082;15;67.2041501999;
81;5;25.1997642517;36.0;12;50.5457708836;5;37.3218421936;44.3876266479;16;67.1237956882;
82;5;25.2107696533;37.0;12;50.7149226665;5;36.2096557617;46.2488670349;16;67.0333182812;
83;3;20.2215137482;33.0;12;46.8088488579;7;35.1086921692;48.1239776611;12;70.8873457313;
84;3;21.2319908142;31.0;13;46.8542180061;7;37.0178222656;48.1062736511;13;70.8322220147;
85;3;20.2421989441;30.0;13;46.898378849;7;34.9480895996;51.9956474304;13;70.6755253077;
86;3;19.2521362305;31.0;13;46.941324234;7;35.9480895996;51.9658203125;14;70.5449104309;
87;3;20.2617988586;32.0;14;46.983050108;7;38.9154434204;50.8064727783;15;70.437359184;
88;3;20.2711868286;33.0;14;47.0;7;37.7453536987;54.7258262634;15;70.3501439095;
89;3;20.2749996185;34.0;14;47.0;7;37.7453536987;53.704082489;15;70.2808046937;
90;3;20.2749996185;35.0;15;47.0;7;39.7215576172;52.6845092773;16;70.2271182537;
91;3;20.2749996185;36.0;15;47.0;7;35.7215576172;53.6668968201;19;70.1870893687;
92;3;20.2749996185;37.0;16;47.0;7;35.7215576172;53.6510429382;19;70.1589219421;
93;3;20.2749996185;38.0;16;47.0;7;34.7215576172;52.4285888672;19;70.1410062015;
94;3;20.2749996185;39.0;16;47.0;7;33.7215576172;52.4157485962;19;70.1318985373;
95;3;20.2749996185;40.0;17;47.0;7;34.7215576172;54.4041938782;20;71.1696726531;
96;3;20.2749996185;41.0;18;47.0;7;33.7215576172;53.4041938782;21;72.2487111539;
97;3;20.2749996185;42.0;19;47.0;7;33.7215576172;54.4041938782;20;73.3312756866;
98;3;21.2749996185;40.0;19;47.0;7;34.7215576172;57.4041938782;21;74.4032528996;
99;3;20.2749996185;41.0;19;47.0;7;32.7215576172;56.4041938782;21;75.451375246;
100;3;20.2749996185;42.0;16;47.0;7;32.0575332642;60.2475852966;19;77.4638113827;
101;3;21.2749996185;40.0;14;47.0;7;35.0575332642;62.2595748901;19;78.4906206876;
