Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
24;2;19.625;12.8871622086;7;26.3255085945;1;23.25;12.5;7;25.0;
25;2;19.9232387543;12.5;7;26.3609591722;1;23.25;12.5;7;25.0;
26;2;19.625;12.908288002;7;26.3968753815;1;23.25;12.5;7;25.0;
27;3;19.9392967224;12.5;6;26.4332377911;1;23.25;12.5;7;25.0;
28;3;19.947479248;12.5;6;26.4700255394;1;23.25;12.5;7;25.0;
29;3;19.625;13.2350130081;6;26.5072168112;1;23.25;12.5;7;25.0;
30;3;19.625;13.2536087036;6;26.5447884798;1;23.25;12.5;7;25.0;
31;3;19.625;13.2723941803;6;26.5827163458;1;23.25;12.5;7;25.0;
32;3;19.9811115265;12.5;7;26.6209751368;1;23.25;12.5;7;25.0;
33;3;19.625;13.3104877472;6;26.6595385075;1;23.25;12.5;7;25.0;
34;3;19.625;13.3297691345;6;26.6983793974;1;23.25;12.5;7;25.0;
35;3;18.0071353912;13.5;6;26.7374696732;1;23.25;12.5;7;25.0;
36;3;18.625;13.3687343597;6;26.7767804861;1;23.25;12.5;8;25.0;
37;3;19.625;13.3883905411;6;26.8162822723;1;23.25;12.5;8;25.0;
38;3;18.033662796;13.5;6;26.8559447527;1;23.25;12.5;8;25.0;
39;3;18.625;13.4279727936;6;27.8957372904;1;23.25;13.5;8;25.0;
40;3;18.0515403748;13.5;6;27.9556285143;1;23.25;14.5;9;25.0;
41;3;19.625;13.4678144455;7;28.0157830715;1;23.25;15.5;8;25.0;
42;3;22.0695075989;12.5;7;28.0761629343;2;24.25;17.5;9;26.0;
43;3;23.1125736237;12.5;7;28.136729598;2;25.25;19.5;9;26.0399999619;
44;3;23.1416282654;15.5;8;28.1974444389;2;25.25;20.5;9;28.3311839104;
45;3;23.1708469391;18.5;8;28.2582682371;2;26.25;22.5;8;30.2129280567;
46;3;23.200220108;21.5;8;28.3191621304;2;27.0902175903;24.5;9;31.6849526167;
47;3;23.2297286987;24.5;9;28.3800868988;2;27.7330303192;25.2589225769;9;32.7923659086;
48;4;23.2593593597;27.5;8;28.4410033226;3;28.2112350464;25.7902622223;6;33.6023561954;
49;4;22.7818374634;28.5;10;28.5018726587;3;28.5550727844;26.1723041534;7;34.1848552227;
50;4;22.802816391;27.5;10;28.5626565218;4;28.7960166931;26.4400196075;7;34.3530313969;
51;4;22.823923111;27.5;9;28.6233167648;4;28.8499984741;26.5;7;34.4023760557;
52;4;22.8451461792;27.5;9;28.6838160753;4;28.8499984741;26.5;8;34.4528282881;
53;4;22.866481781;27.5;10;28.7441170216;4;28.8499984741;26.5;8;34.5043625832;
54;5;22.8879184723;27.5;9;29.8041836023;4;28.8499984741;26.5;8;34.5569496155;
55;5;23.9094486237;28.5;9;29.8939803839;4;28.8499984741;26.5;8;34.6105561256;
56;5;24.931060791;29.5;10;29.9840637445;4;28.8499984741;26.5;8;35.6651450396;
57;5;25.1913795471;30.5;10;30.074393034;4;29.8499984741;27.5;7;35.7506752014;
58;5;25.2201461792;31.5;10;30.1649276018;4;30.8499984741;28.5;7;35.8376927376;
59;5;25.2490959167;32.5;10;30.25562644;4;31.3272647858;29.5;8;35.9261420965;
60;5;25.278219223;32.5;10;30.3464485407;4;31.341293335;30.5;9;36.0159627199;
61;5;25.3075046539;32.5;10;31.4373527765;4;31.3555812836;31.5;9;36.1070892811;
62;5;26.3369369507;33.5;10;31.5682979822;4;31.3701248169;31.5;10;37.5541267395;
63;5;27.3665065765;34.5;11;31.7004270554;4;31.9945220947;32.1599998474;11;38.6046801805;
64;5;27.1058273315;35.5;12;31.8337004185;4;32.4402236938;32.6198883057;12;39.3594766855;
65;5;27.1277618408;36.5;13;31.968075633;4;32.7525863647;32.9300384521;13;39.6375831366;
66;5;27.4122829437;38.180480957;13;32.1035072803;4;32.8502197266;33.0;13;39.7794054747;
67;5;27.4858779907;38.1059188843;12;32.2399469614;4;32.886341095;33.0;13;39.9248030186;
68;5;27.4764385223;38.2166175842;18;32.3773431778;4;32.2000007629;33.6434822083;14;40.0736948252;
69;7;27.2152671814;38.8874206543;6;62.5136201382;4;32.2000007629;33.6781730652;14;40.2259818316;
70;7;29.8805923462;39.5;7;66.0249330997;4;32.2000007629;33.7141456604;15;40.381546855;
71;7;32.156337738;42.0;8;69.0618792772;5;32.2000007629;33.7513885498;14;40.5402531624;
72;7;32.043926239;45.14453125;8;71.632390976;5;32.2000007629;33.7898712158;14;40.7019441128;
73;7;33.5697250366;46.6872596741;9;73.7733004093;5;32.2000007629;33.8295631409;14;40.8664426804;
74;7;33.9577865601;48.9097442627;9;75.3909165859;5;32.2000007629;33.8704299927;15;41.0335524082;
75;7;35.0197715759;49.0;9;76.6018851995;5;32.2000007629;35.8295631409;15;41.2030563354;
76;7;36.8729286194;49.0;10;77.6232517958;5;32.2000007629;36.8295631409;14;41.3747179508;
77;7;34.4886932373;50.9776992798;10;78.4219390154;5;32.2000007629;37.8295631409;14;41.5482816696;
78;7;33.9851074219;51.0;11;78.9037992954;5;32.2000007629;38.8295631409;14;41.7234745026;
79;7;32.5890884399;53.0;12;79.3596270084;5;32.2000007629;39.8295631409;15;41.9000065327;
80;7;31.1000118256;54.0;12;79.7914192677;5;32.2000007629;40.8295631409;15;42.0775735378;
81;7;30.1583576202;56.0;14;80.2012431622;5;32.2000007629;41.8295631409;16;42.2558574677;
82;8;30.7231273651;56.0;15;80.4954721928;5;32.2000007629;42.8295631409;16;42.4345297813;
83;9;28.1861038208;57.0;15;80.7399445772;5;32.2000007629;43.8295631409;19;42.6132535934;
84;9;27.2062015533;59.0;16;80.9852633476;6;32.2000007629;44.3290100098;19;42.791686058;
85;9;26.2261199951;63.0;17;81.231096983;6;32.2000007629;44.3778839111;19;42.969481945;
86;9;25.945854187;65.6905670166;17;81.4613106251;6;32.2000007629;44.4268722534;19;43.1462953091;
87;9;25.9500007629;67.781463623;17;81.6872880459;6;32.2000007629;44.475856781;20;43.3217837811;
88;9;25.9500007629;69.8729858398;17;81.9129226208;6;32.2000007629;44.5247116089;20;43.495610714;
89;9;25.9500007629;71.9649353027;18;84.1142933369;6;32.2000007629;44.5733222961;21;43.6674485207;
90;9;26.0;77.0571517944;18;84.538854599;6;32.2000007629;44.6215744019;22;43.8369808197;
91;9;29.0;80.1494293213;17;85.0019651651;6;32.2000007629;44.6693458557;20;45.0039064884;
92;9;29.9500007629;84.2415924072;19;85.509280324;6;33.2000007629;45.7165298462;20;45.2479411364;
93;10;28.0;86.0;19;86.0669790506;6;34.2000007629;46.7630271912;20;45.4943548441;
94;10;28.0;89.0;19;86.6816142797;6;34.7244911194;47.8087310791;22;45.7431447506;
95;10;29.0;93.6059188843;18;87.3598647118;6;34.7655830383;48.853553772;23;45.9943174124;
96;10;31.9500007629;91.1593017578;19;88.1081590652;7;32.8093795776;51.6089401245;22;46.2478854656;
97;11;28.0;93.7629394531;18;88.9321575165;7;31.2000007629;53.6678123474;22;46.503864646;
98;11;29.0;92.8212356567;18;89.8360844851;7;30.2000007629;55.7251548767;21;46.7403253317;
99;11;30.0;93.8785705566;19;91.8219379187;7;29.2000007629;57.7808876038;19;46.961819768;
100;11;30.9500007629;98.581741333;19;92.948631525;7;28.2000007629;59.8349456787;19;47.1869455576;
