Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
86;4;22.2999992371;29.0;16;30.8972753286;10;37.4000015259;68.1999969482;13;76.6403906345;
87;4;22.2999992371;29.0;16;31.0578334332;10;38.4000015259;71.1999969482;14;76.8481993675;
88;4;22.2999992371;29.0;16;31.2248264551;10;38.4000015259;73.4000015259;17;77.0560562611;
89;4;22.2999992371;29.0;17;31.3982387781;10;38.4000015259;74.4000015259;18;77.2636134624;
90;4;22.2999992371;29.0;17;31.5780221224;10;38.4000015259;79.4000015259;18;77.4705232382;
91;4;20.2999992371;30.0;17;31.7640932798;10;40.4000015259;76.4000015259;19;77.6764413118;
92;4;19.2999992371;31.0;18;31.9563323259;10;38.4000015259;79.4000015259;19;77.8810293674;
93;5;18.2999992371;32.0;17;32.1545805931;10;38.4000015259;82.4000015259;21;78.0839583874;
94;5;17.2999992371;33.0;17;32.3586397171;11;40.4000015259;79.4000015259;20;78.2849113941;
95;5;16.2999992371;34.0;17;32.5682702065;11;38.4000015259;82.4000015259;21;78.4835848808;
96;5;16.0;35.0;16;32.7831921577;11;38.4000015259;85.4000015259;21;78.6796928644;
97;5;16.0;36.0;16;33.0030844212;11;40.4000015259;82.4000015259;21;78.8729672432;
98;5;16.0;37.0;17;33.2275853157;11;38.4000015259;85.4000015259;22;79.063160181;
99;5;16.0;38.0;15;33.456294775;12;38.4000015259;88.4000015259;22;79.2500460148;
100;5;16.0;39.0;16;33.6887755394;12;40.4000015259;86.4000015259;22;79.409865737;
