Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;11.0;10.0;5;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;12.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;13.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;14.0;10.0;5;20.3999996185;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;14.6300001144;10.1999998093;4;21.7264003754;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;14.7768793106;10.3632001877;3;22.9494274855;
10;2;10.5272569656;12.482793808;3;25.9179592133;2;15.3272428513;10.9097137451;3;24.0070346594;
11;2;10.8315410614;12.4589796066;4;26.0399999619;2;17.3272418976;11.3658018112;3;24.9122858047;
12;2;13.7522573471;12.5;4;26.0811839104;2;19.3272438049;11.7372808456;3;25.6857330799;
13;2;15.7522563934;12.5;4;26.1235535145;2;20.5469932556;12.0336990356;4;26.3512378931;
14;2;16.7800559998;12.5;3;26.1671074629;2;21.6371631622;12.2662630081;4;26.9327886105;
15;2;17.789855957;12.5;3;26.211841464;2;22.7368564606;12.446267128;4;27.2842636108;
16;2;18.7999210358;12.5;3;26.2577478886;2;23.846660614;12.5;4;27.5518820286;
17;2;19.8102493286;12.5;3;26.3048160076;2;24.9670906067;12.5;4;27.8440244198;
18;2;19.9185829163;12.5;4;26.3530313969;2;26.0985527039;12.5;4;28.1613030434;
19;2;19.9294319153;12.5;4;26.4023760557;2;26.672586441;12.5;5;28.5039470196;
20;2;19.9405345917;12.5;4;26.4528282881;2;26.8267765045;12.5;5;28.871723175;
21;2;19.9518871307;12.5;4;26.5043625832;2;26.992275238;12.5;5;29.263862133;
22;2;19.9634819031;12.5;4;26.5569496155;2;27.1687374115;12.5;5;29.6789975166;
