Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CRAY;Research_KI_6_SP_CRAY;Industry_KI_6_SP_CRAY;Ships_KI_6_SP_CRAY;Population_KI_6_SP_CRAY;
1;1;6.0;12.0;4;20.0;1;11.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;11.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;11.0;10.0;6;20.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;11.0;10.0;6;20.0;
5;2;8.42599964142;10.9200000763;4;23.5301437378;2;12.4499998093;10.0;5;21.0;
6;2;9.50100040436;11.2650718689;4;24.086605072;2;13.4499998093;10.0;5;21.0299999714;
7;2;10.4194869995;11.543302536;4;24.5283432007;2;14.4635000229;10.0;5;21.4708906412;
8;2;10.5188770294;11.7641716003;4;25.1298823357;2;14.661901474;10.1999998093;5;21.8393678665;
9;2;10.6542234421;12.0549411774;4;25.6057839394;2;14.82771492;10.3632001877;5;22.9867860079;
10;2;10.7613010406;12.2827939987;3;25.9785410166;2;15.3440542221;10.9097137451;5;23.9553763866;
11;2;10.8451719284;12.4589796066;4;26.0811508894;2;17.3440532684;11.3658018112;5;24.7567846775;
12;2;13.7658882141;12.5;4;26.1018965244;2;19.3440551758;11.7372808456;5;25.4101134539;
13;2;15.7658882141;12.5;4;26.1228116751;2;20.4229640961;12.0336990356;5;25.9377754927;
14;2;16.7798900604;12.5;4;26.1438889503;2;20.6719989777;12.2662630081;5;26.3623514175;
15;2;17.7846317291;12.5;4;26.1651208401;2;20.8630580902;12.446267128;5;26.5364025831;
16;2;18.7894077301;12.5;4;26.1864993572;2;20.9413814545;12.5;5;26.6049814224;
17;2;19.7942180634;12.5;4;26.2080165148;2;22.9238834381;12.5;5;26.6755206585;
18;2;19.625;12.8624048233;5;26.2296639681;2;23.9556255341;12.5;5;26.7479782104;
19;2;19.625;12.8688993454;4;26.2514331341;2;24.9882316589;12.5;4;26.8223025799;
20;2;19.625;12.8754301071;4;26.2733153105;2;26.0216770172;12.5;4;26.8984328508;
21;2;19.625;12.8819942474;4;26.2953014374;2;26.1042938232;12.5;6;26.9762983322;
22;3;19.9164428711;12.5;4;26.3173824549;2;26.139333725;12.5;6;27.0558187962;
