Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;2;8.55000019073;8.89999961853;4;18.0;1;9.0;10.0;6;20.0;
7;2;9.05000019073;8.5;4;18.0225000381;2;9.5;10.3999996185;5;21.0;
8;2;9.05506229401;8.5;4;18.0452762842;2;9.5;10.0;5;21.5699995756;
9;2;9.06018733978;8.5;4;18.4187746048;2;9.59000015259;10.1999998093;5;22.9093112946;
10;2;9.14422512054;8.67000007629;4;18.7408286333;2;9.84704017639;10.7712001801;5;24.0969445705;
11;2;9.21668624878;8.81392192841;4;19.0176254511;2;10.0631017685;11.2513370514;5;26.1093665361;
12;2;9.27896595001;8.93486309052;4;19.9814786911;2;10.4426994324;12.0948867798;5;27.9003100395;
13;2;9.49583244324;9.39324569702;5;20.8215062618;2;10.7589321136;12.797627449;5;29.4816944599;
14;2;11.3004636765;9.78903102875;5;21.5412740707;2;12.7589321136;13.3613300323;5;30.8883509636;
15;2;13.3004636765;10.6413106918;5;22.1496675014;2;14.7589321136;13.7992258072;5;32.1666846275;
16;2;15.3004636765;10.4026165009;5;22.6588021517;2;16.2375049591;14.1306209564;5;33.364751339;
17;2;16.3350009918;10.6309299469;5;23.0821874142;2;17.7966575623;14.3763179779;5;33.7914376259;
18;2;17.3471107483;10.8157100677;5;23.4333488941;2;18.9770965576;14.1886863708;6;34.3516726494;
19;2;18.3595123291;10.9637317657;5;23.5622674227;2;20.1791400909;14.0198173523;6;35.0379400253;
20;2;18.9500007629;11.6249065399;5;23.6198797226;2;21.4019432068;13.8678359985;6;35.8376407623;
21;2;19.3144741058;11.0;5;23.6786832809;2;20.1789741516;14.7310523987;6;36.7325525284;
22;2;18.9500007629;11.8393421173;5;23.7386343479;2;20.1235771179;15.6079473495;6;37.6989593506;
23;2;18.9500007629;11.8693170547;7;23.7996841669;2;20.0737190247;16.4971523285;7;38.708656311;
24;2;18.9500007629;11.8998422623;6;23.8617789745;2;21.0288467407;14.3974370956;7;39.7308187485;
25;2;17.3689002991;12.0;6;23.9248601198;2;21.9884624481;13.3076934814;7;40.7345294952;
26;2;16.3830947876;13.0;7;23.9888644218;2;22.9521160126;13.2269239426;7;41.6915168762;
27;3;15.3974952698;14.0;6;24.0537240505;2;23.3805923462;13.1542320251;7;42.5785598755;
28;3;14.4620876312;15.0;6;24.1193666458;2;21.35115242;14.0888090134;7;43.3790969849;
29;3;14.0;17.0;6;24.1857161522;2;20.3246555328;15.0299282074;8;44.0837841034;
30;3;14.0;18.0928573608;6;24.2526926994;2;19.8396205902;15.9769353867;8;44.6900405884;
31;3;14.0;19.1263465881;6;24.320212841;2;19.8181591034;16.9292411804;8;45.2008590698;
32;3;14.5220479965;19.0;6;24.3881900311;2;19.7988433838;17.8863182068;8;45.6232471466;
33;3;14.5373430252;20.0;6;24.4565355778;2;19.7814598083;18.8476867676;8;45.9666404724;
34;4;14.5527210236;21.0;5;37.2751579285;2;19.7658119202;19.8129177094;7;46.2415504456;
35;4;15.0;23.0;6;37.981464386;2;19.7517318726;20.7816257477;7;46.458530426;
36;4;16.0;25.0;6;38.6343910694;2;19.7390594482;21.7534637451;7;46.4562339783;
37;4;17.0;26.3965759277;7;39.2311933041;2;19.7276535034;22.7281169891;8;46.410610199;
38;4;18.0;27.4585781097;7;39.7712981701;2;19.7173881531;23.7053050995;9;46.3695487976;
39;4;19.0;28.5204906464;7;40.2559700012;2;19.7081489563;24.6847743988;8;46.3325939178;
40;4;20.0;29.5822296143;7;40.6878972054;2;19.6998329163;25.6662979126;9;46.2993354797;
41;4;21.0;30.6437072754;8;41.0707657337;3;19.6923503876;26.6496677399;8;46.2694015503;
42;5;22.0;31.7048454285;7;42.4088644981;3;20.6856155396;24.6347007751;8;46.2424621582;
43;5;24.0;33.665561676;8;42.8142527342;3;19.6795539856;25.6212310791;8;46.2182159424;
44;5;26.4551544189;31.8225193024;9;43.1813659668;3;19.6740989685;26.6091079712;8;46.1963939667;
45;5;25.5375003815;32.9882316589;10;43.375861764;3;20.6691894531;24.598197937;9;46.1767539978;
46;5;25.5375003815;34.1632766724;10;43.581379652;3;19.6647701263;26.598197937;11;46.159078598;
47;5;26.5375003815;32.3482437134;10;43.7985500097;3;19.6607933044;28.598197937;11;46.1431713104;
48;6;25.5375003815;33.5436935425;9;59.0279670954;3;19.6572132111;30.598197937;11;46.1288547516;
49;6;26.9458675385;38.5436935425;7;60.0201681852;3;19.6539916992;32.598197937;12;46.1159687042;
50;6;28.9864387512;40.5436935425;8;60.9449849129;3;19.6510925293;34.5579833984;11;46.1043720245;
51;6;30.0302314758;43.5436935425;9;61.8019349575;3;19.6484832764;35.5521850586;8;46.0939350128;
52;6;31.077337265;46.060092926;9;63.5937588215;3;19.6461353302;36.5469665527;7;46.0845413208;
53;6;33.1278152466;49.060092926;12;64.4330238104;3;20.6440219879;34.5422706604;7;46.0760879517;
54;6;35.131690979;49.385017395;12;65.2290899754;3;19.6421203613;35.5380439758;7;46.068479538;
55;6;35.7403564453;49.4354171753;13;65.9897960424;3;19.6404075623;36.5342407227;7;46.0616321564;
56;6;35.8589401245;49.4846420288;14;66.7229292393;3;20.6388664246;34.5308151245;7;46.0554695129;
57;6;35.9860229492;49.5326690674;15;67.3420206308;3;19.6374816895;35.5277328491;7;47.0499229431;
58;7;36.1217384338;48.5794677734;14;67.8678900003;3;20.6362323761;37.5249633789;8;47.0749313831;
59;7;36.2661361694;47.6250305176;15;68.4169951677;3;22.6351089478;36.5224647522;7;47.1010286808;
60;7;36.4191818237;46.6693344116;16;68.9882152081;3;21.634098053;38.5202178955;7;47.1281602383;
61;7;36.5807380676;45.7123718262;16;69.5800850391;3;21.6331882477;40.518196106;8;47.1562721729;
62;7;36.7505722046;44.7541427612;16;70.1907994747;3;22.6323699951;39.5163764954;9;47.1853150129;
63;7;36.9283370972;44.7946395874;16;70.8083796501;3;21.6316337585;40.5147399902;9;47.2152401209;
64;7;36.1135787964;45.8250007629;17;71.4079248905;3;21.6309700012;41.5132675171;8;47.2460050583;
65;7;36.305721283;46.8250007629;17;72.0204737186;3;22.6303730011;39.5119400024;8;47.2775661945;
66;7;36.5040969849;47.8250007629;18;72.6431076527;3;21.6298351288;40.5107460022;10;47.3098824024;
67;7;36.7579193115;48.8250007629;16;73.2727320194;3;21.6293525696;41.5096702576;11;47.3429150581;
68;7;37.2413024902;49.8250007629;16;75.6289124489;3;22.6289157867;39.5087051392;11;47.3766242266;
69;8;37.7939834595;50.8024978638;14;93.7157564163;3;21.6285247803;40.5078315735;13;47.4109745026;
