Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;11.3000001907;10.0;4;21.0;1;13.0;10.0;5;20.0;
3;2;11.3000001907;10.0;5;21.0599999428;1;13.0;10.0;4;20.0;
4;2;11.3179998398;10.0;5;21.1229639053;1;14.0;10.0;4;20.0;
5;2;12.5053339005;10.0;5;21.1889609098;1;15.0;10.0;4;20.0;
6;2;13.5350322723;10.0;5;21.2580518723;1;16.0;10.0;4;20.3999996185;
7;2;14.5661230087;10.0;4;21.7428686619;1;17.0;10.1999998093;3;20.7264003754;
8;2;14.7842912674;10.1999998093;4;22.1586660147;1;17.4358406067;10.3632001877;3;21.8194274902;
9;2;14.9713993073;10.3632001877;4;23.3744058609;1;18.0916557312;10.9097137451;3;22.7316036224;
10;2;15.5184831619;10.9097137451;4;24.4179002047;1;19.0916557312;11.3658018112;3;23.4745616913;
11;2;17.5184822083;11.3658018112;4;25.3010519743;1;20.0916557312;11.7372808456;3;24.0673980713;
12;2;19.5184822083;11.7372808456;4;26.0431767702;1;21.0916557312;12.0336990356;4;24.5325260162;
13;2;20.7078437805;12.0336990356;4;26.6668455601;1;22.0916557312;12.2662630081;4;24.892534256;
14;2;21.0000801086;12.2662630081;4;27.194732666;1;23.0916557312;12.446267128;4;25.0;
15;2;21.2376308441;12.446267128;4;27.4794170856;1;24.0916557312;12.5;4;25.0;
16;2;21.365737915;12.5;4;27.6658837795;1;25.0916557312;12.5;4;25.0;
17;2;23.4012889862;12.5;3;27.86140275;1;26.0916557312;12.5;4;25.0;
18;2;24.4892730713;12.5;3;28.0656666756;1;27.0;12.5;5;25.0;
19;2;25.5811920166;12.5;4;28.2782502174;1;27.0;12.5;5;25.0;
20;2;26.6768531799;12.5;4;28.4986059666;1;27.0;12.5;5;25.0;
21;2;26.8243732452;12.5;4;28.7260642052;1;27.0;12.5;5;25.0;
22;2;26.9267292023;12.5;4;28.9598350525;1;27.0;12.5;5;25.0;
23;2;25.25;13.4899587631;4;29.1990156174;2;27.0;12.5;4;25.0;
24;2;25.25;14.1796064377;5;29.4425997734;2;27.0;12.5;4;25.0;
25;3;25.25;14.2770395279;4;29.6894927025;2;27.0;12.5;4;25.0;
26;3;25.25;14.3757972717;4;29.9385285378;2;27.0;12.5;4;25.0;
27;4;25.25;14.4754114151;3;30.1884908676;2;27.0;12.5;4;25.0;
28;4;25.25;14.5753965378;3;30.4381356239;3;28.0;12.5;4;26.0;
29;4;25.25;14.6752548218;3;30.6862158775;3;29.0;12.5;4;26.1299999952;
30;4;25.25;14.7744865417;3;30.9315071106;3;29.0;12.5;4;26.2754310369;
31;4;25.25;14.8726024628;3;31.1728301048;3;29.0;12.5;5;26.4377241135;
32;4;25.25;14.9691314697;3;31.4090747833;3;29.0;12.5;4;26.6183350086;
33;4;25.25;15.0636301041;4;31.6392197609;3;29.0;12.5;5;26.8187118769;
34;4;25.25;15.1556873322;4;31.8623495102;3;29.0;14.5;5;27.0402543545;
35;4;25.25;15.2449398041;4;32.0776662827;3;29.0;16.5;5;27.2842636108;
36;4;25.25;17.2449398041;4;32.2844991684;3;29.0;18.5;5;27.5518820286;
37;4;25.25;19.2449398041;4;32.4823098183;3;29.0;20.5;7;27.8440244198;
38;4;25.25;21.2449398041;5;32.6706910133;3;29.0;22.5;8;28.1613030434;
39;4;25.25;23.2449398041;5;33.8493652344;3;29.0;22.5;8;28.5039470196;
40;4;26.25;26.2449398041;6;34.0381760597;3;29.0;22.5;9;28.871723175;
41;4;27.25;27.7072715759;6;34.2172780037;3;29.0;22.5;9;29.263862133;
42;4;27.25;28.7708320618;7;34.3867250681;3;29.0;22.5;10;29.6789975166;
43;4;27.25;29.8304576874;7;34.5466622114;3;29.0;22.5;10;30.1151270866;
44;5;27.25;30.8862037659;7;34.6973097324;3;29.0;22.5;10;30.5695996284;
45;5;27.25;30.9381656647;7;34.8389552832;3;29.0;22.5;10;31.0391392708;
46;5;27.25;30.9864578247;8;34.9719357491;3;29.0;22.5;10;31.5199065208;
47;5;27.25;31.0312194824;8;35.0966279507;3;29.0;22.5;10;32.007601738;
48;5;27.25;31.0726032257;9;35.1864993572;3;29.0;22.5;11;33.4976010323;
49;6;27.25;31.1000003815;8;35.2080165148;3;31.0;23.5;11;34.0051250458;
50;6;27.25;31.1000003815;9;36.2296639681;3;33.0;24.5;10;34.5056166649;
51;6;28.25;32.0999984741;9;36.3414331675;3;34.0;25.5;11;34.9945284128;
52;6;29.25;33.0999984741;9;36.4604343176;3;35.0;26.5;12;35.4676960707;
