Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;4;20.0;2;13.3999996185;10.0;4;21.0;
3;1;11.0;10.0;4;20.0;2;13.3999996185;10.0;4;21.0900000334;
4;1;11.0;10.0;4;20.0;2;14.6540002823;10.0;4;21.1871190071;
5;1;12.0;10.0;4;20.0;2;15.7122716904;10.0;4;21.2917383909;
6;1;13.0;10.0;4;20.0;2;16.7750434875;10.0;4;21.817143321;
7;1;14.0;10.0;4;20.3999996185;2;17.8502864838;10.1999998093;4;22.2793469429;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;18.367609024;10.3632001877;4;23.5656701326;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;19.1394004822;10.9097137451;4;24.691826582;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;21.1394004822;11.3658018112;4;25.6707911491;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;23.1394004822;11.7372808456;4;26.5228655338;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;24.5649356842;12.0336990356;5;27.2714657784;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;25.7350196838;12.2662630081;5;27.9399077892;
14;1;18.8187427521;12.2662630081;5;24.892534256;2;26.9200801849;12.446267128;5;28.3811409473;
15;1;19.8187427521;12.446267128;5;25.0;2;28.1203403473;12.5;5;28.7401795387;
16;1;20.8187427521;12.5;5;25.0;2;29.3357639313;12.5;5;29.1239151955;
17;1;21.8187427521;12.5;5;25.0;2;30.5660057068;12.5;5;29.5311965942;
18;1;22.8187427521;12.5;5;25.0;2;31.7187175751;12.5;5;29.960246563;
19;1;23.25;12.5;6;25.0;2;31.976146698;12.5;6;30.4086403847;
20;1;23.25;12.5;6;25.0;2;32.2451858521;12.5;6;30.873316288;
21;1;23.25;12.5;6;25.0;2;32.5239906311;12.5;6;31.3506221771;
22;1;23.25;12.5;6;25.0;3;32.8103713989;12.5;5;31.8364052773;
23;1;23.25;12.5;6;25.0;3;33.1018447876;12.5;5;32.3261375427;
24;1;23.25;12.5;6;25.0;3;33.3956832886;12.5;5;32.815073967;
25;1;23.25;12.5;6;25.0;3;33.6890449524;12.5;5;33.2984304428;
26;1;23.25;12.5;7;25.0;3;33.979057312;12.5;5;33.7715711594;
27;1;23.25;12.5;8;25.0;3;34.2629432678;12.5;5;34.2301864624;
28;2;23.25;12.5;7;25.0;3;34.5381126404;12.5;5;34.6704492569;
29;2;23.25;12.5;7;25.0;3;34.8022689819;12.5;5;35.0891361237;
30;2;23.25;12.5;7;25.0;3;35.0534820557;12.5;6;35.4837083817;
31;2;23.25;12.5;8;25.0;3;35.2902259827;14.5;6;35.8523464203;
32;2;23.25;12.5;8;25.0;3;35.5114059448;16.5;6;36.1939411163;
33;2;23.25;12.5;8;25.0;3;35.7163619995;18.5;6;36.5080499649;
34;2;23.25;12.5;9;25.0;3;35.9048309326;20.5;6;36.7948246002;
35;2;23.25;12.5;9;25.0;3;36.0768966675;22.5;6;38.0549211502;
36;3;23.25;12.5;7;40.0;3;37.2329521179;23.5;6;38.3793991804;
37;3;24.25;13.5;7;40.75;3;38.3736419678;24.5;7;38.6867403984;
38;3;25.25;14.5;7;41.4193744659;3;39.2120437622;25.5;7;38.9789017439;
39;3;25.25;16.5;7;43.0072898865;3;39.3873405457;26.5;6;39.2579517365;
40;3;26.25;19.5;7;43.5562696457;4;39.5547714233;27.5;6;39.5249304771;
41;3;27.25;22.5;8;44.0325102806;5;39.7149581909;27.5;5;39.6541694403;
42;3;27.7365322113;25.5;8;44.442643404;5;39.7925033569;27.5;5;39.7922235727;
43;3;27.7555999756;28.5;9;44.7941254377;5;38.7999992371;28.396112442;6;39.9393253326;
44;3;27.7751979828;30.5;10;45.094604373;5;38.7999992371;28.4696617126;6;40.0956480503;
45;4;27.7953281403;31.5;9;45.2577478886;5;38.7999992371;28.5478248596;6;40.261295557;
46;5;27.8159866333;32.5;8;50.3048160076;5;38.7999992371;28.6306476593;6;40.4362905025;
47;5;28.8371677399;34.5;9;50.5030314922;5;38.7999992371;28.7181453705;6;42.0349276066;
48;6;29.8588638306;36.5;9;50.6991509199;5;40.6339988708;28.0;7;43.3853926659;
49;6;29.8810691833;38.0999984741;9;50.8927868605;5;40.3116874695;29.3899993896;7;44.5236093998;
50;6;30.9037723541;37.0999984741;9;51.083586216;5;42.8547477722;29.6872596741;6;46.4873976707;
51;6;31.9269638062;37.0999984741;10;52.2712335587;5;45.2861099243;30.9097423553;6;47.2439910173;
52;6;33.9506263733;38.0999984741;10;52.4854524136;5;46.3463935852;32.0;6;47.8050495386;
53;6;35.9747505188;39.0999984741;11;52.6965960264;5;43.8238677979;34.0;6;48.3534071445;
54;7;36.9993133545;39.4883422852;8;62.9044585228;5;43.7726745605;36.0;6;48.7803295851;
55;7;36.0243034363;42.5368080139;9;63.5088706017;5;43.7999992371;36.8901634216;6;49.1748359203;
56;7;36.049697876;45.5833015442;9;64.0840988159;5;43.7999992371;37.0874176025;6;49.5811513662;
57;7;35.0754699707;47.6277961731;9;64.6287808418;5;43.7999992371;37.2905731201;9;49.9977978468;
58;7;34.101600647;49.6702766418;10;65.1422642469;5;43.7999992371;37.4988975525;9;50.423161149;
59;7;34.1280632019;51.7107391357;12;65.6245362759;5;43.7999992371;37.7115783691;9;50.8555246592;
60;7;35.1548347473;50.7491989136;12;67.8162544966;6;44.7999992371;38.9277648926;8;52.2931058407;
61;7;34.6499786377;53.2856788635;14;69.6587718725;6;45.7999992371;40.1465530396;10;52.7940926552;
62;7;35.0474243164;55.7102127075;15;71.1976878643;6;45.7999992371;41.3670463562;10;53.2996473312;
63;7;35.3626403809;58.0401000977;16;72.4813610315;6;45.7999992371;42.5883407593;12;53.8080826998;
64;7;36.6117401123;57.2933578491;16;73.3613243103;6;45.7999992371;43.8095626831;12;54.3177788258;
65;7;35.742931366;59.4000015259;17;73.751049161;6;45.7999992371;44.0298614502;14;54.8272105455;
66;8;35.7939071655;58.4000015259;16;74.1172839403;6;45.7999992371;42.819190979;14;55.3349629641;
67;9;35.8458023071;58.2000007629;17;74.4620832205;6;45.7999992371;42.9475784302;14;55.8397462368;
68;9;35.8985214233;59.2000007629;17;74.7229936123;6;45.7999992371;43.0701446533;15;56.3403972387;
69;10;35.9519500732;60.2000007629;15;103.649431705;6;45.7999992371;43.1865386963;16;56.8358807564;
70;10;37.5999984741;59.2000007629;16;107.3496387;6;44.7999992371;43.0701446533;16;57.3252824545;
