Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;3;20.0;1;13.0;10.0;6;20.0;
4;1;11.0;10.0;3;20.0;1;14.0;10.0;6;20.0;
5;1;12.0;10.0;3;20.0;2;15.6000003815;10.0;5;21.0;
6;1;13.0;10.0;3;20.0;2;16.6000003815;10.0;5;21.469999671;
7;1;14.0;10.0;3;20.3999996185;2;17.6420001984;10.1999998093;5;21.8705514669;
8;2;14.6300001144;10.1999998093;2;21.7264003754;2;18.1223316193;10.3632001877;5;23.0649029016;
9;2;14.7768793106;10.3632001877;2;22.8694274426;2;18.8389415741;10.9097137451;5;24.0861145258;
10;2;15.2912425995;10.9097137451;2;23.8335785866;2;20.8389415741;11.3658018112;5;24.9461766481;
11;2;17.2912425995;11.3658018112;2;24.6305116415;2;22.8389415741;11.7372808456;5;25.6645179987;
12;2;19.2912425995;11.7372808456;2;25.2793427706;2;24.0499267578;12.0336990356;5;26.2638499737;
13;2;20.364118576;12.0336990356;2;25.8024992943;2;24.7583122253;12.2662630081;5;26.7670158148;
14;2;21.3902301788;12.2662630081;2;26.2225775719;2;25.0602092743;12.446267128;5;27.0267930031;
15;2;22.417263031;12.446267128;2;26.3921557665;2;25.2160758972;12.5;5;27.1883933544;
16;2;23.4452133179;12.5;1;26.4563041925;2;27.2485561371;12.5;5;27.3593420982;
17;2;24.4740791321;12.5;2;26.5224741697;2;28.3511257172;12.5;5;27.5396113396;
18;2;25.5038566589;12.5;3;26.5906432867;2;29.4592876434;12.5;6;27.7290761471;
19;3;25.9657897949;12.5;2;26.6607804298;2;30.5729656219;12.5;6;27.9275052547;
20;3;25.25;12.5;3;26.7328453064;2;30.7565040588;12.5;6;28.1345529556;
21;3;26.0297813416;12.5;3;26.8067884445;2;30.8807315826;12.5;6;28.3497540951;
22;3;26.0630550385;12.5;3;26.8825509548;2;31.009853363;12.5;6;28.5725209713;
23;3;26.0971488953;12.5;3;26.9600640535;3;31.1435127258;12.5;5;28.8021440506;
24;3;26.1320285797;12.5;3;27.0392494202;3;31.2812862396;12.5;4;29.0377955437;
25;3;26.1676616669;12.5;3;27.120018959;3;31.4226760864;12.5;5;29.2785372734;
26;3;26.2040081024;12.5;4;27.2022752762;4;31.5671234131;12.5;3;29.523332119;
27;4;26.2410240173;12.5;3;27.2859115601;4;31.7139987946;12.5;3;29.7710599899;
28;4;26.2786598206;12.5;3;27.3708124161;4;31.8626365662;12.5;3;30.0205359459;
29;4;26.316865921;12.5;3;27.4568536282;4;32.0123214722;12.5;2;30.2705316544;
30;4;26.3555831909;12.5;3;27.5439035892;4;32.1623191833;12.5;2;30.5197997093;
31;4;26.3947563171;12.5;3;27.6318233013;4;32.311882019;14.5;1;30.76709795;
32;4;26.4343204498;12.5;3;27.7204678059;4;32.4602584839;16.5;1;32.0112137794;
33;4;26.4742107391;12.5;3;27.8096864223;4;33.6067276001;19.5;1;32.2809884548;
34;4;26.5143585205;12.5;3;28.8993241787;4;34.7505950928;22.5;1;32.5459296703;
35;4;27.5546951294;12.5;3;29.0292227268;4;35.527557373;25.5;1;32.8050425053;
36;4;28.5951499939;12.5;3;29.1604053974;4;35.6830253601;26.5;1;33.0574405193;
37;4;29.1221828461;15.5;3;29.2927122116;4;35.8344650269;27.5;2;34.3023575544;
38;4;29.1817207336;18.5;3;29.4259799719;4;36.9814147949;28.5;2;34.5791555643;
39;4;29.241689682;21.5;4;29.560043931;4;38.1234931946;29.5;2;34.8485116959;
40;5;29.3020191193;24.5;5;29.6947379112;4;38.9091072083;30.5;1;35.1100502014;
41;5;28.7966461182;27.5;5;29.82989645;5;39.0660324097;31.5;1;35.3635178804;
42;5;29.4234542847;27.5;7;29.965354681;5;37.743522644;32.5;1;35.6087774038;
43;5;29.4844093323;27.5;8;30.1009498835;5;39.3652648926;32.5;1;35.8457978964;
44;5;29.5454273224;27.5;8;30.2365220785;5;39.5074768066;32.5;1;36.0746409893;
45;5;29.6064338684;27.5;9;30.3719146252;5;38.8066596985;33.1984367371;2;36.2954511642;
46;5;29.6673622131;27.5;9;30.506975174;5;38.9173278809;33.2166175842;2;36.5084403753;
47;5;29.72813797;27.5;9;30.641556263;5;39.0230484009;33.2350120544;2;36.713876009;
48;5;29.7887001038;27.5;8;30.7755156755;5;39.1239929199;33.2536087036;2;36.9120699167;
49;5;29.8489818573;27.5;8;30.9087164402;5;39.2203674316;33.2723922729;2;38.2375272512;
50;5;29.9089221954;27.5;9;31.041028738;5;39.9836158752;33.7990837097;2;39.3341101408;
51;5;29.9684638977;27.5;9;31.1723276377;5;40.6089477539;34.2162628174;2;41.236536622;
52;5;30.0275478363;27.5;10;31.3024958372;5;43.1172142029;34.6872596741;3;42.0010397434;
53;5;30.0861225128;27.5;10;31.4314221144;5;44.5886230469;35.9097442627;3;42.4932850599;
54;5;30.1441402435;27.5;11;31.5590019226;5;45.8718528748;37.0;5;42.7976264954;
55;6;30.2015514374;27.5;10;31.6851372719;6;40.6092910767;41.9395256042;3;43.0950239897;
56;6;30.2583122253;27.5;10;31.8097360134;6;41.6092910767;42.0748329163;3;43.3528618813;
57;6;30.3143806458;27.5;10;32.9753437042;6;38.6092910767;45.6764335632;3;43.5407203436;
58;6;30.8389072418;28.0;10;33.9215712547;6;38.6092910767;45.7703590393;4;43.7318599224;
59;7;32.264705658;29.3899993896;8;35.6827809811;6;38.7999992371;48.1857376099;4;43.9260289669;
60;7;33.6072540283;30.6872596741;9;36.3947426081;6;39.7999992371;50.216255188;6;44.1229531765;
61;7;34.3776321411;31.9097423553;9;36.8512744904;6;40.7999992371;51.1269683838;7;44.3223370314;
62;7;34.0390663147;33.0;10;37.1190481186;7;41.1811218262;53.1269683838;9;44.5238646269;
63;7;34.106300354;34.0;10;37.3649152517;7;41.2183837891;55.1269683838;11;44.7272024155;
64;8;34.1591682434;34.0;7;52.6228578091;7;41.2557754517;57.1269683838;11;44.9320005178;
65;9;34.5675582886;36.0;6;53.9431086779;8;41.2932395935;59.1269683838;10;55.1378960609;
