Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;1;16.0;10.0;5;20.3999996185;
7;1;14.0;10.0;4;20.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;1;14.1800003052;10.1999998093;4;20.7264003754;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;14.7768793106;10.3632001877;3;22.8194274902;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;15.2687425613;10.9097137451;3;23.8216036558;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;17.268743515;11.3658018112;3;24.6616806984;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;19.268743515;11.7372808456;3;25.3591364622;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;20.4000244141;12.0336990356;4;25.9367523193;1;21.7195167542;12.2662630081;5;24.892534256;
14;2;21.4506454468;12.2662630081;4;26.4174647331;1;21.9355201721;12.446267128;5;25.0;
15;2;22.5049610138;12.446267128;4;26.6541694403;1;22.0;12.5;5;25.0;
16;2;23.563117981;12.5;4;26.7922235727;1;23.9355201721;12.5;5;25.0;
17;2;24.6252441406;12.5;4;26.9393253326;1;24.9355201721;12.5;5;25.0;
18;2;25.6914386749;12.5;4;27.0956480503;1;25.9355201721;12.5;6;25.0;
19;2;26.1930408478;12.5;5;27.261295557;1;26.9355201721;12.5;6;25.0;
20;2;26.2675819397;12.5;5;27.4362905025;1;27.0;12.5;6;25.0;
21;2;26.3463306427;12.5;5;27.6205644608;1;27.0;12.5;6;25.0;
22;2;26.4292545319;12.5;5;27.8139474392;1;27.0;12.5;6;25.0;
23;2;26.5162773132;12.5;5;28.016159296;1;27.0;12.5;6;25.0;
24;2;26.6072711945;12.5;6;28.2268030643;1;27.0;12.5;6;25.0;
25;3;26.7020606995;12.5;5;28.445360899;1;27.0;12.5;6;25.0;
26;3;26.8004131317;12.5;6;28.6711919308;1;27.0;12.5;6;25.0;
27;4;26.9020366669;12.5;5;28.9035346508;1;27.0;12.5;7;25.0;
28;4;27.0065898895;12.5;5;29.141512394;1;27.0;12.5;7;25.0;
29;4;27.1136798859;12.5;5;29.3841423988;1;27.0;12.5;7;25.0;
30;4;27.222864151;12.5;5;29.6303496361;1;27.0;12.5;7;25.0;
31;4;27.333656311;12.5;5;29.8789830208;1;27.0;12.5;7;25.0;
32;4;27.4455413818;12.5;5;30.1288366318;1;27.0;12.5;7;25.0;
33;4;27.557975769;12.5;5;30.3786706924;1;27.0;12.5;7;25.0;
34;4;27.6704025269;12.5;6;30.6272368431;1;27.0;12.5;7;25.0;
35;4;27.7822570801;12.5;6;30.8733024597;1;27.0;13.5;7;25.0;
36;4;27.8929862976;14.5;6;31.1156759262;1;27.0;14.5;8;25.0;
37;4;28.0020542145;16.5;6;31.353228569;1;27.0;15.5;8;25.0;
38;4;28.1089515686;18.5;6;31.5849161148;1;27.0;16.5;8;25.0;
39;4;28.2132110596;20.5;6;31.8097963333;1;27.0;17.5;8;25.0;
40;4;28.3144073486;22.5;6;33.0270428658;1;27.0;17.5;8;25.0;
41;5;29.4121704102;23.5;6;33.3059538603;1;27.0;17.5;8;25.0;
42;5;30.5061798096;24.5;6;34.9748290777;1;27.0;17.5;9;25.0;
43;5;31.2238044739;26.125;7;36.3726596832;1;27.0;17.5;9;25.0;
44;5;31.8175315857;27.6171875;7;37.5320216417;1;27.0;17.5;9;25.0;
45;5;32.3019561768;28.9937877655;7;38.4925131798;1;27.0;17.5;9;25.0;
46;5;32.6948509216;29.2754020691;8;39.2933315039;1;27.0;17.5;10;25.0;
47;5;33.0138053894;29.4822807312;10;39.704633832;1;27.0;17.5;10;25.0;
48;6;33.1553573608;29.5;9;40.0686154366;1;27.0;17.5;10;25.0;
49;6;33.2734680176;29.5;9;40.420321703;1;27.0;17.5;10;25.0;
50;6;31.2734680176;30.5;9;40.7596240044;1;27.0;17.5;10;25.0;
51;6;30.2734680176;31.5;9;41.0866272449;1;27.0;17.5;10;25.0;
52;6;29.2734680176;32.5;9;41.4016265869;1;27.0;17.5;11;25.0;
53;6;29.0499992371;33.5;10;42.7050685883;1;27.0;17.5;10;25.0;
54;6;30.0499992371;34.6770401001;10;43.0675114393;1;27.0;17.5;10;25.0;
55;6;31.0499992371;35.7420959473;10;43.4237323999;1;27.0;17.5;10;25.0;
56;6;31.0499992371;36.8012619019;11;45.1154776812;2;28.0;18.5;9;26.0;
57;6;31.5720005035;38.4779052734;11;46.4993280172;2;29.0;19.5;9;27.0800000429;
58;6;31.9574451447;39.9943656921;12;47.6382440329;2;30.2479991913;21.0;8;27.9455367327;
59;6;32.2342834473;40.9706764221;12;48.527530551;2;30.7673225403;22.3899993896;9;28.6313669682;
60;7;32.4000015259;41.2773628235;11;49.0467619896;2;31.1788215637;23.6872596741;9;29.1736539602;
61;8;32.4000015259;40.7036247253;10;49.5650016069;2;31.5041923523;23.9097423553;9;29.4577066898;
