Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;6;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;6;20.0;1;16.0;10.0;5;20.3999996185;
7;2;14.4499998093;10.0;5;21.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;2;14.6300001144;10.1999998093;5;21.7264003754;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;14.7768793106;10.3632001877;5;22.8494274616;2;18.6916561127;10.9097137451;4;23.8216036558;
10;2;15.282242775;10.9097137451;5;23.7921946049;2;20.6916561127;11.3658018112;4;24.6616806984;
11;2;17.2822418213;11.3658018112;5;24.5663278103;2;22.6916561127;11.7372808456;4;25.3591364622;
12;2;19.2822418213;11.7372808456;5;25.1909153461;2;23.8666992188;12.0336990356;5;25.9367523193;
13;2;20.3243255615;12.0336990356;5;25.6883610487;2;24.9341907501;12.2662630081;5;26.4174647331;
14;2;20.5597629547;12.2662630081;5;26.0812431574;2;26.0066146851;12.446267128;5;26.6541694403;
15;2;20.7365608215;12.446267128;5;26.2221269608;2;27.0841579437;12.5;5;26.7922235727;
16;2;20.7999572754;12.5;5;26.2560760975;2;28.1669902802;12.5;5;26.9393253326;
17;2;22.7668762207;12.5;5;26.2905418873;2;29.2552509308;12.5;5;27.0956480503;
18;2;23.7823848724;12.5;5;26.3255085945;2;30.2573890686;12.5;5;27.261295557;
19;2;24.7981204987;12.5;6;26.3609591722;2;30.3567771912;12.5;6;27.4362905025;
20;2;25.8140716553;12.5;6;26.3968753815;2;30.461774826;12.5;6;27.6205644608;
21;2;25.25;12.8492183685;6;26.4332377911;2;30.5723381042;12.5;6;27.8139474392;
22;2;25.25;12.8583097458;6;26.4700255394;2;30.6883678436;12.5;6;28.016159296;
23;2;25.25;12.8675060272;6;26.5072168112;2;30.8096961975;12.5;6;28.2268030643;
24;2;25.25;13.1028871536;6;26.5447884798;3;30.9360809326;12.5;5;28.445360899;
25;2;25.25;13.1179151535;6;26.5827163458;3;31.0672168732;12.5;5;28.6711919308;
26;2;25.25;13.1330862045;6;26.6209751368;3;31.20271492;12.5;5;28.9035346508;
27;2;25.25;13.1483898163;6;26.6595385075;3;31.3421211243;12.5;5;29.141512394;
28;2;25.9967918396;12.5;6;26.6983793974;3;31.4849071503;12.5;5;29.3841423988;
29;2;26.0142707825;12.5;6;26.7374696732;3;31.6304855347;12.5;5;29.6303496361;
30;2;25.25;13.1949882507;6;26.7767804861;3;29.6304855347;13.5;6;29.8789830208;
31;2;25.25;13.2107124329;6;26.8162822723;3;29.0;14.5;6;30.1288366318;
32;2;25.25;13.2265129089;6;26.8559447527;3;29.0;16.5;6;30.3786706924;
33;2;25.25;13.2423782349;6;26.8957372904;3;29.0;18.5;6;30.6272368431;
34;2;25.25;13.2582950592;6;26.9356285334;3;29.0;20.5;8;30.8733024597;
35;2;25.25;13.2742509842;7;26.9755871296;3;29.0;22.5;9;31.1156759262;
36;2;23.25;14.2902345657;7;27.015581131;3;29.0;24.5;9;31.353228569;
37;2;24.25;16.2902355194;8;27.0555787086;3;29.0;25.5;11;31.5849161148;
38;2;25.25;18.2902355194;7;27.0955479145;3;29.0;25.7924575806;11;31.8097963333;
39;2;25.25;20.2902355194;8;27.135456562;3;29.0;25.9048976898;11;32.0270428658;
40;2;25.25;22.2902336121;8;27.17527318;3;29.0;26.0135211945;11;32.2359538078;
41;2;25.25;23.2902336121;10;27.2149660587;3;29.0;26.1179771423;11;32.4359588623;
42;2;25.25;23.3859863281;11;27.2545039654;3;29.0;26.2179794312;12;32.6266198158;
43;3;25.25;23.401802063;10;47.293856144;3;29.0;26.3133087158;12;33.8076286316;
44;3;27.25;23.5;11;48.5329933167;3;31.0;25.3133087158;10;34.0288007259;
45;3;28.2998466492;24.5;11;49.5894834995;3;33.0;25.3133087158;10;34.2420430183;
46;3;28.3173484802;25.5;12;50.4684593678;3;31.0;27.3133087158;10;34.4474176168;
47;4;28.3347244263;26.5;11;51.1851494312;3;31.0;29.3133087158;12;34.6450749636;
48;4;28.3519668579;27.5;11;51.7604465485;3;31.0;31.3133087158;13;34.8352398872;
49;4;28.3690605164;28.5;12;52.2171251774;3;31.0;32.6716156006;14;35.0181984901;
50;4;28.3859939575;29.5;12;52.5616812706;3;31.0;32.7751083374;13;35.1942864656;
51;4;28.4027557373;30.5;12;52.5985264778;3;31.0;32.8755760193;14;35.3638731241;
52;4;28.419336319;31.5;12;52.6349442005;3;31.0;32.973197937;16;35.5224741697;
53;4;28.4357261658;32.5;12;52.6709127426;4;31.0;33.0657310486;14;36.7858684063;
54;4;28.4519119263;33.5;12;53.7064116001;4;31.5999984741;33.7141075134;13;37.8195677996;
55;4;29.4678840637;35.5;13;53.7714214325;4;32.0680007935;34.2482833862;13;38.6584136486;
56;4;30.4836387634;37.5;13;53.8365154266;4;32.4247131348;34.6856689453;14;39.33875072;
57;4;30.4991664886;39.5;13;53.9016699791;4;32.6916885376;35.0444412231;14;39.7461464405;
