Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;4;20.0;
6;1;13.0;10.0;5;20.0;1;16.0;10.0;4;20.3999996185;
7;1;14.0;10.0;5;20.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;18.0358409882;10.3632001877;3;22.8194274902;
9;2;14.7768793106;10.3632001877;4;22.8494274616;2;18.6916561127;10.9097137451;3;23.7616035938;
10;2;15.282242775;10.9097137451;4;23.7921946049;2;20.6916561127;11.3658018112;3;24.5351526737;
11;2;17.2822418213;11.3658018112;4;24.5663278103;2;22.6916561127;11.7372808456;3;25.1591641903;
12;2;19.2822418213;11.7372808456;4;25.1909153461;2;23.7467155457;12.0336990356;4;25.6560432911;
13;2;20.3243255615;12.0336990356;5;25.6883610487;2;24.7657661438;12.2662630081;4;26.0483692884;
14;2;21.3388690948;12.2662630081;5;26.0812431574;2;25.78515625;12.446267128;3;26.1887089014;
15;2;22.3536624908;12.446267128;5;26.2221269608;2;26.8048820496;12.5;3;26.2221269608;
16;2;23.3687000275;12.5;5;26.2560760975;2;27.8249320984;12.5;3;26.2560760975;
17;2;24.3839759827;12.5;5;26.2905418873;2;28.8453006744;12.5;3;26.2905418873;
18;2;25.3994865417;12.5;5;26.3255085945;2;29.7743244171;12.5;3;26.3255085945;
19;2;25.8464794159;12.5;5;26.3609591722;2;29.7953052521;12.5;4;26.3609591722;
20;2;25.8624305725;12.5;5;26.3968753815;2;29.816576004;12.5;4;26.3968753815;
21;2;25.8785934448;12.5;7;26.4332377911;2;29.8381252289;12.5;4;26.4332377911;
22;2;25.8949565887;12.5;7;26.4700255394;2;29.8599433899;12.5;4;26.4700255394;
23;2;25.9115104675;12.5;7;26.5072168112;3;29.8820152283;12.5;3;26.5072168112;
24;2;25.9282474518;12.5;8;26.5447884798;3;29.9043292999;12.5;3;26.5447884798;
25;2;25.9451541901;12.5;8;26.5827163458;3;29.9268722534;12.5;4;26.5827163458;
26;2;25.962223053;12.5;8;26.6209751368;4;29.9496307373;12.5;3;26.6209751368;
27;3;25.9794387817;12.5;7;26.6595385075;4;29.9725856781;12.5;4;26.6595385075;
28;3;25.9967918396;12.5;7;26.6983793974;4;29.9957237244;12.5;4;26.6983793974;
29;3;26.0142707825;12.5;7;26.7374696732;4;29.0;13.3491897583;4;26.7374696732;
30;3;26.0318603516;12.5;7;26.7767804861;4;27.0;14.3687343597;4;26.7767804861;
31;3;26.0495510101;12.5;7;26.8162822723;4;28.0;13.3883905411;4;26.8162822723;
32;3;26.0673274994;12.5;7;26.8559447527;4;26.0;14.4081411362;4;26.8559447527;
33;3;26.0851745605;12.5;7;26.8957372904;4;27.0;16.4081420898;4;26.8957372904;
34;3;26.1030807495;12.5;7;26.9356285334;4;28.0;18.4081420898;5;26.9356285334;
35;3;26.1210327148;12.5;7;26.9755871296;4;29.0;20.4081420898;6;26.9755871296;
36;3;26.1390151978;12.5;7;27.015581131;4;29.0;22.4081420898;6;27.015581131;
37;3;26.1570110321;14.5;8;27.0555787086;4;29.0;23.4081420898;8;27.0555787086;
38;3;26.1750106812;16.5;8;27.0955479145;4;29.0;23.5277900696;8;27.0955479145;
39;3;26.1929969788;18.5;8;27.135456562;4;29.0;23.5477733612;8;27.135456562;
40;3;26.2109565735;20.5;8;27.17527318;5;29.0;23.5677280426;9;27.17527318;
41;3;26.2288722992;22.5;8;27.2149660587;5;29.0;23.5876369476;10;27.2149660587;
42;3;26.2467346191;22.5;8;27.2545039654;5;29.0;23.6074829102;10;27.2545039654;
43;3;26.2645263672;22.5;10;28.293856144;5;29.0;23.6272525787;10;27.293856144;
44;3;27.2822341919;23.5;10;28.3529925346;5;29.0;23.6469268799;10;27.3329925537;
45;3;28.2998466492;24.5;11;28.4120795727;5;29.0;23.6664962769;10;27.3718836308;
46;3;28.3173484802;25.5;12;28.4710825682;5;29.0;23.6859416962;10;28.4105007648;
47;3;28.3347244263;26.5;12;28.5299664736;5;30.0;24.7052497864;11;28.488815546;
48;3;28.3519668579;27.5;12;28.5886976719;5;31.0;25.724407196;11;28.5679850578;
49;3;28.3690605164;27.9407577515;13;28.6472431421;5;31.0;26.7434005737;12;28.6479849815;
50;3;28.8912582397;27.5;13;28.7055702209;5;31.0;27.7622146606;12;28.7287887335;
51;3;28.9175071716;27.5;14;28.7636473179;5;31.0;28.7808418274;13;28.8103679419;
52;3;28.419336319;27.9660491943;14;28.8214435577;6;31.0;29.4051837921;12;28.8926920891;
53;3;28.4357242584;27.9745998383;15;28.8789292574;6;32.0;28.1288738251;12;28.9757287502;
54;5;28.4519100189;27.9832077026;9;43.9360755682;6;32.6025466919;28.1524085999;13;30.1122483015;
55;5;30.021232605;28.5;9;44.7428545952;6;33.2398719788;28.6895637512;13;31.0317246914;
56;5;31.0467834473;29.5;9;45.4686142206;6;33.7450485229;29.1183223724;14;31.7686178684;
