Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;2;13.4499998093;10.0;4;21.0;1;16.0;10.0;5;20.3999996185;
7;2;14.4499998093;10.0;4;21.4999996424;1;17.0;10.1999998093;5;20.7264003754;
8;2;14.6750001907;10.1999998093;4;21.9353003502;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;14.8708848953;10.3632001877;4;23.1829590797;2;18.6916561127;10.9097137451;4;23.8416036367;
10;2;15.4323320389;10.9097137451;4;24.267437458;2;20.6916561127;11.3658018112;4;24.7054407597;
11;2;17.4323310852;11.3658018112;4;25.2018244267;2;22.6916561127;11.7372808456;4;25.4308320284;
12;2;19.4323310852;11.7372808456;4;26.0066431761;2;23.9097156525;12.0336990356;4;26.0409824848;
13;2;19.8187427521;12.3245859146;5;26.7056586742;2;24.9967288971;12.2662630081;4;26.55925107;
14;2;20.8187427521;12.5922327042;5;27.3226804733;2;26.0916862488;12.446267128;3;26.8389433622;
15;2;21.8187427521;12.8107891083;5;27.7113106251;2;27.195022583;12.5;3;27.0257995129;
16;2;23.8187427521;12.5;5;28.0173821449;2;28.3071365356;12.5;3;27.2278568745;
17;2;25.1765651703;12.5;5;28.3487696648;2;29.4283695221;12.5;3;27.4455661774;
18;2;26.3256893158;12.5;5;28.7054548264;2;30.4673404694;12.5;3;27.67922616;
19;2;26.9174537659;12.5;6;29.0869145393;2;30.6075363159;12.5;4;27.9289507866;
20;2;27.0891113281;12.5;5;29.4920539856;2;30.7573699951;12.5;4;28.1946372986;
21;2;25.25;13.5;5;29.9191560745;2;30.9167823792;12.5;4;28.4759366512;
22;3;25.25;13.7297887802;4;30.3658571243;2;31.0855617523;12.5;4;28.7722277641;
23;3;25.25;14.6463432312;5;30.8291530609;2;31.2633361816;12.5;4;29.0825982094;
24;4;25.25;14.8316612244;4;31.3054442406;3;31.4495582581;12.5;3;29.4058337212;
25;4;23.25;16.0221786499;4;31.790620327;3;31.6435012817;12.5;3;29.7404198647;
26;4;24.25;15.2162485123;4;32.2801818848;3;31.8442516327;12.5;3;30.0845546722;
27;4;22.25;16.4120731354;4;32.7693967819;3;32.0507316589;12.5;3;30.4361743927;
28;4;21.25;17.6077594757;4;33.2534770966;3;32.2617034912;12.5;3;30.7929954529;
29;4;21.25;16.6077594757;4;34.7277650833;3;32.4757995605;12.5;4;31.1525669098;
30;4;20.25;19.0077590942;5;35.2179129124;3;32.6915397644;12.5;4;31.5123343468;
31;4;20.25;21.0197582245;5;35.6906340122;3;32.9074020386;14.5;4;31.8697094917;
32;4;20.25;20.0319957733;5;36.1426379681;3;33.1218261719;16.5;5;32.2221455574;
33;4;18.25;22.0444660187;5;36.5713112354;3;33.3332862854;18.5;5;32.5672092438;
34;4;17.25;24.0571651459;5;36.9747561216;3;33.5403251648;20.5;5;32.9026479721;
35;4;16.25;26.0700931549;5;37.3517881632;3;33.7415885925;22.5;5;33.2264471054;
36;4;18.25;22.0832424164;5;38.7018938065;3;33.9358673096;22.5;6;33.5368766785;
37;4;17.0;23.6077575684;7;39.0551600456;3;34.122127533;22.5;6;34.8325195312;
38;4;18.0;25.6077575684;7;39.3827748299;3;35.2995109558;23.5;7;35.1522874832;
39;4;20.0;26.5;7;39.6857426167;3;36.4673728943;24.5;7;35.4566082954;
40;4;22.0;27.5;7;39.9653772116;3;37.2739639282;25.5;7;35.7450430393;
41;4;24.0;28.5;9;40.2232083082;3;37.4470252991;26.5;9;36.0174454451;
42;5;26.0;30.5;7;55.460898757;4;37.6104660034;27.5;7;56.2739285231;
43;5;29.0;33.5;9;56.430170536;4;38.7643585205;28.5;8;57.714830637;
44;5;31.8446083069;34.5;10;57.1826673746;4;39.9088973999;29.5;8;58.9582707882;
45;6;33.4152336121;36.1028862;9;57.8426202536;4;41.0444030762;30.5;9;60.0100767612;
46;6;33.8499984741;36.5;9;58.4244946241;4;42.1712722778;31.5;9;60.8862808943;
47;6;35.4464797974;37.5;10;58.9332606792;4;43.2899703979;32.5;10;61.6086500883;
48;7;37.1918716431;37.5;8;69.3755037785;4;44.4010009766;32.5;11;62.9252667427;
49;7;36.4785919189;40.1638145447;8;70.1586347818;4;45.5026168823;32.5;11;65.3577783108;
50;7;36.7449569702;42.1793518066;9;70.8646578789;4;47.4162216187;33.0;11;67.3337835073;
51;7;38.5433731079;41.5;9;72.4059360027;4;49.1801223755;33.3899993896;11;68.9225273132;
52;8;40.577796936;44.5;10;72.8531054258;4;50.814414978;33.6872596741;18;70.1949462891;
53;8;41.0999984741;44.5;10;73.2753543854;5;50.0735778809;34.6872596741;12;80.8166157007;
54;8;41.1432876587;46.5;11;73.673205018;5;53.3146820068;35.0;12;81.6895539761;
55;8;40.2026939392;48.5;11;74.0475997925;5;53.538444519;37.0;13;82.5077338219;
56;8;39.2632026672;50.5;13;74.3998008966;5;53.7458496094;39.0;13;83.2700178623;
