Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;12.0;10.0;5;20.0;2;15.6000003815;10.0;3;21.0;
6;1;13.0;10.0;4;20.0;2;16.6000003815;10.0;3;21.469999671;
7;1;14.0;10.0;4;20.3999996185;2;17.6420001984;10.1999998093;3;21.8705514669;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;18.1223316193;10.3632001877;2;23.0649029016;
9;2;14.7768793106;10.3632001877;3;22.8194274902;2;18.8389415741;10.9097137451;1;24.0861145258;
10;2;15.2687425613;10.9097137451;3;23.7816035748;2;20.8389415741;11.3658018112;1;24.9461766481;
11;2;17.268743515;11.3658018112;3;24.5765366554;2;22.8389415741;11.7372808456;1;25.6645179987;
12;2;19.268743515;11.7372808456;3;25.2233480215;2;24.0499267578;12.0336990356;2;26.2638499737;
13;2;20.3389205933;12.0336990356;4;25.7444707155;2;25.1304512024;12.2662630081;2;26.7670158148;
14;2;21.364118576;12.2662630081;4;26.162507534;2;26.2163448334;12.446267128;2;27.0267930031;
15;2;22.3902301788;12.446267128;4;26.3300433159;2;27.3077316284;12.5;2;27.1883933544;
16;2;23.417263031;12.5;4;26.3921557665;2;28.4046916962;12.5;2;27.3593420982;
17;2;24.4452133179;12.5;3;26.4563041925;2;29.5072612762;12.5;2;27.5396113396;
18;2;25.4740791321;12.5;3;26.5224741697;2;30.5237674713;12.5;3;27.7290761471;
19;2;25.9351139069;12.5;4;26.5906432867;2;30.6374454498;12.5;3;27.9275052547;
20;2;25.9657897949;12.5;4;26.6607804298;2;30.7565040588;12.5;3;28.1345529556;
21;2;25.9973506927;12.5;4;26.7328453064;2;30.8807315826;12.5;3;28.3497540951;
22;2;26.0297813416;12.5;4;26.8067884445;2;31.009853363;12.5;3;28.5725209713;
23;2;26.0630550385;12.5;4;26.8825509548;3;31.1435127258;12.5;1;28.8021440506;
24;2;26.0971488953;12.5;5;26.9600640535;3;31.2812862396;12.5;1;29.0377955437;
25;3;26.1320285797;12.5;4;27.0392494202;3;31.4226760864;12.5;2;29.2785372734;
26;3;26.1676616669;12.5;5;27.120018959;4;31.5671234131;12.5;1;29.523332119;
27;3;26.2040081024;12.5;6;27.2022752762;4;31.7139987946;12.5;1;29.7710599899;
28;3;26.2410240173;12.5;6;27.2859115601;4;31.8626365662;12.5;1;30.0205359459;
29;3;26.2786598206;12.5;6;27.3708124161;4;32.0123214722;12.5;1;30.2705316544;
30;3;26.316865921;12.5;6;27.4568536282;4;30.0123214722;13.5;1;30.5197997093;
31;3;26.3555831909;12.5;6;27.5439035892;4;31.0123214722;15.5;1;30.76709795;
32;3;26.3947563171;12.5;6;27.6318233013;4;32.0123214722;17.5;1;32.0112137794;
33;3;26.4343204498;12.5;6;27.7204678059;4;33.6067276001;20.5;1;32.2909884453;
34;3;26.4742107391;12.5;6;27.8096864223;4;34.7505950928;23.5;1;32.5665225983;
35;3;26.5143585205;12.5;6;27.8993241787;4;35.5399169922;25.5;2;32.8368299007;
36;3;26.5546951294;12.5;6;27.989222765;4;35.7020988464;26.5;2;33.1010307074;
37;3;26.5951499939;14.5;7;28.079221487;5;35.8606185913;27.5;2;33.358363986;
38;3;26.6356506348;16.5;7;28.1691586971;6;35.2879142761;27.5;1;33.6081945896;
39;3;26.6761207581;18.5;7;28.258872509;6;35.4102668762;27.5;1;33.8500168324;
40;3;26.7164916992;20.5;8;28.348202467;6;36.3100128174;27.5;2;34.0834519863;
41;3;26.756690979;22.5;9;28.4369900227;6;36.4500694275;27.5;2;34.308244586;
42;3;26.7966461182;22.5;9;28.5250804424;6;36.5849494934;27.5;2;34.5242556334;
43;3;26.8362865448;22.5;10;28.6123232841;6;36.714553833;27.5;2;34.7314534187;
44;4;26.8755455017;22.5;9;28.6985738277;6;36.8388748169;27.5;2;34.9298992157;
45;4;26.914358139;22.5;10;28.7836937904;6;36.9579391479;27.5;2;36.119738102;
46;4;26.9526615143;22.5;10;28.867552042;6;38.0718460083;28.5;1;36.3411837816;
47;4;26.990398407;22.5;10;28.9500255585;6;39.1807136536;29.5;1;37.5556900501;
48;4;27.0275115967;22.5;10;29.0310001373;6;40.284702301;31.5;2;37.7835741043;
49;4;27.063949585;22.5;10;29.110370636;6;41.3840141296;33.5;3;39.1520186663;
50;4;27.0996665955;22.5;10;29.1880412102;6;42.1533470154;36.0;3;40.2937626839;
51;4;27.1346187592;22.5;10;30.2639269829;6;42.7846908569;38.0193481445;3;41.2435510159;
52;4;28.1687679291;23.5;12;30.377951622;6;43.2988586426;39.3527412415;5;42.0376342535;
53;4;29.2020778656;24.5;12;30.4912343025;7;43.717590332;40.163898468;4;42.5614886284;
54;4;29.2345218658;25.5;12;30.6037213802;8;43.97215271;39.7425422668;3;42.8994693756;
55;4;29.2660751343;26.5;12;30.7153662443;8;44.1131591797;40.3554382324;5;43.2325261831;
56;4;29.2967166901;27.5;12;30.8261293173;8;44.249168396;40.4086227417;5;43.5280205011;
