Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;11.3000001907;10.0;3;21.0;1;13.0;10.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0299999714;1;13.0;10.0;5;20.0;
3;2;11.3090000153;10.0;3;21.0605909824;1;13.0;10.0;6;20.0;
4;2;11.3181772232;10.0;3;21.091766119;1;14.0;10.0;6;20.0;
5;2;12.4912948608;10.0;3;21.1235172749;1;15.0;10.0;6;20.0;
6;2;13.5055828094;10.0;3;21.1558350325;1;16.0;10.0;6;20.3999996185;
7;2;14.5201253891;10.0;3;21.6002668142;1;17.0;10.1999998093;6;20.7264003754;
8;2;14.72012043;10.1999998093;3;21.9722745419;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;14.8875226974;10.3632001877;3;23.1245321035;2;18.6916561127;10.9097137451;5;23.7316036224;
10;2;15.4060401917;10.9097137451;3;24.0979815722;2;20.6916561127;11.3658018112;5;24.5645617247;
11;2;17.4060401917;11.3658018112;3;24.9042524099;2;22.6916561127;11.7372808456;5;25.2545170784;
12;2;19.4060401917;11.7372808456;3;25.5624300241;2;23.8039264679;12.0336990356;5;25.8242644072;
13;2;20.4915065765;12.0336990356;3;26.0949087143;2;24.4945602417;12.2662630081;5;26.2967605591;
14;2;21.5218143463;12.2662630081;3;26.5242495537;2;24.778055191;12.446267128;5;26.5249304771;
15;2;22.5530147552;12.446267128;3;26.7029932737;2;24.9149589539;12.5;5;26.6541694403;
16;2;23.5850906372;12.5;4;26.776170969;2;26.9280223846;12.5;5;26.7922235727;
17;3;24.618019104;12.5;4;26.851193428;2;28.0108547211;12.5;5;26.9393253326;
18;3;25.6517791748;12.5;5;26.9279959202;2;29.0991153717;12.5;5;27.0956480503;
19;3;26.11759758;12.5;5;27.0065040588;2;30.1929092407;12.5;5;27.261295557;
20;3;26.1529273987;12.5;5;27.0866336823;2;30.3567771912;12.5;6;27.4362905025;
21;3;25.25;13.0216579437;4;27.1682913303;2;30.461774826;12.5;7;27.6205644608;
22;3;25.25;13.0420732498;4;27.2513740063;2;30.5723381042;12.5;7;27.8139474392;
23;3;25.25;13.4005498886;4;27.3357696533;2;30.6883678436;12.5;7;28.016159296;
24;3;25.25;13.4343080521;5;27.4213576317;2;30.8096961975;12.5;7;28.2268030643;
25;3;23.25;14.4685430527;6;27.5080094337;2;30.9360809326;12.5;7;28.445360899;
26;3;24.25;13.503203392;6;27.5955889225;2;31.0672168732;12.5;7;28.6711919308;
27;3;22.25;14.5382356644;7;27.6839535236;2;31.20271492;12.5;9;28.9035346508;
28;4;21.25;15.5735816956;6;27.7729547024;2;29.20271492;13.5;9;29.141512394;
29;4;20.25;15.5;6;27.8624391556;2;30.20271492;12.5;9;29.3841423988;
30;4;19.25;17.5;6;27.9522500038;2;31.20271492;12.5;9;29.6303496361;
31;4;18.25;18.6809005737;6;28.0422272682;2;31.7782096863;12.5;10;29.8789830208;
32;4;17.25;19.7168903351;6;28.1322095394;2;31.9273910522;12.5;10;30.1288366318;
33;4;18.25;17.7528839111;5;28.2220346928;2;32.0773010254;14.5;10;30.3786706924;
34;4;19.25;16.7888145447;5;28.3115417957;3;32.2272033691;16.5;7;45.6272368431;
35;4;20.25;15.8246164322;5;28.4005711079;3;33.3763427734;19.5;7;46.6233024597;
36;4;21.25;14.8602285385;5;28.488966465;3;34.523979187;22.5;7;47.5350503922;
37;4;22.25;13.8955869675;6;28.5765755177;3;34.6694068909;25.5;7;48.3605184555;
38;4;23.25;13.9306297302;6;28.6632511616;3;34.8119354248;26.5;7;49.1011857986;
39;4;24.25;15.9306297302;6;28.748852253;3;34.9509506226;27.5;7;49.7611227036;
40;4;25.25;17.9306297302;6;28.8332445621;3;35.0858764648;28.5;7;50.3461327553;
41;4;25.25;19.9306297302;6;28.9163014889;3;35.2162246704;29.5;7;50.8629717827;
42;4;25.25;21.9306297302;6;28.9979054928;3;36.3415718079;27.5;7;51.3187217712;
43;4;25.25;23.9306297302;7;30.0779471397;3;37.4615745544;27.5;8;51.6266198158;
44;5;27.25;26.1311798096;6;31.186327219;3;38.5759735107;27.5;10;51.8076286316;
45;5;30.25;26.5;6;31.3835474253;4;36.6845779419;28.5;10;51.9788007736;
46;5;32.1225967407;28.5;7;31.5866396427;5;35.7872810364;29.5;9;52.1400680542;
47;5;32.2139892578;30.5;8;31.7959080935;5;35.8840408325;30.5;10;52.2914676666;
48;5;32.3081588745;32.5;8;32.0116518736;5;35.9748802185;31.5;10;52.4331302643;
49;5;32.4052429199;32.5;9;32.2341586351;5;36.059879303;32.5;10;52.5652666092;
50;5;32.5053710938;32.5;10;32.4636958838;5;36.1391601562;33.5;10;54.3438081741;
51;5;32.6086654663;32.5;10;32.7005008459;6;37.8642845154;36.0;9;56.7946825027;
52;5;32.7152252197;32.5;11;32.9447705746;7;39.4494781494;38.3899993896;7;74.5231318474;
53;6;32.8251457214;32.5;10;33.1966512203;7;43.5514831543;42.8621902466;7;76.3821133375;
54;6;31.9954528809;33.3382606506;11;33.456225276;7;46.9577484131;47.2124214172;8;77.8451975584;
55;6;32.0377197266;33.4045181274;11;33.7235019207;7;45.3922767639;52.4000015259;8;78.8321859837;
56;6;32.079246521;33.4745178223;11;33.9984047413;7;45.3922767639;57.0290298462;9;79.7725473642;
57;6;32.1200256348;33.5482254028;12;34.2807605267;7;45.3922767639;61.0651473999;11;80.6737746;
58;7;32.1600646973;33.625579834;11;47.2733761072;8;45.3922767639;63.5605812073;10;81.5444666147;
59;7;30.4985542297;36.3093490601;12;48.1590913534;8;45.7999992371;64.0391387939;12;82.3058789968;
60;9;31.25;38.4086380005;10;50.2146660089;8;46.1056976318;64.9531402588;13;83.0504161119;
61;9;32.7000007629;38.0;11;51.9979422092;8;46.1754341125;65.1746749878;13;83.6871341467;
62;9;35.0510025024;40.0510101318;11;53.5380922556;8;46.2000007629;69.3272399902;16;84.2857084274;
63;9;37.1233596802;41.3703994751;11;54.8686745167;8;46.2000007629;71.5388946533;17;84.9282487631;
64;9;38.4497375488;41.6153717041;11;55.8749291897;10;46.2000007629;73.7672042847;14;85.6140263081;
65;9;39.6605186462;41.7284622192;12;56.6428529024;10;46.2000007629;76.0118865967;15;86.3412022591;
66;9;38.7928237915;42.7516174316;13;57.356317997;10;46.2000007629;78.2722549438;16;87.1067073345;
67;9;38.9271812439;43.7750778198;13;59.0193996429;10;46.2000007629;80.5470962524;17;87.9061799049;
68;9;40.0628204346;45.7988128662;13;59.6564285755;10;46.2000007629;84.7325744629;17;88.7339873314;
69;9;42.1245918274;49.0;14;60.2349066734;10;46.2000007629;87.9776153564;18;89.5833406448;
70;9;40.1518325806;53.0;14;60.6154984236;10;46.2000007629;91.2292633057;18;91.4465119839;
71;10;39.5803604126;57.0;12;60.9923547506;10;47.2000007629;94.0354156494;19;92.3751425743;
72;10;39.6080169678;61.0;12;61.3637087345;10;48.2000007629;96.3490066528;19;93.3035886288;
73;10;39.6358413696;64.5509490967;14;61.7279168367;10;48.2000007629;98.660697937;19;94.2234739065;
74;10;39.6637878418;67.5614013672;14;62.083493948;11;48.2000007629;100.967201233;13;118.126983881;
75;10;38.5999984741;71.5719451904;15;62.4291372299;11;49.2000007629;104.265426636;14;121.307218909;
76;10;38.5999984741;75.5825653076;15;62.7637460232;11;51.2000007629;109.740135193;15;124.10656774;
77;10;38.2000007629;79.0;15;63.0864292383;11;51.2000007629;112.809486389;15;126.491737127;
78;10;39.2000007629;79.0;17;63.3965111971;11;51.2000007629;113.267539978;16;128.47908771;
79;10;38.2000007629;82.6148300171;18;63.6935231686;11;51.2000007629;114.438941956;18;130.116891146;
80;10;38.2000007629;85.6257171631;23;63.9771934748;11;52.2000007629;116.610336304;19;131.466389298;
81;10;39.2000007629;85.6366577148;21;64.2474286556;11;55.2000007629;112.781280518;20;132.573578477;
82;10;38.2000007629;88.6476516724;18;64.5042961836;11;51.2000007629;116.951370239;20;133.204022884;
83;10;38.2000007629;91.6586914062;15;64.7480019331;11;51.2000007629;114.49887085;18;134.401609898;
84;10;39.2000007629;91.6697769165;16;64.9788681269;11;51.2000007629;117.627838135;19;135.618447542;
85;10;38.2000007629;94.6808929443;16;65.1973083019;11;50.2000007629;122.158477783;21;136.854087591;
86;10;38.2000007629;96.9334106445;17;65.403808713;11;51.2000007629;123.709213257;22;138.082831621;
87;10;40.2000007629;92.9681396484;17;65.598905921;11;50.2000007629;128.276565552;23;139.2038908;
88;10;38.2000007629;95.0025939941;18;65.7290170193;11;57.7203865051;129.060943604;23;140.356769562;
89;10;38.2000007629;98.5686569214;18;65.8079453707;12;63.1356773376;129.798980713;24;141.534128189;
90;10;38.2000007629;100.615440369;15;65.8859804869;12;66.3534088135;130.390335083;25;142.72797823;
91;10;38.2000007629;102.661735535;14;65.9630651474;12;65.6727981567;130.980041504;27;143.929884434;
92;11;39.2000007629;101.707504272;14;66.0391452312;12;67.7929840088;133.563140869;27;145.13119173;
93;11;38.2000007629;102.673820496;16;66.1141711473;12;69.5131225586;136.134811401;27;146.323255539;
94;11;39.2000007629;101.702713013;17;66.1880971193;12;70.6323318481;138.690567017;28;147.497673988;
95;11;39.2000007629;101.731025696;17;66.2608817816;12;71.7497711182;141.226394653;30;149.646496773;
96;11;38.2000007629;103.884780884;18;66.3324875832;12;73.864654541;144.05255127;30;150.782413006;
97;11;39.2000007629;102.927520752;22;66.4028812647;12;75.9762420654;146.833694458;31;151.879099846;
98;11;39.2000007629;101.969589233;22;66.472033143;12;77.1879119873;149.587234497;33;152.930941224;
99;11;38.2000007629;104.01096344;22;66.5399183035;13;77.2930908203;152.309249878;32;153.933305144;
100;11;39.2000007629;103.051628113;24;66.7941551208;14;77.3933258057;154.996490479;32;154.882586718;
