Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;2;11.3000001907;10.0;3;21.0;1;14.0;10.0;4;20.0;
5;2;12.4499998093;10.0;3;21.0599999428;1;15.0;10.0;4;20.0;
6;2;13.4770002365;10.0;3;21.1335639954;1;16.0;10.0;4;20.3999996185;
7;2;14.5101041794;10.0;3;21.6113990545;2;17.6000003815;10.1999998093;3;21.7264003754;
8;2;14.7251300812;10.1999998093;3;22.0442649126;2;18.0358409882;10.3632001877;3;22.9194275141;
9;2;14.9199180603;10.3632001877;2;23.2517107725;2;18.7516555786;10.9097137451;3;23.9405035973;
10;2;15.4632701874;10.9097137451;2;24.2866008282;2;20.7516555786;11.3658018112;3;24.8018262386;
11;2;17.4632701874;11.3658018112;2;25.1608784199;2;22.7516555786;11.7372808456;3;25.5230454206;
12;2;19.4632701874;11.7372808456;2;25.893909812;2;23.9650440216;12.0336990356;4;26.1271054745;
13;2;20.6406726837;12.0336990356;3;26.5083274841;2;25.0484027863;12.2662630081;4;26.6370905638;
14;2;21.7078533173;12.2662630081;3;27.0268778801;2;26.1383895874;12.446267128;4;26.9060227871;
15;2;22.7791976929;12.446267128;3;27.3022236824;2;27.2352695465;12.5;4;27.0793559551;
16;2;23.8547439575;12.5;3;27.4794437885;2;28.3392696381;12.5;3;27.2648479939;
17;2;24.9344921112;12.5;3;27.6659116745;2;29.4505653381;12.5;3;27.4626858234;
18;2;26.0184020996;12.5;3;27.8614320755;2;30.4776115417;12.5;3;27.6729331017;
19;2;26.5376434326;12.5;4;28.0656974316;2;30.6037597656;12.5;4;27.8955099583;
20;2;26.6295642853;12.5;4;28.2782821655;2;30.7373065948;12.5;4;28.1301763058;
21;2;26.725227356;12.5;4;28.4986391068;2;29.0;13.5;4;28.3765156269;
22;2;26.8243865967;12.5;4;28.726098299;2;29.0;14.5;4;28.633923769;
23;2;26.9267444611;12.5;4;28.9598701;2;29.0;15.0437469482;4;28.9016013145;
24;2;27.0319404602;12.5;5;29.1990513802;2;29.0;15.2311210632;4;29.1785526276;
25;3;25.25;13.5;4;29.442636013;2;29.0;15.4249868393;5;29.4635906219;
26;3;26.25;12.5;5;29.6895294189;3;29.0;15.6245136261;5;29.7553491592;
27;3;27.25;12.5;6;29.938565731;4;29.0;15.8287448883;4;30.0523042679;
28;3;27.4723548889;12.5;6;30.1885280609;4;30.0;13.8287448883;4;30.3527998924;
29;3;25.4723548889;13.5;6;30.4381728172;4;29.0;14.8287448883;5;30.6550831795;
30;3;25.25;14.5;6;30.6862530708;4;29.0;15.8287448883;5;30.9573426247;
31;3;25.25;14.7745018005;6;30.9315438271;4;29.0;16.6701393127;5;31.257750988;
32;3;25.25;14.8726177216;6;31.1728658676;4;29.0;18.6701393127;5;31.5545091629;
33;3;25.25;14.9691467285;6;31.4091095924;4;29.0;20.6701393127;5;31.8458890915;
34;3;25.25;15.0636444092;6;31.6392536163;4;29.0;22.6701393127;5;32.1302747726;
35;3;25.25;15.1557016373;7;31.8623819351;4;29.0;24.6701393127;5;32.4061965942;
36;3;26.25;17.1557006836;7;32.0776972771;4;29.0;26.6701393127;5;32.6723608971;
37;3;27.25;19.1557006836;7;32.2845292091;4;29.0;27.6701393127;5;32.9276695251;
38;3;28.25;20.5;7;32.4823384285;4;30.0;25.6701393127;7;33.1712341309;
39;3;28.6170520782;21.5;7;32.6707181931;4;29.0;26.6701393127;7;33.4023790359;
40;3;28.7018241882;22.5;8;32.8493909836;4;29.0;27.6701393127;7;33.6206407547;
41;3;28.7822265625;22.5;8;33.0182008743;4;30.0;25.6701393127;8;33.8257570267;
42;3;28.8581905365;22.5;10;33.1771059036;4;29.0;26.6701393127;8;34.0176506042;
43;3;26.8581905365;23.5;10;33.326166153;4;29.0;27.6701393127;8;34.1964120865;
44;3;25.8581905365;24.5;10;33.4655323029;4;29.0;28.6701393127;8;34.3622770309;
45;3;25.25;25.5;10;33.5954332352;5;30.0;26.6701393127;6;50.5156049728;
46;3;25.25;25.9381732941;11;33.7161617279;6;32.0;30.6701393127;5;52.4268536568;
47;3;25.25;25.9864654541;12;33.8280630112;6;35.0;34.6701393127;6;53.2861294746;
48;3;25.25;26.0312252045;12;33.9315223694;6;37.6240005493;35.6701393127;6;54.054369092;
49;3;25.25;26.0726089478;12;34.0;6;37.0;39.6701393127;7;54.7209740877;
50;3;25.25;26.1000003815;12;34.0;6;38.0;43.6701393127;8;55.2203303576;
51;3;25.25;26.1000003815;13;34.0;7;39.0;45.0509490967;7;55.6537430286;
52;3;25.25;26.1000003815;13;34.0;7;40.0;45.0614051819;7;56.0286548138;
53;3;25.25;26.1000003815;14;34.0;7;41.0;45.0719451904;8;57.9503959417;
54;3;25.25;26.1000003815;14;34.0;7;42.5999984741;45.7225608826;10;59.5392849445;
55;3;25.25;26.1000003815;16;34.0;7;44.0680007935;46.2517700195;10;60.8402334452;
56;3;25.25;26.1000003815;15;34.0;7;45.4247131348;46.6772766113;9;61.90105021;
57;3;25.25;26.1000003815;15;34.0;7;45.9534797668;47.0175704956;9;62.6190232038;
58;3;25.25;26.1000003815;15;34.1800003052;7;46.1931419373;47.2158050537;12;62.9810172319;
59;3;25.25;26.172000885;15;35.347076416;8;44.1931419373;48.3145637512;12;63.1260652542;
60;3;26.7000007629;24.672000885;15;36.2815771103;8;43.1931419373;49.3476524353;12;63.2427828312;
61;3;28.0510005951;24.0620002747;17;37.0184679031;8;42.1931419373;52.3476524353;13;63.3626557589;
62;3;29.3185329437;23.6872596741;16;37.5942115784;8;41.1931419373;55.3476524353;15;63.4855862856;
63;3;30.5187683105;23.9097423553;16;37.8944940567;9;40.1931419373;58.3476524353;15;63.6114559174;
64;3;31.052520752;24.0;17;38.0;9;39.1931419373;61.3476524353;15;63.7401252985;
65;3;31.0999984741;24.0;17;38.0;9;39.1931419373;61.3476524353;16;63.8714343309;
66;3;31.0999984741;24.0;18;38.0;9;37.1931419373;63.414440155;16;64.0052018166;
67;3;29.0999984741;25.0;18;38.0;9;37.7999992371;64.3476486206;16;64.1412266493;
68;4;29.0999984741;27.0;16;39.0;9;36.7999992371;67.3476486206;16;64.2792879343;
69;4;29.0999984741;29.0;16;39.1000000238;10;36.7999992371;70.3476486206;14;64.4191467762;
70;4;29.094997406;31.0;17;39.2088999748;10;36.7999992371;73.3476486206;15;64.5605473518;
71;4;28.5999984741;33.0;17;39.3272645473;10;36.7999992371;76.34765625;15;64.7032190561;
72;4;28.5999984741;35.0;17;39.4556473494;10;36.7999992371;78.34765625;15;64.8468784094;
73;4;28.5999984741;36.0;17;39.5945794582;10;37.7999992371;78.34765625;14;64.9912310839;
74;4;28.5999984741;37.0;18;39.7445563078;10;38.7999992371;79.34765625;14;65.1359751225;
75;4;28.5999984741;38.0;18;39.9060227871;10;39.7999992371;80.34765625;15;65.2808030844;
76;4;28.5999984741;38.0;18;40.0793559551;10;40.7999992371;80.5266876221;15;65.4254053831;
77;4;28.5999984741;38.0;18;40.2648479939;10;41.7999992371;80.5378189087;15;65.5694731474;
78;4;28.5999984741;38.0;20;40.4626858234;10;42.7999992371;80.5489196777;15;65.7127006054;
79;4;28.5999984741;38.0;20;40.6729331017;10;40.7999992371;82.9039611816;17;65.8547885418;
80;4;28.5999984741;38.0;20;40.8955099583;10;39.7999992371;84.9193725586;17;65.9954475164;
81;4;28.5999984741;38.0;20;41.1301763058;10;38.7999992371;86.9347076416;18;66.1343991756;
82;4;28.5999984741;38.0;19;41.3765156269;10;37.7999992371;88.9499664307;19;66.2713799477;
83;4;28.5999984741;38.0;21;41.633923769;10;36.7999992371;90.9651489258;20;66.4061416388;
84;4;28.5999984741;38.0;20;41.9016013145;10;36.7999992371;92.9802322388;21;66.5384554863;
85;5;28.5999984741;38.0;16;66.1785526276;10;37.7999992371;91.995223999;21;66.6681118011;
86;5;30.5999984741;37.0;16;68.1435909271;10;36.7999992371;94.0101165771;21;66.7949213982;
87;5;32.5999984741;37.0;16;69.8015260696;10;36.7999992371;96.0249023438;27;66.9187176228;
88;6;34.5999984741;38.0;14;72.167840004;10;38.7999992371;92.0395736694;27;67.0393550396;
89;6;33.5999984741;41.0;13;73.3593174219;10;36.7999992371;94.0541229248;27;67.1567109823;
90;6;35.0859985352;41.0;13;74.3469234705;10;36.7999992371;96.0685501099;28;67.2706844807;
91;5;34.1244888306;36.0;13;45.214192152;11;38.7999992371;92.0828552246;26;97.264721632;
92;5;31.5999984741;38.0;13;45.6119202375;11;39.7999992371;93.1246795654;26;98.1763396263;
93;5;30.5999984741;39.5416679382;12;46.0122158527;11;41.7999992371;94.1669158936;28;98.6968233585;
94;4;28.5999984741;35.0;12;44.8458890915;12;43.7999992371;92.2095184326;25;100.638333797;
95;4;28.5999984741;36.0;11;45.1302747726;12;44.7999992371;94.2524414062;24;102.346956015;
96;4;28.5999984741;37.0;12;45.4061965942;12;47.7999992371;97.2956390381;25;104.141627073;
97;4;28.5999984741;38.0;13;45.6723608971;12;51.4000015259;98.339050293;25;106.024950504;
98;4;28.5999984741;39.0;15;45.9276695251;13;52.4000015259;103.382621765;24;106.999755979;
99;4;29.5999984741;37.0;15;46.1712341309;13;53.4000015259;108.426307678;24;108.009036183;
100;4;28.5999984741;38.0;16;46.4023790359;13;52.4000015259;111.470046997;25;109.052859783;
