Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;2;16.6000003815;10.0;5;21.3999996185;
7;1;14.0;10.0;5;20.3999996185;2;17.6000003815;10.1999998093;5;21.7264003754;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;18.0358409882;10.3632001877;5;22.8494274616;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;18.7096557617;10.9097137451;5;23.7921946049;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;20.7096557617;11.3658018112;5;24.5663278103;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;22.7096557617;11.7372808456;5;25.1909153461;
12;1;16.8187427521;11.7372808456;5;24.0673980713;2;23.7657661438;12.0336990356;5;25.6883610487;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;24.4130172729;12.2662630081;5;26.0812431574;
14;1;18.0396366119;12.2662630081;5;24.892534256;2;24.6487464905;12.446267128;5;26.2221269608;
15;1;18.2016410828;12.446267128;5;25.0;2;24.7332763672;12.5;5;26.2560760975;
16;1;18.25;12.5;5;25.0;2;26.6891651154;12.5;5;26.2905418873;
17;1;20.2016410828;12.5;5;25.0;2;27.7098445892;12.5;5;26.3255085945;
18;1;21.2016410828;12.5;5;25.0;2;28.7308254242;12.5;6;26.3609591722;
19;1;22.2016410828;12.5;6;25.0;2;29.7520961761;12.5;6;26.3968753815;
20;1;23.2016410828;12.5;6;25.0;2;29.8381252289;12.5;6;26.4332377911;
21;1;23.25;12.5;6;25.0;2;29.8599433899;12.5;6;26.4700255394;
22;1;23.25;12.5;6;25.0;2;29.8820152283;12.5;6;26.5072168112;
23;1;23.25;12.5;6;25.0;3;29.9043292999;12.5;5;26.5447884798;
24;1;23.25;12.5;6;25.0;3;29.9268722534;12.5;5;26.5827163458;
25;1;23.25;12.5;6;25.0;3;29.9496307373;12.5;6;26.6209751368;
26;1;23.25;12.5;6;25.0;4;29.9725856781;12.5;5;26.6595385075;
27;1;23.25;12.5;7;25.0;4;29.9957237244;12.5;5;26.6983793974;
28;1;23.25;12.5;8;25.0;4;30.01902771;12.5;5;26.7374696732;
29;1;23.25;12.5;8;25.0;4;30.0424823761;12.5;5;26.7767804861;
30;1;23.25;12.5;8;25.0;4;30.0660686493;12.5;5;26.8162822723;
31;1;23.25;12.5;8;25.0;4;30.0897693634;12.5;5;26.8559447527;
32;1;23.25;12.5;8;25.0;4;30.1135673523;12.5;5;26.8957372904;
33;1;23.25;12.5;8;25.0;4;30.1374416351;14.5;5;26.9356285334;
34;1;23.25;12.5;9;25.0;4;30.1613769531;16.5;5;26.9755871296;
35;1;23.25;12.5;10;25.0;4;30.1853523254;18.5;5;27.015581131;
36;1;23.25;12.5;10;25.0;4;30.2093486786;20.5;5;27.0555787086;
37;1;23.25;12.5;10;25.0;4;30.2333469391;22.5;6;27.0955479145;
38;1;23.25;12.5;11;25.0;4;30.2573280334;22.5;6;27.135456562;
39;1;23.25;13.5;11;25.0;4;30.2812728882;22.5;6;27.17527318;
40;1;23.25;14.5;11;25.0;4;30.3051643372;22.5;6;27.2149660587;
41;1;23.25;15.5;11;25.0;4;30.3289794922;22.5;6;27.2545039654;
42;1;23.25;16.5;11;25.0;4;30.3527030945;22.5;6;27.293856144;
43;1;23.25;17.5;11;25.0;4;30.3763141632;22.5;6;27.3329925537;
44;1;23.25;17.5;12;25.0;5;31.3997955322;23.5;5;28.3718836308;
45;1;23.25;17.5;12;25.0;5;31.0;25.5;6;28.4505007267;
46;1;23.25;17.5;12;25.0;5;31.6240005493;26.7052497864;6;28.5299994946;
47;1;23.25;17.5;13;25.0;5;31.6487102509;27.724407196;6;28.6103546619;
48;1;23.25;17.5;14;25.0;5;31.6741313934;28.7434005737;7;28.6915389299;
49;1;23.25;17.5;14;25.0;6;31.7002639771;28.7622146606;6;28.7735227346;
50;1;23.25;17.5;14;25.0;7;32.0;29.1059207916;5;29.8562743664;
51;1;23.25;17.5;15;25.0;7;34.0;29.5;5;29.9897601604;
52;1;23.25;17.5;15;25.0;7;35.3638572693;30.5;5;31.2098646164;
53;1;23.25;17.5;16;25.0;7;36.0458335876;32.0;6;32.2186603546;
54;1;23.25;17.5;16;25.0;7;36.5976142883;33.3899993896;6;33.050840497;
55;1;23.25;17.5;17;25.0;7;37.0398674011;34.3461227417;7;33.7424894571;
56;1;23.25;17.5;17;25.0;7;37.394115448;34.6192245483;7;34.178820014;
57;1;23.25;17.5;17;25.0;7;37.5913734436;34.7632675171;7;34.4438445568;
58;1;23.25;17.5;17;25.0;7;37.6819343567;34.8203086853;8;34.7181071043;
59;1;23.25;17.5;17;25.0;7;34.7999992371;36.8269577026;8;36.0015836954;
60;1;23.25;17.5;18;25.0;7;35.7999992371;38.500793457;9;36.354190588;
61;1;23.25;17.5;18;25.0;8;36.7999992371;39.6470947266;8;36.718742609;
