Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;1;16.0;10.0;5;20.3999996185;
7;1;14.0;10.0;5;20.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;2;14.6300001144;10.1999998093;4;21.7264003754;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;14.7768793106;10.3632001877;4;22.8594274521;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;15.2867431641;10.9097137451;4;23.8127875328;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;17.2867431641;11.3658018112;4;24.5981152058;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;19.2867431641;11.7372808456;4;25.2345055342;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;20.3439407349;12.0336990356;5;25.7443674803;1;22.0916557312;12.2662630081;6;24.892534256;
14;2;21.3640708923;12.2662630081;5;26.1502821445;1;23.0916557312;12.446267128;6;25.0;
15;2;22.3847293854;12.446267128;5;26.3048160076;1;24.0916557312;12.5;6;25.0;
16;2;23.4059104919;12.5;5;26.3530313969;1;25.0916557312;12.5;6;25.0;
17;2;24.4276065826;12.5;5;26.4023760557;1;26.0916557312;12.5;6;25.0;
18;2;25.4498119354;12.5;5;26.4528282881;1;27.0;12.5;6;25.0;
19;2;25.9037723541;12.5;6;26.5043625832;1;27.0;12.5;6;25.0;
20;2;25.9269638062;12.5;6;26.5569496155;1;27.0;12.5;6;25.0;
21;2;25.9506263733;12.5;6;26.6105561256;1;27.0;12.5;6;25.0;
22;2;25.9747505188;12.5;6;26.6651450396;1;27.0;12.5;6;25.0;
23;2;25.9993152618;12.5;6;26.72067523;1;27.0;12.5;6;25.0;
24;2;26.0243034363;12.5;6;26.7771017551;1;27.0;12.5;6;25.0;
25;2;26.0496959686;12.5;6;26.8343759775;1;27.0;12.5;6;25.0;
26;2;26.0754699707;12.5;6;26.8924454451;1;27.0;12.5;6;25.0;
27;2;26.101600647;12.5;7;26.9512542486;1;27.0;12.5;6;25.0;
28;3;26.1280651093;12.5;6;27.0107431412;1;27.0;12.5;6;25.0;
29;3;26.1548347473;12.5;6;27.0708494186;1;27.0;12.5;7;25.0;
30;3;26.1818828583;12.5;6;27.1315076351;1;27.0;12.5;7;25.0;
31;3;26.2091789246;12.5;6;27.1926498413;1;27.0;12.5;8;25.0;
32;3;26.2366924286;12.5;6;27.2542052269;1;27.0;12.5;9;25.0;
33;3;26.2643928528;12.5;7;27.3161010742;1;27.0;12.5;9;25.0;
34;3;26.2922458649;12.5;8;27.3782629967;1;27.0;12.5;9;25.0;
35;3;26.3202190399;12.5;8;27.4406147003;1;27.0;13.5;10;25.0;
36;3;26.3482761383;14.5;8;27.5030794144;1;27.0;14.5;10;25.0;
37;3;26.3763847351;16.5;8;27.5655794144;1;27.0;15.5;11;25.0;
38;3;26.404510498;18.5;8;27.628036499;2;28.0;17.5;10;26.0;
39;3;26.4326171875;20.5;9;27.690372467;3;29.0;19.5;9;31.1000000238;
40;3;26.4606666565;22.5;11;27.7525100708;3;30.6599998474;21.5;8;31.3589000702;
41;3;26.4886302948;22.5;11;27.8143725395;3;31.7253398895;23.5;9;31.6240394115;
42;3;26.5164680481;22.5;12;27.8758842945;3;31.7963600159;25.5;9;31.8956059217;
43;3;26.5441474915;22.5;12;27.936971426;3;31.8733882904;26.5;8;32.173803091;
44;3;26.5716362;22.5;13;27.9975619316;3;31.9567489624;27.5;10;32.458840251;
45;3;26.598903656;22.5;14;28.0575861931;3;32.0467338562;28.5;11;32.7509191036;
46;3;26.62591362;22.5;14;28.1169772148;4;32.1436157227;29.5;10;33.0502159595;
47;3;26.652639389;22.5;15;28.1756706238;4;32.2476119995;30.5;11;33.3568651676;
48;3;26.6790523529;22.5;15;28.2336053848;4;32.3589096069;31.5;13;33.6709377766;
49;3;26.705121994;22.5;16;28.2907235622;4;32.4776115417;31.8457756042;14;33.9924211502;
50;3;26.7308254242;22.5;16;28.346971035;5;32.6037597656;31.9236412048;10;49.3211977482;
51;3;26.7561378479;22.5;16;28.4022974968;5;33.7373046875;32.9979820251;10;50.407024622;
52;3;26.7810344696;22.5;17;28.4566559792;5;34.8781051636;34.0687942505;11;51.4188888073;
53;3;26.8054962158;22.5;17;28.5100040436;5;36.0259094238;35.136100769;11;52.3554112911;
54;3;26.8295021057;22.5;17;28.5623030663;5;37.180355072;36.1999359131;11;53.2184000015;
55;3;26.8530368805;22.5;17;28.6135182381;5;38.3409614563;37.2603683472;13;55.4403367043;
56;3;26.876083374;22.5;16;28.6636190414;6;37.1539497375;38.8174667358;12;57.3463020325;
57;3;26.8986282349;22.5;16;28.7125790119;6;36.8452529907;40.2613220215;13;58.9427022934;
58;3;26.9206600189;22.5;17;28.7603754997;7;37.4344558716;41.5872573853;12;60.2667956352;
59;3;26.9421691895;22.5;17;28.8069901466;7;37.9417266846;42.8097419739;13;61.2525615692;
