Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;1;16.0;10.0;5;20.3999996185;
7;1;14.0;10.0;5;20.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;17.4358406067;10.3632001877;5;21.8194274902;
9;1;14.3268795013;10.3632001877;4;21.8194274902;1;18.0916557312;10.9097137451;5;22.7316036224;
10;1;14.8187427521;10.9097137451;4;22.7316036224;1;19.0916557312;11.3658018112;5;23.4745616913;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;21.0916557312;11.7372808456;4;25.0673980713;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;23.0916557312;12.0336990356;5;25.6225260496;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;24.7456550598;12.2662630081;5;26.0796532631;
14;1;18.8187427521;12.2662630081;5;24.892534256;2;25.8039264679;12.446267128;5;26.2917383909;
15;1;19.8187427521;12.446267128;5;25.0;2;26.8666992188;12.5;5;26.4042263031;
16;1;20.8187427521;12.5;5;25.0;2;27.9341907501;12.5;5;26.5249304771;
17;1;21.8187427521;12.5;5;25.0;2;29.0066146851;12.5;5;26.6541694403;
18;1;22.8187427521;12.5;5;25.0;2;29.9925022125;12.5;5;26.7922235727;
19;1;23.25;12.5;6;25.0;2;30.075334549;12.5;6;26.9393253326;
20;1;23.25;12.5;5;25.0;2;30.1635951996;12.5;6;27.0956480503;
21;1;23.25;12.5;5;25.0;2;30.2573890686;12.5;6;27.261295557;
22;1;23.25;12.5;5;25.0;2;30.3567771912;12.5;6;27.4362905025;
23;1;23.25;12.5;5;25.0;2;30.461774826;12.5;6;27.6205644608;
24;1;23.25;12.5;5;25.0;2;30.5723381042;12.5;6;27.8139474392;
25;1;23.25;12.5;4;25.0;2;30.6883678436;12.5;6;28.016159296;
26;1;23.25;12.5;5;25.0;2;30.8096961975;12.5;6;28.2268030643;
27;1;23.25;12.5;6;25.0;2;30.9360809326;12.5;6;28.445360899;
28;2;23.25;12.5;5;25.0;2;31.0672168732;12.5;6;28.6711919308;
29;2;23.25;12.5;5;25.0;2;31.20271492;12.5;6;28.9035346508;
30;2;23.25;12.5;5;25.0;2;29.20271492;13.5;7;29.141512394;
31;2;23.25;12.5;6;25.0;2;29.0;14.5;7;29.3841423988;
32;2;23.25;12.5;6;25.0;2;29.0;14.692070961;7;29.6303496361;
33;2;23.25;12.5;6;25.0;2;30.0;16.6920719147;7;29.8789830208;
34;2;23.25;12.5;6;25.0;2;31.0;18.6920700073;8;30.1288366318;
35;2;23.25;12.5;6;25.0;2;32.0;20.5;9;30.3786706924;
36;2;23.25;12.5;6;25.0;2;32.2272033691;21.5;9;30.6272368431;
37;2;23.25;12.5;6;25.0;2;32.3763427734;22.5;10;30.8733024597;
38;2;23.25;12.5;5;25.0;2;32.523979187;22.5;10;31.1156759262;
39;2;23.25;13.5;6;25.0;2;32.6694068909;22.5;11;31.353228569;
40;2;23.25;14.5;6;25.0;2;32.8119354248;22.5;11;31.5849161148;
41;2;23.25;15.5;6;25.0;2;32.9509506226;22.5;11;31.8097963333;
42;2;23.25;16.5;7;25.0;2;33.0858764648;22.5;12;32.0270428658;
43;2;23.25;17.5;6;25.0;2;33.2162246704;22.5;12;32.2359538078;
44;2;23.25;17.5;6;25.0;2;33.3415718079;22.5;13;32.4359588623;
45;2;23.25;17.5;7;25.0;2;33.4615745544;22.5;14;32.6266198158;
46;2;23.25;17.5;7;25.0;2;33.5759735107;22.5;14;32.8076286316;
47;2;23.25;17.5;7;25.0;2;33.6845779419;22.5;14;32.9788007736;
48;2;23.25;17.5;8;25.0;2;33.7872810364;22.5;15;33.1400680542;
49;2;23.25;17.5;8;25.0;2;33.8840408325;22.5;17;33.2914676666;
50;2;23.25;17.5;8;25.0;3;33.9748802185;22.5;12;43.4331302643;
51;2;23.25;17.5;8;25.0;3;35.059879303;23.5;12;45.1495981216;
52;2;23.25;17.5;8;25.0;3;36.7897567749;25.0;13;46.6053991318;
53;3;23.25;17.5;5;54.75;3;37.379737854;26.3899993896;13;47.8319139481;
54;3;25.25;19.5;5;56.7825007439;3;37.8504981995;27.6872596741;13;48.8631277084;
55;3;27.25;21.5;5;58.3369755745;3;38.2236633301;28.9097423553;14;49.583319664;
56;3;27.25;23.5;7;59.4726415873;3;38.4304428101;30.0;14;50.0766305923;
57;3;27.25;25.5;7;60.2743653059;3;38.5214271545;31.0;14;50.5246524811;
58;3;27.25;27.5;8;60.8274252415;3;38.6052055359;32.0;15;50.9291667938;
59;3;28.25;28.0509490967;8;60.8728116751;3;38.6821060181;33.0;15;51.2924842834;
60;3;29.25;28.0614051819;8;60.8938889503;3;38.7524833679;34.0;16;51.5894126892;
61;4;30.25;28.0719451904;8;60.9151208401;3;38.7999992371;35.0;16;51.7811031342;
