Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;12.0;10.0;5;20.0;2;15.6000003815;10.0;2;21.0;
6;1;13.0;10.0;5;20.0;2;16.6000003815;10.0;2;21.469999671;
7;2;14.4499998093;10.0;4;21.3999996185;2;17.6420001984;10.1999998093;2;21.8705514669;
8;2;14.6300001144;10.1999998093;4;21.8264003992;2;18.1223316193;10.3632001877;2;23.0649029016;
9;2;14.8218793869;10.3632001877;4;23.0613274574;2;18.8389415741;10.9097137451;2;24.0861145258;
10;2;15.3775978088;10.9097137451;4;24.1319464445;2;20.8389415741;11.3658018112;2;24.9461766481;
11;2;17.3775978088;11.3658018112;4;25.0513429642;2;22.8389415741;11.7372808456;2;25.6645179987;
12;2;19.3775978088;11.7372808456;4;25.8400663137;2;24.0499267578;12.0336990356;2;26.2638499737;
13;2;20.616443634;12.0336990356;5;26.5219442844;2;25.1304512024;12.2662630081;2;26.7670158148;
14;2;21.7139816284;12.2662630081;5;27.12089324;2;26.2163448334;12.446267128;2;27.0267930031;
15;2;22.8215045929;12.446267128;5;27.4906733036;2;27.3077316284;12.5;3;27.1883933544;
16;2;23.9395446777;12.5;5;27.7773330212;3;28.4046916962;12.5;2;27.3593420982;
17;2;25.0685424805;12.5;5;28.0890238285;3;29.5072612762;12.5;2;27.5396113396;
18;2;26.2088031769;12.5;5;28.4260663986;3;30.5237674713;12.5;2;27.7290761471;
19;2;26.7917289734;12.5;6;28.788336277;3;30.6374454498;12.5;2;27.9275052547;
20;2;26.9547519684;12.5;6;29.1751885414;3;30.7565040588;12.5;2;28.1345529556;
21;2;27.1288337708;12.5;6;29.585392952;3;30.8807315826;12.5;2;28.3497540951;
22;2;27.3134269714;12.5;6;30.0170898438;3;31.009853363;12.5;2;28.5725209713;
23;2;27.5076904297;12.5;6;30.4677705765;3;31.1435127258;12.5;2;28.8021440506;
24;2;27.7104969025;12.5;6;30.9342932701;3;31.2812862396;12.5;2;29.0377955437;
25;2;23.7104969025;14.5;6;31.4129357338;3;31.4226760864;12.5;2;29.2785372734;
26;2;24.25;14.5;6;31.8994894028;3;31.5671234131;12.5;2;29.523332119;
27;2;22.25;16.2597961426;7;32.3893885612;3;31.7139987946;12.5;2;29.7710599899;
28;2;21.25;17.4557552338;5;32.877872467;3;31.8626365662;12.5;2;30.0205359459;
29;2;20.25;18.6511497498;5;33.360165596;3;32.0123214722;12.5;2;30.2705316544;
30;2;20.25;17.6511497498;6;33.8316650391;3;32.1623191833;12.5;2;30.5197997093;
31;2;18.25;19.6511497498;6;34.2881155014;3;32.311882019;14.5;3;30.76709795;
32;2;17.25;21.6511497498;6;34.7257604599;3;32.4602584839;16.5;3;31.0112137794;
33;2;17.25;20.6511497498;6;35.141462326;3;32.6067276001;18.5;5;31.2509884834;
34;2;15.25;22.6511497498;7;35.5327749252;3;32.7505950928;20.5;5;31.4853386879;
35;2;14.25;24.6511497498;7;35.8979701996;3;32.891204834;22.5;4;31.7132763863;
36;2;15.25;23.6511497498;8;36.2360286713;3;33.0279655457;22.5;6;31.9339232445;
37;2;15.0;22.6511497498;8;36.5465888977;3;33.1603546143;22.5;6;32.146522522;
38;2;14.0;24.6511497498;9;36.8298740387;3;33.2879142761;22.5;7;32.350446701;
39;2;15.0;23.6511497498;10;37.0865974426;4;34.4102668762;23.5;6;33.5452008247;
40;2;15.0;22.6511497498;10;37.3178625107;4;35.5271224976;24.5;6;33.7704205513;
41;2;17.0;21.6511497498;11;37.5250654221;4;35.6382522583;25.5;7;33.9870524406;
42;3;19.0;21.6511497498;10;37.7098016739;4;35.743522644;26.5;8;34.1949808598;
43;3;21.0;22.5;11;37.8737831116;4;35.8428573608;27.5;8;34.3941982985;
44;3;23.0;22.5;10;38.0;4;35.9362564087;27.5;8;34.5847910643;
45;3;24.8500003815;22.5;11;38.0;4;36.0237693787;27.5;9;34.7669298649;
46;3;25.8500003815;22.5;10;38.0;4;36.105506897;27.5;9;34.9408547878;
47;4;26.8500003815;22.5;9;43.0;4;36.1816253662;27.5;10;35.1068623066;
48;4;28.8500003815;23.5;9;43.1500000954;6;36.2522964478;27.5;4;50.2652949095;
49;4;30.8500003815;24.5;9;43.2967748642;6;37.3177490234;28.5;5;52.5832012892;
50;4;31.8500003815;25.5;10;43.4399585724;6;39.0313949585;30.0;6;54.576218009;
51;4;32.8499984741;26.5;10;43.5792236328;6;37.4993972778;32.3899993896;7;56.2685763836;
52;4;33.0999984741;27.5;10;44.7142839432;6;36.8561058044;34.6872596741;7;57.6929192543;
53;4;34.0999984741;28.5;10;44.8948962688;6;36.123085022;36.9097442627;8;58.7370687723;
54;4;35.0999984741;29.5;11;45.0728349686;6;35.2313957214;38.0;8;59.4922150373;
55;5;35.0999984741;30.5;11;45.247967124;6;34.7999992371;38.904876709;8;61.1490433216;
56;5;35.0999984741;31.5;11;45.4201966524;7;35.7999992371;39.9632568359;4;61.7260980606;
57;5;35.0999984741;32.5;12;45.5894613266;7;36.7999992371;41.0;5;62.1655936241;
58;5;35.0999984741;32.5;12;45.7557311058;7;36.7999992371;42.0;7;62.4530117512;
59;5;35.0999984741;32.5;12;45.9190040827;7;36.7999992371;43.0;7;62.605363965;
60;5;35.0999984741;32.5;12;46.079302907;7;35.7999992371;43.0;8;62.7613250017;
61;5;35.0999984741;32.5;12;47.2366718054;7;35.7999992371;43.0;9;62.920696497;
62;5;36.0999984741;33.5;12;48.881172657;7;35.7999992371;43.0;10;63.083258152;
63;5;37.7255020142;35.0;12;50.2712593079;7;35.7999992371;43.0;11;63.2487671375;
64;5;38.2337646484;36.3899993896;15;51.4437243938;8;35.7999992371;45.0;11;63.4169603586;
65;5;38.6410598755;37.6872596741;16;52.4059513807;8;35.7999992371;47.0;11;63.5875562429;
66;6;38.9645843506;38.9097442627;16;53.0412278175;8;34.7999992371;49.0;11;63.7602562904;
67;6;39.153842926;39.797290802;16;53.4778442383;8;35.7999992371;50.0;12;63.9347474575;
68;6;39.2479476929;39.8722763062;16;53.899730444;8;36.7999992371;52.0;12;64.1107046604;
69;6;39.3295059204;39.9530105591;17;54.1993749142;8;37.7999992371;54.0;14;64.2877935171;
70;6;39.3499984741;40.039680481;17;54.46712327;9;35.7999992371;52.0;13;65.4656732082;
71;6;39.3499984741;40.1324234009;17;54.7485973835;9;37.7999992371;54.0;13;65.7039995193;
72;6;39.3499984741;41.2313423157;18;55.0437455177;9;39.7999992371;57.0;13;65.9453915358;
73;6;39.3499984741;42.3364677429;19;56.3523635864;9;37.7999992371;56.0;13;66.1895759106;
74;8;40.3499984741;44.4477539062;12;77.7340798378;8;34.7999992371;41.0;11;45.4362767935;
75;8;42.3499984741;47.0650863647;13;78.1313028336;8;33.7999992371;43.0;12;45.6852174997;
76;8;43.3499984741;49.1882553101;15;78.5433524847;8;32.7999992371;44.0;12;45.9361208677;
77;8;43.3499984741;51.3169631958;14;78.9693396091;8;31.7999992371;45.0;10;46.1887114048;
78;8;41.3499984741;56.1882553101;15;79.4081653357;8;30.7999992371;46.0;10;46.4427152872;
79;8;40.3499984741;59.1882553101;15;79.8585253954;8;29.7999992371;47.0;12;46.6978609562;
80;8;39.3499984741;62.1882553101;16;80.3189222813;8;28.7999992371;48.0;12;46.953879714;
81;10;38.3499984741;65.1882553101;15;80.7876862288;8;27.7999992371;49.0;13;47.2105058432;
82;10;37.3499984741;68.1882553101;16;81.2630007267;8;26.7999992371;50.0;13;47.4674749374;
83;10;36.5999984741;71.1882553101;17;81.7429381609;8;26.0;51.0;14;47.7245256901;
84;10;36.5999984741;74.1882553101;18;82.2254968882;8;26.0;52.0;14;47.9813969135;
85;10;36.5999984741;77.1882553101;19;82.7086455822;8;26.0;53.0;14;48.2378287315;
86;11;36.5999984741;80.1882553101;19;83.1903660297;8;26.0;54.0;14;48.4935612679;
87;11;36.5999984741;83.1882553101;21;83.6686968803;8;26.0;55.0;16;48.748333931;
88;11;36.5999984741;85.9229431152;22;84.1417751312;8;27.0;56.0;16;49.0018849373;
89;11;36.5999984741;88.0651397705;23;85.6078703403;8;28.0;58.0;16;49.2539505959;
90;11;37.5999984741;94.0843353271;23;86.2654154301;8;29.0;60.0;18;49.5042662621;
91;11;38.5999984741;97.270652771;25;86.9506267309;8;30.0;62.0;20;49.7525653839;
92;11;38.5999984741;100.449371338;27;88.6683484316;8;31.0;64.0;20;50.6437826157;
93;12;39.5999984741;104.619865417;27;89.5741504431;9;32.0;66.0;19;51.5639662743;
94;13;40.5999984741;108.781669617;26;90.5449545383;9;33.0;68.0;19;52.5085692406;
95;13;40.5999984741;112.934448242;28;91.5895484686;9;34.0;70.0;20;53.4725217819;
96;13;41.5999984741;114.078033447;29;92.7167322636;9;35.0;72.0;20;55.4503278732;
97;13;40.5999984741;118.212356567;30;93.9347242117;9;37.0;75.0;20;56.4961762428;
98;13;40.5999984741;121.337486267;30;95.2503969669;9;39.0;78.0;21;57.5470266342;
99;13;41.5999984741;121.453598022;31;96.6683673859;9;40.0;81.0;23;59.5968769789;
100;13;40.5999984741;124.560920715;32;98.1899926662;9;42.0;85.0;23;60.719781518;
