Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;14.0;10.0;5;20.3999996185;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;18.0358409882;10.3632001877;4;22.8494274616;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;18.7096557617;10.9097137451;4;23.7921946049;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;20.7096557617;11.3658018112;4;24.5663278103;
11;2;17.268743515;11.3658018112;4;24.5145616531;2;22.7096557617;11.7372808456;4;25.1909153461;
12;2;19.268743515;11.7372808456;4;25.1485819817;2;23.7657661438;12.0336990356;4;25.6883610487;
13;2;20.3052749634;12.0336990356;5;25.6560795307;2;24.4130172729;12.2662630081;4;26.0812431574;
14;2;21.3243408203;12.2662630081;5;26.0596417189;2;24.6487464905;12.446267128;4;26.2221269608;
15;2;22.3439407349;12.446267128;5;26.211841464;2;24.7332763672;12.5;4;26.2560760975;
16;2;23.3640708923;12.5;5;26.2577478886;2;26.6891651154;12.5;4;26.2905418873;
17;2;24.3847293854;12.5;5;26.3048160076;2;26.9355201721;12.8871622086;4;26.3255085945;
18;2;25.4059104919;12.5;5;26.3530313969;2;27.9355201721;12.897652626;5;26.3609591722;
19;2;25.8588638306;12.5;6;26.4023760557;2;28.9355201721;12.908288002;5;26.3968753815;
20;2;25.8810691833;12.5;6;26.4528282881;2;29.0;12.9190626144;5;26.4332377911;
21;2;25.25;12.8632068634;6;26.5043625832;2;29.0;13.2166185379;5;26.4700255394;
22;2;25.25;12.8760910034;6;26.5569496155;2;29.0;13.2350130081;5;26.5072168112;
23;2;25.25;12.8892374039;6;26.6105561256;2;29.0;13.2536087036;5;26.5447884798;
24;2;25.25;13.1442222595;6;26.6651450396;3;29.0;13.2723941803;4;26.5827163458;
25;2;23.25;14.1660575867;6;26.72067523;3;29.0;13.2913579941;4;26.6209751368;
26;2;24.25;13.1882705688;6;26.7771017551;3;29.0;13.3104877472;4;26.6595385075;
27;2;22.25;14.2108402252;6;26.8343759775;3;29.0;13.3297691345;4;26.6983793974;
28;2;21.25;15.2337503433;6;26.8924454451;3;29.0;13.3491897583;5;26.7374696732;
29;2;20.25;16.2569789886;6;26.9512542486;3;29.0;13.3687343597;5;26.7767804861;
30;2;19.25;17.2805023193;6;27.0107431412;3;29.0;13.3883905411;5;26.8162822723;
31;2;18.25;18.3042964935;6;27.0708494186;3;29.0;13.4081411362;5;26.8559447527;
32;2;17.25;19.3283405304;7;27.1315076351;3;29.0;13.4279727936;4;26.8957372904;
33;2;16.25;20.3526039124;7;27.1926498413;3;30.0;15.4279727936;4;26.9356285334;
34;2;15.25;21.3770599365;7;27.2542052269;3;30.1613769531;17.4279727936;4;27.9755871296;
35;2;14.25;21.5;9;27.3161010742;3;31.1853523254;20.4279727936;4;28.0655810833;
36;2;15.25;19.5;9;27.3782629967;3;32.2093505859;23.4279727936;5;28.1575536728;
37;2;14.0;20.5;10;27.4406147003;3;32.89453125;25.5;5;28.2514978647;
38;2;14.0;21.5;11;27.5030794144;3;32.9508972168;26.5;5;28.3474012613;
39;2;15.0;19.5;11;27.5655794144;3;33.008441925;27.5;6;28.4452464581;
40;2;14.0;20.5;12;27.628036499;4;33.0671463013;27.5;5;28.5450093746;
41;2;14.0;21.5;12;27.690372467;4;33.1270065308;27.5;5;28.6466597319;
42;2;15.0;20.5;12;27.7525100708;4;33.1879959106;27.5;6;28.7501603365;
43;2;16.0;20.5;13;27.8143725395;4;33.2500953674;27.5;6;28.8554667234;
44;2;17.0;20.5;13;27.8758842945;4;33.3132781982;27.5;6;28.9625269175;
45;2;18.0;21.5;13;27.936971426;4;31.9543857574;28.5;7;29.0712811947;
46;2;19.0;22.5;14;27.9975619316;4;31.9964675903;28.7052497864;7;29.1816608906;
47;2;20.0;22.5;15;28.0575861931;4;32.0397071838;28.724407196;7;30.293589592;
48;2;21.0;22.5;15;28.1169772148;4;33.084072113;29.7434005737;7;30.4369823933;
49;2;22.0;22.5;16;28.1756706238;4;34.1295318604;30.7622146606;8;30.5823363066;
50;3;23.0;22.5;15;28.2336053848;5;34.8123931885;31.7808418274;8;30.729542017;
51;3;24.0;22.5;15;28.2907235622;5;34.8786087036;31.5;7;30.8784804344;
52;3;25.0;22.5;15;28.346971035;5;34.9461212158;33.5;8;32.0666075945;
53;3;25.25;22.5;14;28.4022974968;5;35.6216049194;34.3486328125;9;33.0370883942;
54;3;25.25;22.5;14;28.4566559792;5;36.1666297913;34.7696838379;9;33.824238658;
55;3;25.25;22.5;14;28.5100040436;5;36.6018218994;35.0978622437;10;34.4637826681;
56;3;25.25;22.5;15;28.5623030663;5;36.9486694336;35.3510742188;10;34.8405979872;
57;4;25.25;22.5;14;28.6135182381;5;37.1381378174;35.4718513489;10;36.0383927822;
