Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;5;20.0;2;15.6000003815;10.0;4;21.0;
6;1;13.0;10.0;5;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;14.0;10.0;5;20.3999996185;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;18.0358409882;10.3632001877;4;22.8394274712;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;18.7036552429;10.9097137451;4;23.7717995644;
10;2;15.2687425613;10.9097137451;4;23.7716035843;2;20.7036552429;11.3658018112;4;24.5351434946;
11;2;17.268743515;11.3658018112;4;24.5557456017;2;22.7036552429;11.7372808456;4;25.1485489607;
12;2;19.268743515;11.7372808456;4;25.1909515858;2;23.7403469086;12.0336990356;5;25.6344225407;
13;2;20.3243408203;12.0336990356;5;25.6996334791;2;24.7527942657;12.2662630081;5;26.0153459311;
14;2;21.3439407349;12.2662630081;5;26.10437572;2;25.7653427124;12.446267128;5;26.1438889503;
15;2;22.3640708923;12.446267128;5;26.2577478886;2;26.7779884338;12.5;5;26.1651208401;
16;2;23.3847293854;12.5;5;26.3048160076;2;27.7907276154;12.5;5;26.1864993572;
17;2;24.4059104919;12.5;5;26.3530313969;2;28.8035545349;12.5;5;26.2080165148;
18;2;25.4276065826;12.5;5;26.4023760557;2;29.7248096466;12.5;5;26.2296639681;
19;2;25.8810691833;12.5;5;26.4528282881;2;29.7377986908;12.5;6;26.2514331341;
20;2;25.9037723541;12.5;5;26.5043625832;2;29.7508602142;12.5;6;26.2733153105;
21;2;25.9269638062;12.5;7;26.5569496155;2;29.7639884949;12.5;6;26.2953014374;
22;2;25.9506263733;12.5;7;26.6105561256;3;29.7771816254;12.5;5;26.3173824549;
23;2;25.9747505188;12.5;7;26.6651450396;3;29.0;12.5;5;26.3395489454;
24;2;25.9993152618;12.5;7;26.72067523;3;29.803730011;12.5;5;26.3617914915;
25;2;26.0243034363;12.5;7;26.7771017551;3;29.817073822;12.5;6;26.3841004372;
26;2;26.0496959686;12.5;8;26.8343759775;4;29.8304595947;12.5;5;26.4064661264;
27;2;26.0754699707;12.5;9;26.8924454451;4;29.8438796997;12.5;5;26.428878665;
28;3;26.101600647;12.5;8;26.9512542486;4;29.8573265076;12.5;5;26.4513280392;
29;3;26.1280651093;12.5;8;27.0107431412;4;29.8707962036;12.5;5;26.4738043547;
30;3;26.1548347473;12.5;8;27.0708494186;4;29.8842830658;12.5;5;26.4962974787;
31;3;26.1818828583;12.5;9;27.1315076351;4;29.8977775574;12.5;4;26.5187973976;
32;3;26.2091789246;12.5;9;27.1926498413;4;29.911277771;14.5;4;27.5412938595;
33;3;26.2366924286;12.5;9;27.2542052269;4;30.9247760773;17.5;4;27.6537768841;
34;3;26.2643928528;12.5;9;27.3161010742;4;31.9382667542;20.5;4;27.7733551264;
35;3;26.2922458649;12.5;9;27.3782629967;4;32.6640129089;23.5;4;27.9004001617;
36;3;26.3202190399;12.5;8;27.4406147003;4;32.7402420044;26.5;4;28.0352699757;
37;3;26.3482761383;14.5;6;27.5030794144;4;32.8211631775;27.5;4;28.1783024073;
38;3;26.3763847351;16.5;6;28.5655794144;4;32.9069824219;27.5;4;28.3298060894;
39;3;27.404510498;19.5;6;28.6480364799;4;32.997882843;27.5;4;28.4900517464;
40;3;28.4326171875;22.5;7;28.730568409;4;33.0940322876;27.5;6;28.6592621803;
41;3;28.9287567139;25.5;7;28.8130918741;4;33.1955566406;27.5;6;28.8376011848;
42;3;28.9658927917;26.5;7;28.8955234289;4;33.3025588989;27.5;6;29.0251632929;
43;3;29.002986908;27.5;8;28.9777808189;4;33.415096283;27.5;7;29.2219619751;
44;3;29.0400009155;27.5;9;29.0597831011;4;33.5331764221;27.5;8;29.4279198647;
45;4;29.0769004822;27.5;8;29.141450882;5;33.65675354;27.5;7;29.6428581476;
46;5;29.1136512756;27.5;8;29.2227070332;6;32.0973472595;28.5;8;39.8664882183;
47;5;28.62591362;27.5;8;29.303476572;6;34.1101989746;28.5;8;40.4984042645;
48;5;29.1865634918;27.5;9;29.3836871386;6;36.0590438843;29.5;9;41.1124813557;
49;5;29.2226600647;27.5;9;29.4632693529;6;37.2028503418;30.5;9;41.7068090439;
50;5;29.2584705353;27.5;9;29.5421566963;6;38.3509216309;31.5;11;42.2800364494;
51;5;29.293970108;27.5;10;29.6202863455;6;39.0772590637;32.5;11;43.9847654104;
52;5;29.3291282654;27.5;10;29.6975989342;6;39.9474334717;33.0;11;45.4436357021;
53;5;29.3639202118;27.5;10;30.774038434;6;40.6827468872;33.3899993896;11;46.6896736622;
54;5;29.8054962158;28.5;11;31.0595530272;6;41.3030662537;33.6872596741;15;47.7421445847;
55;5;30.8295021057;29.5;11;31.385653615;6;41.8196983337;33.9097442627;15;48.4974951744;
56;5;30.8530368805;30.5;11;31.7593591213;7;43.1700363159;35.0;14;50.0439004898;
