Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;4;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;4;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;4;20.0;1;16.0;10.0;5;20.3999996185;
7;2;14.4499998093;10.0;3;21.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;2;14.6300001144;10.1999998093;3;21.8264003992;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;14.8218793869;10.3632001877;3;23.0613274574;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;15.3775978088;10.9097137451;3;24.1319464445;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;17.3775978088;11.3658018112;3;25.0513429642;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;19.3775978088;11.7372808456;3;25.8400663137;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;20.616443634;12.0336990356;3;26.5219442844;1;22.0916557312;12.2662630081;6;24.892534256;
14;2;21.7139816284;12.2662630081;3;27.12089324;1;23.0916557312;12.446267128;6;25.0;
15;2;22.8215045929;12.446267128;4;27.4906733036;1;24.0916557312;12.5;6;25.0;
16;3;23.9395446777;12.5;3;27.7773330212;1;25.0916557312;12.5;6;25.0;
17;3;25.0685424805;12.5;3;28.0890238285;1;26.0916557312;12.5;6;25.0;
18;3;26.2088031769;12.5;3;28.4260663986;1;27.0;12.5;6;25.0;
19;3;26.7917289734;12.5;4;28.788336277;1;27.0;12.5;6;25.0;
20;3;26.9547519684;12.5;4;29.1751885414;1;27.0;12.5;7;25.0;
21;3;27.1288337708;12.5;3;29.585392952;1;27.0;12.5;8;25.0;
22;3;27.3134269714;12.5;4;30.0170898438;1;27.0;12.5;8;25.0;
23;3;27.5076904297;12.5;4;30.4677705765;1;27.0;12.5;8;25.0;
24;3;27.7104969025;12.5;4;30.9342932701;1;27.0;12.5;9;25.0;
25;3;27.9204330444;12.5;3;31.4129357338;1;27.0;12.5;9;25.0;
26;3;28.1358222961;12.5;3;31.8994894028;1;27.0;12.5;9;25.0;
27;3;28.3547706604;12.5;3;32.3893885612;1;27.0;12.5;9;25.0;
28;3;28.5752258301;12.5;3;32.877872467;1;27.0;12.5;9;25.0;
29;3;28.7950439453;12.5;4;33.360165596;1;27.0;12.5;9;25.0;
30;4;29.0120735168;12.5;4;33.8316650391;1;27.0;12.5;9;25.0;
31;4;29.2242488861;12.5;4;34.2881155014;1;27.0;12.5;9;25.0;
32;4;29.4296531677;12.5;5;34.7257604599;1;27.0;12.5;9;25.0;
33;4;29.6265926361;12.5;5;35.141462326;1;27.0;12.5;9;25.0;
34;4;29.8136577606;12.5;5;35.5327749252;1;27.0;12.5;9;25.0;
35;4;29.9897499084;14.5;5;35.8979701996;1;27.0;13.5;10;25.0;
36;4;30.1540870667;16.5;5;36.2360286713;1;27.0;14.5;10;25.0;
37;4;30.3062133789;18.5;4;36.5465888977;1;27.0;15.5;11;25.0;
38;4;30.4459648132;20.5;3;37.8298740387;1;27.0;16.5;11;25.0;
39;4;31.5734443665;23.5;4;38.1265974045;1;27.0;17.5;10;25.0;
40;5;32.6889686584;24.5;3;38.3990464211;1;27.0;17.5;11;25.0;
41;5;33.2795715332;25.5;3;38.6486189365;1;27.0;17.5;11;25.0;
42;5;33.3918800354;26.5;4;38.8769091368;1;27.0;17.5;11;25.0;
43;5;33.4946098328;27.5;4;39.0856245756;2;27.0;17.5;10;25.0;
44;5;33.5885314941;27.5;4;39.2577478886;2;27.0;17.5;10;25.0;
45;5;33.6659851074;27.5;4;39.3048160076;2;27.0;17.5;10;25.0;
46;6;33.6871681213;27.5;4;39.3530313969;3;27.0;17.5;8;33.0;
47;6;33.7088623047;27.5;4;39.4023760557;3;28.0;18.5;8;33.2399997711;
48;6;33.7310676575;27.5;4;40.4528282881;3;29.0;19.5;8;33.467423439;
49;6;34.7537727356;28.5;4;40.544362545;3;29.0;20.5;8;33.6818675995;
50;6;35.7769622803;29.5;3;40.6381335258;3;29.0;21.5;8;33.8831243515;
51;6;35.8006248474;30.5;3;40.7341096401;3;29.0;22.5;8;35.0711688995;
52;6;35.8247489929;31.5;3;40.8322525024;3;30.0;24.5;8;35.2761366367;
53;6;35.8493156433;32.5;3;40.9325166941;3;31.0;26.5;9;35.4688923359;
54;6;35.8743019104;33.1059188843;3;42.4835003614;4;31.0;28.5;7;35.6498191357;
55;6;36.5406837463;33.6409912109;4;43.7802740335;4;31.0;30.5;7;35.8193924427;
56;6;37.0912437439;34.0676422119;4;44.8589528799;4;31.0;32.5;7;35.9781569242;
57;6;37.5422210693;34.4031562805;5;45.7576904297;4;31.0;34.0779190063;7;37.13826406;
58;6;37.9107818604;34.6655006409;6;46.3642059565;4;31.5999984741;35.6001358032;7;38.0258748531;
59;7;39.1463775635;35.7972373962;5;48.7652682066;4;32.0680007935;37.0129356384;8;38.6671632528;
60;7;41.2880706787;37.8403320312;5;49.2542744875;4;32.4247131348;38.3335800171;8;40.1600534916;
61;7;42.4183921814;39.8850326538;5;51.7158763409;4;34.6916885376;37.5800247192;8;40.4496259689;
62;7;43.4031791687;42.6578712463;7;53.7926338911;4;36.7999992371;37.6948127747;10;40.5627605915;
63;7;44.2070045471;45.264503479;7;55.5440020561;4;34.7999992371;39.7198982239;10;40.6800172329;
64;7;42.5080566406;47.3465995789;7;57.0360147953;4;34.7999992371;41.7455291748;11;40.8014285564;
65;7;41.7841835022;48.4333686829;7;58.1591483355;4;34.7999992371;43.7716903687;12;40.9270138741;
66;7;41.0375022888;49.5247840881;7;59.0399634838;4;34.7999992371;43.7983627319;11;41.0567783117;
67;7;40.2703933716;50.6207733154;6;60.8993009329;4;34.7999992371;43.8255310059;12;41.1907110214;
68;7;40.4853210449;52.7211990356;6;61.7174189091;5;34.7999992371;43.8531799316;11;41.328783989;
69;7;40.6599807739;53.2291984558;8;62.4080648422;5;34.7999992371;43.8812789917;14;41.4709508419;
