Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;4;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;4;20.0;1;16.0;10.0;5;20.3999996185;
7;1;14.0;10.0;4;20.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;2;14.6300001144;10.1999998093;3;21.7264003754;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;14.7768793106;10.3632001877;3;22.8694274426;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;15.2912425995;10.9097137451;2;23.8335785866;2;20.0916557312;11.3658018112;4;24.4745616913;
11;2;17.2912425995;11.3658018112;2;24.6305116415;2;22.0916557312;11.7372808456;4;25.3573980331;
12;2;19.2912425995;11.7372808456;2;25.2793427706;2;23.865655899;12.0336990356;4;26.192884922;
13;2;20.364118576;12.0336990356;3;25.8024992943;2;24.7157325745;12.2662630081;4;27.02343297;
14;2;21.3902301788;12.2662630081;3;26.2225775719;2;25.2140598297;12.446267128;4;27.7247610092;
15;2;22.417263031;12.446267128;3;26.3921557665;2;25.6348571777;12.5;4;28.4679460526;
16;2;23.4452133179;12.5;3;26.4563041925;2;28.0162887573;12.5;4;29.3880634308;
17;2;24.4740791321;12.5;3;26.5224741697;2;29.568359375;12.5;4;30.5119314194;
18;2;25.5038566589;12.5;3;26.5906432867;2;31.2426795959;12.5;4;31.861697197;
19;2;25.9657897949;12.5;4;26.6607804298;2;33.0525398254;12.5;4;33.4493770599;
20;2;25.9973506927;12.5;4;26.7328453064;2;34.0696258545;12.5;4;35.2702703476;
21;2;26.0297813416;12.5;3;26.8067884445;2;32.0696258545;13.5;4;37.2965669632;
22;2;26.0630550385;12.5;2;26.8825509548;2;31.0696258545;14.5;4;39.4734811783;
23;2;26.0971488953;12.5;2;26.9600640535;2;30.0696258545;15.5;4;41.720708847;
24;2;26.1320285797;12.5;2;27.0392494202;2;31.0696258545;13.5;4;43.9411010742;
25;2;25.25;13.3156995773;2;27.120018959;2;32.0696258545;12.5;4;46.0357780457;
26;2;25.25;13.3480072021;2;27.2022752762;2;33.0696258545;12.5;4;47.9214725494;
27;3;25.25;13.3809099197;1;27.2859115601;2;34.0696258545;12.5;5;49.5439758301;
28;3;25.25;13.4143648148;1;27.3708124161;2;35.0696258545;12.5;5;50.8831005096;
29;3;25.25;13.4483251572;1;27.4568536282;2;36.0696258545;12.5;5;51.9486808777;
30;3;25.25;13.4827413559;1;27.5439035892;2;37.0696258545;12.5;5;52.7709712982;
31;3;25.25;13.5175609589;1;27.6318233013;2;38.0696258545;14.5;5;53.3899936676;
32;3;25.25;13.5527296066;2;27.7204678059;2;39.0696258545;16.5;5;53.8470745087;
33;3;25.25;13.5881872177;2;27.8096864223;2;40.0696258545;18.5;4;54.0;
34;3;25.25;13.6238746643;2;27.8993241787;2;41.0696258545;20.5;3;54.0;
35;3;25.25;13.6597299576;2;27.989222765;2;42.0696258545;22.5;3;54.0;
36;3;26.25;15.6597299576;2;28.079221487;2;43.0696258545;22.5;3;54.0;
37;3;26.6356506348;17.6597290039;3;28.1691586971;2;44.0696258545;22.5;4;54.0;
38;3;26.6761207581;19.6597290039;3;28.258872509;2;45.0696258545;22.5;4;54.0;
39;3;26.7164916992;21.5;3;28.348202467;2;46.0696258545;22.5;4;54.0;
40;3;26.756690979;22.5;5;28.4369900227;2;46.4000015259;22.5;4;54.0;
41;3;26.7966461182;22.5;6;28.5250804424;2;46.4000015259;22.5;5;54.0;
42;3;26.8362865448;22.5;6;28.6123232841;2;46.4000015259;22.5;4;54.0;
43;3;26.8755455017;22.5;6;28.6985738277;2;46.4000015259;22.5;5;54.0;
44;3;26.914358139;22.5;7;28.7836937904;2;46.4000015259;22.5;4;54.0;
45;3;26.9526615143;22.5;7;28.867552042;2;44.4000015259;23.5;4;56.1599998474;
46;3;25.25;23.5;7;28.9500255585;2;44.0;25.0;4;57.7965450287;
47;3;25.25;24.0800094604;9;29.0310001373;2;43.4680023193;26.3899993896;4;59.0062618256;
48;3;25.25;24.1124000549;8;29.110370636;2;42.8247108459;27.6872596741;4;59.8194847107;
49;3;25.25;24.1441478729;9;29.1880412102;2;42.0916900635;28.9097423553;5;60.0;
50;3;25.25;24.1752166748;9;29.2639269829;2;41.1999969482;30.0;5;60.0;
51;3;25.25;24.2055702209;10;29.3379516602;2;40.1999969482;31.0;5;60.0;
52;3;25.25;24.2351799011;11;29.4100503922;2;39.1999969482;32.0;7;60.0;
53;3;25.25;24.2640190125;12;29.4801678658;2;38.1999969482;33.0;7;60.0;
54;3;25.25;24.2920665741;12;29.5482587814;2;37.1999969482;34.0;8;60.0;
55;3;25.25;24.3193035126;11;29.6142878532;2;36.1999969482;35.0;6;60.0;
56;3;25.25;24.3457145691;11;29.6782283783;2;35.1999969482;36.0;6;60.0;
57;3;25.25;24.3712921143;12;29.7400636673;2;34.1999969482;37.0;7;60.0;
58;3;25.25;24.3960266113;12;29.799785614;2;33.1999969482;38.0;7;60.0;
