Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;6;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;6;20.0;1;16.0;10.0;5;20.3999996185;
7;1;14.0;10.0;6;20.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;1;14.1800003052;10.1999998093;6;20.7264003754;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;15.3268795013;10.3632001877;5;22.8194274902;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;16.8187427521;10.9097137451;5;23.7816035748;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;18.8187427521;11.3658018112;5;24.5765366554;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;20.8187427521;11.7372808456;4;25.2233480215;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;22.8187427521;12.0336990356;4;25.7444707155;1;22.0916557312;12.2662630081;6;24.892534256;
14;2;23.5850105286;12.2662630081;4;26.162507534;1;23.0916557312;12.446267128;6;25.0;
15;2;23.7731285095;12.446267128;4;26.3300433159;1;24.0916557312;12.5;6;25.0;
16;2;23.8485183716;12.5;3;26.3921557665;1;25.0916557312;12.5;6;25.0;
17;2;25.8281116486;12.5;3;26.4563041925;1;26.0916557312;12.5;6;25.0;
18;2;26.8569774628;12.5;3;26.5224741697;1;27.0;12.5;7;25.0;
19;2;27.8867549896;12.5;4;26.5906432867;1;27.0;12.5;7;25.0;
20;2;28.9174308777;12.5;3;26.6607804298;1;27.0;12.5;7;25.0;
21;2;28.9973506927;12.5;3;26.7328453064;1;27.0;12.5;7;25.0;
22;3;29.0297813416;12.5;2;26.8067884445;1;27.0;12.5;7;25.0;
23;3;29.0630550385;12.5;2;26.8825509548;1;27.0;12.5;7;25.0;
24;3;29.0971488953;12.5;2;26.9600640535;1;27.0;12.5;7;25.0;
25;3;29.1320285797;12.5;2;27.0392494202;1;27.0;12.5;7;25.0;
26;3;29.1676616669;12.5;2;27.120018959;1;27.0;12.5;7;25.0;
27;3;29.2040081024;12.5;2;27.2022752762;1;27.0;12.5;7;25.0;
28;3;29.2410240173;12.5;2;27.2859115601;1;27.0;12.5;7;25.0;
29;3;29.2786598206;12.5;2;27.3708124161;1;27.0;12.5;8;25.0;
30;3;29.316865921;12.5;2;27.4568536282;1;27.0;12.5;8;25.0;
31;3;29.3555831909;12.5;2;27.5439035892;1;27.0;12.5;8;25.0;
32;3;29.3947563171;12.5;2;27.6318233013;1;27.0;12.5;8;25.0;
33;3;29.4343204498;12.5;3;27.7204678059;1;27.0;12.5;8;25.0;
34;3;29.4742107391;12.5;3;27.8096864223;1;27.0;12.5;8;25.0;
35;3;29.5143585205;14.5;3;27.8993241787;1;27.0;13.5;8;25.0;
36;3;29.5546951294;16.5;3;27.989222765;1;27.0;14.5;8;25.0;
37;3;29.5951499939;18.5;2;28.079221487;1;27.0;15.5;9;25.0;
38;3;29.6356506348;20.5;2;28.1691586971;1;27.0;16.5;9;25.0;
39;3;29.6761207581;22.5;2;29.258872509;1;27.0;17.5;9;25.0;
40;3;30.7164916992;23.5;3;29.3882024288;1;27.0;17.5;9;25.0;
41;3;31.756690979;24.5;3;29.518173933;1;27.0;17.5;9;25.0;
42;3;32.7966461182;25.5;3;29.6486339569;1;27.0;17.5;10;25.0;
43;3;33.8362884521;26.5;4;29.779430747;1;27.0;17.5;10;25.0;
44;4;34.8755455017;27.5;3;29.9104152918;1;27.0;17.5;10;25.0;
45;4;35.4596862793;27.5;3;30.041441679;1;27.0;17.5;10;25.0;
46;4;35.5186500549;27.5;3;30.1723680496;1;27.0;17.5;10;25.0;
47;4;35.5775642395;27.5;3;30.3030569553;1;27.0;17.5;11;25.0;
48;4;35.6363754272;27.5;3;30.433376193;1;27.0;17.5;11;25.0;
49;4;35.6950187683;27.5;3;30.5631989241;1;27.0;17.5;12;25.0;
50;4;35.7534408569;27.5;3;30.6924037933;1;27.0;17.5;12;25.0;
51;4;35.811580658;27.5;4;30.8208765984;1;27.0;17.5;13;25.0;
52;4;35.869392395;27.5;4;30.9485077858;1;27.0;17.5;13;25.0;
53;4;35.9268264771;27.5;4;32.107406497;1;27.0;17.5;13;25.0;
54;4;36.4483337402;28.0;4;33.047529459;1;27.0;17.5;14;25.0;
55;4;36.8713874817;28.3899993896;4;33.8033057451;1;27.0;17.5;14;25.0;
56;4;37.2114868164;28.6872596741;4;35.4105752707;1;27.0;17.5;14;25.0;
57;4;38.4847602844;29.9097423553;4;35.7943296432;1;27.0;17.5;14;26.0;
58;5;40.6394462585;32.0;4;36.999573946;1;27.5999984741;18.0;14;26.7800006866;
59;5;41.7132759094;34.0;4;37.3066972494;1;28.0680007935;18.3899993896;16;27.3745174408;
60;5;42.2824134827;36.0;4;37.6244565248;1;28.4247112274;18.6872596741;16;27.8194847107;
61;5;42.4058074951;38.0;5;37.9532583952;1;28.6916904449;18.9097423553;17;28.0;
