Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;6;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;6;20.0;1;16.0;10.0;5;20.3999996185;
7;1;14.0;10.0;6;20.3999996185;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;18.0358409882;10.3632001877;3;22.8694274426;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;18.721654892;10.9097137451;3;23.8335785866;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;20.721654892;11.3658018112;3;24.6305116415;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;22.7216567993;11.7372808456;3;25.2793427706;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;23.8188228607;12.0336990356;4;25.8024992943;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;24.8536396027;12.2662630081;4;26.2225775719;
14;1;18.0396366119;12.2662630081;4;24.892534256;2;25.8896827698;12.446267128;4;26.3921557665;
15;1;18.2016410828;12.446267128;4;25.0;2;26.9269485474;12.5;3;26.4563041925;
16;1;18.25;12.5;4;25.0;2;27.9654388428;12.5;3;26.5224741697;
17;1;20.2016410828;12.5;4;25.0;2;29.0051403046;12.5;3;26.5906432867;
18;1;21.2016410828;12.5;4;25.0;2;29.9543857574;12.5;3;26.6607804298;
19;1;22.2016410828;12.5;5;25.0;2;29.9964675903;12.5;4;26.7328453064;
20;1;23.2016410828;12.5;5;25.0;2;30.0397071838;12.5;5;26.8067884445;
21;1;23.25;12.5;5;25.0;2;30.084072113;12.5;5;26.8825509548;
22;1;23.25;12.5;5;25.0;2;30.129529953;12.5;5;26.9600640535;
23;1;23.25;12.5;5;25.0;2;30.1760387421;12.5;5;27.0392494202;
24;1;23.25;12.5;5;25.0;2;30.2235488892;12.5;5;27.120018959;
25;1;23.25;12.5;6;25.0;2;30.2720108032;12.5;5;27.2022752762;
26;1;23.25;12.5;6;25.0;2;30.3213653564;12.5;5;27.2859115601;
27;1;23.25;12.5;6;25.0;2;30.371547699;12.5;5;27.3708124161;
28;1;23.25;12.5;6;25.0;2;30.4224872589;12.5;5;27.4568536282;
29;1;23.25;12.5;6;25.0;2;30.474111557;12.5;5;27.5439035892;
30;1;23.25;12.5;6;25.0;2;29.0;13.5;6;27.6318233013;
31;1;23.25;12.5;6;25.0;2;29.0;13.815911293;6;27.7204678059;
32;1;23.25;12.5;6;25.0;2;30.0;15.8159122467;7;27.8096864223;
33;1;23.25;12.5;4;25.0;2;30.6858119965;17.8159122467;7;27.8993241787;
34;1;23.25;12.5;4;25.0;2;30.7395935059;19.8159122467;7;27.989222765;
35;1;23.25;12.5;3;25.0;2;30.7935333252;21.5;7;28.079221487;
36;1;23.25;12.5;4;25.0;2;30.8475322723;22.5;7;28.1691586971;
37;1;23.25;12.5;3;25.0;2;30.9014949799;22.5;8;28.258872509;
38;1;23.25;12.5;3;25.0;2;30.955324173;22.5;8;28.348202467;
39;1;23.25;13.5;3;25.0;2;31.0089225769;22.5;8;28.4369900227;
40;1;23.25;14.5;3;25.0;2;31.0621948242;22.5;8;28.5250804424;
41;1;23.25;15.5;3;25.0;3;31.1150474548;22.5;7;28.6123232841;
42;1;23.25;16.5;4;25.0;3;31.1673927307;22.5;7;28.6985738277;
43;1;23.25;17.5;3;25.0;3;31.2191448212;22.5;8;28.7836937904;
44;1;23.25;17.5;4;25.0;3;31.2702159882;22.5;8;28.867552042;
45;1;23.25;17.5;4;25.0;3;31.3205299377;22.5;7;28.9500255585;
46;1;23.25;17.5;5;25.0;3;31.3700141907;22.5;7;29.0310001373;
47;1;23.25;17.5;5;25.0;3;31.4186000824;22.5;7;29.110370636;
48;1;23.25;17.5;5;25.0;4;32.4662208557;23.5;7;30.1880412102;
49;1;23.25;17.5;5;25.0;4;33.5128250122;24.5;7;31.3139269352;
50;1;23.25;17.5;5;25.0;4;35.1883583069;26.5;7;31.4699265957;
51;1;23.25;17.5;4;25.0;4;36.2639541626;28.5;8;31.6265913248;
52;1;23.25;17.5;5;25.0;4;36.3395996094;30.5;8;32.9614650011;
53;1;23.25;17.5;5;25.0;4;37.1154556274;32.0;8;34.083460927;
54;1;23.25;17.5;5;25.0;5;37.7628707886;33.3899993896;7;35.0264862776;
55;1;23.25;17.5;6;25.0;5;37.4345245361;34.2820053101;8;35.8258516788;
56;1;23.25;17.5;6;25.0;6;38.7546234131;34.5271492004;6;36.3660224676;
57;1;23.25;17.5;6;25.0;6;36.9324073792;35.6406555176;7;36.7303012609;
58;1;23.25;17.5;7;25.0;6;36.0058937073;36.6644744873;7;37.0985736847;
59;1;23.25;17.5;7;25.0;6;35.9537353516;37.5878410339;7;37.470217824;
60;1;23.25;17.5;7;25.0;6;37.0353851318;37.5634460449;8;38.844622016;
61;1;23.25;17.5;7;25.0;6;39.1211357117;38.6644744873;8;39.2811853886;
62;1;23.25;17.5;8;25.0;6;41.2109451294;40.6644744873;9;39.7222821712;
