Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;12.0;10.0;5;20.0;2;15.6000003815;10.0;3;21.0;
6;1;13.0;10.0;5;20.0;2;16.6000003815;10.0;3;21.5449995995;
7;1;14.0;10.0;5;20.3999996185;2;17.6870002747;10.1999998093;3;22.0357650518;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;18.2214603424;10.3632001877;3;23.3538802862;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;19.0123271942;10.9097137451;3;24.5263847113;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;21.0123271942;11.3658018112;3;25.5691649914;
11;2;16.8187427521;11.3658018112;3;24.4745616913;2;23.0123271942;11.7372808456;3;26.5056293011;
12;2;18.8187427521;11.7372808456;3;25.1573981047;2;24.5545940399;12.0336990356;3;27.3623802662;
13;2;20.3092422485;12.0336990356;4;25.7196450233;2;25.7895679474;12.2662630081;2;28.1658308506;
14;2;21.3529472351;12.2662630081;4;26.1842726469;2;27.0556335449;12.446267128;2;28.7717118263;
15;2;22.4000244141;12.446267128;4;26.4042263031;2;28.3546829224;12.5;3;29.3272204399;
16;2;23.4506454468;12.5;4;26.5249304771;3;29.6879882812;12.5;2;29.9405078888;
17;2;24.5049610138;12.5;4;26.6541694403;3;31.0559616089;12.5;3;30.6104154587;
18;2;25.563117981;12.5;4;26.7922235727;3;32.3662490845;12.5;3;31.3335747719;
19;2;26.0565013885;12.5;5;26.9393253326;3;32.8001441956;12.5;3;32.1041445732;
20;2;26.1226959229;12.5;5;27.0956480503;3;33.2624855042;12.5;2;32.9137225151;
21;2;26.1930408478;12.5;5;27.261295557;3;33.7482337952;12.5;2;33.7514915466;
22;2;26.2675819397;12.5;5;27.4362905025;3;34.2508964539;12.5;1;34.604631424;
23;2;26.3463306427;12.5;5;27.6205644608;3;34.7627792358;12.5;1;35.4589986801;
24;2;26.4292545319;12.5;5;27.8139474392;3;35.2753982544;12.5;2;36.3000068665;
25;2;26.5162773132;12.5;4;28.016159296;3;35.7800064087;12.5;3;37.1136064529;
26;3;26.6072711945;12.5;4;28.2268030643;3;36.2681655884;12.5;3;37.8872289658;
27;3;26.7020606995;12.5;5;28.445360899;3;36.7323379517;12.5;4;38.6105594635;
28;4;26.8004131317;12.5;4;28.6711919308;4;37.1663360596;12.5;3;39.2760400772;
29;4;26.9020366669;12.5;4;28.9035346508;4;37.5656242371;12.5;3;39.8790540695;
30;4;27.0065898895;12.5;4;29.141512394;4;37.9274330139;14.5;3;40.4178161621;
31;4;27.1136798859;12.5;4;29.3841423988;4;38.2506904602;16.5;3;40.8930215836;
32;4;27.222864151;12.5;4;29.6303496361;4;38.5358123779;18.5;3;41.3073501587;
33;4;27.333656311;12.5;4;29.8789830208;4;38.7844085693;20.5;3;41.6649131775;
34;4;27.4455413818;12.5;4;30.1288366318;4;38.9989471436;22.5;4;41.9707279205;
35;4;27.557975769;12.5;4;31.3786706924;4;39.1824378967;22.5;3;42.2302570343;
36;4;28.6704025269;12.5;4;31.667236805;4;39.3381538391;22.5;4;42.4490375519;
37;4;29.7822570801;15.5;4;31.9544863701;4;39.4694213867;22.5;4;42.5;
38;4;30.3795185089;18.5;4;32.2392294407;4;39.5;22.5;4;42.5;
39;4;30.5076522827;21.5;4;32.5203360319;4;39.5;22.5;4;42.5;
40;4;30.6341514587;24.5;4;33.7967575788;4;39.5;22.5;4;43.5;
41;4;31.7585411072;28.5;4;34.1575442553;4;40.5;23.5;6;43.6349999905;
42;4;32.8803939819;29.5;5;34.5189778805;4;41.5;24.5;5;43.7866927385;
43;4;33.5335388184;30.5;6;34.8807235956;4;41.5;25.5;7;43.9567073584;
44;4;33.6963272095;31.5;7;35.2425612211;4;41.5;26.5;7;44.146709919;
45;4;33.8591537476;32.5;7;35.604378581;4;41.5;27.5;7;44.3583663702;
46;4;34.0219726562;32.5;8;35.966160655;4;41.5;27.5;8;46.1926286221;
47;4;34.1847724915;32.5;9;36.3279739618;4;42.4149971008;28.0;9;47.7727737427;
48;5;34.3475875854;32.5;8;36.6899495125;4;43.1506729126;28.3899993896;9;49.1449668407;
49;5;34.5104751587;32.5;8;37.0522607565;5;43.7322387695;28.6872596741;8;50.3571820259;
50;5;34.6735191345;32.5;9;37.4151010513;5;44.1862564087;28.9097423553;9;51.3059332371;
51;6;34.8367958069;32.5;6;52.7786588669;5;44.4488677979;29.0;10;51.9596061707;
52;6;36.0003967285;33.5;6;53.8930956125;5;44.5;29.0;10;52.5857524872;
53;6;37.164390564;34.5;6;54.9278980494;5;42.5;30.0;10;53.267967701;
54;6;34.0112686157;37.5;7;57.2106605768;5;41.5;31.0;8;54.0023469925;
55;6;36.0377349854;38.7064628601;7;59.6049568653;5;40.5;32.0;7;54.7824759483;
56;6;39.5320663452;40.0;8;61.6745073795;5;39.5;33.0;6;56.5993890762;
57;6;40.7684555054;42.3899993896;9;63.4575077295;5;39.5;35.0;7;57.4817752838;
58;7;41.273475647;44.6872596741;8;64.9973390102;5;39.5;37.0;8;58.3776345253;
59;7;41.7112541199;46.9097442627;8;66.1887165308;5;38.5;39.0;9;59.2726433277;
60;8;38.9705963135;50.6539916992;9;67.1260150671;5;37.5;41.0;9;60.1522473097;
61;9;39.0268707275;50.8458786011;7;82.999979496;5;36.5;43.0;10;61.0026482344;
62;9;41.0783309937;53.7059173584;7;84.6388272047;5;35.5;44.6059188843;12;61.8117144108;
63;9;43.3664054871;53.7831115723;8;86.0983543396;5;34.5;45.6288757324;12;62.5697057247;
64;9;44.4194145203;55.8256645203;8;87.457854867;5;33.5;46.6524085999;13;63.2697041035;
65;8;43.088722229;53.8698272705;8;70.1169987917;6;32.5;47.6765136719;10;81.7621067762;
66;8;41.1429367065;55.9155807495;8;71.63180089;6;32.5;49.7011871338;9;83.0771187544;
67;8;41.5819473267;58.9629058838;8;72.3457612991;6;32.5;51.7264137268;10;84.2231554985;
68;8;42.6368789673;61.6945419312;8;73.094422698;6;32.7000007629;53.7521820068;10;85.2099895477;
69;8;42.6919708252;63.8600654602;8;73.8818639517;6;33.7000007629;55.7784729004;12;86.0515885353;
70;8;42.747089386;66.0239105225;10;74.7128255367;7;34.7000007629;57.8052787781;11;86.7641345263;
71;9;42.8021011353;68.1854705811;9;75.5925886631;7;35.7000007629;59.832572937;12;87.3644473553;
72;9;40.8568649292;70.1226654053;9;76.5267400742;7;36.7000007629;60.8603363037;13;87.7701189518;
73;9;41.9112548828;72.2223815918;10;77.5208070278;7;37.7000007629;61.8885498047;13;87.8343759775;
74;9;42.9651412964;74.0417175293;9;78.5797402859;7;38.7000007629;62.9171905518;14;87.8924454451;
75;9;43.0183944702;75.609664917;10;79.7072424889;7;36.7000007629;67.3247070312;14;87.9512542486;
76;9;43.0708999634;76.9303436279;10;80.9049625397;7;35.7000007629;70.3658752441;15;88.0107431412;
77;9;43.122543335;77.6051635742;11;83.1716272831;7;34.7000007629;73.4075164795;15;88.0708494186;
78;9;44.1732139587;79.3334503174;13;84.5622081757;7;33.7000007629;76.4495925903;19;88.1315076351;
79;9;45.2228240967;81.1118469238;14;86.0102500916;8;33.7000007629;76.4920578003;18;88.1926498413;
80;9;43.7766113281;83.9338531494;15;87.5017524958;8;31.7000007629;79.5348510742;18;88.2542052269;
81;9;42.8535385132;86.7896728516;16;89.0183439255;8;31.7000007629;82.5779418945;18;88.3161010742;
82;9;41.9305496216;89.6664428711;17;90.5382162333;8;32.7000007629;82.6212692261;19;88.3782629967;
83;9;41.4089889526;92.3938140869;17;92.0376673937;8;31.7000007629;84.0;19;88.4406147003;
84;9;42.4521408081;93.5205993652;18;93.4267606735;8;31.7000007629;87.0;20;88.5030794144;
85;9;42.1201019287;95.832244873;21;94.7226516008;8;32.7000007629;87.0;20;88.5655794144;
86;9;42.8047981262;99.0800476074;21;95.9441478252;8;31.7000007629;90.0;20;90.6556587219;
87;9;41.5999984741;104.071395874;22;97.0782016516;8;31.7000007629;93.0;21;92.589672327;
88;9;41.5999984741;104.269760132;18;98.1173676252;8;32.7000007629;93.0;20;94.315923214;
89;9;40.5999984741;105.400802612;16;99.0595192909;8;31.7000007629;96.0;20;95.808539629;
90;9;40.5999984741;107.532089233;14;99.9070084095;8;30.7000007629;97.0;20;98.0664215088;
91;9;38.5999984741;108.663467407;13;101.416602612;8;32.7000007629;96.5;21;100.147316933;
92;9;37.5999984741;110.990615845;13;102.884183407;8;34.7000007629;100.5;21;101.101200104;
93;9;36.5999984741;114.037109375;14;104.313189983;8;34.7000007629;103.5;22;101.903775454;
94;9;37.0;114.325592041;15;105.706641674;8;35.7000007629;104.5;22;102.586773157;
95;9;38.0;115.285476685;15;107.965624332;8;33.7000007629;107.463241577;22;102.904878974;
96;9;40.0;117.914260864;12;109.17266345;9;35.7000007629;108.604492188;20;103.22547996;
97;9;41.3806838989;120.209625244;13;110.38538456;9;35.7000007629;110.746208191;20;103.550282598;
98;9;41.5343780518;118.502365112;15;111.596595645;9;36.7000007629;109.887832642;21;103.878483057;
99;9;39.736076355;122.790039062;16;112.799288273;9;37.7000007629;114.028770447;25;104.209271431;
100;9;40.736076355;124.070358276;15;113.986780286;9;36.7000007629;113.16847229;25;104.54184258;
101;9;40.3922195435;123.3412323;16;115.152830482;9;36.7000007629;116.306381226;25;104.87540853;
102;9;38.3922195435;124.600845337;15;116.291727066;9;37.7000007629;115.495025635;24;106.209206939;
103;9;39.3922195435;124.847686768;17;117.398359895;9;40.7000007629;116.664627075;25;106.602510452;
104;10;38.8922195435;124.080627441;16;118.468264818;10;41.7000007629;116.179756165;25;106.997598052;
105;11;38.4026031494;127.298828125;15;119.497654796;10;42.7000007629;117.412246704;25;107.393901229;
106;11;39.4026031494;126.501815796;16;120.483435035;10;44.7000007629;117.643455505;25;107.79089427;
107;11;38.4026031494;124.689453125;18;121.423209667;10;44.7000007629;116.87298584;24;108.188095331;
108;11;36.4026031494;125.861816406;18;122.315277815;10;45.7000007629;114.987503052;25;108.58506465;
109;11;38.4026031494;126.019302368;19;123.158614874;11;44.7000007629;115.104385376;24;108.981403708;
110;11;39.4026031494;123.16242981;21;124.952838421;11;44.7000007629;115.223480225;25;109.376748919;
111;11;38.4026031494;127.291885376;21;126.654427052;11;45.7000007629;116.767364502;25;110.770769119;
112;11;41.5;129.408493042;22;127.346143246;11;45.7000007629;116.983612061;19;111.283159971;
113;11;42.5;130.513122559;23;127.999034762;11;44.7000007629;118.108230591;20;111.806692958;
114;11;42.0;135.600708008;24;128.511531353;11;45.7000007629;119.234268188;20;112.342183352;
115;11;44.0;138.600708008;25;129.00842309;11;44.7000007629;120.361488342;22;112.890462279;
116;12;44.0;138.600708008;26;129.489725828;12;44.7000007629;121.812973022;21;113.452348471;
117;13;44.0;141.600708008;26;129.955755472;12;42.7000007629;121.941841125;22;114.028614283;
118;14;45.0;140.600708008;25;130.407063127;13;43.7000007629;122.071136475;21;114.616954803;
119;14;44.0;139.600708008;26;130.844373226;13;44.7000007629;123.200614929;22;115.144129753;
120;14;43.0;141.600708008;27;131.268524408;13;45.7000007629;121.330001831;23;115.692975044;
121;14;43.0;140.600708008;28;131.680419445;13;47.7000007629;122.459030151;24;116.26336503;
122;14;41.0;141.100006104;28;133.058134079;13;49.7000007629;124.58744812;24;116.854893446;
123;14;43.0;142.100006104;29;134.390776873;13;51.7000007629;125.906097412;25;118.466825724;
124;14;46.0;144.399993896;28;134.789921284;13;54.7000007629;128.032531738;26;119.218054891;
125;14;49.0;146.399993896;29;135.198158741;13;57.7000007629;132.157577515;26;121.000123501;
126;14;52.0;149.399993896;30;135.615158677;13;60.7000007629;128.281036377;28;121.892169118;
127;14;55.0;151.399993896;31;136.040558219;13;63.4500007629;132.402694702;31;122.818432093;
128;14;58.0;151.399993896;32;136.473960996;14;64.4499969482;130.522338867;30;123.777413368;
129;14;61.0;150.399993896;32;136.914939404;14;65.4499969482;131.639770508;31;124.767160773;
130;14;64.0;149.399993896;35;137.363033056;14;66.4499969482;134.754821777;32;125.785287619;
131;14;67.0;148.399993896;35;137.817749858;14;67.4499969482;136.867355347;33;126.82900703;
132;14;69.4000015259;147.399993896;38;138.27856791;14;68.4499969482;137.977218628;33;127.895182252;
133;14;70.8000030518;146.399993896;40;138.74493432;14;70.4499969482;137.08430481;34;128.9803859;
134;14;71.8000030518;145.399993896;43;139.216267467;14;70.4499969482;136.18850708;35;131.0809623;
135;14;72.8000030518;144.399993896;43;139.691957235;14;73.4499969482;138.289733887;35;132.313091397;
136;14;73.8000030518;144.399993896;44;140.171365976;14;76.4499969482;136.637939453;36;133.565902472;
137;14;74.8000030518;144.399993896;46;140.653831244;14;78.4499969482;136.733062744;37;134.836489201;
138;14;75.8000030518;144.399993896;47;141.138666153;14;75.4499969482;143.155807495;37;136.121927619;
139;14;76.8000030518;144.399993896;47;141.625163317;14;75.4499969482;141.610916138;38;137.41928196;
140;14;77.8000030518;144.399993896;47;142.112595558;14;74.4499969482;143.664779663;38;138.725590229;
141;14;78.8000030518;144.399993896;43;142.600219488;14;74.4499969482;147.717346191;34;140.037854433;
142;14;80.8000030518;151.399993896;46;143.087278366;14;75.4499969482;144.768630981;34;141.353018045;
143;14;82.8000030518;152.800003052;44;143.573006392;14;74.4499969482;146.818588257;35;142.619544029;
144;14;84.8000030518;153.800003052;39;144.056633472;14;74.4499969482;149.867218018;30;143.873487711;
