Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;3;20.0;
6;1;13.0;10.0;5;20.0;1;16.0;10.0;3;20.3999996185;
7;1;14.0;10.0;5;20.3999996185;2;17.6000003815;10.1999998093;2;21.7264003754;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;18.0358409882;10.3632001877;2;22.8594274521;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;18.7156562805;10.9097137451;1;23.8127875328;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;20.7156562805;11.3658018112;1;24.5981152058;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;22.7156562805;11.7372808456;1;25.2345055342;
12;1;16.8187427521;11.7372808456;5;24.0673980713;2;23.7919197083;12.0336990356;1;25.7443674803;
13;2;18.8187427521;12.0336990356;5;25.5325260162;2;24.8187599182;12.2662630081;1;26.1502821445;
14;2;20.8187427521;12.2662630081;5;25.9125342369;2;25.8463039398;12.446267128;1;26.3048160076;
15;2;22.2777423859;12.446267128;5;26.0401959419;2;26.874546051;12.5;2;26.3530313969;
16;2;23.2868309021;12.5;5;26.0605818033;3;27.9034748077;12.5;1;26.4023760557;
17;2;24.296005249;12.5;5;26.0811508894;3;28.0916557312;12.5;1;26.4528282881;
18;2;25.3052597046;12.5;5;26.1018965244;3;29.8716964722;12.5;1;26.5043625832;
19;2;25.7458534241;12.5;5;26.1228116751;3;29.9026184082;12.5;2;26.5569496155;
20;2;25.7552642822;12.5;5;26.1438889503;3;29.9341697693;12.5;2;26.6105561256;
21;2;25.25;12.7859725952;6;26.1651208401;3;29.9663333893;12.5;2;26.6651450396;
22;2;25.25;12.7912797928;6;26.1864993572;3;29.99908638;12.5;2;26.72067523;
23;2;25.7839241028;12.5;6;26.2080165148;3;30.0324058533;12.5;2;26.7771017551;
24;2;25.7936077118;12.5;7;26.2296639681;3;30.0662612915;12.5;2;26.8343759775;
25;2;25.25;12.9918651581;7;26.2514331341;3;30.1006259918;12.5;3;26.8924454451;
26;2;25.25;13.0005731583;7;26.2733153105;4;30.1354675293;12.5;2;26.9512542486;
27;2;25.25;13.0093259811;6;26.2953014374;4;30.170753479;12.5;3;27.0107431412;
28;2;25.25;13.0181207657;6;26.3173824549;4;30.206445694;12.5;3;27.0708494186;
29;3;25.25;13.0269527435;5;26.3395489454;4;30.2425098419;12.5;3;27.1315076351;
30;3;25.25;12.5;5;26.3617914915;4;30.2789039612;12.5;3;27.1926498413;
31;4;25.25;13.044716835;4;34.2235865593;4;30.3155899048;12.5;3;27.2542052269;
32;4;26.25;13.0536403656;4;34.6113125086;4;30.3525238037;14.5;3;27.3161010742;
33;4;27.25;13.0625867844;4;34.9861353636;4;30.3896598816;16.5;3;27.3782629967;
34;4;28.25;13.0715513229;5;35.3459756374;4;29.0;18.5;3;28.4406147003;
35;4;29.25;13.0805311203;5;35.6891354322;4;30.0;21.5;3;28.5030794144;
36;4;30.25;13.0895214081;5;36.0143219233;4;31.0;24.5;3;28.5655794144;
37;4;31.25;16.0895214081;5;36.3206467628;4;31.0;25.5;4;28.628036499;
38;4;32.25;19.0895214081;5;36.6076114178;4;32.0;26.5;4;28.690372467;
39;4;33.25;22.0895214081;5;36.8750761747;4;32.6142234802;27.5;4;28.7525100708;
40;4;34.25;25.0895214081;6;38.1232186556;4;32.6515045166;28.2000007629;4;28.8143725395;
41;4;36.25;29.0895214081;6;38.3924866915;4;32.688621521;28.2000007629;4;28.8758842945;
42;4;38.25;30.1434650421;7;38.6447331905;4;32.7255325317;27.5;4;28.936971426;
43;4;39.0892562866;31.1524181366;7;38.8807977438;4;32.7621841431;27.5;5;28.9975619316;
44;4;39.2434844971;32.1613502502;8;39.1016409397;4;32.798538208;27.5;5;29.0575861931;
45;4;39.3830070496;33.1702537537;8;39.3083007336;4;32.8345527649;27.5;6;29.1169772148;
46;5;39.5087661743;33.6638679504;8;39.4776847363;5;32.8701858521;27.5;6;29.1756706238;
47;5;40.939956665;32.5;9;39.5467691422;5;32.9054031372;27.5;6;29.2336053848;
48;5;40.9710464478;32.5;9;39.6168991327;5;32.9401626587;27.5;7;29.2907235622;
49;5;41.0026016235;32.5;9;39.6880475283;5;32.9744338989;27.5;8;29.346971035;
50;5;41.0346221924;32.5;10;39.760183692;5;33.0081825256;27.5;8;29.4022974968;
51;5;41.0670814514;32.5;10;39.8332732916;5;33.0413780212;27.5;8;30.5547020435;
52;5;41.0999717712;32.5;10;39.9072785378;5;33.7148208618;28.0;8;31.4877877235;
53;5;41.1332778931;32.5;11;42.18579638;5;34.2563171387;28.3899993896;10;32.2357628345;
54;5;42.7862319946;34.0;11;43.2698352337;6;34.6863975525;28.6872596741;8;32.8342549801;
55;5;43.5474319458;35.3899993896;12;44.1563349962;6;35.0264434814;28.9097423553;8;34.1680573225;
56;5;43.9492111206;36.6872596741;13;44.7926300764;6;36.2073326111;30.8090839386;9;34.380807519;
57;5;44.1892776489;37.9097442627;13;45.1346933842;6;37.279258728;31.8320960999;9;34.5956940651;
58;5;44.2797851562;39.0;12;45.3002301455;6;37.3503608704;32.8554878235;10;34.8125063181;
59;5;44.2889785767;39.6059188843;13;45.4696345329;6;37.4204788208;33.8792533875;9;35.0310380459;
60;5;44.298084259;39.6288757324;13;45.6269724369;6;37.4894638062;34.9033813477;10;35.2510892153;
61;5;44.2999992371;39.6524085999;11;45.7838146687;6;37.5571746826;35.5930023193;11;35.4724664688;
62;5;41.3999977112;41.4765167236;13;45.9442270994;6;36.4400520325;35.7028579712;12;35.6949830055;
63;4;29.5999984741;35.5011863708;13;34.1079987288;7;34.6882553101;36.0;9;47.9184573889;
64;4;27.5999984741;36.5264129639;12;34.274895668;7;34.7513961792;38.0;11;48.1427147388;
65;4;26.5999984741;37.5521812439;13;34.4446613789;7;34.8128166199;41.8256645203;10;48.3675849438;
66;4;25.5999984741;38.5784721375;13;34.6170189381;7;34.872428894;43.9248771667;11;48.5929012299;
67;4;24.5999984741;39.6052780151;14;34.7916721106;7;34.9301681519;45.9969329834;12;48.8184999228;
68;4;23.5999984741;40.6325721741;14;34.9683074951;7;34.9859809875;48.0708084106;13;49.044218421;
69;5;22.5999984741;41.6603355408;10;50.146597147;7;35.0398254395;49.1464500427;13;49.2698931694;
70;5;22.5999984741;43.6885490417;11;51.3762003183;7;33.0398254395;49.0;13;49.4953597784;
71;5;25.4999980927;41.9171867371;11;52.5117441416;7;32.0398254395;51.0;14;49.7204504013;
72;5;26.4999980927;41.9462242126;11;53.5423256159;7;31.7999992371;52.8244285583;12;49.9449924231;
73;5;27.4999980927;41.9756278992;12;54.4639294147;7;31.7999992371;53.8625907898;11;50.1688079834;
74;5;28.4999980927;42.0053710938;14;55.2784779072;7;31.7999992371;54.8990859985;11;50.3917120695;
75;5;29.4999980927;42.0354232788;15;55.9923689365;7;31.7999992371;55.9339256287;10;50.6135138273;
76;6;31.4999980927;42.0657539368;14;56.6148905754;7;31.5999984741;56.9671440125;11;50.8340135813;
77;6;30.5999984741;44.8963241577;14;57.1567702293;7;30.7999992371;57.9987640381;11;50.995354414;
78;6;31.5999984741;46.6616134644;15;57.6290335655;7;30.7999992371;59.0;12;51.1555421352;
79;6;32.5999984741;47.7387619019;15;57.9434857368;7;30.7999992371;60.0;12;51.3167433739;
80;6;30.5999984741;49.8152198792;15;58.1169905663;7;30.7999992371;61.0;13;51.4786422253;
81;7;31.5999984741;49.8908576965;14;70.2881164551;6;18.0;56.0;13;39.6409142017;
82;7;30.5999984741;52.9655570984;14;70.4566030502;6;20.0;52.0;15;39.8032305241;
83;7;30.5999984741;56.0391998291;14;70.6222105026;6;20.0;52.0;15;39.9652597904;
84;7;30.5999984741;59.1116867065;15;70.7847208977;6;21.0;53.0;16;40.1266713142;
85;7;30.5999984741;63.7851486206;13;70.943939209;6;21.6000003815;54.0;17;40.2871384621;
86;7;30.5999984741;66.8820419312;14;71.0996923447;6;21.6000003815;55.0;17;40.4463415146;
87;7;30.5999984741;68.9769897461;13;71.2518303394;6;21.6000003815;56.0;18;40.6039707661;
88;7;30.5999984741;69.0200424194;9;71.4002258778;6;21.6000003815;59.0;18;40.7597281933;
89;7;31.5999984741;67.1558837891;8;71.544772625;6;21.6000003815;62.0;17;40.9133312702;
90;7;30.5999984741;69.1982955933;10;71.6853861809;6;22.6000003815;61.2039337158;16;41.0645141602;
91;9;30.5999984741;71.2403106689;9;71.8220019341;6;21.6000003815;62.4425201416;20;41.213029623;
92;9;32.0;70.2818832397;9;71.9545741081;6;21.6000003815;63.5540084839;20;41.358651638;
93;9;32.0;72.3229675293;9;72.0830750465;6;22.6000003815;61.6633911133;20;41.5011754036;
94;10;32.7999992371;74.3635253906;9;72.2074930668;6;21.6000003815;62.770526886;21;41.6404187679;
95;10;33.7999992371;73.403503418;9;72.3278326988;6;21.6000003815;63.8752822876;22;41.7762227058;
96;10;32.7999992371;75.4428787231;10;72.4022974968;6;22.6000003815;61.9775390625;22;41.9084513187;
97;10;33.7999992371;74.4816055298;11;72.4566559792;6;22.6000003815;61.045249939;23;42.0369918346;
98;10;33.7999992371;73.5196609497;12;72.5100040436;6;23.2448539734;61.7069015503;23;42.1617538929;
99;10;32.7999992371;75.5569992065;12;73.1827032566;7;23.6000003815;61.7700805664;23;43.2826697826;
100;10;33.7999992371;74.7248916626;12;73.8618466854;7;24.6000003815;62.8309364319;23;44.4816522598;
101;10;33.7999992371;73.8955078125;13;74.5431206226;7;25.6591644287;65.1193008423;24;45.7235814333;
102;10;32.7999992371;76.0683059692;13;75.222155571;7;25.1054611206;65.412399292;24;47.0042338371;
103;10;33.7999992371;75.2427444458;14;76.8946557045;7;25.3582572937;66.7078781128;25;48.3192723989;
104;10;34.7999992371;75.41822052;14;78.5965261459;7;26.6082572937;68.0032730103;25;50.6644043922;
105;10;35.7999992371;79.5941314697;14;79.3651684523;7;29.1926307678;67.2960891724;25;53.0955088139;
106;10;37.7999992371;80.7698745728;17;80.1227458715;7;28.4309825897;68.2960891724;19;54.5716707706;
107;10;37.7999992371;82.9448242188;18;80.8666003942;8;29.3215770721;70.2960891724;18;56.0695277452;
108;10;36.7999992371;88.1183776855;18;81.5945763588;8;30.5413951874;69.2960891724;19;57.5856729746;
109;10;37.7999992371;89.2899475098;19;82.305031538;8;32.386341095;72.2960891724;19;59.1166996956;
110;10;37.7999992371;90.458984375;20;82.9968239069;8;33.5951423645;75.2960891724;20;60.6589633226;
111;10;36.7999992371;93.7223129272;20;83.669277072;8;31.1301517487;79.2960891724;20;62.2083033323;
112;10;37.7999992371;90.9663162231;18;84.3221271038;8;30.3007583618;84.0820541382;17;63.7597609758;
113;10;37.7999992371;91.2110290527;20;84.9554667473;8;30.4581985474;87.2960891724;18;65.3073358536;
114;10;36.7999992371;94.456161499;21;85.5696732998;8;31.6026248932;89.1116714478;18;66.843850255;
115;10;37.7999992371;94.7013931274;21;86.1653466225;8;31.7343883514;88.657951355;18;68.3609514236;
116;10;38.7999992371;91.9464492798;21;86.7432432175;8;30.8539924622;91.0975265503;21;69.8492957354;
117;10;36.7999992371;95.1910858154;22;87.3042160273;8;30.962059021;93.3071746826;21;71.2989139557;
118;10;37.7999992371;95.4350585938;20;87.8086941242;8;33.0592880249;89.5053024292;21;72.6997243166;
119;10;38.7999992371;92.6781234741;22;88.2229804993;8;31.1464366913;91.6926345825;21;74.0016684532;
120;10;36.7999992371;95.9200363159;21;88.6359359026;8;31.2000007629;93.869972229;22;75.1556092501;
121;10;37.7999992371;96.1605529785;23;89.0471311808;8;33.9904327393;90.0338897705;23;76.1354659796;
122;10;38.7999992371;93.3994140625;23;89.4561144114;8;32.0037307739;92.1101226807;23;77.0617221594;
123;10;36.7999992371;97.6363601685;24;89.862405777;8;31.2000007629;94.1880493164;23;77.9293048382;
124;10;37.7999992371;96.8710861206;22;90.2654950619;8;32.2000007629;93.267539978;22;78.7354301214;
125;10;38.7999992371;94.1033096313;23;90.6648433208;8;33.0438804626;92.348449707;24;79.4794234037;
126;10;36.7999992371;97.3326797485;24;91.0303366184;8;32.0573272705;94.4306030273;24;80.1624042988;
127;10;37.7999992371;97.5381698608;25;91.3425540924;8;33.0707969666;93.5138397217;24;80.78690207;
128;10;38.7999992371;94.7062606812;26;91.6548235416;8;33.0842819214;92.5979766846;24;81.3564516306;
129;10;36.7999992371;97.8743286133;27;91.9662382603;8;32.0977783203;94.6828155518;25;81.8752164841;
130;10;37.7999992371;98.0417785645;28;92.2758867741;8;33.1112785339;93.7681655884;26;82.3447003365;
131;11;38.7999992371;95.2080383301;28;92.5828692913;8;32.1247787476;95.8538208008;26;82.6855925322;
132;11;36.7999992371;98.3725357056;29;92.8863077164;8;33.1382675171;94.9395751953;27;82.836529851;
133;11;38.7999992371;98.5347061157;31;93.1853604317;8;35.1517410278;93.0252075195;27;82.9808291197;
134;11;40.7999992371;98.9940338135;31;93.4644932747;8;33.2000007629;94.1105194092;28;83.1243259907;
135;11;42.7999992371;98.1418838501;32;93.7128968239;8;35.1786270142;95.1952972412;28;83.266720891;
136;11;44.7999992371;97.2722702026;33;93.9559321404;8;36.192024231;96.2793426514;29;83.4077237844;
137;11;46.7999992371;96.3990859985;33;95.1929967403;8;38.2053833008;94.3624572754;30;83.5470556021;
138;11;49.7999992371;96.5219802856;34;95.5035647154;8;38.2186965942;95.4444580078;30;83.6844525337;
