Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
68;8;35.0614013672;47.4000015259;12;54.5514966249;7;38.4000015259;47.9551849365;12;64.8083043098;
69;8;35.0981712341;47.4000015259;13;54.6338316202;7;38.7999992371;51.0901222229;13;65.8510341644;
70;8;33.5;49.4000015259;13;54.7167106867;8;38.7999992371;54.2209396362;12;66.8313506842;
71;8;33.5;51.4000015259;13;54.8000562191;8;36.7999992371;58.1587562561;12;67.744623065;
72;8;33.5;53.4000015259;13;54.8837889433;8;36.7999992371;61.3005065918;13;68.5892941952;
73;8;33.5;55.4000015259;13;54.9678269625;9;36.1896591187;64.4419326782;12;69.3663966656;
74;8;33.5;57.4000015259;14;55.0520867109;9;35.2269554138;67.5824661255;13;70.0789330006;
75;8;33.5;59.0208358765;14;55.136482954;9;34.2643661499;70.7215423584;14;70.731246829;
76;8;33.5;59.0545959473;15;55.2209296227;9;33.3018455505;73.8586273193;14;72.3284491301;
77;8;33.5;59.0883712769;15;55.305339694;9;33.7999992371;75.9932022095;14;73.0159446001;
78;8;33.5;59.1221351624;16;55.3896262646;9;33.7999992371;79.1247940063;15;73.6210001707;
79;8;33.5;59.1558494568;16;55.4737021923;9;34.5788040161;81.2529754639;17;74.0922691822;
80;8;33.5;59.1894798279;17;55.5574806929;10;33.6855125427;84.3773422241;16;74.580075264;
81;8;33.5;59.2229919434;18;55.6408765316;10;33.8052711487;86.4975738525;18;75.0858033895;
82;8;33.5;59.2563476562;17;55.7238049507;11;32.7999992371;86.6133804321;18;75.6108677387;
83;8;33.5;59.2895202637;17;55.8061835766;11;31.7999992371;86.7245407104;19;76.1566396952;
84;8;33.5;59.3224716187;18;55.8879318237;11;31.7999992371;88.830871582;20;76.7243608236;
85;8;33.5;59.3551712036;19;55.9689712524;12;31.4369468689;89.932258606;20;77.3150385618;
86;9;33.5;59.387588501;18;56.0492266417;13;30.7999992371;90.0286331177;20;77.9293298721;
87;9;33.5;59.4196929932;20;56.1286256313;14;32.7054023743;92.1199645996;20;79.6343054771;
88;9;33.5;59.4514503479;20;56.2070989609;14;32.7999992371;94.4856719971;20;81.4662389755;
89;9;33.5;59.482837677;19;56.2687914371;14;33.7999992371;97.5322265625;20;83.4192039967;
90;9;33.5;59.5075149536;20;56.3253810406;15;34.7999992371;100.037567139;19;85.4825656414;
91;9;33.5;59.5301513672;20;56.3810684681;15;34.7999992371;101.53679657;19;88.6401422024;
92;9;33.5;59.5524253845;20;57.4358055592;15;35.7999992371;104.508483887;19;91.9296057224;
93;9;34.5;63.3896942139;21;57.5295481682;15;35.7999992371;109.11567688;20;94.4303953648;
94;9;35.5;65.4192504883;21;57.6234400272;15;37.7999992371;109.556793213;20;97.9689280987;
95;9;34.5;65.4482421875;23;57.7174465656;15;39.7999992371;112.968322754;20;102.550888062;
96;9;34.5;66.4766387939;23;57.811534524;15;41.7685623169;120.308563232;20;106.302441716;
97;9;35.5;68.5044326782;23;57.9056714773;15;44.7685623169;125.308563232;22;109.126077056;
98;9;34.5;67.5316085815;25;57.999825716;15;47.7685623169;131.308563232;25;111.898881555;
99;10;34.5;67.5581436157;24;58.0939662457;16;49.2299766541;141.308563232;24;114.606125712;
100;10;35.5;68.5840301514;25;58.1880626678;16;47.7685623169;149.308563232;25;117.242299676;
