Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;1;16.0;10.0;5;20.3999996185;
7;1;14.0;10.0;5;20.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;14.7768793106;10.3632001877;4;22.8494274616;2;18.6916561127;10.9097137451;4;23.7716035843;
10;2;15.282242775;10.9097137451;4;23.7921946049;2;20.6916561127;11.3658018112;4;24.5557456017;
11;2;17.2822418213;11.3658018112;4;24.5663278103;2;22.6916561127;11.7372808456;3;25.1909515858;
12;2;19.2822418213;11.7372808456;4;25.1909153461;2;23.7657871246;12.0336990356;4;25.6996334791;
13;2;20.3243255615;12.0336990356;5;25.6883610487;2;24.7919197083;12.2662630081;4;26.10437572;
14;2;21.3388690948;12.2662630081;5;26.0812431574;2;25.8187599182;12.446267128;4;26.2577478886;
15;2;22.3536624908;12.446267128;5;26.2221269608;2;26.8463039398;12.5;4;26.3048160076;
16;2;23.3687000275;12.5;5;26.2560760975;2;27.874546051;12.5;4;26.3530313969;
17;2;24.3839759827;12.5;5;26.2905418873;2;28.9034748077;12.5;4;26.4023760557;
18;2;25.3994865417;12.5;5;26.3255085945;2;29.841424942;12.5;4;26.4528282881;
19;2;25.8464794159;12.5;6;26.3609591722;2;29.8716964722;12.5;5;26.5043625832;
20;2;25.8624305725;12.5;6;26.3968753815;2;29.9026184082;12.5;6;26.5569496155;
21;2;25.8785934448;12.5;6;26.4332377911;2;29.9341697693;12.5;6;26.6105561256;
22;2;25.8949565887;12.5;6;26.4700255394;3;29.9663333893;12.5;5;26.6651450396;
23;2;25.9115104675;12.5;6;26.5072168112;3;29.99908638;12.5;5;26.72067523;
24;2;25.9282474518;12.5;6;26.5447884798;3;30.0324058533;12.5;5;26.7771017551;
25;2;23.25;14.1179151535;6;26.5827163458;3;30.0662612915;12.5;5;26.8343759775;
26;2;24.25;13.1330862045;6;26.6209751368;3;30.1006259918;12.5;5;26.8924454451;
27;2;22.25;14.1483898163;7;26.6595385075;3;30.1354675293;12.5;5;26.9512542486;
28;2;21.25;15.1638154984;7;26.6983793974;3;30.170753479;12.5;5;27.0107431412;
29;2;20.25;16.1793518066;7;26.7374696732;3;30.206445694;12.5;5;27.0708494186;
30;2;19.25;17.1949882507;7;26.7767804861;3;27.0;14.5;6;27.1315076351;
31;2;18.25;18.2107124329;7;26.8162822723;3;28.0;13.5657539368;6;27.1926498413;
32;2;17.25;19.2265129089;7;26.8559447527;3;26.0;14.5963249207;6;27.2542052269;
33;2;16.25;20.2423782349;7;26.8957372904;3;28.0;16.5963249207;7;27.3161010742;
34;2;15.25;21.2582950592;7;26.9356285334;3;29.3896598816;18.5963249207;7;27.3782629967;
35;2;14.25;22.2742519379;8;26.9755871296;3;30.4269580841;20.5963249207;7;27.4406147003;
36;2;15.25;20.2902355194;8;27.015581131;3;30.4643688202;22.5;7;27.5030794144;
37;2;14.0;21.3062324524;8;27.0555787086;3;30.5018482208;22.5;8;27.5655794144;
38;2;14.0;22.3222312927;9;27.0955479145;3;30.5393486023;22.5;9;28.628036499;
39;2;15.0;20.338218689;10;27.135456562;3;31.5768222809;23.5;9;28.7303724289;
40;2;14.0;21.354183197;10;27.17527318;3;32.6142234802;24.5;9;28.8336939812;
41;2;14.0;22.3701095581;10;27.2149660587;3;32.6515045166;25.5;11;28.937926054;
42;2;15.9967346191;21.3701095581;11;27.2545039654;3;32.688621521;26.5;11;29.0429917574;
43;2;17.0145263672;21.3701095581;11;27.293856144;3;32.7255325317;27.5;12;29.1488128901;
44;2;18.0322341919;21.3701095581;11;27.3329925537;3;32.7621841431;28.1059207916;12;29.2553098202;
45;2;19.0498466492;22.3701095581;12;27.3718836308;3;32.798538208;28.1288738251;13;29.3624022007;
46;2;20.0673484802;22.5;13;27.4105007648;3;32.8345527649;28.1524085999;14;29.4700086117;
47;2;21.0847244263;22.5;13;27.4488155842;3;32.8701858521;28.1765155792;14;29.5780466795;
48;2;22.1019668579;22.5;14;27.4868011475;3;32.9054031372;28.2011871338;14;29.6864336729;
49;2;23.1190605164;22.5;15;27.5244314671;3;32.9401626587;28.2264137268;15;29.7950861454;
50;2;24.1359939575;22.5;16;27.5616812706;3;32.9744338989;28.2521820068;15;29.9039206505;
51;2;25.1527557373;22.5;16;27.5985264778;3;33.0081825256;28.2784748077;16;30.0128536224;
52;2;26.169336319;22.5;16;27.6349442005;3;33.0413780212;28.3052787781;16;31.222058177;
53;2;26.4357242584;22.5;16;27.6709127426;3;33.7148208618;28.8486785889;17;32.2145576477;
54;2;26.4519100189;22.5;16;27.7064116001;3;34.2563171387;29.2836799622;17;33.0245262384;
55;2;26.4678840637;22.5;16;27.7414214611;3;34.6863975525;29.6275253296;18;33.6875404119;
