Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;2;13.4499998093;10.0;4;21.0;1;16.0;10.0;5;20.3999996185;
7;2;14.4499998093;10.0;4;21.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;14.7768793106;10.3632001877;4;22.8594274521;2;18.6916561127;10.9097137451;4;23.8316036463;
10;2;15.2867431641;10.9097137451;4;23.8127875328;2;20.6916561127;11.3658018112;4;24.6834616661;
11;2;17.2867431641;11.3658018112;4;24.5981152058;2;22.6916561127;11.7372808456;4;25.3946626186;
12;2;19.2867431641;11.7372808456;4;25.2345055342;2;23.8880138397;12.0336990356;5;25.9881733656;
13;2;20.3439407349;12.0336990356;5;25.7443674803;2;24.0916557312;12.5573921204;5;26.4871137142;
14;2;21.3640708923;12.2662630081;5;26.1502821445;2;25.0916557312;12.7651834488;5;26.7445563078;
15;2;22.3847293854;12.446267128;5;26.3048160076;2;27.0916557312;12.5;5;26.9060227871;
16;2;23.4059104919;12.5;5;26.3530313969;2;28.2352695465;12.5;5;27.0793559551;
17;2;24.4276065826;12.5;3;26.4023760557;2;29.3392696381;12.5;5;27.2648479939;
18;2;25.4498119354;12.5;3;26.4528282881;2;30.3589096069;12.5;5;27.4626858234;
19;2;25.9037723541;12.5;4;26.5043625832;2;30.4776115417;12.5;6;27.6729331017;
20;2;25.9269638062;12.5;4;26.5569496155;2;30.6037597656;12.5;6;27.8955099583;
21;2;25.9506263733;12.5;4;26.6105561256;2;30.7373065948;12.5;6;28.1301763058;
22;2;25.9747505188;12.5;4;26.6651450396;2;30.8781051636;12.5;6;28.3765156269;
23;2;25.9993152618;12.5;4;26.72067523;2;31.0259094238;12.5;6;28.633923769;
24;2;26.0243034363;12.5;5;26.7771017551;2;31.180355072;12.5;6;28.9016013145;
25;3;23.25;14.2108402252;3;26.8343759775;2;31.3409614563;12.5;6;29.1785526276;
26;3;24.25;13.2337503433;4;26.8924454451;2;31.5071315765;12.5;6;29.4635906219;
27;3;22.25;14.256978035;4;26.9512542486;2;31.6781539917;12.5;6;29.7553491592;
28;4;21.25;15.2805013657;3;27.0107431412;2;31.8532104492;12.5;6;30.0523042679;
29;4;20.25;16.3042964935;3;27.0708494186;2;32.0313835144;12.5;6;30.3527998924;
30;4;19.25;17.3283405304;3;27.1315076351;2;30.0313835144;13.5;7;30.6550831795;
31;4;18.25;18.3526039124;4;27.1926498413;2;29.0;15.5;7;30.9573426247;
32;4;17.25;19.3770599365;4;28.2542052269;2;29.0;17.5;7;31.257750988;
33;4;17.25;21.0016822815;4;28.3161010742;2;29.0;19.5;8;31.5545091629;
34;4;17.25;22.0264415741;4;28.3782629967;2;29.0;21.5;8;31.8458890915;
35;4;16.25;23.0513057709;4;28.4406147003;2;29.0;23.5;9;32.1302747726;
36;4;17.25;21.0762462616;5;28.5030794144;2;29.0;24.5;10;32.4061965942;
37;4;16.0;22.1012325287;6;28.5655794144;2;29.0;25.5;10;32.6723608971;
38;4;16.0;23.1262321472;6;28.628036499;2;29.0;26.3361816406;11;32.9276695251;
39;4;17.0;21.1512145996;7;28.690372467;2;29.0;26.4638347626;12;33.1712341309;
40;4;19.0;22.1512145996;7;28.7525100708;2;29.0;26.5856170654;12;33.4023790359;
41;3;20.2386302948;23.1512145996;6;28.8143725395;3;29.0;26.7011890411;11;33.6206407547;
42;4;21.2664680481;25.1512145996;6;28.8758842945;3;29.0;26.8103199005;12;33.8257570267;
43;4;22.2941474915;27.1000003815;7;28.936971426;3;29.0;26.9128780365;13;34.0176506042;
44;4;23.3216362;28.1000003815;7;28.9975619316;3;29.0;24.9128780365;14;34.1964120865;
45;4;24.348903656;28.1000003815;8;29.0575861931;3;29.0;23.9128780365;15;34.3622770309;
46;4;25.37591362;28.1000003815;8;29.1169772148;3;29.0;22.9128780365;15;34.5156049728;
47;4;26.402639389;28.1000003815;8;29.1756706238;3;29.0;22.5;14;34.6568536758;
48;4;27.4290523529;28.1000003815;8;29.2336053848;3;29.0;22.5;14;34.7865591049;
49;4;28.455121994;28.1000003815;8;30.2907235622;3;29.0;22.5;14;34.9053134918;
50;4;29.7308254242;29.1000003815;8;30.3769710064;3;29.0;22.5;14;35.0;
51;4;30.7561378479;30.1000003815;9;30.4628884792;3;29.0;22.5;15;35.0;
52;5;31.2583007812;31.1000003815;9;30.5484220982;3;29.0;22.5;15;35.3000001907;
53;5;31.2967910767;32.0999984741;7;30.6335213184;3;29.0;22.5;14;36.5781002045;
54;5;31.3350849152;33.0999984741;6;30.7181380987;3;29.5999984741;24.0;14;37.6142921448;
55;5;31.3731632233;33.0999984741;7;30.8022271395;3;30.0680007935;23.3899993896;15;38.4434480667;
56;6;31.4110031128;33.0999984741;5;30.8857460022;3;30.4247112274;23.6872596741;16;39.1021642685;
