Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;12.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;1;16.0;10.0;5;20.3999996185;
7;1;14.0;10.0;5;20.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;15.2687425613;10.9097137451;4;23.7716035843;2;20.6916561127;11.3658018112;4;24.6045616865;
11;2;17.268743515;11.3658018112;4;24.5557456017;2;22.6916561127;11.7372808456;4;25.3428291082;
12;2;19.268743515;11.7372808456;4;25.1909515858;2;23.8569145203;12.0336990356;5;25.9702501297;
13;2;20.3243408203;12.0336990356;5;25.6996334791;2;24.95429039;12.2662630081;5;26.5108692646;
14;2;21.3439407349;12.2662630081;5;26.10437572;2;26.0626564026;12.446267128;5;26.8187118769;
15;2;21.8187427521;12.6280431747;5;26.2577478886;2;27.182882309;12.5;5;27.0402543545;
16;2;23.3847293854;12.5;5;26.3048160076;2;28.3158073425;12.5;5;27.2842636108;
17;2;24.4059104919;12.5;5;26.3530313969;2;29.4622135162;12.5;5;27.5518820286;
18;2;25.4276065826;12.5;5;26.4023760557;2;30.531129837;12.5;5;27.8440244198;
19;2;25.8810691833;12.5;6;26.4528282881;2;30.7064151764;12.5;6;28.1613030434;
20;2;25.9037723541;12.5;6;26.5043625832;2;30.8967819214;12.5;5;28.5039470196;
21;2;25.25;12.8760910034;6;26.5569496155;2;29.0;12.5;5;28.871723175;
22;2;25.25;12.8892374039;6;26.6105561256;2;29.0;12.5;5;29.263862133;
23;2;25.25;12.902639389;6;26.6651450396;2;29.0;12.5;5;29.6789975166;
24;2;25.9993152618;12.5;6;26.72067523;3;29.0;12.5;4;30.1151270866;
25;2;25.25;13.1882705688;6;26.7771017551;3;29.0;12.5;4;30.5695996284;
26;2;25.25;13.2108402252;8;26.8343759775;3;29.0;12.5;4;31.0391392708;
27;3;25.25;13.2337503433;7;26.8924454451;3;29.0;12.5;3;31.5199065208;
28;3;25.25;13.256978035;7;26.9512542486;3;29.0;12.5;3;32.007601738;
29;3;25.25;13.2805013657;7;27.0107431412;3;29.0;12.5;3;32.4976010323;
30;3;25.25;13.3042974472;8;27.0708494186;3;27.0;13.5;4;32.9851250648;
31;3;25.25;13.3283395767;8;27.1315076351;3;28.0;12.5;4;33.465420723;
32;3;25.25;13.3526029587;8;27.1926498413;3;29.0;14.5;4;33.9339466095;
33;3;25.25;13.3770599365;8;27.2542052269;3;29.0;16.5;4;34.3865451813;
34;3;25.25;13.4016819;8;27.3161010742;3;29.0;18.5;4;34.8195896149;
35;3;25.25;13.426440239;8;27.3782629967;3;29.0;20.5;4;36.2300891876;
36;3;25.25;13.4513053894;8;27.4406147003;3;30.0;23.5;4;36.6457540989;
37;3;25.25;15.4513053894;8;28.5030794144;3;31.0;24.5;5;37.03560853;
38;3;26.25;18.4513053894;8;28.6255793571;3;31.0;25.5;5;37.398775816;
39;3;27.25;21.4513053894;6;28.7510004044;3;31.0;26.5;5;37.735023737;
40;3;27.25;24.4513053894;6;28.8793333769;3;31.0;27.5;6;38.0446814299;
41;3;27.25;26.5;6;29.0105619431;3;31.0;28.077917099;7;38.3285471201;
42;3;27.25;27.5;6;29.1446610689;4;31.0;28.0943546295;6;38.5877857208;
43;3;27.25;27.5;7;29.281596303;4;31.0;28.1110630035;7;38.8238317966;
44;3;27.25;27.5;8;29.421323061;4;31.0;29.1280384064;8;39.0382988453;
45;4;27.25;27.5;7;29.5637851954;4;31.0;30.1452713013;9;39.2328982353;
46;4;27.25;27.5;7;29.7089145184;4;31.0;31.1627540588;9;39.3609591722;
47;4;27.25;27.5;7;29.8566297293;4;31.0;32.180480957;10;39.3968753815;
48;5;28.25;28.5;6;31.0068348646;4;31.0;33.1984367371;10;39.4332377911;
49;5;29.25;29.5;6;31.189419508;4;31.0;34.2166175842;10;39.4700255394;
50;5;29.7135009766;30.5;6;31.3748481274;4;31.0;34.7350120544;13;39.5072168112;
51;5;29.7272663116;31.5;6;31.5629711151;5;31.0;34.7536087036;10;49.5447884798;
52;5;29.7412948608;32.5;7;31.7536213398;5;32.0;35.0;10;49.9827159643;
53;5;29.25;32.5;7;31.9466127157;5;33.9496307373;36.0;10;51.9052023888;
54;5;29.25;32.5;8;32.1417418718;5;33.5999984741;38.5134010315;11;53.5380949974;
55;5;29.25;32.5;8;32.3387870789;5;34.0680007935;40.1056632996;12;54.9152233601;
56;5;29.25;32.5;8;33.5375089645;5;34.4247131348;41.5862007141;13;56.0734850168;
57;5;30.25;33.5;8;33.7676517963;5;34.6916885376;41.9740905762;14;56.9002970457;
58;5;31.25;34.5;8;34.0124409199;5;34.7999992371;42.2132148743;15;57.4829636812;
59;5;31.25;35.5;8;35.4602218866;5;34.7999992371;42.3469924927;16;58.0061101913;
