Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;11.3000001907;10.0;4;21.0;1;13.0;10.0;5;20.0;
3;2;11.3000001907;10.0;4;21.0900000334;1;13.0;10.0;5;20.0;
4;2;11.3269996643;10.0;4;21.1871190071;1;14.0;10.0;5;20.0;
5;2;12.5342035294;10.0;4;21.2917383909;1;15.0;10.0;5;20.0;
6;2;13.5812826157;10.0;4;21.4042263031;1;16.0;10.0;5;20.3999996185;
7;2;14.631901741;10.0;4;21.9389723539;1;17.0;10.1999998093;5;20.7264003754;
8;2;14.8725376129;10.1999998093;3;22.4109756947;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;15.0849380493;10.3632001877;3;23.7114653587;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;15.6701593399;10.9097137451;3;24.8527286053;2;20.0916557312;11.3658018112;3;24.4745616913;
11;2;17.6701602936;11.3658018112;3;25.8476524353;2;22.0916557312;11.7372808456;3;25.0973980427;
12;2;19.6701602936;11.7372808456;3;26.7164058685;2;23.7096557617;12.0336990356;4;25.5931169987;
13;2;21.0107955933;12.0336990356;4;27.4822225571;2;24.7280101776;12.2662630081;4;25.984300375;
14;2;22.14610672;12.2662630081;4;28.168181181;2;25.7467155457;12.446267128;4;26.1235172749;
15;2;23.2927837372;12.446267128;4;28.6269388199;2;26.7657661438;12.5;4;26.1558350325;
16;2;24.4508647919;12.5;4;29.0031633377;2;27.78515625;12.5;4;26.1887089014;
17;2;25.6201667786;12.5;4;29.4033532143;2;28.8048820496;12.5;4;26.2221269608;
18;2;26.8002510071;12.5;4;29.8259272575;2;29.7332763672;12.5;4;26.2560760975;
19;2;27.421667099;12.5;4;30.268661499;2;29.7536449432;12.5;5;26.2905418873;
20;2;27.6208972931;12.5;4;30.7286863327;2;29.7743244171;12.5;5;26.3255085945;
21;2;25.6208972931;13.5;4;31.2025241852;2;29.7953052521;12.5;5;26.3609591722;
22;2;25.25;14.0506305695;4;31.6861643791;2;29.816576004;12.5;5;26.3968753815;
23;2;26.25;12.5;3;32.1751794815;2;29.8381252289;12.5;5;26.4332377911;
24;2;27.25;12.5;4;32.6648726463;2;29.8599433899;12.5;5;26.4700255394;
25;3;25.25;13.5;4;33.1504516602;3;29.8820152283;12.5;3;26.5072168112;
26;3;25.25;14.5;4;33.6272163391;3;29.9043292999;12.5;3;26.5447884798;
27;3;25.25;15.5;4;34.0907382965;3;29.9268722534;12.5;3;26.5827163458;
28;3;25.25;16.1362953186;4;34.5370264053;3;29.9496307373;12.5;3;26.6209751368;
29;3;25.25;16.3148097992;4;34.9626617432;3;29.9725856781;12.5;4;26.6595385075;
30;3;25.25;16.4850654602;4;35.3648881912;3;29.0;13.3297691345;4;26.6983793974;
31;3;24.25;15.4850645065;4;35.7416639328;3;29.0;13.3491897583;4;26.7374696732;
32;3;24.25;15.4850645065;4;36.0916633606;3;29.0;13.3687343597;4;26.7767804861;
33;3;22.25;17.4850654602;4;36.4142465591;3;30.0;15.3687343597;4;26.8162822723;
34;3;22.25;16.4850654602;4;36.7093906403;3;30.0897693634;17.3687343597;4;26.8559447527;
35;3;20.25;18.4850654602;4;36.9776067734;3;30.1135673523;19.3687343597;4;27.8957372904;
36;3;19.25;20.4850654602;5;37.2198410034;3;31.1374435425;22.3687343597;5;28.0656285286;
37;3;20.25;22.4850654602;5;37.4373731613;3;32.1613769531;24.5;5;28.2510181665;
38;3;22.25;24.4850654602;5;38.6317224503;3;32.9506111145;25.5;6;28.4533052444;
39;3;25.25;24.5;5;38.834559679;3;33.0719833374;26.5;8;28.6739137173;
40;3;27.7135009766;25.5;5;39.0182211399;3;31.0;28.5;8;28.9142597914;
41;3;29.7272663116;26.5;6;39.091766119;3;31.0;29.4571304321;8;29.1757109165;
42;3;28.25;28.5;6;39.1235172749;3;31.0;29.5878562927;9;29.4595367908;
43;3;29.7555828094;27.5;6;39.1558350325;3;32.0;28.6421318054;10;29.7668480873;
44;3;30.7701263428;27.5;7;39.1887089014;3;32.3289794922;28.7759399414;10;30.0985283852;
45;3;28.25;28.9754829407;7;39.2221269608;3;31.0;29.9220123291;11;30.4551591873;
46;3;27.25;29.9888496399;9;39.2560760975;3;31.0;30.2275791168;13;30.8369395733;
47;3;27.25;31.0024299622;9;39.2905418873;3;31.0;30.4184703827;13;31.2436068058;
48;3;27.25;32.0162162781;11;39.3255085945;3;31.0;30.6218032837;13;31.6743628979;
49;3;27.25;33.0302047729;11;39.3609591722;3;31.0;30.8371810913;15;32.1278131008;
