Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;11.0;10.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;11.0;10.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;12.0;10.0;6;20.0;1;15.0;10.0;4;20.0;
6;1;13.0;10.0;6;20.0;1;16.0;10.0;3;20.3999996185;
7;1;14.0;10.0;6;20.3999996185;1;17.0;10.1999998093;3;20.7264003754;
8;1;14.1800003052;10.1999998093;6;20.7264003754;1;17.4358406067;10.3632001877;3;21.8194274902;
9;2;14.7768793106;10.3632001877;5;22.8194274902;1;18.0916557312;10.9097137451;3;22.7316036224;
10;2;15.2687425613;10.9097137451;5;23.7616035938;1;19.0916557312;11.3658018112;3;23.4745616913;
11;2;17.268743515;11.3658018112;5;24.5351526737;1;20.0916557312;11.7372808456;3;24.0673980713;
12;2;19.268743515;11.7372808456;5;25.1591641903;1;21.0916557312;12.0336990356;3;24.5325260162;
13;2;20.3100376129;12.0336990356;5;25.6560432911;1;22.0916557312;12.2662630081;3;24.892534256;
14;2;20.5452194214;12.2662630081;5;26.0483692884;1;23.0916557312;12.446267128;3;25.0;
15;2;20.7217674255;12.446267128;5;26.1887089014;1;24.0916557312;12.5;4;25.0;
16;2;20.7849197388;12.5;5;26.2221269608;2;25.0916557312;12.5;3;25.0;
17;2;22.7515983582;12.5;5;26.2560760975;2;26.0916557312;12.5;5;25.0;
18;2;23.7668762207;12.5;5;26.2905418873;2;27.0;12.5;5;25.0;
19;2;24.7823848724;12.5;5;26.3255085945;2;27.0;12.5;6;25.0;
20;2;25.7981204987;12.5;5;26.3609591722;2;27.0;12.5;6;25.0;
21;2;25.8624305725;12.5;7;26.3968753815;2;27.0;12.5;6;25.0;
22;2;25.8785934448;12.5;7;26.4332377911;2;27.0;12.5;6;25.0;
23;2;25.8949565887;12.5;7;26.4700255394;2;27.0;12.5;6;25.0;
24;3;25.9115104675;12.5;6;26.5072168112;2;27.0;12.5;6;25.0;
25;3;25.25;12.5;6;26.5447884798;2;27.0;12.5;6;25.0;
26;3;25.9451541901;12.5;7;26.5827163458;2;27.0;12.5;6;25.0;
27;3;25.962223053;12.5;7;26.6209751368;2;27.0;12.5;6;25.0;
28;3;25.9794387817;12.5;7;26.6595385075;2;27.0;12.5;7;25.0;
29;3;25.9967918396;12.5;7;26.6983793974;2;27.0;12.5;7;25.0;
30;3;26.0142707825;12.5;7;26.7374696732;2;27.0;12.5;7;25.0;
31;3;26.0318603516;12.5;7;26.7767804861;2;27.0;12.5;7;25.0;
32;3;26.0495510101;12.5;7;26.8162822723;2;27.0;12.5;7;25.0;
33;3;26.0673274994;12.5;7;26.8559447527;2;27.0;12.5;7;25.0;
34;3;26.0851745605;12.5;6;26.8957372904;2;27.0;12.5;7;25.0;
35;3;26.1030807495;12.5;6;26.9356285334;2;27.0;13.5;6;25.0;
36;3;26.1210327148;12.5;7;26.9755871296;2;27.0;14.5;6;25.0;
37;3;26.1390151978;14.5;8;27.015581131;2;27.0;15.5;6;25.0;
38;3;26.1570110321;16.5;9;28.0555787086;2;27.0;16.5;4;25.0;
39;3;27.1750106812;19.5;10;28.1355478764;2;27.0;17.5;4;25.0;
40;3;28.1929969788;22.5;10;28.2166404724;2;27.0;17.5;4;25.0;
41;3;28.6974868774;25.5;10;28.2988266945;2;27.0;17.5;5;25.0;
42;3;28.7344722748;26.5;11;28.3820735216;2;27.0;17.5;5;25.0;
43;3;28.7719326019;27.5;11;28.4663454294;2;27.0;17.5;5;25.0;
44;3;28.8098545074;27.5;11;28.5516040325;2;27.0;17.5;6;25.0;
45;3;28.8482208252;27.5;12;28.6378085613;3;27.0;17.5;5;25.0;
46;4;28.887014389;27.5;11;28.7249150276;3;27.0;17.5;5;25.0;
47;4;28.9262123108;27.5;11;28.8128768206;3;27.0;17.5;5;25.0;
48;4;28.9657936096;27.5;11;28.9016438723;3;27.0;17.5;6;25.0;
49;4;29.005739212;27.5;11;28.9911637306;3;27.0;17.5;6;25.0;
50;4;29.0460243225;27.5;11;29.0813810825;3;27.0;17.5;6;25.0;
51;4;29.0866203308;27.5;11;29.1722373962;3;27.0;17.5;7;25.0;
52;4;29.1275062561;27.5;12;29.2636715174;3;27.0;17.5;8;25.0;
53;4;29.1686515808;27.5;12;29.3556194305;3;27.0;17.5;8;25.0;
54;4;30.2100276947;28.5;11;30.4480144978;3;27.0;17.5;10;25.0;
55;4;31.2516059875;29.5;11;30.5807875395;3;27.0;17.5;10;25.0;
56;4;31.7613525391;30.5;11;30.7150508165;3;27.0;17.5;11;25.0;
57;4;31.8217735291;31.5;11;30.8507322073;3;27.0;17.5;11;26.0;
58;4;31.8828296661;32.5;12;30.9877544641;3;27.5999984741;18.0;13;26.7800006866;
59;4;31.9444885254;32.5;12;32.2176913023;3;28.0680007935;18.3899993896;14;27.3745174408;
60;4;32.4979629517;33.0;12;33.2332268953;3;28.4247112274;18.6872596741;14;27.8194847107;
61;4;32.95495224;33.3899993896;12;34.0687222481;3;28.6916904449;18.9097423553;14;28.0;
62;4;33.3309249878;33.6872596741;14;34.7599276304;4;28.7999992371;19.0;14;28.0;
63;4;33.6419677734;33.9097442627;15;35.191724658;4;28.7999992371;19.0;14;28.0;
64;4;33.8362731934;34.0;15;35.4478034973;4;28.7999992371;19.0;14;28.0;
65;5;33.9515113831;34.0;13;50.7084003687;4;26.7999992371;20.0;15;28.0;
66;5;35.0687789917;35.0;14;52.0232043266;4;25.7999992371;21.0;16;28.0;
67;5;36.1879425049;36.0;14;53.2468504906;4;24.7999992371;22.0;16;28.0;
68;5;36.3088417053;37.0;15;54.368418932;5;24.7999992371;24.0;16;29.0;
69;6;36.4313163757;38.0;14;55.3838529587;5;24.7999992371;26.0;17;29.1499999762;
70;6;36.5551834106;39.0;16;56.2950055599;5;24.4899997711;28.0;17;29.320775032;
71;6;36.6802482605;40.0;16;57.1081774235;5;22.7999992371;30.0;18;29.5146545172;
72;6;36.8063087463;41.0;15;57.8325312138;5;21.7999992371;32.0;17;29.7340574265;
73;6;36.9331550598;42.0;15;58.4786400795;5;20.7999992371;33.0;18;29.9814370871;
74;6;37.0605583191;43.0;15;59.0573475361;6;19.7999992371;34.0;17;30.2592060566;
75;6;36.0044898987;45.0;15;59.4802501202;6;18.7999992371;35.0;18;30.5696389675;
76;6;36.0805892944;45.0;25;59.7639780045;6;17.7999992371;36.0;18;30.9147508144;
77;7;36.1557006836;46.0;16;70.0468428135;6;16.7999992371;37.0;19;31.296153307;
78;7;37.2296943665;48.0;15;70.8283069134;6;15.7999992371;38.0;20;31.7148916721;
79;7;38.302444458;49.4000015259;15;72.5803356171;6;14.7999992371;39.0;21;32.1712703705;
80;7;40.3738250732;51.4000015259;17;73.3493211269;6;14.0;40.0;21;32.6646785736;
81;7;42.4437255859;53.4000015259;17;74.0656161308;6;14.0;41.0;22;33.1934347153;
82;7;43.5034828186;55.4000015259;18;74.7263435125;6;14.0;42.0;23;33.7546668053;
83;7;44.2121772766;56.4000015259;18;75.3524678946;7;15.0;40.0;22;34.3442516327;
84;7;44.3623924255;57.4000015259;20;75.9441475868;7;14.0;41.0;23;34.9568367004;
85;8;44.5013542175;60.098487854;18;76.5021898746;7;14.0;42.0;23;35.5859546661;
86;8;45.2278785706;60.4000015259;18;77.027897954;7;15.0;40.0;24;36.224240303;
87;8;44.3733520508;59.4000015259;19;77.5229302645;7;14.0;41.0;24;36.8637371063;
88;9;43.8544769287;59.4000015259;19;77.9891656637;7;14.0;42.0;24;37.4962768555;
89;9;44.9527893066;60.4000015259;19;78.4285992384;7;15.0;40.0;25;38.1138887405;
90;9;44.7582893372;59.4000015259;20;78.7475762367;7;14.0;41.0;25;38.7092037201;
91;9;44.8429336548;59.4000015259;21;79.0119524002;7;14.0;42.0;25;39.2758054733;
92;9;45.911655426;60.4000015259;21;79.2723922729;7;15.0;40.0;26;39.8084964752;
93;9;44.9797096252;59.4000015259;22;79.5286681652;7;14.0;41.0;27;40.3034496307;
94;9;45.0470733643;59.4000015259;23;80.7805782557;7;14.0;42.0;27;40.7582530975;
95;10;45.0819549561;61.4000015259;22;81.0679450035;7;15.0;40.0;27;41.1718435287;
96;10;46.5176620483;60.4000015259;23;82.252722621;7;14.0;41.0;29;41.5443639755;
97;10;45.6440086365;62.4000015259;24;83.4592487812;7;15.0;40.0;29;41.8769645691;
98;10;45.7717437744;64.4000015259;25;84.680213213;7;16.0;40.0;29;42.1715774536;
99;10;46.9004592896;63.4000015259;25;85.9079780579;7;17.0;40.0;29;42.4306936264;
100;10;40.871799469;68.3842163086;25;88.1348071098;7;18.0;40.0;30;42.6571550369;
101;10;40.7999992371;72.8102264404;25;90.3931028843;7;19.0;40.0;30;42.853978157;
102;11;43.7999992371;75.8017196655;24;92.7168238163;7;20.0;40.0;30;43.0;
