Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;11.3000001907;10.0;3;21.0;1;13.0;10.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0199999809;1;13.0;10.0;5;20.0;
3;2;11.3059997559;10.0;3;21.0401959419;1;13.0;10.0;5;20.0;
4;2;11.3120584488;10.0;3;21.0605818033;1;14.0;10.0;5;20.0;
5;2;12.4772615433;10.0;3;21.0811508894;1;15.0;10.0;5;20.0;
6;2;13.4865179062;10.0;3;21.1018965244;1;16.0;10.0;4;20.3999996185;
7;2;14.4958534241;10.0;4;21.5338302851;1;17.0;10.1999998093;4;20.7264003754;
8;3;14.6902236938;10.1999998093;3;21.8927285671;2;18.0358409882;10.3632001877;3;22.8194274902;
9;3;14.8517274857;10.3632001877;3;23.0304688215;2;18.6916561127;10.9097137451;3;23.7616035938;
10;3;15.3637113571;10.9097137451;3;23.988530755;2;20.6916561127;11.3658018112;3;24.5351526737;
11;3;17.3637123108;11.3658018112;3;24.7785365582;2;22.6916561127;11.7372808456;3;25.1591641903;
12;3;19.3637123108;11.7372808456;3;25.419568181;2;23.7467155457;12.0336990356;4;25.6560432911;
13;3;20.4272193909;12.0336990356;2;25.9340209961;2;24.7657661438;12.2662630081;4;26.0483692884;
14;3;20.6703090668;12.2662630081;2;26.3444621563;2;25.78515625;12.446267128;4;26.1887089014;
15;3;20.855009079;12.446267128;2;26.5034433603;2;26.8048820496;12.5;4;26.2221269608;
16;3;20.9265499115;12.5;2;26.5560121536;2;27.8249320984;12.5;4;26.2560760975;
17;3;22.2016410828;13.2002058029;3;26.6096010208;2;28.8453006744;12.5;4;26.2905418873;
18;3;23.2016410828;13.2243204117;4;26.6641728878;2;29.7743244171;12.5;4;26.3255085945;
19;3;24.2016410828;13.2488775253;4;26.7196868658;2;29.7953052521;12.5;4;26.3609591722;
20;3;25.2016410828;13.273859024;4;26.7760980129;2;29.816576004;12.5;4;26.3968753815;
21;3;26.049243927;12.5;4;26.8333576918;2;29.8381252289;12.5;4;26.4332377911;
22;3;25.25;13.3250112534;4;26.8914135695;3;29.8599433899;12.5;3;26.4700255394;
23;3;25.25;13.3511362076;5;26.9502097368;3;29.8820152283;12.5;3;26.5072168112;
24;3;25.25;13.6701259613;5;27.0096869469;3;29.9043292999;12.5;3;26.5447884798;
25;3;25.25;13.7058124542;5;27.0697829723;3;29.9268722534;12.5;3;26.5827163458;
26;3;25.25;13.7418699265;5;27.1304321289;3;29.9496307373;12.5;3;26.6209751368;
27;3;25.25;13.7782592773;5;27.1915662289;3;29.9725856781;12.5;3;26.6595385075;
28;3;25.25;13.8149394989;5;27.2531149387;3;29.9957237244;12.5;3;26.6983793974;
29;3;25.25;13.8518686295;5;27.3150053024;3;30.01902771;12.5;4;26.7374696732;
30;3;25.25;13.8890028;5;27.3771631718;3;30.0424823761;12.5;4;26.7767804861;
31;3;25.25;13.9262981415;5;27.4395122528;3;30.0660686493;12.5;4;26.8162822723;
32;3;25.25;13.9637069702;5;27.5019757748;3;30.0897693634;12.5;4;26.8559447527;
33;3;25.25;14.0011854172;6;27.5644757748;3;30.1135673523;14.5;4;26.8957372904;
