Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
3;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
4;1;11.0;10.0;4;20.0;2;14.6000003815;10.0;3;21.0;
5;1;12.0;10.0;4;20.0;2;15.6000003815;10.0;3;21.0900000334;
6;1;13.0;10.0;4;20.0;2;16.6539993286;10.0;3;21.5980186462;
7;1;14.0;10.0;4;20.3999996185;2;17.7188110352;10.1999998093;3;22.0418490171;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;18.2251091003;10.3632001877;3;23.3017349243;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;18.9810409546;10.9097137451;3;24.3994617462;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;20.9810409546;11.3658018112;3;25.3481024504;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;22.9810409546;11.7372808456;3;26.1681330204;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;24.3520965576;12.0336990356;3;26.8832330704;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;25.50207901;12.2662630081;3;27.5170819759;
14;2;19.8187427521;12.2662630081;4;25.892534256;2;26.6663837433;12.446267128;3;27.923101902;
15;2;21.8187427521;12.446267128;4;26.0299999714;2;27.8455162048;12.5;4;28.2468910217;
16;2;23.2822418213;12.5;4;26.0605909824;3;29.0397911072;12.5;3;28.5960328579;
17;2;24.2960090637;12.5;4;26.091766119;3;30.2492752075;12.5;4;28.9701628685;
18;2;25.3100376129;12.5;4;26.1235172749;3;31.3820972443;12.5;4;29.3683638573;
19;2;25.7555828094;12.5;5;26.1558350325;3;31.6210174561;12.5;4;29.7891087532;
20;2;25.7701263428;12.5;5;26.1887089014;3;31.8734664917;12.5;4;30.2302284241;
21;2;25.7849197388;12.5;4;26.2221269608;3;32.1381378174;12.5;4;30.6889076233;
22;2;25.7999572754;12.5;4;26.2560760975;3;32.4133453369;12.5;5;31.1617178917;
23;2;25.8152351379;12.5;3;26.2905418873;4;32.6970291138;12.5;4;31.6446905136;
24;2;25.8307437897;12.5;3;26.3255085945;4;32.9868164062;12.5;5;32.1334280968;
25;2;23.25;14.0302038193;4;26.3609591722;4;33.2800559998;12.5;5;32.6232500076;
26;3;24.25;13.0443840027;3;26.3968753815;4;33.5739517212;12.5;5;33.1093654633;
27;3;22.25;13.5;4;26.4332377911;4;33.8656196594;12.5;5;33.587059021;
28;3;21.25;15.0732955933;4;26.4700255394;4;34.1522369385;12.5;4;34.0518712997;
29;3;20.25;16.088010788;4;26.5072168112;4;34.4311218262;12.5;4;34.4997692108;
30;3;21.9282474518;13.5;4;26.5447884798;4;32.4311218262;13.5;4;34.927280426;
31;3;22.9451541901;12.5;4;26.5827163458;4;31.4311218262;15.5;4;35.3315906525;
32;4;23.962223053;12.5;3;26.6209751368;4;30.4311218262;17.5;5;35.7105960846;
33;4;24.25;12.5;3;26.6595385075;4;29.4311218262;19.5;5;36.0629110336;
34;4;25.9967918396;12.5;4;27.6983793974;4;29.0;21.5;5;36.3878383636;
35;4;24.25;14.5793514252;4;27.9074696302;4;29.0;23.5;5;36.6853075027;
36;4;26.25;13.6629886627;4;28.1436914206;4;29.0;24.5;6;36.955786705;
37;4;24.25;14.7574768066;4;28.4105527401;4;29.0;25.5;6;37.2001886368;
38;4;26.0673274994;17.7574768066;4;28.7117669582;4;29.0;26.5;7;37.4197692871;
39;4;27.0851745605;20.7574768066;5;29.0511666536;4;29.0;27.5;7;37.6160306931;
40;4;28.1030807495;23.7574768066;6;30.4325765371;5;29.0;28.5;6;37.7906322479;
41;4;29.1210327148;27.7574768066;6;30.9896382093;5;29.0;28.8953170776;7;37.945318222;
42;4;30.1390151978;30.0467643738;7;31.6110149622;5;29.0;28.9726600647;7;38.0;
43;4;30.1570110321;31.8280010223;8;32.3006818295;5;29.0;29.0;7;38.0;
44;4;30.1750106812;33.0229492188;9;33.0616288185;5;29.0;29.0;8;38.0;
45;4;30.1929969788;34.2390975952;10;33.8954797983;5;29.0;29.0;9;38.0;
46;4;30.2109565735;35.2040100098;11;34.8021092415;5;29.0;29.0;10;38.0;
47;4;30.2288722992;35.5507354736;11;35.7792971134;5;29.0;29.0;10;39.0;
48;4;30.2467346191;35.0120277405;12;36.8224730492;5;30.0;30.0;10;39.0599999428;
49;4;30.2645263672;35.3064346313;13;37.924608469;5;31.0;31.0;11;39.1229639053;
50;4;30.2822341919;35.614692688;14;39.0763030052;5;31.0;32.0;12;39.1889609098;
51;4;30.2998466492;35.9328041077;13;40.2660913467;5;31.0;33.0;12;39.2580518723;
52;4;30.3173484802;36.2561035156;14;41.480962038;5;31.0;34.0;12;40.7328693867;
53;4;30.3347244263;36.5794944763;14;42.7070462704;5;31.5999984741;35.3664321899;10;41.9517453909;
54;4;30.3519668579;36.8977470398;15;43.9303917885;6;32.0680007935;35.9758720398;11;42.9509136677;
55;4;30.3690605164;37.2058372498;15;45.137721777;7;32.4247131348;35.7122917175;10;43.7686583996;
56;4;30.3859939575;37.4992675781;15;46.3170728683;7;32.6916885376;36.0717582703;10;44.2928407192;
57;4;30.4027557373;37.7743148804;15;47.4582490921;7;32.7999992371;36.2820510864;11;44.6103811264;
58;4;30.419336319;38.0282325745;15;48.5530536175;7;32.7999992371;37.30519104;13;44.9048366547;
59;4;30.4357242584;38.2592811584;15;51.184005022;7;33.7999992371;37.3866119385;13;45.0683689117;
60;4;29.7000007629;39.1394958496;13;53.5260837078;7;34.0410194397;38.3866119385;12;45.1910569668;
61;4;30.0510005951;39.8764572144;12;55.5976579189;7;34.1146316528;39.3866119385;13;45.3183341026;
62;4;30.3185329437;40.4840164185;12;57.4234657288;7;34.1909980774;40.3866119385;15;46.4500541687;
63;4;30.5187683105;40.9789237976;13;58.8820137978;7;35.2700309753;42.3866119385;11;46.666031003;
64;4;31.5999984741;41.3043746948;13;60.0545866489;7;37.3516159058;41.3866119385;11;46.8915740252;
65;4;32.5999984741;41.504447937;13;61.1221783161;7;36.4356231689;43.3866119385;11;47.1266577244;
66;4;30.5999984741;42.6724624634;15;62.0876088142;7;36.5218849182;45.3866119385;12;47.3712040186;
67;5;30.5999984741;43.8120117188;14;62.9553775787;7;37.6102218628;44.3866119385;12;47.625079155;
68;6;32.5999984741;39.8120117188;13;63.6795988083;7;36.7004241943;46.1154632568;13;47.8880909681;
69;5;28.5999984741;35.8120117188;13;51.2969937325;8;36.792263031;46.3866119385;11;60.5996156931;
70;5;29.5999984741;33.8120117188;14;51.3531417847;8;36.8854904175;46.3866119385;13;61.3229755163;
71;5;28.5999984741;33.8120117188;15;51.4083633423;8;37.9798431396;47.3866119385;15;62.0132364035;
