Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.0;
7;2;11.6000003815;11.6999998093;5;24.0;1;12.0;10.0;5;20.0;
8;2;12.1999998093;11.5;5;24.6274991035;1;13.0;10.0;5;20.3999996185;
9;2;12.388250351;11.7299995422;5;25.1823840141;1;14.0;10.1999998093;5;20.7264003754;
10;2;12.5547151566;11.9106416702;5;25.5841701031;2;14.3268795013;10.6632003784;4;22.8194274902;
11;2;12.6752519608;12.0;5;27.0877902508;2;15.2687425613;10.9097137451;4;23.7816035748;
12;2;14.7127218246;12.6000003815;5;28.4014687538;2;15.7017221451;11.3658018112;4;24.5765366554;
13;2;16.7127227783;13.0788002014;5;29.5602254868;2;18.2912425995;11.7372808456;4;25.2233480215;
14;2;18.7127227783;13.4505519867;5;30.6059105396;2;20.2912425995;12.0336990356;4;25.7444707155;
15;2;20.0884399414;13.7328653336;5;31.5802886486;2;21.364118576;12.2662630081;4;26.162507534;
16;2;21.2543334961;13.943564415;5;32.3230962753;2;22.3902301788;12.446267128;4;26.3300433159;
17;2;22.4433135986;14.0;6;33.033246994;2;23.417263031;12.5;4;26.3921557665;
18;2;23.6563587189;14.0;6;33.8243098259;2;24.4452133179;12.5;5;26.4563041925;
19;2;24.1472930908;14.0;6;34.6936283112;2;25.4740791321;12.5;5;26.5224741697;
20;2;24.4080886841;14.0;7;35.6345095634;2;25.9351139069;12.5;5;26.5906432867;
21;3;24.6903533936;14.0;6;36.6358127594;2;25.9657897949;12.5;5;26.6607804298;
22;3;24.9907436371;14.0;6;37.68197155;2;25.9973506927;12.5;5;26.7328453064;
23;3;25.3045921326;14.0;6;38.753575325;2;26.0297813416;12.5;5;26.8067884445;
24;3;23.3045921326;15.0;5;39.8285484314;3;26.0630550385;12.5;5;26.8825509548;
