Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;4;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;11.0;10.0;4;20.0;
7;2;11.9000005722;11.5;5;24.1124999523;1;12.0;10.0;4;20.0;
8;2;12.2337493896;11.5;5;24.7075287104;1;13.0;10.0;4;20.3999996185;
9;2;12.4122591019;11.7299995422;5;25.2185473442;1;14.0;10.1999998093;4;20.7264003754;
10;2;12.5655641556;11.9106416702;5;25.5628780127;2;14.3268795013;10.6632003784;3;22.8194274902;
11;2;12.6688642502;12.0;5;26.9924205542;2;15.2687425613;10.9097137451;3;23.7716035843;
12;2;14.6841106415;12.6000003815;5;28.2091608047;2;15.6972227097;11.3658018112;3;24.5557456017;
13;2;16.6841106415;13.0788002014;5;29.2439539433;2;18.2867431641;11.7372808456;3;25.1909515858;
14;2;18.6841106415;13.4505519867;5;30.1344041824;2;20.2867431641;12.0336990356;3;25.6996334791;
15;2;19.9469871521;13.7328653336;5;30.9182436466;2;21.3439407349;12.2662630081;4;26.10437572;
16;2;21.0557193756;13.943564415;5;31.431794405;3;22.3640708923;12.446267128;3;26.2577478886;
17;2;22.1759223938;14.0;6;31.8716888428;3;22.8187427521;12.5;2;26.3048160076;
18;2;23.3078918457;14.0;6;32.3509383202;3;24.4059104919;12.5;2;26.3530313969;
19;2;23.705280304;14.0;6;32.8686590195;3;25.4276065826;12.5;1;26.4023760557;
20;3;23.8605976105;14.0;6;33.4227776527;3;25.8810691833;12.5;1;26.4528282881;
21;3;24.0268325806;14.0;6;34.0099139214;3;25.9037723541;12.5;2;26.5043625832;
22;3;24.2029743195;14.0;6;34.6253342628;3;25.9269638062;12.5;2;26.5569496155;
23;3;24.3875999451;14.0;5;35.2630004883;3;25.9506263733;12.5;2;26.6105561256;
24;3;24.5788993835;14.0;5;35.9157261848;3;25.9747505188;12.5;2;26.6651450396;
25;3;22.5788993835;15.0;5;36.5754442215;3;25.9993152618;12.5;2;26.72067523;
26;3;21.5788993835;15.0;4;37.2335710526;3;26.0243034363;12.5;2;26.7771017551;
27;3;21.3999996185;15.0;4;37.8814382553;3;25.25;13.5;3;26.8343759775;
28;3;20.3999996185;15.0;4;38.5107440948;4;26.0754699707;12.5;2;26.8924454451;
29;3;20.3999996185;15.0;4;39.1139822006;4;25.25;13.5;3;26.9512542486;
30;3;19.3999996185;15.0;4;39.6847982407;4;25.25;13.8658781052;3;27.0107431412;
31;3;19.3999996185;16.0;4;40.2182331085;4;26.1548347473;12.5;3;27.0708494186;
32;3;19.3999996185;17.0;3;40.7108440399;4;25.25;13.5;3;27.1315076351;
