Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;4;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;3;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;3;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;3;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;3;20.0;
7;1;11.6000003815;11.5;6;23.0;1;12.0;10.0;3;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;13.0;10.0;3;20.3999996185;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;14.0;10.1999998093;3;20.7264003754;
10;2;12.4463853836;11.9106416702;5;25.1599999666;1;14.3268795013;10.3632001877;3;21.8194274902;
11;2;12.5480003357;12.0;5;26.5901447535;1;14.8187427521;10.9097137451;3;22.7316036224;
12;2;14.5634279251;12.6000003815;5;27.8203495741;1;15.2292222977;11.3658018112;3;23.4745616913;
13;2;16.5634288788;13.0788002014;5;28.8853831291;1;16.8187427521;11.7372808456;3;24.0673980713;
14;2;18.5634288788;13.4505519867;5;29.8273348808;1;17.8187427521;12.0336990356;3;24.5325260162;
15;2;19.8548660278;13.7328653336;5;30.6888980865;1;18.8187427521;12.2662630081;4;24.892534256;
16;2;20.9869155884;13.943564415;5;31.3116416931;2;19.8187427521;12.446267128;3;25.0;
17;2;22.1398773193;14.0;6;31.8974168301;2;20.8187427521;12.5;3;25.0;
18;2;23.3156108856;14.0;6;32.563975811;2;21.8187427521;12.5;4;25.0;
19;2;22.3999996185;15.0;6;33.3141121864;2;22.8187427521;12.5;4;25.0;
20;2;22.3999996185;15.5942335129;6;34.1476778984;2;23.25;12.5;6;25.0;
21;2;23.3999996185;14.0;6;35.0607509613;2;23.25;12.5;6;25.0;
22;2;24.3999996185;14.0;6;36.0449666977;2;23.25;12.5;6;25.0;
23;2;24.8134899139;14.0;6;37.0871944427;2;23.25;12.5;6;25.0;
24;2;25.1261577606;14.0;6;38.1697340012;2;23.25;12.5;6;25.0;
25;2;23.1261577606;15.0;6;39.2711429596;2;23.25;12.5;6;25.0;
26;2;22.1261577606;15.0;6;40.3676967621;2;23.25;12.5;6;25.0;
27;2;22.1261577606;16.0;6;41.4353141785;2;23.25;12.5;6;25.0;
28;2;22.1261577606;17.0;6;42.4516534805;2;23.25;12.5;7;25.0;
29;2;21.735496521;18.0;7;43.3979978561;2;23.25;12.5;8;25.0;
30;2;21.0193996429;19.0;7;44.2605934143;2;23.25;12.5;8;25.0;
31;2;20.2781772614;20.0;7;45.03125;2;23.25;12.5;8;25.0;
32;2;19.5093746185;21.0;7;45.7071781158;2;23.25;12.5;8;25.0;
33;2;19.3121528625;22.0;7;46.2902431488;2;23.25;12.5;8;25.0;
34;2;19.487071991;23.0;8;46.7858638763;2;23.25;12.5;8;25.0;
