Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;5;20.0;
5;2;9.60000038147;11.8999996185;5;24.0;1;10.0;10.0;5;20.0;
6;2;10.9000005722;11.5;5;24.0275000334;1;11.0;10.0;5;20.0;
7;2;11.9082508087;11.5;5;24.0554736853;1;12.0;10.0;5;20.0;
8;2;12.2166414261;11.5;5;24.5544675589;1;13.0;10.0;5;20.3999996185;
9;2;12.3663406372;11.7299995422;5;24.955760479;1;14.0;10.1999998093;5;20.7264003754;
10;2;12.4867286682;11.9106416702;5;25.1754944324;1;14.3268795013;10.3632001877;5;21.8194274902;
11;2;12.552649498;12.0;5;26.4292682409;1;14.8187427521;10.9097137451;5;22.7316036224;
12;2;14.515165329;12.6000003815;5;27.4424397945;1;15.2292222977;11.3658018112;5;23.4745616913;
13;2;16.515165329;13.5927362442;5;28.2433135509;1;16.8187427521;11.7372808456;5;24.0673980713;
14;2;18.1463851929;13.9874362946;5;28.8671020269;1;17.8187427521;12.0336990356;5;24.5325260162;
15;2;19.1463851929;14.2934141159;5;29.3494405746;1;18.8187427521;12.2662630081;5;24.892534256;
16;2;20.1463851929;14.5284891129;5;29.5250110626;1;19.8187427521;12.446267128;5;25.0;
17;2;21.1463851929;14.610004425;6;29.5894426107;1;20.8187427521;12.5;5;25.0;
18;2;22.1463851929;14.6357774734;6;29.6555722952;1;21.8187427521;12.5;6;25.0;
19;2;22.3999996185;14.8277864456;6;29.7233585119;1;22.8187427521;12.5;7;25.0;
20;2;22.3999996185;14.8616790771;6;29.7927520275;1;23.25;12.5;8;25.0;
21;2;22.3999996185;14.8963756561;7;29.8636956215;1;23.25;12.5;8;25.0;
22;3;22.3999996185;14.9318475723;6;29.9361245632;1;23.25;12.5;8;25.0;
23;3;22.3999996185;14.9680624008;6;30.0099658966;1;23.25;12.5;8;25.0;
24;3;22.3999996185;15.0049829483;6;30.0851392746;1;23.25;12.5;8;25.0;
25;3;22.3999996185;15.0425701141;6;30.1615567207;1;23.25;12.5;8;25.0;
26;3;22.3999996185;15.0807781219;6;30.2391228676;1;23.25;12.5;8;25.0;
27;3;21.0717353821;15.0;6;30.317735672;1;23.25;12.5;9;25.0;
28;3;20.0953197479;16.0;6;30.3972864151;1;23.25;12.5;9;25.0;
29;3;19.1191864014;17.0;6;30.477660656;1;23.25;12.5;9;25.0;
30;3;18.1432971954;18.0;6;30.5587382317;1;23.25;12.5;9;25.0;
31;3;17.1676216125;19.0;6;30.6403942108;1;23.25;12.5;9;25.0;
32;3;16.192117691;20.0;6;30.7225000858;1;23.25;12.5;9;25.0;
33;3;15.2167491913;21.0;7;30.8049237728;1;23.25;12.5;9;25.0;
34;3;14.8414773941;22.0;7;30.8875308037;1;23.25;12.5;9;25.0;
35;3;14.8662595749;23.0;7;30.9701855183;1;23.25;12.5;9;25.0;
36;3;14.8910560608;24.0;8;31.0527510643;1;23.25;12.5;9;25.0;
37;4;15.9158248901;25.5;6;32.1350913048;1;23.25;12.5;9;25.0;
38;4;16.9405269623;26.0;6;32.2170710564;1;23.25;12.5;10;25.0;
39;4;17.26512146;27.0;7;32.2985572815;1;23.25;12.5;10;25.0;
40;4;18.28956604;25.0;7;32.3794195652;1;23.25;13.5;10;25.0;
41;4;17.3138256073;26.0;7;32.4595313072;1;23.25;14.5;10;25.0;
42;4;17.3378601074;27.0;7;32.5387706757;1;23.25;15.5;11;25.0;
43;4;18.3616313934;25.0;8;32.6170210838;1;23.25;16.5;11;25.0;
44;5;17.3851051331;26.0;7;33.6941714287;1;23.25;17.5;11;25.0;
45;5;18.0;27.0;8;33.7701172829;1;21.25;18.5;11;25.0;
46;5;20.0;29.0;8;33.8447611332;2;20.25;19.5;10;25.0;
47;5;21.0;31.0;8;33.9180130959;2;19.25;20.5;11;25.0;
48;5;22.0;33.0;11;33.989790678;2;18.25;21.5;12;25.0;
49;5;23.0;35.0;11;34.0600194931;2;17.25;22.5;12;25.0;
50;5;24.0;36.0;11;34.1286330223;2;16.25;23.5;12;25.0;
51;5;25.0;37.0;13;34.1955733299;2;15.25;24.5;12;25.0;
52;5;26.0;37.9369010925;13;34.2607903481;2;14.25;25.5;12;25.0;
53;5;26.3999996185;37.9825515747;13;34.3242425919;2;13.25;26.5;12;26.0;
54;5;26.3999996185;38.0269699097;14;34.3858957291;2;15.25;25.5;14;26.0399999619;
55;5;26.3999996185;38.0701293945;14;34.4457240105;2;17.25;25.5;14;26.0811839104;
56;5;26.3999996185;38.1120071411;15;34.5037083626;2;18.25;25.5;15;26.1235535145;
57;5;26.3999996185;38.15259552;16;34.5598378181;2;19.25;25.5;15;26.1671074629;
58;6;26.3999996185;38.1918869019;15;34.614107132;2;20.25;25.5;16;26.211841464;
59;6;26.3999996185;38.2298736572;16;34.6665182114;3;21.25;25.1059207916;15;26.2577478886;
60;6;26.3999996185;38.2665634155;17;34.7170791626;3;22.25;24.1288738251;15;26.3048160076;
61;6;26.3999996185;38.3019561768;18;34.75;3;23.25;23.1524085999;15;26.3530313969;
62;6;26.3999996185;38.3250007629;18;34.75;3;24.25;23.1765155792;16;26.4023760557;
63;7;27.3999996185;39.3250007629;17;35.75;3;25.25;23.2011871338;16;26.4528282881;
64;8;28.3999996185;40.3250007629;15;65.6525000334;3;25.25;23.2264137268;16;26.5043625832;
65;8;32.0457496643;40.3250007629;16;67.8689994812;3;25.25;23.2521820068;16;27.5569496155;
66;8;34.5229492188;42.3250007629;16;69.631829381;3;24.6003131866;24.5;17;27.660556078;
67;8;34.3959693909;46.3250007629;16;71.0027694702;3;24.6123752594;26.5;18;27.7671200037;
68;8;36.4703292847;47.0;17;72.069290638;3;23.8726005554;28.5;18;27.8766251802;
69;8;37.9785614014;49.0;18;72.919236064;3;22.8972396851;30.5;18;27.9890464544;
70;8;37.6464233398;50.0;18;77.0467392206;3;21.9225349426;32.5;18;29.1762496233;
71;8;40.2023773193;49.7000007629;18;80.2194013596;3;20.9646568298;33.5;19;30.1526834965;
72;8;42.1325149536;50.2291984558;20;82.647151351;3;20.0088539124;34.5;20;30.9529874325;
73;8;42.0752601624;51.6162643433;21;84.512624979;4;19.0551567078;35.5;19;31.6131746769;
74;9;44.4301300049;50.8922767639;20;87.8869870901;4;18.1035804749;36.5;22;32.0183708668;
75;9;44.7032928467;52.0;20;90.2117393017;5;17.154132843;37.5;17;61.0024836063;
76;9;42.234992981;55.3399925232;21;91.9829480648;5;18.25;38.4368209839;17;64.7678096294;
77;9;41.4565353394;57.387386322;21;93.0627490282;6;21.25;39.7479667664;17;68.8371720314;
78;9;41.0928497314;58.2716903687;21;94.0283151865;7;23.25;40.8742828369;16;71.2329754829;
79;9;40.4657516479;56.5;23;95.03132236;7;24.25;42.0050735474;17;72.9921526909;
80;10;38.0260124207;59.3255310059;19;113.308194757;7;22.25;45.1401786804;16;74.2670432329;
81;11;40.4241294861;58.5;20;115.68040204;7;21.25;47.2794036865;16;75.1030714512;
82;11;42.4512252808;60.5;20;117.899916768;8;20.25;48.4225082397;18;75.4687210321;
83;11;40.069355011;64.4098129272;21;119.936280489;8;20.0;53.2794036865;19;75.8441108465;
84;11;39.0843048096;67.4387512207;21;121.773193479;8;21.0;53.2794036865;19;76.2285411358;
85;12;39.535118103;67.5;21;123.406906009;8;22.0;54.2794036865;20;76.6212207079;
86;12;39.063873291;69.5;21;124.843454003;8;23.0;55.2794036865;21;77.0212721825;
87;12;38.0929870605;72.0;21;126.09560883;8;24.0;56.2794036865;22;77.4277387857;
88;12;38.1224212646;75.0;23;127.180132866;8;25.0;57.2794036865;23;78.8395923376;
89;12;38.1521530151;78.0;23;128.02103126;8;27.0;59.2794036865;23;79.3457449675;
90;13;38.1821517944;81.0;23;128.608202338;8;29.0;61.7794036865;23;80.1549465656;
91;13;38.2123832703;84.0;23;130.134385467;8;30.0;64.7794036865;23;80.9937964678;
92;13;40.242816925;85.0;24;130.645000339;8;31.0;67.7794036865;24;81.8590836525;
93;13;40.2734146118;89.0;24;131.1071738;8;32.0;70.7794036865;24;82.7470889091;
94;13;42.8396987915;96.0;24;131.526933551;8;33.0;72.7794036865;28;83.653657794;
95;13;47.5201530457;97.2747802734;26;131.78104353;9;34.0;74.7794036865;27;85.57429564;
96;14;49.7562675476;102.306022644;26;132.975051284;9;35.5999984741;77.7794036865;27;86.5342855453;
97;14;51.9925537109;105.337203979;28;133.310146093;9;36.5999984741;80.7794036865;27;87.499407053;
98;14;53.8170127869;107.368301392;28;136.386962771;9;36.5999984741;83.3127593994;28;88.4648809433;
99;14;53.238697052;112.614074707;28;138.364910841;9;36.5999984741;85.1054840088;29;89.4260940552;
100;14;53.4364929199;117.673065186;30;139.524533272;9;36.5999984741;86.4232635498;29;90.3787151575;
