Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;2;10.0;10.3000001907;5;21.0;
6;1;10.6000003815;11.5;6;23.0;2;11.4499998093;10.0;5;21.1200000048;
7;1;11.6000003815;11.5;6;23.0;2;12.5039997101;10.0;4;21.2530560493;
8;1;11.8999996185;11.5;6;23.4599990845;2;13.5638751984;10.0;4;21.8127820492;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;14.6357517242;10.1999998093;4;22.3170127869;
10;1;12.1463851929;11.9106416702;6;24.0;2;15.0426549911;10.3632001877;4;23.6710497141;
11;1;12.2000007629;12.0;6;25.2000007629;2;15.6519727707;10.9097137451;4;24.8822329044;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;16.1970062256;11.3658018112;4;25.9660522938;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;18.7865257263;11.7372808456;4;26.945281744;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;20.7865257263;12.0336990356;4;27.8456065655;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;22.3096294403;12.2662630081;4;28.692204237;
16;1;18.1463851929;13.943564415;7;28.0;2;23.5285949707;12.446267128;4;29.3392357826;
17;1;19.1463851929;14.0;7;28.0;2;24.7713985443;12.5;4;29.9320087433;
18;1;20.1463851929;14.0;7;28.0;2;26.0381469727;12.5;5;30.576523304;
19;1;20.3999996185;14.0;7;28.0;2;27.3281784058;12.5;5;31.2693214417;
20;1;20.3999996185;14.0;8;28.0;2;28.0711936951;12.5;6;32.004755497;
21;1;20.3999996185;14.0;8;28.0;2;28.4021396637;12.5;6;32.7749452591;
22;1;20.3999996185;14.0;8;28.0;2;28.7487258911;12.5;6;33.569937706;
23;1;20.3999996185;14.0;9;28.0;2;29.1064720154;12.5;6;34.3780879974;
24;1;20.3999996185;14.0;9;28.0;2;29.4701385498;12.5;6;35.1866588593;
25;1;20.3999996185;14.0;9;28.0;2;29.8339958191;12.5;6;35.9825773239;
26;1;20.3999996185;14.0;9;28.0;2;30.1921596527;12.5;6;36.7532711029;
27;1;20.3999996185;14.0;9;28.0;2;30.5389709473;12.5;7;37.4874658585;
28;1;20.3999996185;14.0;9;28.0;2;30.8693599701;12.5;7;38.1758413315;
29;1;20.3999996185;14.0;9;28.0;2;31.1791286469;12.5;7;38.8114652634;
30;1;20.3999996185;14.0;9;28.0;2;29.1791286469;13.5;7;39.38996315;
31;1;20.3999996185;14.0;9;28.0;2;28.1791286469;14.5;7;39.9094457626;
32;1;20.3999996185;14.0;10;28.0;2;27.1791286469;15.5;7;40.3702306747;
33;1;20.3999996185;14.0;10;28.0;2;26.1791286469;14.5;7;40.2744321823;
34;1;20.3999996185;14.0;10;28.0;2;26.1791286469;14.5;7;40.9930038452;
35;1;20.3999996185;14.0;10;28.0;2;26.1791286469;15.5;7;41.4277763367;
36;1;20.3999996185;14.0;8;28.0;2;28.1791286469;17.5;8;41.6860580444;
37;1;20.3999996185;14.0;8;28.0;2;30.1791286469;19.5;8;41.9053039551;
38;1;20.3999996185;14.0;8;28.0;2;31.8573875427;20.5;8;42.0;
39;3;21.3999996185;14.5;6;29.0;2;32.9000015259;21.5;8;42.0;
40;3;22.3999996185;14.5;7;29.1525000334;2;32.9000015259;22.5;9;42.0;
41;3;22.7457504272;14.0;7;29.3264987469;2;32.9000015259;22.5;9;42.0;
42;3;22.7979488373;14.0;6;29.524458766;2;32.9000015259;22.5;11;42.0;
43;3;22.8573379517;14.0;6;29.7489435673;3;32.9000015259;22.5;10;42.0;
44;3;22.9246826172;16.0;6;30.0025589466;3;32.9000015259;22.5;10;42.0;
45;3;23.0007667542;18.0;6;30.2878723145;3;32.9000015259;22.5;11;42.0;
46;3;23.0863609314;20.0;7;30.6073079109;3;32.9000015259;22.5;11;42.0;
47;4;23.1821918488;22.0;5;30.9630148411;3;32.9000015259;22.5;11;42.0;
48;4;23.2889041901;24.0;6;31.3567101955;3;30.8999996185;23.5;11;42.0;
49;4;22.3999996185;25.0;6;31.7895004749;3;29.8999996185;24.5;11;42.0;
50;4;23.3999996185;24.0;5;32.2616910934;3;28.8999996185;25.5;11;43.0;
51;4;22.3999996185;25.0;5;32.7725958824;3;28.8999996185;27.5;12;43.0399999619;
52;4;23.3999996185;24.0;5;34.3203659058;4;28.8999996185;29.5;11;43.0811839104;
53;4;24.9961090088;25.0;6;35.0068626404;4;27.8999996185;31.5;12;43.1235535145;
54;4;24.3999996185;27.0;6;36.7324603796;4;27.25;33.5;13;43.1671074629;
55;4;25.3999996185;30.0;6;37.5320217609;4;27.25;35.5;13;44.9151839018;
56;4;26.8035812378;33.0;6;38.3604006767;4;27.7000007629;37.6175918579;12;46.3533657789;
57;4;26.8445625305;35.8986701965;6;39.2103093863;5;28.0510005951;39.0431938171;7;57.5215041637;
58;4;27.3999996185;34.8986701965;6;40.0738294125;5;30.3185329437;38.3776473999;8;58.9632571936;
59;4;28.9373722076;34.8986701965;7;40.9428164959;5;32.5187683105;38.638923645;8;61.045224309;
60;4;30.2828445435;34.0;8;41.8093299866;5;34.5999984741;39.7695884705;9;61.9176428318;
61;4;27.7070732117;36.0;9;42.6660480499;5;36.5999984741;40.8116149902;10;62.6571594477;
62;5;27.1061191559;36.6524085999;8;43.5066101551;6;38.5999984741;41.8552513123;9;63.1891905069;
63;5;27.5766105652;37.0;8;44.3258627653;6;40.5999984741;42.0;8;63.6935858727;
64;5;27.2395324707;38.7011871338;9;45.1199759245;6;42.5999984741;43.9473075867;9;64.1709414721;
65;5;27.3125858307;39.7264137268;9;45.8864388466;6;43.5999984741;44.6608161926;9;64.6224535704;
66;5;27.8410816193;40.0;9;46.6239440441;6;44.5999984741;44.7483978271;9;65.0497620106;
67;5;27.3999996185;39.0;10;47.3321955204;6;42.5999984741;46.8390426636;9;65.4548045397;
68;5;29.3999996185;37.0;12;49.0116702318;6;41.5999984741;48.9326972961;10;66.8396801949;
69;5;31.6442604065;37.0;12;51.5868453979;7;41.5999984741;52.0292892456;8;67.3565406799;
70;5;34.174407959;37.7000007629;12;53.7723779678;7;41.5999984741;53.0;8;67.7826000452;
71;5;31.4526309967;42.1652793884;14;55.6223698854;7;40.5999984741;57.9155807495;10;68.1860719919;
72;5;34.2872505188;39.6162643433;14;57.1979637146;7;38.5999984741;59.3357086182;10;68.6200032234;
73;6;32.2461395264;42.8922767639;14;58.3853074312;7;37.5999984741;61.4429740906;10;69.0865181684;
74;7;29.938583374;44.0;13;59.30722332;7;37.5999984741;64.5525436401;10;69.5876646042;
75;7;30.9466133118;44.0;14;60.1814035177;7;35.5999984741;65.2456741333;11;71.125317812;
76;7;32.6939964294;45.0;14;61.0102702379;8;35.5999984741;67.5765838623;10;71.7410614491;
77;7;29.9629611969;48.0;14;61.7630966902;8;36.5999984741;68.0403289795;11;72.3972303867;
78;8;31.4184608459;47.6187896729;13;62.3337696791;8;35.0;71.3073120117;11;73.094383955;
79;8;29.6000003815;50.6327857971;13;62.8955057859;8;35.0;74.7283935547;11;73.8323153257;
80;8;29.988155365;52.5025787354;13;63.4451878071;9;36.0;76.3116378784;11;74.609880805;
81;7;29.9410457611;51.0;13;64.9800940752;10;35.0;77.3216247559;9;75.4248480797;
82;7;30.0053577423;54.0;14;65.5479483604;10;35.0;79.7741699219;10;77.2737817764;
83;8;32.0140686035;57.5588607788;13;67.0989214182;11;37.0;84.2506561279;8;78.2119867802;
84;8;32.5999984741;55.8391685486;12;67.6917051077;11;39.0;85.0715637207;8;79.1765002012;
85;8;32.5999984741;60.8391685486;12;68.268399477;12;38.0;90.2625274658;8;80.1603498459;
86;8;32.5999984741;64.7826385498;10;68.8286164999;12;39.0;90.0365829468;9;82.155664444;
87;8;32.5999984741;67.857711792;10;69.3723145723;12;40.0;93.509147644;9;83.3039832115;
88;8;32.5999984741;70.9326629639;11;69.8997409344;12;40.0;99.5233840942;10;84.4674140215;
89;8;32.5999984741;73.4516830444;12;70.4113720655;13;40.0;106.57888031;9;85.6398243904;
90;9;31.6000003815;74.5785369873;11;70.9078526497;13;40.0;108.960220337;10;87.8157829046;
91;9;31.6000003815;75.7062606812;11;71.3899458647;13;41.0;116.116905212;12;89.0308579206;
92;9;30.6000003815;76.6299667358;13;71.8584815264;14;42.0;121.670509338;12;90.2429940701;
93;9;29.6000003815;76.7938842773;12;72.2396848202;15;42.0;126.922851562;13;91.4502017498;
94;9;30.6000003815;77.8573608398;12;72.5719473362;15;43.0;128.720947266;15;92.6516594887;
95;9;30.6000003815;78.063949585;13;72.9057784081;16;42.0;133.426330566;15;93.8475040197;
96;9;32.5999984741;77.5830535889;16;73.2407500744;16;42.0;137.089202881;14;95.8968449831;
97;9;33.5999984741;81.6319122314;16;73.5764396191;16;45.0;132.903808594;15;97.995803833;
98;9;35.5999984741;85.682258606;17;73.9124317169;16;42.0;137.750442505;16;101.140249133;
99;10;38.5999984741;86.5844726562;17;74.2483177185;16;44.0;140.625167847;16;103.444712877;
100;10;39.2000007629;89.6960449219;18;74.5836949348;16;47.0;141.523468018;15;106.795249343;
