Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;12.0;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;13.0;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;14.0;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;2;14.3268795013;10.6632003784;4;22.8194274902;
11;1;12.2000007629;12.0;6;25.2000007629;2;15.2687425613;10.9097137451;4;23.8216036558;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;15.7197227478;11.3658018112;4;24.6616806984;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;18.3092422485;11.7372808456;4;25.3591364622;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;20.3092422485;12.0336990356;4;25.9367523193;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;21.4506454468;12.2662630081;4;26.4174647331;
16;1;18.1463851929;13.943564415;7;28.0;2;22.5049610138;12.446267128;4;26.6541694403;
17;1;19.1463851929;14.0;7;28.0;2;23.563117981;12.5;4;26.7922235727;
18;1;20.1463851929;14.0;7;28.0;2;24.6252441406;12.5;5;26.9393253326;
19;1;20.3999996185;14.0;7;28.0;2;25.6914386749;12.5;5;27.0956480503;
20;1;20.3999996185;14.0;7;28.0;2;26.1930408478;12.5;5;27.261295557;
21;1;20.3999996185;14.0;7;28.0;2;26.2675819397;12.5;5;27.4362905025;
22;1;20.3999996185;14.0;8;28.0;2;26.3463306427;12.5;5;27.6205644608;
23;1;20.3999996185;14.0;7;28.0;2;26.4292545319;12.5;6;27.8139474392;
24;2;20.3999996185;14.0;6;28.0;3;26.5162773132;12.5;5;28.016159296;
25;2;20.3999996185;14.0;6;28.0;4;24.6072711945;13.5;5;28.2268030643;
26;2;20.3999996185;14.0;6;28.0;4;24.25;13.5;5;28.445360899;
27;2;20.3999996185;14.0;6;28.0;4;25.25;14.5;5;28.6711919308;
28;2;20.3999996185;14.0;7;28.0;4;24.25;13.5;5;28.9035346508;
29;2;20.3999996185;14.0;7;28.0;4;24.25;13.5;5;29.141512394;
30;2;18.3999996185;15.0;7;28.0;4;23.25;13.5;5;29.3841423988;
31;2;17.3999996185;16.0;7;28.0;4;23.222864151;14.5;5;29.6303496361;
32;2;16.3999996185;17.0;7;28.0;4;22.333656311;15.5;5;30.8789830208;
33;2;15.3999996185;18.0;7;28.0;4;22.4455413818;16.5;5;31.2188366652;
34;2;14.3999996185;19.0;8;28.0;4;22.557975769;18.2630004883;5;31.5657896996;
35;2;13.3999996185;20.0;8;28.0;4;22.2046051025;18.5;5;31.918975234;
36;2;12.3999996185;21.0;8;28.0;4;21.3635387421;19.5;5;32.2775287628;
37;2;12.0;22.0;8;28.0;4;19.8929862976;21.48295784;6;32.6406064034;
38;2;12.0;23.0;8;28.0;4;19.6882724762;21.5;6;33.0073980093;
39;2;12.0;24.0;9;28.0;4;19.6033287048;22.5;7;33.3771396875;
40;2;12.0;25.0;9;28.0;4;17.8589515686;22.5;7;33.749121666;
41;2;12.0;26.0;9;28.0;4;18.7316493988;25.5;7;34.1226909161;
42;2;12.0;27.0;10;28.0;4;19.8019924164;28.5;9;34.4972493649;
43;2;13.0;25.0;11;28.0;4;20.2737617493;31.5;9;34.8722493649;
44;2;12.0;26.0;12;28.0;4;20.4425125122;34.5;10;35.2471842766;
45;2;12.0;27.0;12;28.0;4;19.5254364014;33.5;11;35.6215760708;
46;2;13.0;25.0;12;28.0;4;18.3461818695;34.5;11;35.9949600697;
47;2;12.0;26.0;13;28.0;5;18.3461818695;32.5;10;36.3668711185;
48;2;12.0;27.0;13;28.0;5;19.798242569;33.5;11;36.7368285656;
49;2;13.0;25.0;13;28.0;5;20.8965950012;34.5;12;37.1043221951;
50;2;12.0;26.0;14;28.0;6;19.9982185364;33.5;11;37.46880126;
51;2;12.0;27.0;13;28.0;6;18.3461818695;34.5;10;37.8296675682;
52;2;13.0;25.0;14;28.0;6;19.0;35.5;10;38.186273098;
53;2;14.0;24.0;14;28.0;6;21.0;33.5;10;38.5379185677;
54;2;15.0;23.0;14;28.0;6;21.0;31.5;9;39.8789830208;
55;2;16.0;22.0;14;28.0;6;23.0;32.5;9;40.1688365936;
56;2;17.0;21.0;14;28.0;6;26.307975769;31.5;9;40.4598546028;
57;2;18.0;20.0;15;28.0;6;26.3579750061;32.5;9;41.7507903576;
58;2;19.0;19.0;16;28.0;6;29.0499992371;34.5;9;42.0804098845;
59;2;20.0;19.0;17;28.0;6;33.0499992371;34.5;9;43.4087013006;
60;2;20.3999996185;19.0;18;28.0;6;34.0499992371;38.1059188843;10;43.754529953;
61;2;20.3999996185;19.0;18;28.0;7;36.0499992371;41.1288757324;9;44.0970355272;
62;2;20.3999996185;19.0;19;28.0;7;37.0499992371;43.5;9;44.4352509975;
63;2;20.3999996185;19.0;19;28.0;7;39.0499992371;43.7824325562;10;44.7683176994;
64;2;20.3999996185;19.0;19;28.0;7;41.0499992371;43.8300628662;11;45.095494628;
65;2;20.3999996185;19.0;19;28.0;7;43.0499992371;44.4297714233;12;45.4161645174;
66;2;20.3999996185;19.0;19;28.0;8;43.6461791992;44.4901046753;11;45.7298344374;
67;2;20.3999996185;19.0;20;28.0;8;41.6461791992;45.5516052246;11;48.3515870571;
68;2;20.3999996185;19.0;20;28.0;8;42.0961837769;47.1438446045;11;49.7954109907;
69;2;20.3999996185;19.0;20;28.0;8;45.4471817017;47.6293830872;13;51.0383865833;
70;2;20.3999996185;19.0;20;28.0;8;44.7147140503;50.0254669189;14;52.1163982153;
71;2;20.3999996185;19.0;20;28.0;8;42.0044937134;53.1275291443;15;52.914729476;
72;2;20.3999996185;19.0;20;28.0;9;40.7171592712;56.2327957153;13;53.5177057981;
73;2;18.3999996185;20.0;21;28.0;9;39.7710571289;58.341178894;13;54.1025100946;
74;2;17.3999996185;21.0;21;28.0;9;40.8185348511;59.1038246155;15;54.5779167414;
75;2;16.3999996185;22.0;21;28.0;9;41.8185348511;60.5172119141;15;55.0495204926;
76;2;15.3999996185;23.0;21;28.0;9;43.8185348511;59.6209564209;16;55.5174571276;
77;2;14.3999996185;24.0;22;28.0;9;42.8185348511;60.7277297974;16;55.9818884134;
78;2;13.3999996185;25.0;22;28.0;9;42.8185348511;61.8374481201;16;56.4429781437;
79;2;12.3999996185;26.0;22;28.0;9;42.8185348511;62.2467651367;17;56.9008728266;
80;2;12.0;27.0;22;28.0;9;42.3165206909;64.0652618408;20;57.2597665787;
81;2;12.0;28.0;24;28.0;9;41.3185348511;66.1830978394;20;57.6203011274;
82;2;12.0;29.0;24;28.0;9;40.3185348511;68.3033294678;20;57.9863206148;
83;2;12.0;30.0;24;28.0;9;39.3185348511;70.4257888794;22;58.3571424484;
84;3;12.0;31.0;23;29.3999996185;9;38.3185348511;72.5502624512;22;58.7320415974;
85;3;12.0;32.0;23;30.458398819;9;37.3185348511;74.6765518188;22;59.1102560759;
86;3;12.0;33.0;23;31.2325305939;9;36.3185348511;76.8044052124;23;59.4909929037;
87;3;12.0;34.0;24;31.7845554352;10;36.0;78.93359375;23;59.8734344244;
88;3;12.0;35.0;24;32.0;10;36.0;77.8607711792;24;60.2567458153;
89;3;12.0;36.0;24;32.0;10;36.0;81.8054428101;24;60.6400817633;
90;3;13.0;34.0;24;32.0;11;36.0;85.3088760376;24;61.022593379;
91;3;12.0;35.0;24;32.0;11;36.0;87.4890060425;25;61.4034374952;
92;3;12.0;36.0;24;33.0;11;37.0;89.0094451904;26;61.7817835808;
93;3;14.0;35.0;26;32.9499999881;11;38.0;89.2588119507;26;63.1568193436;
94;3;16.0;35.0;26;32.9049999714;11;40.0;90.5059280396;27;63.5677603483;
95;3;18.0;35.0;26;32.8644999862;12;42.0;91.1694335938;26;63.97503829;
96;3;20.0;35.0;26;32.8280500174;12;43.0;91.4256973267;27;64.3779420853;
97;3;22.0;35.0;28;32.7952449918;12;44.5055999756;91.6780700684;28;64.775801897;
98;4;23.0;34.0;29;32.7657204866;12;45.5251998901;91.9260864258;29;65.1679939032;
99;5;25.0;34.0;28;33.739148438;13;46.0;92.169303894;29;65.5539443493;
100;5;24.0;36.0;29;33.7602335215;14;47.0;92.4073410034;29;65.9331300259;
