Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;2;6.0;14.3000001907;3;24.0;1;6.0;14.0;4;20.0;
2;2;7.19999980927;13.1000003815;3;24.1124999523;1;7.0;13.0;6;20.0;
3;2;8.22249984741;12.1000003815;3;24.2364046574;1;8.0;12.0;6;20.0;
4;2;9.24728107452;11.5;3;24.3725773096;1;9.0;11.0;6;20.0;
5;2;9.87451553345;11.5;3;24.5218783617;1;10.0;10.0;6;20.0;
6;2;11.0565643311;11.5;3;24.6851472855;1;11.0;10.0;6;20.0;
7;2;12.1055450439;11.5;3;24.8631806374;1;12.0;10.0;6;20.0;
8;2;12.4589538574;11.5;3;25.5353367329;1;13.0;10.0;6;20.3999996185;
9;2;12.6606016159;11.7299995422;3;26.1285328865;1;14.0;10.1999998093;6;20.7264003754;
10;2;12.8385601044;11.9106416702;3;27.6838638783;2;14.3268795013;10.6632003784;5;22.8194274902;
11;2;13.3051586151;12.5274600983;3;29.0303895473;2;15.2687425613;10.9097137451;5;23.7716035843;
12;2;15.0424957275;13.0216779709;3;30.1965687275;2;15.6972227097;11.3658018112;5;24.5557456017;
13;2;17.0424957275;13.4066829681;3;31.2181880474;2;18.2867431641;11.7372808456;5;25.1909515858;
14;2;19.0424957275;13.6998376846;4;32.1313700676;2;20.2867431641;12.0336990356;5;25.6996334791;
15;3;20.4343490601;13.9190797806;4;32.8065404892;2;21.3439407349;12.2662630081;5;26.10437572;
16;3;21.5883483887;14.0;5;33.3565750122;2;22.3640708923;12.446267128;5;26.2577478886;
17;3;22.7533569336;14.0;5;33.9400897026;2;23.3847293854;12.5;5;26.3048160076;
18;3;22.1463851929;15.0;5;34.5525074005;2;24.4059104919;12.5;6;26.3530313969;
19;3;22.3999996185;15.9657526016;5;35.187936306;2;25.4276065826;12.5;6;26.4023760557;
20;3;23.3999996185;14.0;5;35.8393115997;2;25.8810691833;12.5;6;26.4528282881;
21;3;24.3999996185;14.0;6;36.4986515045;2;25.9037723541;12.5;5;26.5043625832;
22;3;24.9495944977;14.0;6;37.1574115753;2;25.9269638062;12.5;6;26.5569496155;
23;3;25.1472225189;14.0;6;37.8069095612;2;25.9506263733;12.5;7;26.6105561256;
24;4;25.3420715332;14.0;5;38.4387779236;2;25.9747505188;12.5;8;26.6651450396;
25;4;25.5316333771;14.0;5;39.0453987122;3;25.9993152618;12.5;7;26.72067523;
26;4;23.7136192322;15.0;5;39.620267868;3;26.0243034363;12.5;7;26.7771017551;
27;4;22.7136192322;15.0;5;40.1582555771;3;25.25;13.5;6;26.8343759775;
28;4;21.7136192322;15.0;6;40.6557407379;3;26.0754699707;12.5;6;26.8924454451;
29;4;21.7136192322;16.0;6;41.1106204987;3;25.25;13.5;6;26.9512542486;
30;4;21.3331871033;17.0;6;41.5222129822;3;24.1280651093;13.5;6;27.0107431412;
31;4;20.4566631317;18.0;6;41.8910703659;3;23.1548347473;14.5;6;27.0708494186;
32;4;19.5673217773;19.0;6;42.2187509537;3;22.1818828583;15.5;6;27.1315076351;
33;4;18.6656246185;20.0;6;42.507569313;3;21.2091789246;16.5;6;27.1926498413;
34;4;18.3522701263;21.0;6;43.7603540421;3;20.2366924286;17.5;7;27.2542052269;
35;4;19.428106308;22.5;6;44.1327313185;3;19.2643928528;18.5;7;27.3161010742;
36;4;20.4940700531;23.0;7;44.4969441891;3;18.2922458649;19.5;7;27.3782629967;
37;4;20.5511341095;24.0;7;44.774458766;3;17.3202190399;20.5;8;27.4406147003;
38;4;20.5750007629;25.0;8;44.9989435673;3;16.3482761383;21.5;7;27.5030794144;
39;4;20.5750007629;26.0;8;45.2525589466;3;15.3763856888;22.5;7;27.5655794144;
40;4;20.5750007629;28.0;7;45.5378723145;3;15.154510498;23.5;8;27.628036499;
41;5;20.2613601685;26.0;7;45.8573079109;3;16.1826171875;22.5;8;27.690372467;
42;6;21.5750007629;27.0;6;46.2130148411;3;17.2106666565;22.5;9;27.7525100708;
43;6;23.5750007629;28.0;6;46.6067101955;3;18.2386302948;22.5;9;27.8143725395;
44;6;24.5750007629;29.0;7;47.0395004749;3;18.0;22.5;10;27.8758842945;
45;6;23.5750007629;32.0;7;47.5116910934;3;20.0;22.5;10;27.936971426;
46;6;23.5750007629;31.0;7;48.0225958824;3;18.3216362;23.5;11;27.9975619316;
47;6;22.5750007629;32.0;7;48.5703659058;3;17.348903656;24.5;11;28.0575861931;
48;6;22.1711082458;33.0;8;49.1518626213;3;16.37591362;25.5;11;28.1169772148;
49;6;21.5750007629;32.0;8;49.7625956535;4;15.402639389;26.5;10;38.1756706238;
50;6;23.5750007629;33.0;7;51.3967533112;4;16.4290523529;28.5;10;38.6336050034;
51;6;25.5750007629;34.0;6;52.0773398876;4;17.455121994;30.5;10;39.0651233196;
52;6;26.8839988708;35.8986701965;6;52.7670137882;4;18.4808254242;32.5;12;38.9689097404;
53;7;25.8931770325;35.8986701965;4;70.457246542;4;19.5061378479;34.5;13;38.8830513954;
54;7;24.9025306702;39.8986701965;4;73.1593439579;6;20.5310344696;36.5;10;39.3062529564;
55;7;25.9120559692;43.8986701965;4;75.7422908545;6;20.2548789978;35.5;10;39.7014074326;
56;7;28.5750007629;49.4765853882;5;77.206125617;6;21.357421875;35.5;10;40.0680279732;
57;8;31.5750007629;51.4930267334;6;78.5193737745;6;22.4517173767;34.9936141968;10;40.4062275887;
58;8;31.9416389465;55.8986701965;7;79.686316371;6;21.5378131866;33.9936141968;9;40.7166280746;
59;8;33.2793540955;59.8986701965;8;80.7156598568;6;21.2645301819;34.5;9;41.0002586842;
60;8;34.2992172241;63.4496192932;9;81.6187884808;6;21.3569641113;35.5;9;41.258459568;
61;8;36.9726524353;60.0379905701;10;82.408354044;6;22.4415931702;33.5;9;42.492784977;
62;8;37.9832878113;60.0649719238;12;82.9028632641;6;22.8057384491;34.5;8;43.7449202538;
63;8;38.3607025146;58.4812316895;12;84.3248040676;6;25.8557548523;36.5;10;44.0177950859;
64;8;40.9518241882;60.2085380554;13;84.7087973356;6;28.8999977112;35.5;11;44.1443498135;
65;8;43.8621635437;61.2376899719;15;85.0576000214;6;28.8999996185;37.5;11;44.2720485926;
66;8;45.3248176575;61.6148300171;16;88.4916340113;6;30.8999996185;37.5;10;44.3789489269;
67;8;46.0255584717;64.3161392212;18;91.319660902;6;32.6999969482;37.5;12;44.4695893526;
68;9;45.4499473572;64.3555145264;17;93.6222198009;6;33.6999969482;38.1059188843;12;44.5625638962;
