Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;11.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;2;12.0;10.3000001907;5;21.0;
8;1;11.8999996185;11.5;6;23.4599990845;2;13.4499998093;10.0;5;21.469999671;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;14.4814996719;10.1999998093;5;21.8705514669;
10;1;12.1463851929;11.9106416702;6;24.0;2;14.8417472839;10.3632001877;5;23.0649029016;
11;1;12.2000007629;12.0;6;25.2000007629;2;15.3792066574;10.9097137451;5;24.0861145258;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;15.8387517929;11.3658018112;5;24.9461766481;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;18.4282722473;11.7372808456;4;25.6645179987;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;20.4282722473;12.0336990356;4;26.2638499737;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;21.5978393555;12.2662630081;4;26.7670158148;
16;1;18.1463851929;13.943564415;7;28.0;2;22.6622600555;12.446267128;4;27.0267930031;
17;1;19.1463851929;14.0;7;28.0;2;23.7308006287;12.5;4;27.1883933544;
18;1;20.1463851929;14.0;7;28.0;2;24.8035202026;12.5;5;27.3593420982;
19;1;20.3999996185;14.0;7;28.0;2;25.8804473877;12.5;5;27.5396113396;
20;1;20.3999996185;14.0;8;28.0;2;26.3928260803;12.5;6;27.7290761471;
21;1;20.3999996185;14.0;8;28.0;2;26.4780845642;12.5;6;27.9275052547;
22;1;20.3999996185;14.0;8;28.0;2;26.5673770905;12.5;6;28.1345529556;
23;1;20.3999996185;14.0;8;28.0;3;26.6605491638;12.5;5;28.3497540951;
24;1;20.3999996185;14.0;8;28.0;3;26.7573890686;12.5;5;28.5725209713;
25;1;20.3999996185;14.0;8;28.0;3;25.25;13.5;5;28.8021440506;
26;1;20.3999996185;14.0;9;28.0;3;26.25;12.5;6;29.0377955437;
27;1;20.3999996185;14.0;9;28.0;3;25.25;13.5;6;29.2785372734;
28;1;20.3999996185;14.0;9;28.0;3;25.25;14.5;6;29.523332119;
29;1;20.3999996185;14.0;9;28.0;3;26.25;12.5;6;29.7710599899;
30;2;20.3999996185;14.0;8;28.0;3;25.25;13.5;6;30.0205359459;
31;2;20.3999996185;14.0;8;28.0;3;25.25;14.5;6;30.2705316544;
32;2;20.3999996185;14.0;8;28.0;3;26.25;12.5;6;30.5197997093;
33;2;18.3999996185;15.0;8;28.0;3;25.25;13.5;5;30.76709795;
34;2;17.3999996185;16.0;8;28.0;3;25.25;14.5;5;32.0112137794;
35;2;16.3999996185;17.0;9;28.0;3;25.25;13.5;5;32.3809884787;
36;2;15.3999996185;18.0;9;28.0;3;26.25;13.5;5;32.7607697248;
37;2;14.3999996185;19.0;9;28.0;3;25.8239440918;13.5;5;33.1510004997;
38;2;13.3999996185;20.0;9;28.0;3;27.8969764709;16.5;5;33.5522582531;
39;2;12.3999996185;21.0;9;28.0;3;26.9782505035;19.5;5;33.9652343988;
40;3;13.0;22.5;8;29.0;3;28.0684204102;22.5;6;34.3907010555;
41;3;14.0;23.0;8;30.1050000191;3;29.1681137085;25.5;7;34.8294644356;
42;3;15.5524997711;24.5;10;30.2498646975;3;29.25;27.5;8;35.282302618;
43;3;16.6099319458;25.5149993896;10;30.4058594704;3;30.25;27.5;8;35.7498929501;
44;3;16.6726341248;26.5302963257;10;30.5736429691;3;30.8076400757;27.5;10;36.2327303886;
45;3;16.7409381866;27.5458831787;11;30.7538503408;3;28.8076400757;28.5;10;36.7310378551;
46;3;17.8151664734;25.5617580414;12;30.9470765591;3;27.8076400757;28.5;10;37.2446727753;
47;4;16.8956203461;26.577917099;11;31.153857708;3;27.8076400757;29.5;9;37.7730441093;
48;4;17.9825744629;26.577917099;13;31.3746497631;4;27.0791320801;30.5;6;38.3150362968;
49;4;19.0762615204;27.577917099;13;31.609805584;4;26.1362171173;31.5;6;38.8689579964;
50;4;20.176864624;28.577917099;13;31.8595497608;4;25.1362171173;30.5;7;39.4325184822;
51;4;21.2845039368;29.577917099;15;32.1239542961;4;24.1362171173;30.5;7;40.0028367043;
52;4;22.3992233276;30.577917099;15;32.4029132128;4;23.1362171173;29.5;7;40.5199065208;
53;4;23.5209770203;29.6804790497;15;32.6961193085;4;22.1362171173;29.5;7;41.007601738;
54;4;24.6496219635;29.6984367371;17;34.0030446053;4;22.1362171173;30.5;7;42.4976010323;
55;4;26.78490448;30.7166194916;17;34.5229249001;4;23.1362171173;32.5;8;43.0251250267;
56;4;28.926448822;31.7350120544;18;35.0923511982;5;23.2999992371;34.5;8;43.5466046333;
57;4;30.7925682068;32.7536087036;19;35.7160978317;5;22.2999992371;36.5;9;44.057500124;
58;5;32.0856552124;33.7723922729;15;46.3992253542;5;22.0499992371;38.5;10;44.5536526442;
59;5;34.4082565308;35.7913589478;15;47.5469468832;5;22.0499992371;40.5;10;45.0314310789;
60;5;36.7629852295;36.8104858398;18;48.7388055325;5;22.0499992371;41.5;10;45.4878370762;
61;6;36.7067260742;38.8297691345;17;49.9782727957;5;22.0499992371;42.5;10;47.33032763;
62;6;37.871471405;38.8491897583;17;51.2686133385;5;21.0499992371;41.5;12;49.9132704735;
63;6;39.036781311;39.8687362671;19;52.6122039557;5;22.0499992371;42.5;13;51.3666144609;
64;6;39.5503540039;39.8883895874;19;54.0097060204;5;22.0499992371;42.5;13;52.6321048737;
65;6;40.0964431763;39.9081420898;20;55.4591690302;5;22.3220024109;43.5;15;53.5937880278;
66;6;40.6813659668;39.9279708862;20;56.9551693201;5;23.3486328125;45.5;18;54.3359109163;
67;6;41.3017845154;39.9478683472;20;58.4881440401;5;24.3775215149;47.5;18;55.0365893841;
68;6;41.9521598816;39.9678153992;21;61.0441086292;5;24.8587799072;48.5;20;55.6063418388;
69;6;41.0990638733;41.9877929688;21;64.7336562872;6;24.8925247192;49.5;15;76.1531076431;
70;6;43.9996185303;42.7226104736;22;68.1167892218;6;25.5;51.5;15;78.4797487259;
71;6;45.7226982117;44.2871322632;24;71.2081866264;6;24.5;55.5;16;80.5589387417;
72;7;47.295665741;45.7100028992;22;74.0224820375;6;23.5;58.6324234009;16;82.3703653812;
73;8;48.7485198975;47.0222473145;21;76.398175478;6;22.5;61.7313423157;18;83.8659675121;
74;8;47.0231819153;47.7288513184;22;78.3341072798;8;22.0;64.8364715576;14;97.0366296768;
75;8;44.1796226501;50.7838249207;23;80.0497752428;8;23.0;67.5;15;98.8663299084;
76;8;42.325214386;51.8420829773;24;81.5939267874;8;24.0;72.5;17;100.501475573;
77;8;40.4598312378;53.9036865234;25;82.9617236853;8;25.0;74.1882629395;17;101.897069931;
78;9;38.5835456848;55.9686889648;24;85.1596338749;8;26.0;76.3169631958;19;102.949683428;
79;9;38.5788497925;59.0371017456;24;86.1770538092;9;28.0;75.4508056641;17;103.943644285;
80;9;38.6816291809;62.1089286804;26;87.0602909923;9;28.0;76.5892791748;19;104.877146959;
81;9;37.7746200562;65.184135437;27;87.8293535709;9;28.5;77.7317962646;19;105.75071907;
82;9;36.8583984375;68.2626647949;27;88.4791616797;9;29.5;76.8776702881;22;106.566616058;
83;8;35.9335708618;71.3444213867;27;88.8402640224;10;28.5;79.0261535645;21;107.328203917;
84;8;35.0;72.0;29;89.075566411;10;28.5;81.176399231;22;108.039417267;
85;8;35.0;71.0;29;89.3172468543;11;29.5;80.327545166;23;109.704342365;
86;8;33.0;73.0;29;89.5645760894;11;29.5;83.4786682129;26;110.290514708;
87;8;32.0;76.4288101196;32;89.8167734146;11;29.5;87.6288757324;25;110.748528481;
88;8;32.0;76.2191848755;33;90.0730106831;11;30.5;88.7772521973;25;111.201022387;
89;8;30.0;78.3114700317;34;90.3324164152;11;29.5;92.9229431152;24;112.646109939;
90;8;30.0;81.4058074951;34;90.5940835476;12;31.0;98.0651397705;23;113.142062545;
91;8;31.0;81.5018005371;33;90.8570787907;13;38.3082084656;102.303100586;19;120.380303621;
92;8;30.0;84.5990142822;37;91.120451808;13;43.9630317688;108.436180115;19;121.106447816;
93;8;30.0;87.6970214844;38;91.3832484484;13;49.8109588623;109.563835144;21;121.820520163;
94;8;31.0;87.7953796387;38;91.644521296;14;49.5820541382;116.68561554;22;122.521231055;
95;8;30.0;90.8936309814;38;91.9033436775;15;50.6521263123;119.801185608;22;123.20757699;
96;8;30.0;93.9913635254;40;92.1588208079;16;51.7207603455;119.910316467;24;123.878828168;
97;8;31.0;93.0881347656;40;92.4101031423;16;49.7878837585;124.997131348;24;124.534513474;
98;8;32.3918838501;93.9083480835;41;92.6563965082;16;50.8534507751;126.182685852;24;125.174396753;
99;8;33.0;94.5881652832;38;92.896972239;16;51.9174385071;124.364639282;26;125.798451066;
100;9;34.0;94.7164154053;35;93.13117522;16;49.9798469543;128.54309082;25;126.406828284;
101;9;35.0;94.2990875244;36;93.3584291339;16;51.0406837463;129.718200684;24;127.999826074;
102;9;36.0;94.4219818115;37;93.5782406926;16;53.0999794006;128.890151978;25;128.677859187;
103;9;37.0;94.5406188965;30;93.7902033329;16;52.157787323;134.778564453;26;129.350326657;
104;10;38.0;94.6547393799;29;93.9939954877;16;53.3350334167;137.047912598;27;130.00460422;
105;10;39.0;94.7641448975;30;94.1893792748;16;54.4004631042;136.30166626;28;130.570563436;
106;10;40.0;94.8686676025;30;95.3605472445;18;52.4570579529;141.504577637;29;131.143360853;
