Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;5;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;5;23.0;1;9.0;11.0;6;20.0;
5;2;9.60000038147;11.6999998093;3;24.0;1;10.0;10.0;6;20.0;
6;2;10.9000005722;11.5;3;24.1124999523;1;11.0;10.0;6;20.0;
7;2;11.9337501526;11.5;3;24.2364046574;1;12.0;10.0;6;20.0;
8;2;12.2709207535;11.5;3;24.844940424;2;13.0;10.3000001907;5;21.3999996185;
9;2;12.4534826279;11.7299995422;3;25.3705487251;2;14.4499998093;10.1999998093;5;21.7264003754;
10;2;12.6111650467;11.9106416702;3;25.7305408716;2;14.7768793106;10.3632001877;5;22.8594274521;
11;2;12.719162941;12.0;3;27.1818068027;2;15.2867431641;10.9097137451;5;23.8127875328;
12;2;14.7409267426;12.6000003815;3;28.4221744537;2;15.7157554626;11.3658018112;5;24.5981152058;
13;2;16.7409267426;13.0788002014;3;29.482388258;2;18.3052749634;11.7372808456;4;25.2345055342;
14;2;18.7409267426;13.4505519867;3;30.3998434544;2;20.3052749634;12.0336990356;4;25.7443674803;
15;2;20.0266189575;13.7328653336;3;31.2119448185;2;21.3640708923;12.2662630081;4;26.1502821445;
16;2;21.1438293457;13.943564415;3;31.7545545101;2;22.3847293854;12.446267128;4;26.3048160076;
17;2;22.2727508545;14.0;4;32.2237029076;2;23.4059104919;12.5;4;26.3530313969;
18;2;23.4134960175;14.0;4;32.7316579819;2;24.4276065826;12.5;5;26.4023760557;
19;2;23.8194961548;14.0;4;33.2766666412;2;25.4498119354;12.5;5;26.4528282881;
20;2;23.9829998016;14.0;4;33.8556928635;2;25.9037723541;12.5;6;26.5043625832;
21;2;24.1567077637;14.0;5;34.4643516541;2;25.9269638062;12.5;6;26.5569496155;
22;3;24.3393058777;14.0;4;35.0969305038;2;25.9506263733;12.5;6;26.6105561256;
23;3;24.5290794373;14.0;4;35.7465176582;2;25.9747505188;12.5;6;26.6651450396;
24;3;24.7239551544;14.0;4;36.4052410126;2;25.9993152618;12.5;6;26.72067523;
25;3;24.9215717316;14.0;4;37.0646123886;2;26.0243034363;12.5;6;26.7771017551;
26;3;25.1193828583;14.0;4;37.7159395218;2;25.25;13.5;6;26.8343759775;
27;3;25.314781189;14.0;4;38.3507852554;2;26.0754699707;12.5;6;26.8924454451;
28;3;25.505235672;14.0;4;38.961400032;2;25.25;13.5;7;26.9512542486;
29;3;25.688419342;14.0;5;39.5411043167;2;25.25;13.8658781052;8;27.0107431412;
30;3;23.8623313904;15.0;5;40.0845632553;2;26.1548347473;12.5;8;27.0708494186;
31;3;23.0253677368;16.0;5;40.5879383087;2;25.25;13.5;8;27.1315076351;
32;3;22.1763801575;17.0;5;41.0489168167;2;25.25;13.9920558929;7;27.1926498413;
33;3;21.1763801575;16.0;5;41.4666233063;2;26.2366924286;12.5;6;27.2542052269;
34;3;20.1763801575;16.0;5;41.8414497375;2;26.2643928528;12.5;7;27.3161010742;
35;3;20.1763801575;17.0;5;43.1748275757;2;25.25;13.5;8;27.3782629967;
36;3;20.6524467468;18.0;5;43.5739798546;2;25.25;14.1647844315;8;27.4406147003;
37;3;20.740694046;19.0;5;43.9465397596;2;26.25;12.5;8;27.5030794144;
38;3;20.7839622498;20.0;5;44.2962782383;2;26.3763847351;14.5;9;27.5655794144;
39;3;20.8888835907;21.0;5;44.6270985603;2;26.404510498;16.5;9;27.628036499;
40;3;20.9881286621;22.0;5;44.880333066;2;26.4326171875;18.5;9;27.690372467;
41;3;22.0641002655;22.0;5;45.0412415266;2;26.4606666565;20.5;9;27.7525100708;
42;3;23.1123733521;23.0;6;45.2151488066;2;26.4886302948;22.5;9;27.8143725395;
43;3;24.1645450592;25.0;7;45.4025228024;2;26.5164680481;22.5;10;27.8758842945;
44;3;24.5750007629;27.0;7;45.6037294865;2;26.5441474915;22.5;10;27.936971426;
45;4;26.2811183929;29.0;6;45.8190078735;2;25.25;23.5;10;27.9975619316;
46;4;26.5750007629;29.0;6;46.0484457016;2;25.25;24.5;10;28.0575861931;
47;4;29.4145336151;30.0;5;47.2919540405;2;25.25;24.6403102875;10;28.1169772148;
48;4;31.4875869751;31.0;6;47.549243927;2;26.25;22.6403102875;10;28.1756706238;
49;4;31.9647731781;32.0;6;47.8198068142;2;26.6790523529;22.5;11;28.2336053848;
50;4;30.9749984741;34.0;7;48.102899313;2;26.705121994;22.5;12;28.2907235622;
51;4;31.9749984741;34.0;8;48.3975343704;2;26.7308254242;22.5;12;28.346971035;
52;4;32.2192611694;34.5;8;48.7024803162;2;26.7561378479;22.5;13;28.4022974968;
53;4;32.3107452393;34.5;9;49.0162696838;2;26.7810344696;22.5;14;28.4566559792;
54;4;32.4048805237;34.5;9;49.3372173309;2;25.25;23.5;14;28.5100040436;
55;4;30.9749984741;35.5;10;49.6634492874;2;25.25;24.5;15;28.5623030663;
56;4;31.9749984741;34.5;12;49.9929418564;2;25.25;24.9936122894;16;28.6135182381;
57;4;32.697883606;34.5;12;50.3235664368;2;25.25;25.0294628143;16;28.6636190414;
58;4;32.7970695496;34.5;12;50.6531443596;2;25.25;25.0645332336;16;28.7125790119;
59;4;30.9749984741;35.5;12;50.9795031548;2;25.25;25.0988044739;16;28.7603754997;
60;4;31.9749984741;34.5;13;51.3005337715;2;26.25;23.0988044739;16;28.8069901466;
61;4;32.9749984741;34.5;13;51.6142449379;2;25.25;24.0988044739;16;29.9285476208;
62;4;33.1842727661;34.5;15;54.0386501551;2;25.7000007629;25.5988044739;19;30.8292117119;
63;4;33.9003448486;35.21875;16;56.0445393324;2;27.0510005951;23.9888038635;19;31.543211937;
64;4;34.4905548096;35.7672080994;13;57.6890305281;2;28.1944446564;23.6872596741;15;32.1062078476;
65;5;34.1884803772;37.6162643433;10;60.0360693932;2;28.4477939606;23.9097423553;15;32.4030337334;
66;5;36.1319885254;37.8922767639;11;60.9494231939;2;28.581363678;24.0;15;32.5173788071;
67;5;37.2924156189;39.5988235474;12;61.5819241405;2;28.6328201294;24.0;15;32.6295280457;
68;6;37.8167724609;40.6200942993;11;62.153522253;3;28.6832866669;24.0;15;47.7392697334;
69;6;36.1642189026;42.0;12;62.5293504596;3;29.7326698303;25.0;15;48.8964109421;
70;6;33.3838882446;44.4570121765;13;62.8374741673;3;28.7326698303;27.0;15;49.955757618;
71;6;33.3975219727;43.4488105774;13;63.126252532;3;29.5999984741;29.0;15;50.9066133499;
72;6;31.4114360809;45.4414291382;13;63.3958393931;3;31.5999984741;28.0;15;51.7451944351;
73;6;29.9854240417;48.1684494019;14;63.646710217;4;31.5999984741;30.0;14;52.4736766815;
74;6;29.3119354248;47.0;14;64.8795950413;4;31.9606513977;31.0;15;53.0987305641;
75;6;29.069355011;49.4234275818;14;65.1554145813;4;32.0020599365;32.0;15;53.6299314499;
76;6;29.0843048096;51.418586731;15;65.4181857109;4;32.0419845581;33.0;15;54.0783052444;
77;7;29.6000003815;55.246711731;15;65.6691122055;4;32.0419845581;32.0;15;54.4551839828;
78;7;31.8461837769;54.0;15;65.8400034904;4;32.0419845581;32.0;16;54.6726837158;
79;7;32.5999984741;55.290977478;15;65.9586120844;4;33.0419845581;33.0;15;55.7479782104;
80;8;33.8421592712;55.8417663574;18;66.0816549063;4;33.6365890503;35.0;17;55.8999444246;
81;8;31.6000003815;57.3847351074;18;66.2090482116;4;33.6689720154;37.0;17;56.0541588068;
82;8;31.6000003815;60.4013938904;18;66.3406988382;4;33.2243690491;39.0;18;56.2109172344;
83;8;32.1948356628;61.4922027588;18;66.4765025973;4;32.2949104309;41.0;19;56.3541692495;
84;8;31.8362579346;64.1559295654;19;66.6163427234;4;31.359375;43.0;18;56.4577066898;
85;8;32.4630088806;65.2177581787;19;66.7600879669;4;30.8059692383;44.0;18;56.5676511526;
86;9;32.2445602417;67.6720123291;15;83.9075918794;4;30.8554420471;45.0;18;56.6841644049;
87;9;33.5999984741;72.7367477417;16;84.8086904287;4;30.907875061;46.0;18;56.8073750734;
88;10;36.5105476379;76.3480682373;15;85.6238047481;4;30.9633178711;47.0;19;56.9373728037;
89;10;35.8714981079;82.3480682373;16;86.3527493477;4;31.0218162537;48.0;19;57.0742022991;
90;10;35.8593482971;89.3480682373;18;86.9992910624;4;31.0833930969;49.0;19;57.2178573608;
91;10;36.8484115601;92.5628662109;17;87.5699468851;4;31.1480369568;50.0;18;57.3682756424;
92;10;35.5999984741;97.9886779785;18;88.0728313327;4;31.2157249451;51.0;19;57.5253331661;
93;11;36.3626747131;101.170906067;18;88.5166862011;4;31.2863998413;52.0;19;57.6888401508;
94;12;36.8217430115;101.249084473;17;88.9101617336;4;31.3599777222;53.0;19;57.8585371971;
95;12;36.5999984741;102.329330444;17;89.0650764704;4;31.436340332;54.0;20;58.0340931416;
96;12;37.4129714966;103.410896301;18;89.2188404799;4;31.5153427124;55.0;20;58.2151043415;
97;12;37.4295578003;108.329330444;18;89.3755301833;4;31.5967979431;56.0;20;58.4010946751;
98;13;38.4460220337;113.329330444;19;89.5346101522;4;31.6804924011;57.0;21;58.5915186405;
99;13;38.5999984741;118.329330444;20;89.6955569386;4;31.7661819458;58.0;21;58.7857651711;
100;13;40.4785232544;122.768295288;21;89.8578591943;4;31.8535957336;59.0;21;58.9831638336;
